Segment,RMSE,Pearson_r,MAE,R2,Max_Error,MAPE
S1,4.089813275548318,-0.01666316522773036,3.8749646416666663,-0.1023260254066658,6.1208046,1.2110480162690338
S2,4.0242475927085515,0.3376476595630899,3.747672216666666,-0.06995383954878864,6.46259,1.2452864139615392
S3,4.487486847305961,0.4933974108587474,4.038102308333333,-0.3733065764405932,7.138966,1.4266809980065114
S4,4.14130519044577,0.35060224497122294,3.7654016500000007,-0.11990479493365025,7.194335,1.4800674096106068
S5,4.567682550286223,-0.1785927012230176,4.086950683333333,-0.2365571048872681,8.007405,3005178847850388.5
S6,4.851642019473161,-0.2780378273640862,4.427057783333333,-0.29476292307398966,7.8169675,2933707660013941.0
S7,5.1757795784139145,0.2469507572144234,4.441545541666666,-0.7266087356863202,8.807278,3305371159912366.0
S8,4.443209652270383,0.012711301176632838,3.586171708333334,-0.2736161720786212,8.684854,3259425436513931.5
S9,4.563663852066869,-0.47274204879257703,3.7400911583333336,-0.3780565342740503,7.7003427,2889938376195427.5
S10,5.133775460659759,-0.598429054215079,4.46551585,-0.4814174236061075,8.096725,5944682452934769.0
S11,6.027011276717846,-0.02238144352153488,5.09718975,-1.2790086048599285,8.851109,9791335247261290.0
S12,7.03330545191763,0.18217961488956813,6.139999916666667,-2.4984694043161957,10.170028,1.418661917529387e+16
S13,7.960777823722033,0.1802953128438755,7.298955833333333,-5.10212744225934,10.371895,1.8409110494023372e+16
S14,7.48509843798366,0.14549111696469924,6.82569025,-4.840339222663951,9.633473,1.7637115830798496e+16
S15,6.788357884726501,0.3101525862240723,6.032597725,-3.4548887912742092,9.230235,1.6484307929492246e+16
S16,5.5495431529855415,0.19012641468447844,4.872893941666667,-1.8956480727277683,8.526257,1.4153702140437434e+16
S17,4.576699503643126,0.11630199661094305,4.042040491666666,-0.6018320137637818,7.1817656,1.0330777423937642e+16
S18,4.414182419609149,-0.14222681432793444,3.9637943416666666,-0.5418487443256923,6.772316,9491251359360342.0
S19,4.9447916078863114,0.026511001286557086,4.429433958333333,-1.1404013535285298,7.8838263,1.107610372172907e+16
S20,5.686553076769106,0.49515973839078403,5.066624291666666,-2.557114263459826,9.038916,1.2549913492715502e+16
S21,4.762502584575513,0.6863972178968414,4.298408941666667,-1.5172067058733085,7.5407896,1.033912101778729e+16
S22,3.5378471793588533,0.6039019520347325,3.146843041666667,-0.603134677335182,6.5470214,5945452906241021.0
S23,2.7846428266303245,0.5229249087954659,2.519944975,-0.21905971522133738,4.1108484,2823453311156425.5
S24,2.250116932470549,0.38970569899500274,1.8724463166666665,-0.038406765620567995,4.175975,1073051779005297.9
S25,2.310756850015769,-0.1983380062437799,1.8642419916666668,-0.9734158038776557,5.079971700000001,0.36272081152894026
S26,2.354837338426537,-0.2991593108113159,2.0030496666666666,-1.0483205423365471,4.0674966,0.4059303528289348
S27,2.6263847780703564,-0.2020013138064364,2.305836183333333,-0.9742748615778998,4.1310647,0.4706584597868351
S28,3.036234567765886,-0.4033138944386751,2.794091058333333,-1.420185102316267,4.320505,0.5935859832096019
S29,3.654066018948735,0.3619953271195722,3.3940367916666667,-5.15151196506387,4.784579000000001,0.7529182154787918
S30,3.4249081164904234,0.4412936912839319,3.1538162916666663,-1.360588871947292,5.267024,0.6863897434201247
S31,3.360360483248161,0.4345515548203538,3.0041310500000002,-0.06009717325595876,6.161183999999999,0.5595562902823507
S32,3.0560122416087157,0.4142667478896091,2.5616153083333333,0.09966636437607101,6.623574,0.43114558711212264
