Segment,1D-CNN,ANN,BiLSTM,LSTM,CNN-LSTM,Selected
S1,0.2295738835669491,0.18522601168869612,0.20179297767766669,0.29196532655836616,0.09144180050832203,LSTM
S2,0.2101434035238764,0.20867773935345438,0.1913233969373285,0.29624485515146803,0.09361060503387267,LSTM
S3,0.19772431221759998,0.21583464680548942,0.1892545906880176,0.2909920050956905,0.10619444519320252,LSTM
S4,0.1998680202548806,0.22586086227213334,0.27262548550306925,0.20072948415334643,0.10091614781657028,BiLSTM
S5,0.22478654461844153,0.19209828951303445,0.25578040285735815,0.22917642516544792,0.09815833784571842,BiLSTM
S6,0.253539970663381,0.22277214594514744,0.20525408997414377,0.23863107358468616,0.07980271983264166,1D-CNN
S7,0.24846915041528458,0.26762648210345846,0.17701911589851466,0.24456403799668092,0.06232121358606187,ANN
S8,0.20485857741496546,0.21369092237800658,0.259506018428473,0.26097336464923937,0.06097111712931553,LSTM
S9,0.22083379926165034,0.22018549715382046,0.2530200810043499,0.2298403232626571,0.07612029931752169,BiLSTM
S10,0.21172076082083707,0.2734796123426499,0.2335439575667808,0.20894264959437414,0.07231301967535764,ANN
S11,0.2303094530189635,0.29123600711262837,0.31674815923911004,0.11625005504353315,0.04545632558576471,BiLSTM
S12,0.18721313657944683,0.3365632797631375,0.30649980240226665,0.11198708915720575,0.05773669209794306,ANN
S13,0.1729910454042131,0.3181548653495508,0.23060859067879094,0.17534604974239823,0.10289944882504691,ANN
S14,0.25551166748739723,0.27478558118062807,0.17060235685423594,0.23352873469627003,0.06557165978146848,ANN
S15,0.30091267119330234,0.2083146985295686,0.1825618177793146,0.2527781690821038,0.05543264341571054,1D-CNN
S16,0.25891503750405975,0.25704201993048,0.21922824878689987,0.2015098814606717,0.06330481231788893,1D-CNN
S17,0.20069126759229614,0.20478194496336743,0.2869488526481769,0.23521562210409766,0.07236231269206173,BiLSTM
S18,0.20966669396812485,0.2170519567933572,0.2699132469468674,0.2158582956747054,0.08750980661694518,BiLSTM
S19,0.21474845042436133,0.2026215072533583,0.21965194416658596,0.25078349762368196,0.1121946005320125,LSTM
S20,0.18150950510984143,0.16381748085272718,0.2027776356286804,0.2674162957514478,0.18447908265730326,LSTM
S21,0.2699329687908242,0.26028293956576853,0.1612740777718765,0.21000500306147887,0.0985050108100517,1D-CNN
S22,0.27369496088731204,0.30400890978428896,0.15429252974466381,0.1879135992657764,0.08009000031795935,ANN
S23,0.21165787221019133,0.3216943968688058,0.17920174112408513,0.20351498703414492,0.08393100276277307,ANN
S24,0.23445169361506735,0.24120897565674107,0.20502603319709004,0.2607320471986607,0.05858125033244111,LSTM
S25,0.22198565585219046,0.24774658381206854,0.24804299186767756,0.2225137629570716,0.05971100551099182,BiLSTM
S26,0.2123113092980144,0.2218027614174916,0.242870619247608,0.26078973310641845,0.06222557693046761,LSTM
S27,0.1432614234733502,0.31060456978587014,0.2615468281444019,0.23165897079290249,0.052928207803475416,ANN
S28,0.2444719904275673,0.21872361312186336,0.2352961394288829,0.2083826144761154,0.09312564254557149,1D-CNN
S29,0.1687927904657167,0.144316032399237,0.1537540332910681,0.3910338172103492,0.14210332663362896,LSTM
S30,0.1432161538338875,0.2183470513236655,0.1313024455867823,0.46377578117640617,0.04335856807925836,LSTM
S31,0.23863603135075595,0.17438072219511666,0.15310377524193564,0.3858926376125747,0.047986833599616925,LSTM
S32,0.27388524352480287,0.1492592269982135,0.17228756105480958,0.3171297004289324,0.08743826799324152,LSTM
S33,0.2036380083547718,0.17838025329657323,0.19361385248065274,0.28216879746480983,0.14219908840319262,LSTM
S34,0.24063911221354609,0.2183137322940279,0.23293640677177907,0.21635150680490942,0.09175924191573775,1D-CNN
S35,0.21744078353172278,0.23086070931378672,0.25682671880712604,0.20960076321050128,0.08527102513686315,BiLSTM
S36,0.2781113593829619,0.1941617529962822,0.2535777169580445,0.19827626543827628,0.07587290522443559,1D-CNN
S37,0.2711365886483991,0.22600664392557904,0.20991764389656492,0.21620518735509373,0.07673393617436376,1D-CNN
S38,0.19862229745884846,0.2986745909026784,0.1860849331279041,0.26439868046467885,0.052219498045889844,ANN
S39,0.18905200859109028,0.2251454516339782,0.245479103003904,0.28608407773701655,0.05423935903401093,LSTM
