Segment,1D-CNN,ANN,BiLSTM,LSTM,CNN-LSTM,Selected
S1,0.21325521063635025,0.19280266878895183,0.23866939877286097,0.2693763109469442,0.08589641085489284,LSTM
S2,0.22722766645517917,0.21870370047941898,0.21687545839352165,0.2542960754010729,0.08289709927080756,LSTM
S3,0.21227152861332688,0.23661516774217004,0.2034594452645098,0.25567460671960707,0.09197925166038601,LSTM
S4,0.22848428594807446,0.23285126901000905,0.22230917140309586,0.22461304077955438,0.09174223285926641,ANN
S5,0.22307245392432482,0.20156702086231046,0.24623160832776525,0.23845524744406527,0.0906736694415345,BiLSTM
S6,0.2402664045689504,0.22974866412953387,0.21916652487891936,0.23428530666704558,0.07653309975555045,1D-CNN
S7,0.20092451383133608,0.23061153690697034,0.21315228871623468,0.2712925277253921,0.08401913282006743,LSTM
S8,0.1897516052934523,0.23565428141021863,0.24022707911103014,0.26040302423118644,0.07396400995411237,LSTM
S9,0.200504893944654,0.2021024785495539,0.2615859632333737,0.2541831907944859,0.08162347347793238,BiLSTM
S10,0.2234984526548659,0.25578909541634526,0.23064424982319418,0.21840768379173872,0.07166051831385599,ANN
S11,0.20922273898040486,0.25619757865594633,0.22347084112761123,0.2267624910536501,0.08434635018238709,ANN
S12,0.19822720889394385,0.26267822213817105,0.20815892429573285,0.23836351054075,0.09257213413140186,ANN
S13,0.18607589037903519,0.252799344978688,0.201075476192003,0.264987554746216,0.09506173370405795,LSTM
S14,0.20235825126419488,0.31319614538594703,0.17680518868961334,0.2325134235378,0.0751269911224447,ANN
S15,0.31514015393687705,0.2889109749483831,0.15360926294755559,0.18309744347708967,0.059242164690094315,1D-CNN
S16,0.2809849884266298,0.3202149528898646,0.16475428182773463,0.1702125882100207,0.06383318864575026,ANN
S17,0.23844570519885142,0.26702616032612675,0.21032562965259424,0.2017479646062321,0.08245454021619529,ANN
S18,0.23511965333198007,0.24384590238180123,0.22095222804728462,0.20733895226946975,0.0927432639694641,ANN
S19,0.24292700197637185,0.23632529816603173,0.1932736342061349,0.22000935975708052,0.1074647058943809,1D-CNN
S20,0.2112214334140033,0.20648933868857486,0.18791359988102094,0.258053724279715,0.13632190373668615,LSTM
S21,0.25496146971497274,0.2882855291963789,0.15337097013157547,0.20356092623902206,0.09982110471805063,ANN
S22,0.28454743957889667,0.29351864445439285,0.14391941001286435,0.1799170619594098,0.09809744399443693,ANN
S23,0.1996233978093923,0.33646083941510185,0.16262677610797197,0.19564616255484724,0.10564282411268654,ANN
S24,0.23228182543606765,0.25986022097051387,0.1918647215227545,0.25110156476299955,0.06489166730766463,ANN
S25,0.21121651803477587,0.1949252978106346,0.2806490810558386,0.2600488017231988,0.053160301375552395,BiLSTM
S26,0.23986580834785148,0.1819766906011589,0.26895087500338766,0.26274660060630384,0.04646002544129782,BiLSTM
S27,0.19068161222721738,0.26313955069000217,0.26745097194094275,0.23441783551350567,0.04431002962833187,BiLSTM
S28,0.25454859604181096,0.22777147583334986,0.2293565116802414,0.20845902253362156,0.07986439391097606,1D-CNN
S29,0.15569806754113824,0.13977014755110867,0.14701244709297448,0.3955073922157634,0.16201194559901488,LSTM
S30,0.14539228381657088,0.2607254742098137,0.16300735594587681,0.360645632244881,0.07022925378285785,LSTM
S31,0.2380063682747667,0.20293107964021778,0.21558864000959713,0.27913800779740067,0.06433590427801777,LSTM
S32,0.2111073143567768,0.16469869922206387,0.25007029803244274,0.2885712279317579,0.08555246045695857,LSTM
S33,0.19326573273995573,0.17533573476219308,0.2471597414296198,0.28305991845093614,0.10117887261729555,LSTM
S34,0.2188741837980423,0.20039664018149211,0.24975485744562395,0.2446663195880581,0.0863079989867838,BiLSTM
S35,0.2131763447153038,0.21966875636949662,0.2541142281530435,0.23206436202808278,0.08097630873407304,BiLSTM
S36,0.2540753787896749,0.22584924776626092,0.2279375247312509,0.2161934809433793,0.07594436776943449,1D-CNN
S37,0.254102782416625,0.23863161982532,0.21167029952148517,0.21919614946735205,0.07639914876921823,1D-CNN
S38,0.22540327316113676,0.24292264790347717,0.22380242579766474,0.24073323389128976,0.06713841924643135,ANN
S39,0.22790430799885772,0.2305356731055369,0.23643101624718252,0.23549124117301637,0.06963776147540644,BiLSTM
S40,0.23231520550939727,0.21637905588147432,0.24110553148814415,0.2322768165103294,0.07792339061065479,BiLSTM
S41,0.22451775736857188,0.22452850262911708,0.23483129294937508,0.23603999640463563,0.08008245064830047,LSTM
S42,0.231708460743103,0.2278850108214749,0.2328045409210771,0.23013356064951396,0.07746842686483164,BiLSTM
S43,0.22056285625631103,0.2297523491580042,0.23303921247699422,0.23668696809585715,0.07995861401283362,LSTM
S44,0.23483947111155754,0.23282078668974,0.21905561786919625,0.23336218615845064,0.079921938171056,1D-CNN
S45,0.2445350729399472,0.23051405485520293,0.21272297188494352,0.2341364285469328,0.07809147177297343,1D-CNN
S46,0.231719903103497,0.23158491835935385,0.22614310092910514,0.23503177403693662,0.0755203035711073,LSTM
S47,0.2191685586280821,0.23065152541954886,0.23981594784701762,0.23573115672274617,0.07463281138260532,BiLSTM
S48,0.22071455472713458,0.19983054494531144,0.2544613723121659,0.2509253104475029,0.07406821756788469,BiLSTM
S49,0.21951326023451617,0.20591763722814696,0.25232760602236176,0.2515337469996333,0.0707077495153421,BiLSTM
S50,0.19314144377929174,0.24286504316733848,0.2520521902053304,0.2388245872736445,0.07311673557439512,BiLSTM
S51,0.06658705387400077,0.10835764711393606,0.2190305685828208,0.5011709329213748,0.10485379750786769,LSTM
S52,0.22714274584658664,0.23342450224031316,0.1982038629313921,0.2808203646681064,0.06040852431360163,LSTM
S53,0.17126066401095166,0.23913696969907217,0.2578496761970099,0.2500669358485275,0.08168575424443879,BiLSTM
S54,0.38408305876882415,0.14278315491519192,0.20289848252502715,0.19856483963154825,0.07167046415940838,1D-CNN
S55,0.24799994001086642,0.20392808477617244,0.20851968317306027,0.24378347732968195,0.0957688147102189,1D-CNN
