Segment,1D-CNN,ANN,BiLSTM,LSTM,Selected
S1,0.3209834630434138,0.26000169746811336,0.28333858312153914,0.13567625636693384,1D-CNN
S2,0.2965870544461015,0.2944296625854303,0.2705596033109471,0.13842367965752103,1D-CNN
S3,0.2820976393492046,0.30837920180254674,0.2697670550311655,0.13975610381708323,ANN
S4,0.25375453371545753,0.29361879683202735,0.3674427361437949,0.08518393330872004,BiLSTM
S5,0.3001922022834749,0.25328757120307244,0.34463295790731563,0.10188726860613763,BiLSTM
S6,0.3332937409256769,0.2926454146221382,0.26952671391662936,0.10453413053555562,1D-CNN
S7,0.31778932865610254,0.3420381919531803,0.23447757049086812,0.10569490889984934,ANN
S8,0.2689291375692481,0.2823843081484394,0.3357806879739849,0.1129058663083277,BiLSTM
S9,0.28662309474597236,0.28576609291686933,0.3282588351663694,0.0993519771707887,BiLSTM
S10,0.2680279322081202,0.3475991939704871,0.2962048634277653,0.0881680103936271,ANN
S11,0.2618507628717743,0.33264440317086624,0.3627101241781186,0.04279470977924055,BiLSTM
S12,0.2090426408114751,0.3945531229229299,0.3593170155853319,0.037087220680263114,ANN
S13,0.2047611149584496,0.4335988328495346,0.297742918446314,0.06389713374570165,ANN
S14,0.32518919453477996,0.3526093450145161,0.22215443533970866,0.1000470251109951,ANN
S15,0.3798440407903379,0.2786229409288891,0.23643169198097705,0.1051013262997956,1D-CNN
S16,0.3229685796988793,0.3219872759778148,0.27143755923579943,0.08360658508750642,1D-CNN
S17,0.26400481414147625,0.270565766683898,0.36458195268248966,0.10084746649213591,BiLSTM
S18,0.27215817392273084,0.28199102714031826,0.35238016976581055,0.09347062917114028,BiLSTM
S19,0.2974382897735928,0.27968024839917616,0.3058286218181373,0.1170528400090936,BiLSTM
S20,0.27311627403463556,0.23019131293566988,0.3391368121800485,0.157555600849646,BiLSTM
S21,0.3577690887717926,0.34307453754663053,0.2077039188502474,0.09145245483132909,1D-CNN
S22,0.3456051184658307,0.38415227759122783,0.19195206427305617,0.07829053966988532,ANN
S23,0.2703527054347727,0.4149376729023358,0.22805406077243076,0.08665556089046075,ANN
S24,0.3050204709422557,0.31438690953545917,0.26844992314618454,0.11214269637610057,ANN
S25,0.2806519390294954,0.3141924590834263,0.3118375922758157,0.09331800961126253,ANN
S26,0.2781070639627705,0.29164814302781994,0.31690877185737815,0.11333602115203147,BiLSTM
S27,0.18584259075096185,0.38768179439593187,0.32884031026288013,0.09763530459022615,ANN
S28,0.3192520048129645,0.2832496159799472,0.30763701248642655,0.08986136672066201,1D-CNN
S29,0.282281526750015,0.24156170815281003,0.257295330703907,0.21886143439326794,1D-CNN
S30,0.23473291134316546,0.3383295155333271,0.22807903623255996,0.19885853689094746,ANN
S31,0.33250195237673025,0.2622667756969965,0.24379096223764304,0.16144030968863027,1D-CNN
S32,0.38389898534285544,0.2166551254494984,0.25140880170486385,0.14803708750278252,1D-CNN
S33,0.3108420888800445,0.26432689740008214,0.275085494269732,0.1497455194501414,1D-CNN
S34,0.3172113072601601,0.2860145138711545,0.30356479571089834,0.09320938315778732,1D-CNN
S35,0.2796980560608968,0.2982429079990983,0.3329019764413086,0.08915705949869654,BiLSTM
S36,0.35332544906356794,0.24245711646865967,0.3214656214704076,0.08275181299736516,1D-CNN
S37,0.34875115238821597,0.28981112051516916,0.2690417730155236,0.09239595408109158,1D-CNN
S38,0.26387866984244795,0.37380064905494215,0.2501462194019632,0.11217446170064671,ANN
S39,0.2597625211567448,0.2983774983230887,0.32065523837694476,0.12120474214322187,BiLSTM
S40,0.30991848360150714,0.2569423680733767,0.3374263874353629,0.0957127608897534,BiLSTM
S41,0.3202500235713122,0.282891569062971,0.286662669942794,0.11019573742292262,1D-CNN
S42,0.3053545433557834,0.2775197762616289,0.3198423607828178,0.0972833195997701,BiLSTM
S43,0.2787615658838165,0.3046645514906985,0.31882851540621676,0.09774536721926808,BiLSTM
S44,0.32198762380135754,0.3046988799452438,0.2733515155248649,0.09996198072853395,1D-CNN
S45,0.3828805774978767,0.2734940891653998,0.210174561714018,0.13345077162270538,1D-CNN
S46,0.3117980603324714,0.3377453960058051,0.23954400042674073,0.11091254323498265,ANN
S47,0.28331762782153447,0.33026264623908475,0.2967512132562689,0.08966851268311189,ANN
S48,0.2876948671924595,0.2530680310776376,0.351708229546313,0.10752887218359009,BiLSTM
S49,0.28471551566434117,0.28487156639097183,0.32733287165577946,0.10308004628890764,BiLSTM
S50,0.32439092829216326,0.3034020672545339,0.28375788268118923,0.08844912177211398,1D-CNN
S51,0.19754092529836734,0.23363343736449965,0.31265471084917107,0.256170926487962,BiLSTM
S52,0.3816140179755838,0.2805931924794164,0.22149244692901518,0.11630034261598445,1D-CNN
S53,0.3904460225805555,0.250726465813949,0.26144897529780986,0.09737853630768578,1D-CNN
S54,0.5566115606092331,0.1468956108234369,0.21145899413404418,0.08503383443328585,1D-CNN
S55,0.3536277607231665,0.26879992533633323,0.2357169131167605,0.14185540082373957,1D-CNN
S56,0.366984578252896,0.35215960680717495,0.16355972284097797,0.11729609209895128,1D-CNN
S57,0.3950927122057634,0.2122476666128113,0.2704497331945916,0.12220988798683348,1D-CNN
S58,0.388112938277993,0.23288112528717764,0.28153554242656403,0.09747039400826531,1D-CNN
S59,0.2794710727360473,0.30612022169465647,0.3053902500016502,0.10901845556764632,ANN
S60,0.2566079529709236,0.36780688242533216,0.280237135885155,0.09534802871858918,ANN
S61,0.25655585861880675,0.310419596513464,0.3278517220455446,0.1051728228221845,BiLSTM
S62,0.23281669055567272,0.29855132657288097,0.40222608885477,0.06640589401667624,BiLSTM
S63,0.21966792898412305,0.4823615923070382,0.27547698660704706,0.022493492101791614,ANN
S64,0.2085421515174852,0.23104889343134308,0.5402470886732619,0.020161866377910478,BiLSTM
S65,0.24510517759809622,0.40118125035727026,0.3043635437700241,0.049350028274609235,ANN
S66,0.27315638085354615,0.31210397062140877,0.30728816947760446,0.10745147904744072,ANN
S67,0.34983027493749047,0.25492575350170016,0.2910522929329939,0.10419167862781577,1D-CNN
S68,0.4676131988124886,0.2544693121438021,0.20737886277354617,0.07053862627016316,1D-CNN
S69,0.3119017710957366,0.3840322644423728,0.22339995817147365,0.08066600629041645,ANN
S70,0.2545214784906853,0.30476360252704404,0.3567870217005743,0.08392789728169636,BiLSTM
S71,0.35162829988128164,0.27794698267932,0.3024039642799921,0.06802075315940635,1D-CNN
S72,0.3663671441134178,0.3057583588053924,0.2502021411918585,0.07767235588933122,1D-CNN
S73,0.4184429348985566,0.26984505046681156,0.21160883999711588,0.10010317463751603,1D-CNN
S74,0.29671311058903255,0.3583352378866835,0.24272418657058953,0.10222746495369422,ANN
S75,0.279198367468161,0.3100447514481081,0.2990318290965495,0.11172505198718141,ANN
S76,0.29361764276853597,0.28122742404438705,0.3304261852790726,0.09472874790800442,BiLSTM
S77,0.3058407105554888,0.27974116026151047,0.31362764557731665,0.1007904836056838,BiLSTM
S78,0.3620610892070253,0.3424243966558975,0.22226750914217364,0.0732470049949037,1D-CNN
S79,0.27034286943620717,0.33997163469294306,0.2861772920850552,0.10350820378579492,ANN
S80,0.3057432610525265,0.2784695729385387,0.30976414080813053,0.1060230252008039,BiLSTM
S81,0.4197228640030594,0.22811062328946646,0.2260470342402409,0.1261194784672332,1D-CNN
S82,0.4329767071003718,0.22765558954321619,0.22326184112401837,0.11610586223239351,1D-CNN
S83,0.37304847049803724,0.2719767712549218,0.2750294792724089,0.07994527897463204,1D-CNN
S84,0.35451764163951255,0.2930271171386377,0.2858462449867239,0.06660899623512552,1D-CNN
S85,0.2905792500478582,0.3170698810665691,0.2840188803606855,0.1083319885248875,ANN
S86,0.40780179129558225,0.20424056653567,0.2890151265212824,0.09894251564746545,1D-CNN
S87,0.30409290523074867,0.31283790373471837,0.30870232529847513,0.07436686573605783,ANN
S88,0.1996506429493584,0.27563579664633814,0.4440155519008125,0.08069800850349097,BiLSTM
S89,0.20419022489752672,0.21013643997028633,0.49259161561480164,0.09308171951738534,BiLSTM
S90,0.20473570408223815,0.30986139849083844,0.4095878663890764,0.07581503103784704,BiLSTM
S91,0.24312201301401154,0.30842497864819945,0.315932201931559,0.13252080640622974,BiLSTM
S92,0.322981353749901,0.27944655941144037,0.28812430600740396,0.1094477808312548,1D-CNN
S93,0.42936385982797115,0.32887802951021694,0.18123795702259976,0.060520153639212475,1D-CNN
S94,0.42869137507372085,0.2655895650465,0.22781861733964162,0.07790044254013774,1D-CNN
S95,0.41300623973076744,0.27610352583087316,0.22296753579050602,0.08792269864785325,1D-CNN
S96,0.38619507901549355,0.32978929833949244,0.1955789925969554,0.08843663004805878,1D-CNN
S97,0.30975702818706546,0.3310953591294184,0.25001020373983296,0.10913740894368314,ANN
S98,0.3075903215332522,0.28811999232275565,0.28834681782699473,0.11594286831699753,1D-CNN
S99,0.27821000174483995,0.3105777523241116,0.31052948392489554,0.10068276200615318,ANN
S100,0.2321435721694596,0.4328481390017179,0.25710489315975954,0.07790339566906315,ANN
S101,0.27690161332298147,0.3260984085589042,0.33208068768984683,0.06491929042826768,BiLSTM
S102,0.20508895843951103,0.2232486662164222,0.5145748585954841,0.05708751674858229,BiLSTM
S103,0.2576676065290572,0.30308557521761875,0.3445592888158379,0.09468752943748586,BiLSTM
S104,0.3043476832162879,0.30436113235176615,0.2731322680637227,0.11815891636822339,ANN
S105,0.40353515908567733,0.3249739329113674,0.19028133537092473,0.0812095726320308,1D-CNN
S106,0.47702130656058467,0.28975861423446964,0.1728133537891757,0.06040672541577007,1D-CNN
S107,0.3011243030037377,0.36648086408847663,0.25601711475599437,0.0763777181517915,ANN
S108,0.29685146058967044,0.3161993902139809,0.30371527160473755,0.08323387759161102,ANN
S109,0.30763762276969214,0.3099709915195075,0.3005613350560501,0.08183005065474992,ANN
S110,0.28699068034679237,0.2927383860924255,0.3122701780943217,0.10800075546646062,BiLSTM
S111,0.2671887829127986,0.3725464566278772,0.2662838835029393,0.09398087695638473,ANN
S112,0.30341070741005743,0.26421344968135435,0.2907083159252099,0.14166752698337823,1D-CNN
S113,0.30909912779021725,0.3236777537628549,0.2611156455870243,0.10610747285990338,ANN
S114,0.2634106821907566,0.3413227670146739,0.27720995503127227,0.11805659576329726,ANN
S115,0.28250653770850487,0.28680769663076483,0.3213705774830883,0.10931518817764198,BiLSTM
S116,0.3201180019395114,0.35817134184877164,0.24103169590130352,0.08067896031041366,ANN
S117,0.28743929627534714,0.3582030267231274,0.23610610879817429,0.11825156820335114,ANN
S118,0.24821906527571128,0.3353463403139841,0.2788924567026505,0.13754213770765428,ANN
S119,0.23288718689472862,0.40687895931671564,0.2487816372277528,0.11145221656080347,ANN
S120,0.30619790927879403,0.22896342899798358,0.3706073641591797,0.09423129756404283,BiLSTM
S121,0.3802306845895945,0.2618897134868474,0.2460232831415292,0.11185631878202895,1D-CNN
S122,0.34743665478903246,0.31676535678760254,0.19643760505499014,0.13936038336837475,1D-CNN
S123,0.33260993625132795,0.3397571622983125,0.19322836338956242,0.13440453806079722,ANN
S124,0.49491225712747405,0.20354763706119158,0.21177832936455135,0.08976177644678286,1D-CNN
S125,0.33036007637087456,0.26703721440524253,0.3106891817952751,0.09191352742860814,1D-CNN
S126,0.2818321350282278,0.2994858294114823,0.30871731980673567,0.10996471575355413,BiLSTM
S127,0.3172685728032202,0.2921923915145554,0.30861626756054256,0.08192276812168152,1D-CNN
S128,0.27731189038746373,0.32668097271678564,0.3074703510819989,0.08853678581375174,ANN
S129,0.3141014102788566,0.3355142364419264,0.27001135512557817,0.0803729981536391,ANN
S130,0.2872809551689473,0.3526759987878711,0.25611638468492826,0.10392666135825329,ANN
S131,0.26722221524343914,0.27286910503889755,0.34141654088842344,0.11849213882924017,BiLSTM
S132,0.26035569934127756,0.25781493360056246,0.37592689302371995,0.1059024740344402,BiLSTM
S133,0.2991602419525727,0.2553516035245261,0.34169344003644103,0.10379471448646051,BiLSTM
S134,0.3287749022445713,0.288598800901332,0.25609921875772484,0.12652707809637193,1D-CNN
S135,0.30923342886084193,0.2896091448750517,0.2667852910108157,0.13437213525329045,1D-CNN
S136,0.3811975117969663,0.2488474265887506,0.22525360886592705,0.1447014527483562,1D-CNN
S137,0.34609078642857194,0.25894253749367374,0.2751072948260156,0.11985938125173898,1D-CNN
S138,0.2756028132084275,0.30577411520190084,0.2994908893778882,0.11913218221178352,ANN
S139,0.28812497331789644,0.3072201039506968,0.30839709822554345,0.09625782450586354,BiLSTM
S140,0.28180609497498865,0.2977808242806949,0.3264240552337911,0.09398902551052528,BiLSTM
S141,0.2293946227279846,0.34920676225912683,0.33389724377219987,0.08750137124068859,ANN
S142,0.3184529350803967,0.3715913134638693,0.2523477271328048,0.05760802432292945,ANN
S143,0.3527871780932774,0.30463680350489275,0.24768933231859128,0.09488668608323877,1D-CNN
S144,0.2577344443093019,0.2738083433152622,0.3503801912512828,0.11807702112415296,BiLSTM
S145,0.2604730175506903,0.21688404721682827,0.43259934137841277,0.09004359385406861,BiLSTM
S146,0.25368023874721185,0.20388530678058647,0.4700934800861805,0.07234097438602125,BiLSTM
S147,0.24821953534501268,0.41091844472028544,0.2402207639429417,0.10064125599175976,ANN
S148,0.36193998666899563,0.264360172840262,0.21108088014474927,0.16261896034599313,1D-CNN
S149,0.3839245160053178,0.35297576378496254,0.16752646220293582,0.09557325800678372,1D-CNN
S150,0.3823875023110059,0.32333584645880425,0.1952966662342935,0.09897998499589608,1D-CNN
S151,0.30330129764471625,0.30485386098076855,0.301458121892003,0.09038671948251233,ANN
S152,0.27953910441478996,0.28431545836394573,0.31804830700953746,0.11809713021172671,BiLSTM
S153,0.20712715596279924,0.3832112935871896,0.30929343730151676,0.10036811314849457,ANN
