Segment,1D-CNN,ANN,BiLSTM,LSTM,CNN-LSTM,Selected
S1,0.23076543230475877,0.18236057721917076,0.22088488460536906,0.32330948894586103,0.042679616924840603,LSTM
S2,0.2226469601545166,0.21655062317225401,0.20068689236393483,0.31736161463606277,0.042753909673232116,LSTM
S3,0.205614367246585,0.23491345270392644,0.19376379118969492,0.31494379836878605,0.05076459049100765,LSTM
S4,0.21676209255289947,0.24227996899470466,0.27680968758172136,0.21541053203126975,0.048737718839404795,BiLSTM
S5,0.23451616913042345,0.19457711614743706,0.27634557735207926,0.24745939000963887,0.047101747360422254,BiLSTM
S6,0.2678697902038689,0.2337289461435203,0.2122770133589345,0.25063300448123443,0.03549124581244165,1D-CNN
S7,0.2379907446905919,0.27365100599530195,0.18214435876843205,0.2762573078270927,0.029956582718582737,LSTM
S8,0.19253134543333916,0.22535203471130255,0.2703882485642211,0.2845367265775061,0.02719164471363093,LSTM
S9,0.2149050666506415,0.21528347402768763,0.2804933564588912,0.25399773596490605,0.035320366897872414,BiLSTM
S10,0.21857683255042937,0.2948612437265902,0.24210891709534094,0.21327572692536714,0.031177279702271073,ANN
S11,0.2251576083842819,0.3110211845417254,0.31302940381808414,0.12842622322739572,0.02236558002851201,BiLSTM
S12,0.1836097826225165,0.3615105430119617,0.2943044187095377,0.1311532320554257,0.0294220236005576,ANN
S13,0.17153529846140567,0.3385394985845735,0.2269720422306352,0.21253506900426578,0.05041809171911984,ANN
S14,0.2415807426483323,0.33057513588818793,0.15775930730900278,0.2409394809961909,0.029145333158285353,ANN
S15,0.35827514945440025,0.24581968109787017,0.15150620120155234,0.22274736214878427,0.02165160609739271,1D-CNN
S16,0.29404519179713573,0.31658839162414054,0.1869742745474333,0.17676299924837868,0.025629142782912197,ANN
S17,0.21911768277639387,0.2379845089683335,0.2795342716527414,0.2291819173285584,0.034181619273972355,BiLSTM
S18,0.22737050711420143,0.23892818702274213,0.2729567964814857,0.21750751743575103,0.04323699194581952,BiLSTM
S19,0.24023319379671845,0.22562288135596417,0.21645908395767768,0.25901327239953237,0.05867156849010739,LSTM
S20,0.20193949863884644,0.1847837743138869,0.20627506219799732,0.30437988970074675,0.10262177514852291,LSTM
S21,0.29249869154641395,0.3038950240275443,0.14495895024326336,0.2092197220871838,0.04942761209559397,ANN
S22,0.30868801688242525,0.3444658908125621,0.1321241471337561,0.1745700587357537,0.040151886435504165,ANN
S23,0.20574382964980964,0.3924949383917539,0.1611042957600502,0.19686158199678688,0.04379535420159993,ANN
S24,0.24141240908242187,0.2643976919687023,0.1924075714251261,0.2775333823904768,0.024248945133273574,LSTM
S25,0.21745650638248648,0.228311642724499,0.28493146200199193,0.247394046066521,0.021906342824501598,BiLSTM
S26,0.22539741739789582,0.19740170821478764,0.27172575887654227,0.2846747042135399,0.020800411297234478,LSTM
S27,0.13724291223489288,0.327203488055203,0.28361674116151886,0.23471641735582077,0.017220441192565106,ANN
S28,0.2702739446980232,0.23087273509851108,0.24634135049529945,0.21077396796464437,0.041738001743522365,1D-CNN
S29,0.15368221422905284,0.12872053556600613,0.13865608736619342,0.4937219380011341,0.08521922483761321,LSTM
S30,0.11112281174269525,0.22233229805686217,0.10917368561531132,0.5395532007291473,0.01781800385598388,LSTM
S31,0.2430241144783747,0.1678739909830163,0.1552725300249936,0.4140913155006854,0.01973804901292989,LSTM
S32,0.26481376696209075,0.13864862766238692,0.19756620756728452,0.35835654467161004,0.040614853136627306,LSTM
S33,0.20337397497663717,0.17367845554442818,0.22576235766801903,0.3283033071291301,0.06888190468178591,LSTM
S34,0.24536342133638867,0.21521369178322283,0.2572118310843365,0.2389926382208818,0.043218417575170726,BiLSTM
S35,0.22037798930415922,0.23580316442609678,0.28060904384717184,0.22427846043114447,0.03893134199142735,BiLSTM
S36,0.298651098761594,0.2051051466699207,0.25899057477748355,0.20355793997086374,0.03369523982013953,1D-CNN
S37,0.29238984956926733,0.24103315765103434,0.2113434670508295,0.22105654670040134,0.034176979028469154,1D-CNN
S38,0.2043339867829724,0.3074008995735266,0.19221502659556927,0.2737762959963127,0.02227379105161787,ANN
S39,0.19792882301990963,0.23230726136714652,0.2545493448291607,0.29158335408404584,0.023631216699737487,LSTM
