Segment,1D-CNN,ANN,BiLSTM,LSTM,CNN-LSTM,Selected
S1,0.22524970342295167,0.20388903711096337,0.24992266418737794,0.28203747628447307,0.03890111899423421,LSTM
S2,0.23714604207311932,0.2327402828948753,0.22536866491671348,0.26634213470048096,0.03840287541481009,LSTM
S3,0.2211011554129526,0.25264833976750284,0.20927327169423676,0.27310839637985146,0.04386883674545675,LSTM
S4,0.24491049818452842,0.25963325360315415,0.22475160549717513,0.22938354665834595,0.04132109605679659,ANN
S5,0.24111387040890492,0.2121463938578571,0.25649753165146094,0.24790911227939835,0.04233309180237926,BiLSTM
S6,0.25854919665607157,0.24337938213808272,0.22150761865233887,0.24208696930861096,0.03447683324489538,1D-CNN
S7,0.20548396890345888,0.24685412270863544,0.21731868069075794,0.2920882025748894,0.03825502512225972,LSTM
S8,0.19524306381006162,0.2442140598541775,0.2501592863030488,0.27805923901772456,0.032324351014987714,LSTM
S9,0.20717255212887978,0.20184214897436958,0.28339302574137665,0.27101206685425866,0.03658020630111513,BiLSTM
S10,0.22940828319388515,0.26948842620510344,0.24261282166748477,0.22675728394445546,0.031733184989071406,ANN
S11,0.21825699993418882,0.27672002766592285,0.23280626624475692,0.23449661443263212,0.037720091722499,ANN
S12,0.20685887838975206,0.28483061969064766,0.2142190502238068,0.2510789376263942,0.04301251406939884,ANN
S13,0.19173021777766783,0.2678805875225835,0.20784890375663492,0.287973495568595,0.04456679537451879,LSTM
S14,0.20643141693475192,0.3409901175724171,0.17645753758003171,0.24261417296818472,0.03350675494461457,ANN
S15,0.33819520283703325,0.3071610139223879,0.14911258704400643,0.18059132171408443,0.024939874482488394,1D-CNN
S16,0.2987205592142436,0.34436114928039024,0.1629943440347839,0.16683517342764304,0.027088774042939582,ANN
S17,0.24895031455173258,0.28776978348475474,0.2184622729018662,0.20838060523552027,0.0364370238261253,ANN
S18,0.24796723650068103,0.2696586202373088,0.22825535325232668,0.2114790579308205,0.04263973207886294,ANN
S19,0.26520629610624413,0.25433721458389896,0.19772641730255003,0.2313146925209591,0.05141537948634702,1D-CNN
S20,0.22505390762847666,0.2258040673518896,0.1990568171678795,0.2826523863012389,0.06743282155051583,LSTM
S21,0.2661435654215014,0.3212543852652389,0.15492378419461011,0.21050518079297142,0.04717308432567751,ANN
S22,0.31069141199806233,0.3126846961687147,0.14427134189328897,0.185725730726907,0.04662681921302787,ANN
S23,0.20318589992192806,0.3801407861044647,0.16565831116456334,0.2015047416075782,0.049510261201465386,ANN
S24,0.23476824997536375,0.280529714524681,0.19184104541775682,0.26446486854666984,0.028396121535529548,ANN
S25,0.2144229551494749,0.19934967243108576,0.2917275787396868,0.27240178162230183,0.022098012057450593,BiLSTM
S26,0.240541694669539,0.1910276838377888,0.27772897120578044,0.2719585347783964,0.01874311550849522,BiLSTM
S27,0.18699643671593422,0.275036659275215,0.270654385529743,0.2484870531131751,0.018825465365933058,ANN
S28,0.2677167265210527,0.2505192105309841,0.22576942802091443,0.21686829702584956,0.039126337901199196,1D-CNN
S29,0.16276773605314007,0.1456937024610871,0.1503488382292546,0.4526818056847135,0.08850791757180503,LSTM
S30,0.13408709957408674,0.2733462482757171,0.1535032726389717,0.4051760139017126,0.0338873656095115,LSTM
S31,0.2686119008932095,0.21028897722255724,0.2025809058585269,0.29013041195766764,0.0283878040680384,LSTM
S32,0.22507152194056718,0.170745366056029,0.2508989695539197,0.3139639998920076,0.03932014255747618,LSTM
S33,0.2035620210697159,0.18608406069637015,0.2572101108457015,0.30593301017559155,0.04721079721262061,LSTM
S34,0.2354331378742967,0.20683697564522746,0.25633285456469856,0.26302924131459765,0.03836779060117947,LSTM
S35,0.21499305848976072,0.2261607251446061,0.2753804475889163,0.24750176522357267,0.035964003553144,BiLSTM
S36,0.26891973232310706,0.23719879758482726,0.23577057694708936,0.2248320518532238,0.03327884129175357,1D-CNN
S37,0.26946613229991995,0.2482374738237216,0.2207884172090334,0.22781964983724903,0.03368832683007692,1D-CNN
S38,0.2344819196717504,0.2580103882861102,0.22777885127082007,0.25022047154022575,0.02950836923109295,ANN
S39,0.23697783291800031,0.2399075374265483,0.24452682715279286,0.24772562250642094,0.03086217999623818,LSTM
S40,0.24170616349205298,0.22567868169112099,0.253497754778318,0.24378408738381177,0.035333312654695734,BiLSTM
S41,0.23694834844710363,0.2363162790713633,0.24546687633188927,0.24521659537317314,0.036051900776471094,BiLSTM
S42,0.24335830304307332,0.24201401198538017,0.24141896242351232,0.23824709519021584,0.03496162735781942,1D-CNN
S43,0.22576851439642948,0.24063649995819553,0.24259245388915093,0.25431852419627493,0.036684007559950334,LSTM
S44,0.2487721760196197,0.24708616655778487,0.22277814397002843,0.24558290393713525,0.035780609515432264,1D-CNN
S45,0.26841861583220983,0.24838176667733747,0.21045560718134876,0.2386346406067384,0.0341093697023652,1D-CNN
S46,0.24826378221558396,0.25949180481652406,0.22488095458651958,0.23444395235249682,0.03291950602887512,ANN
S47,0.23869260554454694,0.25482772287629646,0.2394209814109647,0.23401423121843443,0.03304445894975815,ANN
S48,0.2368916704282347,0.21454078407924576,0.26022197879763487,0.2545460303542216,0.033799536340662135,BiLSTM
S49,0.22837520403852768,0.21870635226633992,0.2612478893723531,0.2600938232477048,0.03157673107507426,BiLSTM
S50,0.18070718387911952,0.2534629444352545,0.26444745812372367,0.26669927637913543,0.034683137182766506,LSTM
S51,0.0647216730109273,0.1092427198545035,0.22292381084381444,0.5565190280464025,0.046592768244352746,LSTM
S52,0.2414239031798983,0.2356017048691361,0.20032481456491316,0.29659525862296404,0.026054318763088745,LSTM
S53,0.18975604789755482,0.2491241555787361,0.2657573757175793,0.2595053822860514,0.03585703852007861,BiLSTM
S54,0.44184999467363184,0.13518733465864727,0.1984026817231846,0.19407869687881418,0.03048129206572168,1D-CNN
S55,0.26701039710853547,0.21015375161599517,0.217563428303926,0.2600075810065759,0.04526484196496728,1D-CNN
S56,0.3402869849908318,0.19270036113292563,0.19433299175370006,0.23439037180333985,0.038289290319202376,1D-CNN
S57,0.2455682532530463,0.15414162904630133,0.2670512561773536,0.2919580418892203,0.041280819634078196,LSTM
S58,0.29840508683493483,0.14570936190764222,0.26276565177976907,0.2630317271495949,0.030088172328058903,1D-CNN
S59,0.19773130640322606,0.20963495571574842,0.28587007912749346,0.27982192683302853,0.026941731920502577,BiLSTM
S60,0.1965920956188823,0.2888758078925663,0.25298377824171414,0.2382994716762077,0.023248846570628395,ANN
S61,0.11622737008941172,0.2201664534496319,0.32136073503814316,0.304444943189661,0.0378004982331516,BiLSTM
S62,0.12930691030556488,0.25424490854260284,0.29667350435875517,0.2740200189711829,0.0457546578218945,BiLSTM
S63,0.23460881575995904,0.32601681825735596,0.23152604262034351,0.1806526963576311,0.027195627004709542,ANN
S64,0.25762320553733625,0.27702910953174015,0.22667053762499634,0.21134538662761979,0.02733176067830737,ANN
