Segment,1D-CNN,ANN,BiLSTM,LSTM,Selected
S1,0.34255343840220914,0.28390282693594177,0.31214867759132325,0.061395057070525574,1D-CNN
S2,0.3206018224302351,0.3233226450661846,0.29413955645670914,0.061935976046870844,ANN
S3,0.30494064813482435,0.3428317357055076,0.2880741139052602,0.06415350225440777,ANN
S4,0.2764156498540413,0.3271472745032831,0.35873852930380284,0.037698546338872485,BiLSTM
S5,0.32564756991868155,0.26972710481811996,0.3587454926765992,0.04587983258660044,BiLSTM
S6,0.3600051737654172,0.3150753193607599,0.27823839095246505,0.04668111592135754,1D-CNN
S7,0.32560426017451083,0.37028717236486663,0.25311771182434856,0.05099085563627436,ANN
S8,0.28299204764963054,0.30631505939022136,0.3574380459984479,0.053254846961699846,BiLSTM
S9,0.2986547366419482,0.2886523438220496,0.36557172175333097,0.04712119778267046,BiLSTM
S10,0.2797445265525788,0.3665750365282479,0.3138442230984767,0.03983621382069643,ANN
S11,0.26500276468555206,0.3524367651366953,0.3624646147468862,0.020095855430865974,BiLSTM
S12,0.21259230859614692,0.4178030180020859,0.35160780198886,0.017996871412907414,ANN
S13,0.21277528843974142,0.4529510231741841,0.3022333779064167,0.03204031047965715,ANN
S14,0.32846997188134586,0.39822769434745126,0.22762727046413245,0.045675063307070926,ANN
S15,0.4146408232160967,0.3130608381054752,0.22885491229307695,0.04344342638535099,1D-CNN
S16,0.34895117520804936,0.35725945370924317,0.2593254353237841,0.0344639357589243,ANN
S17,0.28460978192189995,0.30531254109983014,0.36613235040440817,0.04394532657386134,BiLSTM
S18,0.2907387868827828,0.3169611249892648,0.3520480043573453,0.0402520837706067,BiLSTM
S19,0.3333282244989235,0.31034620304741684,0.3046663625604344,0.05165920989322566,1D-CNN
S20,0.3039035575228042,0.27264406270564023,0.3501559731525983,0.073296406618957,BiLSTM
S21,0.3687223300973617,0.38857068070173567,0.20290718610735495,0.03979980309354687,ANN
S22,0.3778742312396369,0.4063447502702694,0.18234585177938845,0.03343516671070542,ANN
S23,0.2667636917007167,0.4748497295964845,0.2212290465428347,0.03715753215996355,ANN
S24,0.3185429475989527,0.35342610014407533,0.2760349191958311,0.051996033061140756,ANN
S25,0.29385612709841796,0.32342743369581306,0.3386360690576542,0.04408037014811471,BiLSTM
S26,0.2949122261830475,0.31130496417491127,0.34190766571260833,0.05187514392943295,BiLSTM
S27,0.20019579390769143,0.4096641802128381,0.34416864682835335,0.0459713790511174,ANN
S28,0.3404039662381321,0.31697870125186556,0.30230908662445577,0.04030824588554723,1D-CNN
S29,0.31863243604331726,0.27384161229573967,0.28541668511281676,0.1221092665481262,1D-CNN
S30,0.24434235953382452,0.40420034061870036,0.24902735426301967,0.10242994558445521,ANN
S31,0.3897820270848162,0.2898292865361343,0.24906908582123802,0.07131960055781149,1D-CNN
S32,0.409677684500715,0.24001615558832273,0.27958793317928304,0.07071822673167912,1D-CNN
S33,0.331598063080383,0.2875278694994384,0.31022322830758636,0.07065083911259204,1D-CNN
S34,0.3407159431407068,0.2952096986368528,0.3197058649665831,0.04436849325585765,1D-CNN
S35,0.2848567319116023,0.3086638482849868,0.3646175605860732,0.04186185921733781,BiLSTM
S36,0.3717932935771732,0.261302109340708,0.3294259274512849,0.03747866963083438,1D-CNN
S37,0.3695755576799651,0.30600116178334585,0.28289575892652497,0.04152752161016478,1D-CNN
S38,0.28601927944788635,0.3960114329036445,0.2674409697835299,0.050528317864939054,ANN
S39,0.2852459701238482,0.32047358440764906,0.3394300460875238,0.05485039938097906,BiLSTM
S40,0.3253330900636819,0.2748989993958707,0.3558713765328177,0.04389653400762983,BiLSTM
S41,0.33880949133176397,0.30428097965791306,0.3075941192191426,0.049315409791180306,1D-CNN
S42,0.32327590885632046,0.30055338916935387,0.33243384963677297,0.043736852337552666,BiLSTM
S43,0.2923861029677918,0.32482511821371224,0.3365354200762972,0.046253358742199165,BiLSTM
S44,0.3432342686136569,0.32747782850212526,0.28350902205812467,0.04577888082609259,1D-CNN
S45,0.41384553697878723,0.3053433027337438,0.22417078170950022,0.05664037857796854,1D-CNN
S46,0.3331301531515332,0.3729403956417818,0.2470689069490884,0.04686054425759654,ANN
S47,0.3069777039969484,0.3582774679174629,0.29618385193558444,0.03856097615000418,ANN
S48,0.31365729304416334,0.27774774249831474,0.36118447121371633,0.04741049324380558,BiLSTM
S49,0.30217971101362,0.3058092384307012,0.3451383861408452,0.046872664414833204,BiLSTM
S50,0.3077546512230572,0.33153134037575277,0.3157413771873132,0.04497263121387728,ANN
S51,0.20083908226676306,0.2677716177753605,0.3909470751848631,0.1404422247730137,BiLSTM
S52,0.4061085388612313,0.29824032130720757,0.24102771430046704,0.05462342553109374,1D-CNN
S53,0.4012240969304232,0.2723060657654878,0.28207310606385516,0.04439673124023388,1D-CNN
S54,0.6182921889568658,0.14021131064861056,0.20697802668061274,0.034518473713911445,1D-CNN
S55,0.38767826697786667,0.2859886009532928,0.2623839715907905,0.06394916047804965,1D-CNN
S56,0.4039304355633529,0.35527699045081673,0.18821715278514722,0.05257542120068314,1D-CNN
S57,0.4194916780394768,0.22025395697039363,0.30277687682968113,0.057477488160448204,1D-CNN
S58,0.42057501072644776,0.22596036676841783,0.3077856219483722,0.04567900055676249,1D-CNN
S59,0.2866719337277485,0.3227374683979709,0.339560403828426,0.05103019404585499,BiLSTM
S60,0.2563143662714167,0.40122583246485755,0.2989078813693811,0.043551919894344183,ANN
S61,0.2481477561390114,0.32666052142060575,0.3727338398221469,0.052457882618236,BiLSTM
S62,0.21850647522699923,0.3118274229998913,0.43658376906175234,0.03308233271135693,BiLSTM
S63,0.21760879202578137,0.5067905279065136,0.26561602153895064,0.00998465852875437,ANN
S64,0.21770209488567574,0.2461269723469133,0.5263810265368103,0.00978990623060084,BiLSTM
