time,ncells,lon,lat,O3,CO,NO,NO2,SO2,PM1,PM2.5,PM10,StationName
2024-04-06 01:00:00,0,150.782544,-34.577839,3.206259,0.0936656,0.103082746,0.1929634,0.027872752,1.5161405,2.0045357,2.6018305,Albion_Park_Sth
2024-04-06 01:00:00,1,150.580539,-34.306187,3.3415675,0.057117425,0.041286286,0.078146085,0.026062133,0.9033843,1.4407988,1.8068701,Albion_Park_Sth
2024-04-06 01:00:00,2,149.57333,-33.40333,,,,,,,,,Albion_Park_Sth
2024-04-06 01:00:00,3,150.761939,-33.917658,3.4328024,0.063507445,0.022269836,0.05814165,0.028179452,1.0860318,1.3009773,1.5505545,Albion_Park_Sth
2024-04-06 01:00:00,4,150.690141,-34.041702,3.3349423,0.06265971,0.021961922,0.05284408,0.02680911,0.7802482,0.9982448,1.2872977,Albion_Park_Sth
2024-04-06 01:00:00,5,150.795546,-34.066648,3.6247363,0.09864062,0.14076906,0.25406745,0.04131632,1.6876391,2.356085,2.8287425,Albion_Park_Sth
2024-04-06 01:00:00,6,151.046062,-33.891572,3.3690886,0.14342855,0.35384616,0.5617435,0.062834635,2.4436297,3.0556288,3.5384467,Albion_Park_Sth
2024-04-06 01:00:00,7,151.135792,-33.916185,3.1292832,0.19228184,0.635234,0.8645023,0.09310729,3.0796921,3.9218163,4.998731,Albion_Park_Sth
2024-04-06 01:00:00,8,150.81916,-34.47442,3.420342,0.07943816,0.08842042,0.17015374,0.06965617,1.6212395,2.4937668,3.0445654,Albion_Park_Sth
2024-04-06 01:00:00,9,151.046778,-33.881407,3.3560412,0.14282268,0.35300034,0.5569134,0.062523566,2.408467,2.9909983,3.4464164,Albion_Park_Sth
2024-04-06 01:00:00,10,150.90731,-33.931338,3.5834973,0.121082574,0.21489918,0.36342674,0.03805325,1.9768279,2.579395,3.0214736,Albion_Park_Sth
2024-04-06 01:00:00,11,151.117809,-33.76526,3.4531968,0.09323593,0.13054985,0.23412648,0.075526774,1.6541431,2.0371547,2.2669644,Albion_Park_Sth
2024-04-06 01:00:00,12,151.759634,-32.931176,,,,,,,,,Albion_Park_Sth
2024-04-06 01:00:00,13,150.498009,-34.051688,2.942513,0.053023912,0.005151748,0.012795306,0.028129213,0.49095926,0.6325203,0.7722186,Albion_Park_Sth
2024-04-06 01:00:00,14,150.997812,-33.799489,3.4115703,0.11712856,0.23157428,0.35874996,0.054617703,1.7499114,2.0995717,2.3710861,Albion_Park_Sth
2024-04-06 01:00:00,15,150.914185,-33.794246,3.5114665,0.10343949,0.16250162,0.2745679,0.041892715,1.61451,1.9333693,2.1996164,Albion_Park_Sth
2024-04-06 01:00:00,16,151.242802,-33.931776,2.8032494,0.15130036,0.58570623,0.76919085,0.30697507,2.750321,3.730244,7.4663773,Albion_Park_Sth
2024-04-06 01:00:00,17,150.747347,-33.616436,3.0269823,0.055031776,0.01506616,0.033425435,0.036914922,0.5849938,0.80085665,0.9285646,Albion_Park_Sth
2024-04-06 01:00:00,18,151.163933,-33.864353,3.312142,0.16610287,0.50310266,0.70028216,0.08793695,2.7691011,3.6457272,6.993114,Albion_Park_Sth
2024-04-06 01:00:00,19,150.766799,-33.795155,3.4526062,0.0746844,0.06640819,0.12777087,0.036679648,1.0620567,1.3125604,1.491365,Albion_Park_Sth
2024-04-06 01:00:00,20,150.887328,-34.417064,3.2141485,0.106421456,0.16356485,0.26046792,0.36821002,1.4276361,2.1939075,4.3053684,Albion_Park_Sth
2024-04-06 01:00:00,21,151.432414,-33.278966,3.4815485,0.05987763,0.13806202,0.29359296,0.55142426,3.1229115,3.7662332,4.165546,Albion_Park_Sth
2024-04-06 02:00:00,0,150.782544,-34.577839,3.5945363,0.073436014,0.059557825,0.13624312,0.05546722,2.4365282,3.2066457,3.6626122,Albion_Park_Sth
2024-04-06 02:00:00,1,150.580539,-34.306187,3.534332,0.057248786,0.031312294,0.06572058,0.03396688,1.3124292,1.8049746,2.1065962,Albion_Park_Sth
2024-04-06 02:00:00,2,149.57333,-33.40333,,,,,,,,,Albion_Park_Sth
2024-04-06 02:00:00,3,150.761939,-33.917658,3.409259,0.061823186,0.014682732,0.04021059,0.036833063,0.8924172,1.1052942,1.2293601,Albion_Park_Sth
2024-04-06 02:00:00,4,150.690141,-34.041702,3.3023837,0.061780617,0.01189366,0.032298286,0.02806079,0.823378,0.99295306,1.1507536,Albion_Park_Sth
2024-04-06 02:00:00,5,150.795546,-34.066648,4.010835,0.094178334,0.09639522,0.20271172,0.037215617,1.5381869,1.8867769,2.1557624,Albion_Park_Sth
2024-04-06 02:00:00,6,151.046062,-33.891572,3.6271856,0.091724634,0.12999831,0.23812683,0.06680463,1.7456156,2.1404915,2.3511164,Albion_Park_Sth
2024-04-06 02:00:00,7,151.135792,-33.916185,3.7583246,0.11304175,0.20132144,0.3552654,0.08506319,2.0399656,2.4765425,2.7804472,Albion_Park_Sth
2024-04-06 02:00:00,8,150.81916,-34.47442,3.739715,0.06564238,0.04305928,0.103284314,0.071611606,2.224155,2.8288455,3.1758668,Albion_Park_Sth
2024-04-06 02:00:00,9,151.046778,-33.881407,3.5711591,0.090005144,0.12597106,0.22860871,0.06670467,1.713049,2.1238537,2.3317406,Albion_Park_Sth
2024-04-06 02:00:00,10,150.90731,-33.931338,3.8399208,0.10029401,0.12589021,0.24107195,0.048629932,1.5777029,1.8927801,2.1177335,Albion_Park_Sth
2024-04-06 02:00:00,11,151.117809,-33.76526,3.3079958,0.07614431,0.08004166,0.15130754,0.08089678,1.6365374,2.3409634,2.6485434,Albion_Park_Sth
2024-04-06 02:00:00,12,151.759634,-32.931176,,,,,,,,,Albion_Park_Sth
2024-04-06 02:00:00,13,150.498009,-34.051688,3.0073276,0.054627735,0.0031678623,0.008672064,0.03296785,0.5417325,0.69315684,0.75754786,Albion_Park_Sth
2024-04-06 02:00:00,14,150.997812,-33.799489,3.0440528,0.079748794,0.11609078,0.17097072,0.053487428,1.3000404,1.8421997,2.0846655,Albion_Park_Sth
2024-04-06 02:00:00,15,150.914185,-33.794246,3.1093028,0.07909073,0.09414578,0.14947017,0.0515583,1.2911797,1.7841603,2.019162,Albion_Park_Sth
2024-04-06 02:00:00,16,151.242802,-33.931776,3.8908317,0.11154967,0.22518715,0.4167006,0.21482661,2.457205,3.1098433,6.2018404,Albion_Park_Sth
2024-04-06 02:00:00,17,150.747347,-33.616436,2.9924583,0.05736608,0.012291348,0.02645508,0.04123573,1.0405672,1.6599146,1.9170814,Albion_Park_Sth
2024-04-06 02:00:00,18,151.163933,-33.864353,3.5651886,0.10239466,0.2267972,0.34440452,0.09513834,2.1595623,2.790289,4.8871202,Albion_Park_Sth
2024-04-06 02:00:00,19,150.766799,-33.795155,3.041997,0.067852214,0.05071063,0.08897865,0.036986407,0.89756906,1.197985,1.34634,Albion_Park_Sth
2024-04-06 02:00:00,20,150.887328,-34.417064,4.0025263,0.07764219,0.06157567,0.133992,0.31069955,2.1851084,3.0365257,5.8177586,Albion_Park_Sth
2024-04-06 02:00:00,21,151.432414,-33.278966,3.0030487,0.07340139,0.3836358,0.57547885,0.82782656,3.0083985,3.7242541,5.615604,Albion_Park_Sth
2024-04-06 03:00:00,0,150.782544,-34.577839,3.404514,0.07306685,0.055816263,0.13399048,0.045717005,1.8238738,2.2495744,2.7932272,Albion_Park_Sth
2024-04-06 03:00:00,1,150.580539,-34.306187,3.6457167,0.0610633,0.03088925,0.070579164,0.025109304,1.3515408,1.8410168,2.118708,Albion_Park_Sth
2024-04-06 03:00:00,2,149.57333,-33.40333,,,,,,,,,Albion_Park_Sth
2024-04-06 03:00:00,3,150.761939,-33.917658,3.1186414,0.059058033,0.010896937,0.028963882,0.038528014,1.2768285,1.8278047,2.0390756,Albion_Park_Sth
2024-04-06 03:00:00,4,150.690141,-34.041702,3.283628,0.07232418,0.014009509,0.0532818,0.020809041,0.7742674,0.9983724,1.1285079,Albion_Park_Sth
2024-04-06 03:00:00,5,150.795546,-34.066648,3.6545312,0.08495768,0.077196606,0.15544732,0.036834907,1.2376041,1.5514731,1.7307351,Albion_Park_Sth
2024-04-06 03:00:00,6,151.046062,-33.891572,3.2383893,0.08601702,0.11472938,0.1996888,0.049231768,1.5287415,2.3450022,2.6972733,Albion_Park_Sth
2024-04-06 03:00:00,7,151.135792,-33.916185,3.4702554,0.11023276,0.1926365,0.32713437,0.07286578,1.9461949,2.897994,3.578928,Albion_Park_Sth
2024-04-06 03:00:00,8,150.81916,-34.47442,3.9429917,0.077045456,0.053653922,0.13701229,0.07701347,2.0107694,2.5435023,3.149458,Albion_Park_Sth
2024-04-06 03:00:00,9,151.046778,-33.881407,3.2143002,0.08657,0.11417351,0.19840933,0.049683228,1.5304337,2.359411,2.7175379,Albion_Park_Sth
2024-04-06 03:00:00,10,150.90731,-33.931338,3.2176695,0.08873558,0.10438365,0.17519702,0.039909225,1.4262575,2.1201866,2.4296646,Albion_Park_Sth
