Segment,1D-CNN,ANN,BiLSTM,LSTM,CNN-LSTM,GRU,Selected
S1,0.276317784394413,0.374286492424763,0.0,0.0,0.0,0.34939572318082385,ANN
S2,0.0,0.19526952337368098,0.6247786171957227,0.0,0.1799518594305952,0.0,BiLSTM
S3,0.0,0.0,0.20223161207057608,0.0,0.2589455797488631,0.5388228081805588,GRU
S4,0.0,0.24020745664989698,0.4681711542567931,0.0,0.2916213890933097,0.0,BiLSTM
S5,0.0,0.0,0.23075819182767224,0.2990228488937209,0.0,0.4702189592786064,GRU
S6,0.3066188890247174,0.3948080918525624,0.0,0.0,0.2985730191227201,0.0,ANN
S7,0.0,0.344824931151502,0.0,0.0,0.23064789077008782,0.4245271780784083,GRU
S8,0.0,0.21316722057026802,0.0,0.6324502540157175,0.0,0.15438252541401595,LSTM
S9,0.49339693845716237,0.1030520586766076,0.0,0.0,0.0,0.4035510028662298,1D-CNN
S10,0.00023041389124769712,0.9993158494800787,0.0,0.0,0.0,0.0004537366286695227,ANN
S11,0.27121602326869143,0.32095583342911727,0.0,0.0,0.0,0.4078281433021913,GRU
S12,0.0,0.45683178284701104,0.0,0.23239404062935354,0.0,0.3107741765236355,ANN
S13,0.4200236660618044,0.0,0.21436539417934228,0.0,0.0,0.36561093975885345,1D-CNN
S14,0.0,0.0,0.2173419537515654,0.0,0.24186281525514908,0.5407952309932832,GRU
S15,0.0,0.4713204859945672,0.0,0.3311897026265099,0.19748981137892493,0.0,ANN
S16,0.40581464016091795,0.3258234577820974,0.0,0.0,0.26836190205698657,0.0,1D-CNN
S17,0.0,0.20052915390531179,0.0,0.4814690915912482,0.0,0.3180017545034395,LSTM
S18,0.4608612766073195,0.35045583789728396,0.0,0.0,0.1886828854953974,0.0,1D-CNN
S19,0.15436028969741566,0.20272694578230732,0.0,0.0,0.0,0.6429127645202758,GRU
S20,0.27017602076777936,0.49183292198336637,0.2379910572488556,0.0,0.0,0.0,ANN
S21,0.1372114368195405,0.27970070306767336,0.0,0.0,0.0,0.5830878601127859,GRU
S22,0.19993074086479362,0.6983049000084909,0.0,0.0,0.10176435912671523,0.0,ANN
S23,0.08491913413270578,0.8766823958054982,0.0,0.0,0.0,0.0383984700617959,ANN
S24,0.1397424596603717,0.7883632569742114,0.0,0.0,0.0,0.0718942833654159,ANN
S25,0.5626139010910338,0.2555753596606838,0.0,0.0,0.0,0.18181073924828248,1D-CNN
S26,0.6449532385252534,0.21851820047866435,0.0,0.0,0.13652856099608207,0.0,1D-CNN
S27,0.1658375554265223,0.6134482552088224,0.0,0.0,0.2207141893646532,0.0,ANN
S28,0.0,0.2026474090307985,0.0,0.5384023656394731,0.0,0.2589502253297283,LSTM
S29,0.35016856851336525,0.2048614447157804,0.0,0.0,0.0,0.4449699867708533,GRU
S30,0.0,0.48268679126549546,0.2652979835332373,0.0,0.2520152252012668,0.0,ANN
S31,0.20753709153930944,0.0,0.0,0.41994094364248263,0.0,0.3725219648182089,LSTM
S32,0.4634910549042578,0.4173634396279312,0.0,0.0,0.11914550546781351,0.0,1D-CNN
S33,0.0,0.26072375958503746,0.0,0.0,0.2153194493870499,0.5239567910279134,GRU
S34,0.1547935863692949,0.6203982824611779,0.0,0.22480813116952703,0.0,0.0,ANN
S35,0.3385014032860816,0.28876211079840447,0.0,0.0,0.0,0.3727364859155146,GRU
S36,0.5755525236321669,0.2419263503854524,0.0,0.0,0.0,0.18252112598237913,1D-CNN
S37,0.5361994761424008,0.16500982124637514,0.0,0.0,0.0,0.29879070261122254,1D-CNN
S38,0.2674549119528429,0.481007943669724,0.0,0.0,0.2515371443774332,0.0,ANN
S39,0.25133701379973333,0.5846843562981768,0.0,0.0,0.0,0.16397862990208908,ANN
S40,0.22418546119208557,0.7176192367719337,0.058195302035980945,0.0,0.0,0.0,ANN
S41,0.21988093705415263,0.6130933734195125,0.0,0.0,0.0,0.16702568952633398,ANN
S42,0.47249566574864577,0.43609268470451895,0.0,0.0,0.09141164954683455,0.0,1D-CNN
S43,0.4309532577067807,0.421072507204044,0.0,0.0,0.14797423508917454,0.0,1D-CNN
S44,0.0,0.5228758113750244,0.0,0.21524453721175316,0.0,0.2618796514132226,ANN
S45,0.2498425722569443,0.0,0.573733908143497,0.0,0.0,0.1764235195995585,BiLSTM
S46,0.5950890281414706,0.0,0.0,0.0,0.12326481460922653,0.28164615724930203,1D-CNN
S47,0.0,0.4265362981762802,0.1879748739361602,0.0,0.38548882788755984,0.0,ANN
S48,0.0,0.0,0.2080518441783825,0.5134132239845691,0.0,0.2785349318370483,LSTM
S49,0.30487762259869183,0.14253417133762514,0.5525882060636822,0.0,0.0,0.0,BiLSTM
S50,0.0,0.0,0.2752404205150604,0.0,0.25309282641124964,0.47166675307369055,GRU
S51,0.0,0.0,0.26844600269550994,0.3467575595779451,0.3847964377265477,0.0,CNN-LSTM
S52,0.0,0.0,0.6903704587873427,0.15284056440537533,0.0,0.15678897680728168,BiLSTM
S53,0.17390364550893123,0.0,0.6981232483430255,0.0,0.12797310614804394,0.0,BiLSTM
S54,0.14336276388169478,0.0,0.20896269764104264,0.0,0.6476745384772635,0.0,CNN-LSTM
S55,0.0,0.4641803274521404,0.0,0.1949433018357113,0.3408763707121489,0.0,ANN
S56,0.0,0.8781831559005464,0.0,0.060553326531357005,0.0,0.061263517568098357,ANN
S57,0.0,0.29834144893230685,0.0,0.12742137245889082,0.0,0.5742371786088013,GRU
S58,0.21189777950874364,0.3168797177619278,0.0,0.0,0.0,0.47122250272932764,GRU
S59,0.4551215743218996,0.0,0.14211701827156897,0.0,0.0,0.4027614074065302,1D-CNN
S60,0.0,0.4806270657698954,0.0,0.23451725305711638,0.0,0.28485568117298515,ANN
S61,0.2511034569848505,0.0,0.5078572455005497,0.0,0.0,0.24103929751460001,BiLSTM
S62,0.4160835641738387,0.2370109894881501,0.3469054463380112,0.0,0.0,0.0,1D-CNN
S63,0.0,0.41852634775504116,0.3163715481089173,0.0,0.2651021041360422,0.0,ANN
S64,0.0,0.7085784001114505,0.10243163312904138,0.0,0.0,0.1889899667595083,ANN
S65,0.0,0.9655923895304797,0.02041255783985519,0.0,0.0,0.013995052629664998,ANN
S66,0.26993441951783437,0.4838627417181977,0.0,0.0,0.24620283876396848,0.0,ANN
S67,0.09256066252949523,0.27924435146944837,0.0,0.0,0.6281949860010541,0.0,CNN-LSTM
S68,0.0,0.4911590370837524,0.3085658283985793,0.0,0.20027513451766638,0.0,ANN
S69,0.0,0.0,0.20781177130641448,0.5296435258604936,0.0,0.2625447028330905,LSTM
S70,0.0,0.0,0.3672406508266845,0.0,0.4819996641082842,0.15075968506503065,CNN-LSTM
S71,0.0,0.09493761381233219,0.0,0.5493206417190754,0.0,0.35574174446859197,LSTM
S72,0.0,0.9194111216714239,0.0,0.045578284028320815,0.035010594300256354,0.0,ANN
S73,0.0,0.15102568057739615,0.2345947542401367,0.0,0.0,0.6143795651824672,GRU
S74,0.45569725382322473,0.19446210160207825,0.0,0.349840644574697,0.0,0.0,1D-CNN
S75,0.209503791244842,0.451390831443654,0.0,0.0,0.3391053773115024,0.0,ANN
S76,0.0,0.0,0.0,0.47741977040856654,0.23070457763529365,0.2918756519561391,LSTM
S77,0.27952007480112745,0.0,0.5372210912586399,0.18325883394023254,0.0,0.0,BiLSTM
S78,0.4194255585542252,0.0,0.4148777987941785,0.0,0.16569664265159617,0.0,1D-CNN
S79,0.10126677055395664,0.11669914517423532,0.0,0.0,0.7820340842718075,0.0,CNN-LSTM
S80,0.0,0.21309957978361022,0.0,0.606821289327796,0.18007913088859284,0.0,LSTM
S81,0.321909578111709,0.0,0.0,0.3355124559450908,0.342577965943203,0.0,CNN-LSTM
S82,0.0,0.11112441856732085,0.0,0.3036408678115054,0.0,0.5852347136211757,GRU
S83,0.3616444686484796,0.3242303251039749,0.0,0.3141252062475453,0.0,0.0,1D-CNN
S84,0.21987077007083317,0.0,0.1944904577345727,0.0,0.0,0.585638772194593,GRU
S85,0.2891273960244257,0.0,0.0,0.5159758427426273,0.1948967612329469,0.0,LSTM
S86,0.2830831793265613,0.2382800163727494,0.4786368043006887,0.0,0.0,0.0,BiLSTM
S87,0.0,0.4160507819384277,0.0,0.0,0.2684736483179036,0.3154755697436686,ANN
S88,0.24053903629557127,0.6385256006267107,0.0,0.0,0.12093536307771661,0.0,ANN
S89,0.33263221255123315,0.0,0.0,0.0,0.3042844949286946,0.36308329252007304,GRU
S90,0.2573393560065913,0.0,0.0,0.3824609462543806,0.0,0.36019969773902494,LSTM
S91,0.8162417931166039,0.10667123789202751,0.0,0.0,0.07708696899136826,0.0,1D-CNN
S92,0.0,0.23552093020920684,0.0,0.0,0.37318020642785565,0.39129886336293535,GRU
S93,0.24969362598034892,0.23853940216901767,0.0,0.5117669718506359,0.0,0.0,LSTM
S94,0.4664310547233261,0.24646503524100466,0.0,0.0,0.0,0.287103910035668,1D-CNN
S95,0.6124143338326691,0.17582293463801363,0.0,0.0,0.0,0.2117627315293171,1D-CNN
S96,0.13480699606629493,0.6841133573216406,0.0,0.0,0.1810796466120651,0.0,ANN
S97,0.0,0.4353317008034105,0.0,0.3612257398273654,0.0,0.20344255936922254,ANN
S98,0.5276884426644585,0.0,0.26010704621112263,0.0,0.0,0.21220451112441954,1D-CNN
S99,0.5673997400719544,0.18679354155875613,0.24580671836928936,0.0,0.0,0.0,1D-CNN
S100,0.26291057029684084,0.2940074555326395,0.0,0.0,0.4430819741705186,0.0,CNN-LSTM
S101,0.29347453725686473,0.4306148847938338,0.0,0.0,0.2759105779493005,0.0,ANN
S102,0.0,0.3052216501560975,0.0,0.0,0.3160359006084533,0.3787424492354494,GRU
S103,0.12094483391048323,0.0,0.0,0.453963650026913,0.0,0.4250915160626033,LSTM
S104,0.7869883749765701,0.11666841396567372,0.09634321105775567,0.0,0.0,0.0,1D-CNN
S105,0.17593112001662214,0.0,0.0,0.0,0.23019972000794459,0.5938691599754332,GRU
S106,0.43197155954641414,0.2807177005082846,0.0,0.2873107399453033,0.0,0.0,1D-CNN
S107,0.32001639407004684,0.32814165401264456,0.0,0.0,0.0,0.3518419519173082,GRU
S108,0.30815381030755823,0.0,0.0,0.4633935134782753,0.0,0.22845267621416404,LSTM
S109,0.4662748038968085,0.29058181267794086,0.0,0.0,0.0,0.2431433834252506,1D-CNN
S110,0.23926783760382037,0.1977619131929531,0.0,0.0,0.0,0.562970249203226,GRU
S111,0.6304712548151181,0.13385511711094583,0.0,0.2356736280739351,0.0,0.0,1D-CNN
S112,0.2320921401378183,0.5350715461172265,0.23283631374495506,0.0,0.0,0.0,ANN
S113,0.19676719994418082,0.5182740650776521,0.28495873497816626,0.0,0.0,0.0,ANN
S114,0.44605887069071537,0.2778251936877956,0.0,0.0,0.0,0.27611593562148956,1D-CNN
S115,0.27319639596216055,0.28729585719072814,0.0,0.0,0.4395077468471148,0.0,CNN-LSTM
S116,0.0,0.25192510855709904,0.0,0.5142518291633422,0.0,0.23382306227956126,LSTM
S117,0.3864924049960451,0.2755643079671329,0.0,0.33794328703682097,0.0,0.0,1D-CNN
S118,0.3288315736246733,0.20337949446738954,0.0,0.0,0.0,0.4677889319079371,GRU
S119,0.4304563288911793,0.3512308760280766,0.2183127950807433,0.0,0.0,0.0,1D-CNN
S120,0.19738267816177046,0.19436011849807988,0.0,0.0,0.0,0.6082572033401495,GRU
S121,0.09232587399204599,0.8397634065660314,0.06791071944192256,0.0,0.0,0.0,ANN
S122,0.0,0.15714648168160517,0.15604586724451858,0.0,0.0,0.6868076510738744,GRU
S123,0.6501124171309496,0.25138272122378513,0.0,0.0,0.0985048616452672,0.0,1D-CNN
S124,0.0,0.0,0.23971073423171682,0.0,0.3375159006192031,0.42277336514908,GRU
S125,0.0,0.3137505176809791,0.36673365925031154,0.31951582306870807,0.0,0.0,BiLSTM
S126,0.0,0.0,0.7761161279654121,0.0,0.13002000690559692,0.0938638651289903,BiLSTM
S127,0.0,0.18641826488433869,0.0,0.0,0.6081531877545177,0.20542854736114352,CNN-LSTM
S128,0.0,0.7648675629958573,0.0,0.13188778390782294,0.10324465309631965,0.0,ANN
S129,0.0,0.262189761305322,0.0,0.5698469960078918,0.0,0.1679632426867862,LSTM
S130,0.28371516305884376,0.4755412546781414,0.0,0.0,0.0,0.24074358226301704,ANN
S131,0.2984931466905349,0.19157986433474142,0.0,0.0,0.0,0.5099269889747271,GRU
S132,0.245726339599694,0.0,0.0,0.3779052241393583,0.37636843626094774,0.0,LSTM
S133,0.24797337064171673,0.29141052843973003,0.4606161009185568,0.0,0.0,0.0,BiLSTM
S134,0.35379916508476345,0.41596149162873985,0.23023934328649995,0.0,0.0,0.0,ANN
S135,0.30738921354731225,0.507454902393535,0.0,0.0,0.1851558840591511,0.0,ANN
S136,0.24490712589791452,0.5240281610393202,0.0,0.0,0.23106471306276746,0.0,ANN
S137,0.2092182149806763,0.28477690902349745,0.0,0.5060048759958261,0.0,0.0,LSTM
S138,0.35553651808127557,0.42845586761767535,0.0,0.0,0.0,0.21600761430104906,ANN
S139,0.2848172002834559,0.22901592999938636,0.0,0.0,0.0,0.48616686971715717,GRU
S140,0.22012132355640213,0.6283897803157744,0.0,0.0,0.15148889612782546,0.0,ANN
