time,ncells,lon,lat,O3,CO,NO,NO2,SO2,PM1,PM2.5,PM10,StationName
2024-04-24 01:00:00,0,150.782544,-34.577839,2.4013028,0.0495496,0.03545147,0.044415127,0.0036545019,1.174609,1.6834456,3.2362916,Albion_Park_Sth
2024-04-24 01:00:00,1,150.580539,-34.306187,2.0189865,0.04483114,0.05156127,0.044174295,0.0026239792,0.83219445,1.3407166,2.8296587,Albion_Park_Sth
2024-04-24 01:00:00,2,149.57333,-33.40333,,,,,,,,,Albion_Park_Sth
2024-04-24 01:00:00,3,150.761939,-33.917658,2.2865539,0.04579736,0.008186181,0.014020949,0.0028383788,1.2201934,1.8061581,3.249616,Albion_Park_Sth
2024-04-24 01:00:00,4,150.690141,-34.041702,2.2461698,0.048709396,0.012527487,0.02061264,0.0021492497,0.88709736,1.4645336,2.8343406,Albion_Park_Sth
2024-04-24 01:00:00,5,150.795546,-34.066648,2.2354636,0.09527338,0.42849815,0.45086706,0.0044385353,2.365123,3.0083323,4.636052,Albion_Park_Sth
2024-04-24 01:00:00,6,151.046062,-33.891572,2.4856791,0.079268925,0.28661597,0.33642536,0.010456419,3.4939873,4.267907,5.935881,Albion_Park_Sth
2024-04-24 01:00:00,7,151.135792,-33.916185,2.4603918,0.09621561,0.3509191,0.4209951,0.020375047,3.3893576,4.1547947,5.8181973,Albion_Park_Sth
2024-04-24 01:00:00,8,150.81916,-34.47442,2.399739,0.050441097,0.05793012,0.066657685,0.002980992,1.2259499,1.7705443,3.4639785,Albion_Park_Sth
2024-04-24 01:00:00,9,151.046778,-33.881407,2.4938905,0.07952672,0.2719008,0.32916492,0.010420424,3.5271518,4.3314896,5.977657,Albion_Park_Sth
2024-04-24 01:00:00,10,150.90731,-33.931338,2.303516,0.09749573,0.47475734,0.47726738,0.013311282,4.7917576,5.5869966,7.4037595,Albion_Park_Sth
2024-04-24 01:00:00,11,151.117809,-33.76526,2.5442822,0.07177223,0.1686555,0.23010865,0.018612653,5.6931005,6.512063,8.018974,Albion_Park_Sth
2024-04-24 01:00:00,12,151.759634,-32.931176,,,,,,,,,Albion_Park_Sth
2024-04-24 01:00:00,13,150.498009,-34.051688,2.19172,0.044294015,0.0010550228,0.0020136442,0.0021737071,0.69965017,1.2250836,2.4998283,Albion_Park_Sth
2024-04-24 01:00:00,14,150.997812,-33.799489,2.6221385,0.08106468,0.25786054,0.33765262,0.023153083,13.6458025,14.552067,16.286623,Albion_Park_Sth
2024-04-24 01:00:00,15,150.914185,-33.794246,2.6796558,0.0755586,0.23340192,0.30849114,0.033229887,21.673706,22.553532,24.477554,Albion_Park_Sth
2024-04-24 01:00:00,16,151.242802,-33.931776,2.4595847,0.103801236,0.37183997,0.47323036,0.022659564,3.248553,4.040973,6.314824,Albion_Park_Sth
2024-04-24 01:00:00,17,150.747347,-33.616436,2.4001029,0.047308315,0.018514803,0.031147879,0.012445488,0.69303215,1.207268,2.4532938,Albion_Park_Sth
2024-04-24 01:00:00,18,151.163933,-33.864353,2.483418,0.09903294,0.4339232,0.4918886,0.02513774,4.2651706,5.260351,9.220095,Albion_Park_Sth
2024-04-24 01:00:00,19,150.766799,-33.795155,2.8685884,0.06972188,0.17416108,0.30867055,0.062869705,40.811756,41.688732,44.02464,Albion_Park_Sth
2024-04-24 01:00:00,20,150.887328,-34.417064,2.2638688,0.061092168,0.16609879,0.16757828,0.03779172,1.2077659,1.8356782,4.460942,Albion_Park_Sth
2024-04-24 01:00:00,21,151.432414,-33.278966,2.280737,0.052484315,0.06119881,0.09714896,0.00073807134,0.9193968,1.3325979,2.404025,Albion_Park_Sth
2024-04-24 02:00:00,0,150.782544,-34.577839,2.4854987,0.0502363,0.03366812,0.043336965,0.0052861962,1.1463215,1.6985855,3.4410753,Albion_Park_Sth
2024-04-24 02:00:00,1,150.580539,-34.306187,2.2552793,0.046207003,0.043658867,0.04087234,0.0035536918,0.805475,1.2678777,2.7973685,Albion_Park_Sth
2024-04-24 02:00:00,2,149.57333,-33.40333,,,,,,,,,Albion_Park_Sth
2024-04-24 02:00:00,3,150.761939,-33.917658,2.4142818,0.046561904,0.0052851182,0.008535907,0.0021817754,0.8673018,1.3783182,2.703006,Albion_Park_Sth
2024-04-24 02:00:00,4,150.690141,-34.041702,2.3787072,0.04823153,0.0077264733,0.012427757,0.0027816845,0.72863615,1.2236646,2.5375867,Albion_Park_Sth
2024-04-24 02:00:00,5,150.795546,-34.066648,2.6404855,0.07407992,0.20435137,0.25868618,0.0031774996,1.6589892,2.282547,3.8010364,Albion_Park_Sth
2024-04-24 02:00:00,6,151.046062,-33.891572,2.8731816,0.0740888,0.21214837,0.27324152,0.0061531155,3.2899148,4.1036487,5.6598206,Albion_Park_Sth
2024-04-24 02:00:00,7,151.135792,-33.916185,2.8689628,0.08323513,0.23542047,0.3023069,0.012902439,2.3142338,3.0042698,4.523088,Albion_Park_Sth
2024-04-24 02:00:00,8,150.81916,-34.47442,2.5655453,0.05053377,0.049217287,0.060175207,0.0048285257,1.127998,1.6530136,3.353389,Albion_Park_Sth
2024-04-24 02:00:00,9,151.046778,-33.881407,2.895373,0.07374869,0.19599706,0.25962567,0.0066757016,3.7170076,4.5982656,6.142,Albion_Park_Sth
2024-04-24 02:00:00,10,150.90731,-33.931338,2.6803417,0.0910776,0.3829115,0.4790851,0.0074796616,3.5248935,4.253159,5.9452963,Albion_Park_Sth
2024-04-24 02:00:00,11,151.117809,-33.76526,2.9030316,0.06746625,0.12650569,0.20016669,0.022881892,13.926186,14.94411,16.498476,Albion_Park_Sth
2024-04-24 02:00:00,12,151.759634,-32.931176,,,,,,,,,Albion_Park_Sth
2024-04-24 02:00:00,13,150.498009,-34.051688,2.3485994,0.045475483,0.0010410676,0.0020414265,0.003552128,0.6827144,1.1495458,2.431081,Albion_Park_Sth
2024-04-24 02:00:00,14,150.997812,-33.799489,3.3792467,0.07586758,0.177111,0.310867,0.042049367,42.835567,44.201145,46.228878,Albion_Park_Sth
2024-04-24 02:00:00,15,150.914185,-33.794246,3.2051115,0.07007089,0.16711292,0.2778255,0.039424177,37.598976,38.83164,40.83638,Albion_Park_Sth
2024-04-24 02:00:00,16,151.242802,-33.931776,2.9112139,0.089338936,0.24823104,0.35517582,0.017734667,2.4795332,3.2357864,5.753505,Albion_Park_Sth
2024-04-24 02:00:00,17,150.747347,-33.616436,2.4565725,0.048037,0.014062831,0.021192074,0.0053952187,0.6997171,1.2263619,2.5110185,Albion_Park_Sth
2024-04-24 02:00:00,18,151.163933,-33.864353,2.9092546,0.087710164,0.3069955,0.37832004,0.018157033,4.5730844,5.713008,9.247699,Albion_Park_Sth
2024-04-24 02:00:00,19,150.766799,-33.795155,2.7862964,0.056642987,0.07254635,0.115760535,0.02194449,16.667376,17.933,19.590282,Albion_Park_Sth
2024-04-24 02:00:00,20,150.887328,-34.417064,2.458147,0.056368288,0.10739434,0.11549795,0.031734247,1.0073564,1.527681,3.594829,Albion_Park_Sth
2024-04-24 02:00:00,21,151.432414,-33.278966,2.3638916,0.052438907,0.05473694,0.09156792,0.0006925679,0.77693135,1.1925318,2.276976,Albion_Park_Sth
2024-04-24 03:00:00,0,150.782544,-34.577839,2.4718928,0.05176258,0.035966225,0.047688678,0.0064699813,1.2347343,1.8560652,3.7626038,Albion_Park_Sth
2024-04-24 03:00:00,1,150.580539,-34.306187,2.3872578,0.047518473,0.0444772,0.043792393,0.005715369,0.839798,1.3570603,3.1340265,Albion_Park_Sth
2024-04-24 03:00:00,2,149.57333,-33.40333,,,,,,,,,Albion_Park_Sth
2024-04-24 03:00:00,3,150.761939,-33.917658,2.4719567,0.04741796,0.0053701,0.00861462,0.0035537528,0.7757553,1.236808,2.501582,Albion_Park_Sth
2024-04-24 03:00:00,4,150.690141,-34.041702,2.4065375,0.048107393,0.0064350036,0.009586091,0.004779826,0.73049814,1.2257769,2.6507273,Albion_Park_Sth
2024-04-24 03:00:00,5,150.795546,-34.066648,2.4248934,0.064169794,0.15651157,0.17515776,0.0044016493,1.1907303,1.7019662,3.2060437,Albion_Park_Sth
2024-04-24 03:00:00,6,151.046062,-33.891572,2.800455,0.07445155,0.20623755,0.26419035,0.0038546927,1.956583,2.5683627,4.0485177,Albion_Park_Sth
2024-04-24 03:00:00,7,151.135792,-33.916185,2.8394349,0.08426391,0.23532526,0.30895472,0.011989342,1.8476865,2.4582624,3.9420536,Albion_Park_Sth
2024-04-24 03:00:00,8,150.81916,-34.47442,2.619083,0.051362682,0.05028946,0.061898325,0.0069241654,1.0881675,1.6970043,3.6089866,Albion_Park_Sth
2024-04-24 03:00:00,9,151.046778,-33.881407,2.8379734,0.072562665,0.18084359,0.239222,0.0038071238,1.9063741,2.5205617,3.9910035,Albion_Park_Sth
2024-04-24 03:00:00,10,150.90731,-33.931338,2.9220266,0.08888579,0.2956989,0.417179,0.005542045,2.9268394,3.6281962,5.2197347,Albion_Park_Sth
2024-04-24 03:00:00,11,151.117809,-33.76526,3.3058875,0.07599649,0.13500386,0.25524017,0.023804799,17.551327,19.290056,20.85616,Albion_Park_Sth
2024-04-24 03:00:00,12,151.759634,-32.931176,,,,,,,,,Albion_Park_Sth
2024-04-24 03:00:00,13,150.498009,-34.051688,2.3939137,0.045981918,0.00093966495,0.0018628493,0.0052333837,0.7381922,1.2507046,2.7182875,Albion_Park_Sth
2024-04-24 03:00:00,14,150.997812,-33.799489,3.558031,0.08572931,0.19378038,0.35851902,0.027205115,33.234306,35.672794,37.54312,Albion_Park_Sth
2024-04-24 03:00:00,15,150.914185,-33.794246,2.9101024,0.07071956,0.18165618,0.24922581,0.0121360775,11.249188,12.561702,14.130681,Albion_Park_Sth
2024-04-24 03:00:00,16,151.242802,-33.931776,3.2366276,0.091491506,0.22170496,0.36719725,0.036136918,2.7748718,3.6198993,6.7949023,Albion_Park_Sth
2024-04-24 03:00:00,17,150.747347,-33.616436,2.5415893,0.04873719,0.01326966,0.019439172,0.0031141036,0.68866605,1.1529907,2.4265935,Albion_Park_Sth
2024-04-24 03:00:00,18,151.163933,-33.864353,2.9473777,0.090715,0.29807594,0.38524982,0.015571037,2.6715143,3.4792335,6.7274284,Albion_Park_Sth
2024-04-24 03:00:00,19,150.766799,-33.795155,2.487171,0.054341592,0.05259121,0.06026828,0.0036707118,0.83575374,1.3037341,2.5781357,Albion_Park_Sth
2024-04-24 03:00:00,20,150.887328,-34.417064,2.5143619,0.05882051,0.10981914,0.122044824,0.03385532,1.054544,1.6190898,3.9117506,Albion_Park_Sth
2024-04-24 03:00:00,21,151.432414,-33.278966,2.3722408,0.052866295,0.05284371,0.07703322,0.0009256877,0.7305684,1.1514287,2.1873596,Albion_Park_Sth
2024-04-24 04:00:00,0,150.782544,-34.577839,2.5501351,0.052937794,0.03095585,0.03923656,0.00471472,1.3170172,1.9104531,4.3017735,Albion_Park_Sth
2024-04-24 04:00:00,1,150.580539,-34.306187,2.3830862,0.048173454,0.04426879,0.046943076,0.005792495,0.8731037,1.4566473,3.4043837,Albion_Park_Sth
2024-04-24 04:00:00,2,149.57333,-33.40333,,,,,,,,,Albion_Park_Sth
2024-04-24 04:00:00,3,150.761939,-33.917658,2.4296718,0.047497086,0.0062207044,0.010200397,0.005975204,0.8852026,1.4206123,2.9723034,Albion_Park_Sth
2024-04-24 04:00:00,4,150.690141,-34.041702,2.4297447,0.048932422,0.0073751044,0.011321942,0.0061062253,0.8181386,1.3907704,3.1345146,Albion_Park_Sth
