Segment,RMSE,MAE,Pearson_r,R2,Max_Error,MAPE
S1,14.70142,10.745443,-0.363989,-1.232348,28.203862,0.496052
S2,14.117333,10.561186,0.341959,-1.177623,26.81197,0.490336
S3,13.890649,10.467348,0.519253,-1.143677,27.237359,0.499526
S4,10.513454,6.762388,0.217414,-0.251847,23.918855,0.378399
S5,9.768281,5.966679,0.76667,0.035204,22.282729,0.407469
S6,5.022738,4.850948,0.918249,0.0258,6.479391,0.945954
S7,7.40699,7.315865,0.925443,-5.010548,9.812868,1.540942
S8,8.169512,7.954635,0.724923,-8.758792,11.140273,2.104172
S9,7.630751,7.289033,0.369961,-11.128865,9.552304,2.359021
S10,7.690005,7.53664,-0.559847,-191.453298,9.348181,2.598576
S11,7.211014,7.148511,0.545936,-87.986768,8.4513,2.81743
S12,6.349049,6.185641,-0.622242,-67.984269,8.635638,2.612712
S13,6.435866,6.344925,-0.122715,-60.14396,7.77686,3.044106
S14,6.020797,5.802525,-0.592436,-52.972982,8.351389,2.907173
S15,4.965232,4.693474,-0.368034,-36.168419,7.09692,2.318384
S16,4.388414,4.279732,0.418623,-41.168392,5.561002,2.006031
S17,4.028881,3.89486,0.318449,-35.920288,5.574352,1.625867
S18,2.743389,2.684362,0.74227,-16.534476,3.662346,1.113291
S19,2.102306,1.881307,0.087167,-11.27844,3.11352,0.659124
S20,1.983212,1.788793,-0.388059,-1.308291,3.340077,0.535141
S21,1.659905,1.599706,-0.090952,-0.320308,2.252068,0.380653
S22,1.145062,1.053029,0.555227,0.289393,1.658691,0.256519
S23,1.2704,1.031038,0.258153,0.002732,1.992496,0.238707
S24,1.63148,1.487692,-0.640874,-2.013467,2.747656,0.253292
S25,1.28522,1.122436,0.510109,0.13655,1.803556,0.224844
S26,2.37468,1.475781,-0.224291,-0.345979,5.272607,0.274933
S27,2.49422,1.830244,-0.424677,-0.455683,4.161343,0.41623
S28,1.842084,1.419956,0.465338,0.203738,3.587428,0.338941
S29,2.338822,1.997955,0.437238,0.095343,3.520027,0.534937
S30,2.963313,2.832712,0.342223,-0.324995,4.041609,0.900566
S31,2.968105,2.596877,0.19621,-0.367752,5.09574,0.894123
S32,3.413331,3.018349,-0.180201,-7.53573,5.677665,1.153794
S33,3.894316,3.719797,0.322398,-13.92181,5.09044,1.435497
S34,3.814771,3.552531,-0.312589,-17.919922,4.871324,1.415233
S35,3.226564,2.692344,-0.880513,-10.189529,5.219275,1.057005
S36,2.005608,1.807484,-0.061918,-3.439445,2.970205,0.55976
S37,1.82568,1.592378,-0.193208,-1.335388,2.832984,0.447565
S38,1.511539,1.29263,0.428173,-0.509868,2.914633,0.389663
S39,1.19082,0.979264,0.778996,-0.299515,2.119147,0.266862
S40,1.992848,1.670268,-0.72943,-1.24172,3.381006,0.424976
S41,3.859534,2.807393,-0.753087,-0.376744,8.328243,0.485907
S42,3.287295,2.200753,0.310242,0.070998,7.393247,0.377086
S43,4.364023,3.610708,0.091861,-0.072956,7.863342,0.566814
S44,5.599511,4.937913,-0.732613,-0.704856,8.18642,0.64233
S45,6.083632,5.358545,-0.107234,-1.788045,8.347946,0.494468
S46,6.314807,6.029699,0.07044,-2.667546,7.4526,0.551216
S47,6.042274,5.787373,-0.608001,-1.92175,9.603931,0.598791
S48,9.222866,7.419117,-0.904302,-3.078604,19.212231,0.452659
S49,10.502765,8.662798,-0.816407,-3.354803,18.115754,0.476199
S50,10.305041,8.638037,-0.51087,-3.664877,15.903658,0.450219
S51,9.266593,7.89159,0.562997,-0.811325,15.02852,0.524506
S52,8.744713,7.649797,0.891571,-0.171647,14.93718,0.631556
S53,8.30714,7.766764,0.91016,0.163408,13.22187,0.983396
S54,7.15782,6.935619,0.757486,0.135726,10.113701,1.570815
S55,8.8988,8.333493,0.578152,-1.717293,11.421191,2.423272
S56,11.127963,11.013564,0.765137,-553.499259,12.981781,3.381614
S57,10.034546,9.881294,-0.096558,-251.675495,11.656717,3.029866
S58,6.810403,6.720933,-0.195477,-155.391959,7.875476,2.137491
S59,5.513869,5.316573,-0.102891,-32.302369,6.540193,1.617903
S60,4.210118,4.00832,-0.244172,-2.653322,5.728567,1.114078
S61,3.369682,3.230253,-0.33465,-0.564039,4.423141,0.750279
S62,2.362335,2.252642,0.623183,0.169697,3.260139,0.42898
S63,2.293165,1.968426,0.345425,0.091851,4.020182,0.35168
S64,3.608468,2.948644,0.268982,-1.601995,6.000628,0.288032
S65,3.396296,2.914283,0.211647,-3.011778,5.516075,0.285995
S66,2.962331,2.565848,0.507547,-2.095154,5.03506,0.247718
S67,2.629408,1.954418,0.438829,-0.352579,5.447938,0.189044
S68,2.336725,1.538784,0.590893,0.115056,5.337996,0.152861
S69,3.474677,2.745407,-0.100416,-0.441371,6.489,0.278393
S70,3.303708,2.97227,0.215116,-0.056235,5.341176,0.582557
S71,3.505156,3.213369,0.721163,0.064697,5.23101,0.838928
S72,4.707966,4.487295,-0.256049,-0.325904,6.85779,1.083758
S73,5.114277,4.933913,-0.58255,-0.350687,6.516425,1.133775
S74,4.539046,4.391189,-0.096089,-0.099502,5.68064,0.965055
S75,4.738976,4.269277,-0.410439,-0.319726,7.524024,1.100996
S76,3.75959,3.34084,0.044118,-0.022893,6.425518,0.656454
S77,3.229485,2.890333,0.712346,0.02783,4.730268,0.350048
S78,2.667762,2.264178,0.514391,0.231539,4.384212,0.369672
