Segment,RMSE,MAE,Pearson_r,R2,Max_Error,MAPE
S1,14.266571,10.191767,-0.246061,-1.102241,25.703236,0.445822
S2,13.044763,10.02233,0.754083,-0.859302,25.683394,0.508058
S3,14.528922,10.383085,-0.662283,-1.345206,29.787754,0.477047
S4,11.2533,7.026312,0.14944,-0.434234,24.144693,0.334948
S5,11.436838,7.531445,0.07763,-0.322547,25.965445,0.489822
S6,5.609279,4.532258,-0.071844,-0.215013,9.422051,0.840027
S7,5.520745,4.520498,-0.346788,-2.339073,9.23277,1.225475
S8,6.111292,5.319303,0.141856,-4.460972,9.146253,1.583541
S9,7.274291,6.573344,-0.139065,-10.022167,10.295134,2.251272
S10,7.986235,7.588529,-0.934463,-206.566041,11.026003,2.700851
S11,8.002418,7.825515,0.555302,-108.59108,10.216093,3.060627
S12,8.027394,7.715052,-0.133234,-109.276227,11.581813,3.219891
S13,8.331298,7.982573,-0.307643,-101.462502,10.772007,3.849736
S14,8.040897,7.805591,0.285513,-95.267003,11.424732,3.704279
S15,7.988204,7.546391,-0.670026,-95.204031,10.467754,3.782028
S16,7.078297,6.865766,0.444045,-108.70577,9.179998,3.118198
S17,6.669555,6.327174,-0.104441,-100.178901,8.741614,2.700597
S18,5.334959,5.093209,0.468965,-65.310188,6.714374,2.082736
S19,4.456068,3.955353,-0.38937,-54.163919,6.087944,1.404854
S20,3.801329,3.223658,-0.222222,-7.480531,5.247317,1.029045
S21,2.826695,2.370226,0.264247,-2.828833,4.628523,0.617522
S22,2.515601,1.959251,0.217956,-2.429693,5.02997,0.553535
S23,2.815979,2.534229,-0.426297,-3.899924,3.774094,0.589317
S24,2.291891,2.200566,-0.342566,-4.946901,3.260338,0.404891
S25,1.633908,1.433193,0.614483,-0.395525,2.464193,0.332588
S26,3.202414,2.710453,-0.407807,-1.447841,5.149278,0.607492
S27,2.909465,2.469254,-0.052413,-0.980722,5.309789,0.588367
S28,1.665372,1.449925,0.757937,0.349181,3.12309,0.276258
S29,4.079646,3.61607,-0.555169,-1.752545,5.781127,0.951134
S30,3.792451,3.27953,0.258449,-1.170197,6.35833,1.223854
S31,4.269018,3.750252,-0.221776,-1.829468,6.526641,1.358843
S32,4.318102,3.900803,0.231089,-12.660596,6.743045,1.358414
S33,4.756801,4.442136,0.324747,-21.263282,6.83906,1.64349
S34,5.084725,4.570454,-0.383345,-32.613782,7.000603,1.8484
S35,4.646228,4.097642,-0.251022,-22.202369,6.592341,1.488522
S36,3.83674,3.537042,0.520645,-15.246561,5.16189,0.96826
S37,3.816566,3.042786,-0.302766,-9.205988,6.536111,0.918652
S38,3.362896,3.05117,0.413489,-6.473556,4.692862,0.839237
S39,3.292157,3.016606,0.050304,-8.932301,5.269661,0.75915
S40,3.67043,3.255043,-0.780938,-6.604433,5.638934,0.840928
S41,3.937326,3.197318,-0.08925,-0.432801,7.110657,0.589297
S42,3.012135,2.4853,0.557559,0.220012,5.131523,0.513721
S43,4.841981,4.650014,-0.185328,-0.320851,6.699566,0.925757
S44,5.624268,5.095758,-0.499782,-0.719964,9.165276,0.728425
S45,4.258362,3.421349,0.764378,-0.366026,6.956813,0.272097
S46,5.923387,5.713657,-0.380126,-2.226975,8.805708,0.612837
S47,5.65393,5.087913,-0.092836,-1.558251,8.77472,0.503043
S48,9.132808,7.397741,-0.304978,-2.99934,18.766502,0.458177
S49,9.764282,8.45793,0.2604,-2.763933,15.228571,0.48658
S50,9.954431,8.915946,0.373054,-3.352849,15.050291,0.488831
S51,9.83743,8.127755,0.119647,-1.041359,18.909225,0.537722
S52,9.986622,8.965402,-0.038178,-0.528068,15.314407,0.818278
S53,10.220853,9.512175,-0.261449,-0.266441,16.174126,1.158391
S54,8.002762,7.515451,0.031405,-0.080363,12.264897,1.443347
S55,8.139826,7.86221,-0.280572,-1.273546,10.565751,2.107788
S56,8.513636,8.218526,-0.159441,-323.563533,11.624639,2.599778
S57,8.354488,7.974408,-0.610709,-174.148882,11.160849,2.513232
S58,8.108672,7.909257,0.568236,-220.701304,10.079672,2.449818
S59,7.444957,7.080362,-0.103585,-59.713698,10.089961,2.13554
S60,6.854807,6.041837,-0.233129,-8.684784,9.276943,1.738717
S61,5.176465,4.762952,0.351154,-2.690935,6.95526,1.091531
S62,3.934853,3.231342,0.400645,-1.303621,7.68713,0.699294
S63,3.42388,2.964588,0.187087,-1.024528,5.321564,0.550366
S64,3.107829,2.873031,-0.108445,-0.930078,5.010767,0.317457
S65,1.795531,1.462579,0.576021,-0.121274,3.227363,0.151175
S66,2.64616,2.465581,0.159901,-1.469717,3.406552,0.259809
S67,3.501259,2.201271,-0.349601,-1.398253,8.12016,0.213224
S68,2.585923,2.157024,0.400573,-0.083756,3.973058,0.266754
S69,4.485171,4.217194,-0.674786,-1.401624,6.208827,0.469441
S70,2.460875,1.816585,0.709481,0.413948,4.247829,0.453118
S71,4.187318,3.544074,0.139945,-0.334779,7.822523,1.017659
S72,5.980427,5.639258,-0.909948,-1.139487,7.797148,1.368247
S73,4.13006,3.609357,0.376766,0.119156,7.409842,0.873827
S74,4.024584,3.261162,0.381631,0.135612,7.87505,0.88586
S75,5.058429,4.537952,-0.275527,-0.503647,7.721294,1.111706
S76,3.684106,3.139342,0.292571,0.017769,5.650256,0.611954
S77,3.661266,3.031166,0.059783,-0.249505,6.842004,0.501702
