Segment,RMSE,MAE,Pearson_r,R2,Max_Error,MAPE
S2118,6.908136,6.253591,-0.336887,-8.708856,8.80145,3.443086
S2119,6.928415,6.709584,0.112795,-45.526809,9.003272,3.393421
S2120,6.862239,6.478266,-0.600398,-52.582967,9.125393,3.613884
S2121,6.148313,5.333426,0.066628,-3.474522,9.303062,3.189807
S2122,5.816453,5.376152,-0.484911,-2.959962,9.49722,2.682169
S2123,4.466218,3.660854,0.170844,-0.527626,6.934071,1.577214
S2124,6.204909,4.73258,0.180806,-0.018749,12.247171,0.660703
S2125,8.817012,6.344428,-0.040547,-0.499386,15.967952,0.452723
S2126,11.956558,9.836345,-0.18686,-1.450284,18.08112,0.541312
S2127,11.944242,8.766395,-0.156595,-1.463934,21.842196,0.409101
S2128,11.552185,10.34466,0.678715,-2.45044,19.528293,0.551609
S2129,12.124962,10.801675,0.282169,-3.466875,17.68806,0.543238
S2130,11.056248,9.122944,-0.15928,-1.326346,17.162022,0.533792
S2131,9.616026,6.747788,-0.329763,-0.440859,20.808249,0.836438
S2132,3.749766,3.5046,0.7663,0.356099,5.185407,0.627011
S2133,5.380519,4.919073,-0.350633,-0.293364,8.125486,0.950209
S2134,4.9831,3.700079,-0.635459,-0.718301,8.910867,0.959904
S2135,4.461158,3.404137,-0.209429,-1.591683,9.472431,0.990586
S2136,3.486594,2.880122,0.724586,-0.695738,6.701092,0.735369
S2137,3.972536,3.383772,-0.137722,-1.776084,7.239521,0.662841
S2138,4.678671,4.15121,0.561608,-2.230073,7.883285,1.100766
S2139,5.227514,4.76498,0.156662,-3.163982,7.907998,1.242096
S2140,6.282299,5.615376,-0.165499,-6.901013,8.538071,1.9063
S2141,6.901629,6.28477,-0.358263,-10.657632,8.9481,2.385947
S2142,7.26253,7.064191,0.210754,-35.439095,9.03935,3.819945
S2143,6.945745,6.841634,0.638691,-32.389393,8.494345,3.635471
S2144,7.068784,6.588369,-0.498509,-27.193689,8.578023,4.922262
S2145,7.288606,7.069944,-0.015142,-151.228259,9.188985,5.843741
S2146,6.904628,6.657964,0.078175,-82.134603,9.32722,5.45008
S2147,6.449872,6.109635,0.042526,-32.137038,8.753031,4.940709
S2148,5.702221,4.690648,-0.019851,-3.639326,9.041283,3.965571
S2149,12.151101,8.995975,0.189087,0.027286,26.773189,3.206594
S2150,16.122711,11.845312,-0.236784,-0.284042,30.701018,1.648506
S2151,18.070611,13.85352,-0.193404,-0.737676,28.549554,0.761069
S2152,21.931735,18.041407,0.318424,-1.582812,31.409866,0.572808
S2153,26.142402,24.044384,0.489847,-4.555519,35.630442,0.732034
S2154,30.624497,29.903991,-0.399738,-29.459653,37.683578,0.800619
S2155,30.204512,29.536137,-0.291439,-28.820419,38.569475,0.789901
S2156,29.747164,29.430603,0.597558,-32.978625,35.571598,0.781401
S2157,31.850742,31.698626,0.684573,-65.254367,36.588715,0.780051
S2158,31.292924,30.946478,-0.507211,-62.934847,38.226729,0.753307
S2159,29.016769,28.589858,-0.431061,-41.267043,34.889696,0.716614
S2160,24.823617,23.800762,0.501144,-10.238136,33.599912,0.644192
S2161,22.112769,20.588356,0.853247,-5.476511,32.131849,0.58219
S2162,19.560786,16.992021,0.487957,-2.767419,31.555534,0.495949
S2163,13.578882,10.984498,0.72097,-1.441279,25.075524,0.365435
S2164,8.215195,6.264519,0.481093,-1.009558,16.918585,0.241642
S2165,3.459456,3.159006,0.419511,-0.791742,5.878702,0.15449
S2166,2.210136,1.613937,0.907911,0.593133,4.449209,0.089392
S2167,3.489974,2.981685,0.711152,0.19156,6.039035,0.244757
S2168,5.261342,4.223213,0.57757,-0.38699,8.006534,0.453792
S2169,6.54553,5.38031,0.554341,-0.808702,9.673387,0.684903
S2170,6.989227,6.082813,0.282039,-2.619917,10.837015,0.793374
S2171,7.079027,6.613032,-0.709907,-2.586279,10.727586,0.822816
S2172,6.380773,5.690258,-0.569671,-1.977871,8.852506,0.722508
S2173,11.44162,8.056653,-0.552946,-0.139382,25.170034,0.634054
S2174,18.563483,13.317324,-0.738979,-0.417833,36.462372,0.582074
S2175,23.449121,17.351433,-0.387894,-1.070874,37.523479,0.452852
S2176,24.898795,20.834567,-0.134684,-2.262926,37.511442,0.557518
S2177,24.70161,21.035159,0.740518,-2.161025,36.279309,0.58377
S2178,25.081876,21.674997,0.538433,-1.662116,36.111311,0.6726
