Segment,RMSE,MAE,Pearson_r,R2,Max_Error,MAPE
S1,14.752726,11.398228,0.774536,-1.247956,27.380497,0.58063
S2,15.082508,11.534405,-0.223423,-1.485562,28.895091,0.566422
S3,14.988778,11.0342,-0.740681,-1.496012,29.389116,0.506023
S4,11.237259,7.147332,0.335368,-0.430148,24.328192,0.349621
S5,11.786773,8.005167,0.092638,-0.404717,26.20946,0.530286
S6,5.351971,4.048305,0.167915,-0.1061,9.693564,0.835346
S7,5.74808,4.888919,-0.059455,-2.61973,9.055038,1.307439
S8,5.679534,4.838529,0.332447,-3.716602,10.18866,1.392234
S9,6.592618,6.045011,0.033918,-8.053185,10.259336,2.102808
S10,5.763074,5.570473,-0.252768,-107.088742,7.25962,1.928156
S11,7.283719,7.26575,0.804636,-89.790216,8.279315,2.873036
S12,6.178251,5.855093,-0.328331,-64.322647,9.526215,2.496401
S13,6.366051,6.24779,0.282055,-58.824607,7.886315,2.99435
S14,5.771409,5.530564,-0.344585,-48.594342,7.582458,2.715843
S15,5.799259,5.461109,-0.573657,-49.703739,6.934927,2.693403
S16,5.639798,5.558541,0.173577,-68.646463,7.040543,2.661606
S17,4.073507,3.646392,0.234585,-36.742722,5.45901,1.518627
S18,3.011061,2.830966,0.625199,-20.123081,3.997182,1.121609
S19,2.248032,2.045156,0.311825,-13.039661,3.795721,0.701877
S20,1.706,1.664297,0.416772,-0.708089,2.343607,0.473844
S21,1.177446,0.957083,0.645505,0.33566,2.062531,0.26215
S22,1.29581,0.991624,0.333386,0.089972,2.11914,0.250025
S23,1.446698,1.361967,-0.153583,-0.293262,1.855232,0.294325
S24,1.324552,1.145961,0.243878,-0.986282,1.993306,0.188386
S25,1.39606,1.242622,0.370453,-0.018804,2.089612,0.273729
S26,2.618406,2.227525,-0.631175,-0.636447,4.274332,0.4578
S27,1.692267,1.274681,0.717855,0.329907,2.737659,0.255935
S28,2.224774,1.694374,0.034359,-0.161473,4.48142,0.309557
S29,2.802273,2.374761,-0.330163,-0.298705,4.960369,0.588418
S30,3.061652,2.584929,-0.215186,-0.414396,4.650561,0.919131
S31,3.139158,2.57787,-0.411238,-0.529943,5.112486,0.877395
S32,2.640412,2.409708,0.409492,-4.107724,3.919505,0.879755
S33,2.942033,2.836614,0.633574,-7.516364,3.739308,1.090468
S34,2.953891,2.638698,-0.439357,-10.344131,4.662514,1.091468
S35,2.479199,2.29727,0.414898,-5.606234,3.723845,0.830764
S36,1.562591,1.421655,0.739386,-1.694805,2.406316,0.438617
S37,1.437001,1.215699,0.550142,-0.446851,2.699255,0.369277
S38,1.560956,1.230186,0.498151,-0.610208,2.708595,0.393178
S39,1.389728,1.082859,-0.147386,-0.769898,2.461813,0.2982
S40,1.71152,1.352718,-0.350547,-0.653472,3.484276,0.349774
S41,3.276278,2.17963,0.464526,0.007925,7.500375,0.33689
S42,3.031499,2.533152,0.663216,0.209951,6.099829,0.469774
S43,4.853683,4.065228,-0.326305,-0.327244,8.069784,0.616301
S44,5.175848,4.210504,0.440523,-0.456634,8.243899,0.448849
S45,6.1556,5.448067,0.446093,-1.854399,7.991972,0.48509
S46,6.540711,6.224489,-0.232031,-2.934642,7.977621,0.566522
S47,6.342911,6.066863,-0.322433,-2.219729,8.525629,0.565415
S48,10.013913,8.854816,0.000497,-3.808253,19.246866,0.572488
S49,11.056966,10.035907,0.484537,-3.826509,16.768509,0.59004
S50,11.137968,10.031287,0.017728,-4.44945,18.079557,0.552317
S51,10.864536,9.139833,-0.158971,-1.48988,19.3582,0.581825
S52,11.031755,9.906098,-0.414844,-0.864639,16.143035,0.844349
S53,10.52812,9.204348,-0.192909,-0.343731,17.311255,0.928134
S54,6.690128,6.39818,0.762509,0.244979,9.80107,1.206985
S55,7.174923,6.851592,0.353092,-0.766478,9.511833,1.937445
S56,8.491694,8.297423,-0.043668,-321.892782,11.669578,2.612569
S57,5.800268,5.630223,0.011128,-83.423596,8.07177,1.736881
S58,5.173913,5.049766,0.595617,-89.262451,6.921302,1.569143
S59,5.583716,5.435843,-0.045028,-33.151427,7.249502,1.656442
S60,4.101159,3.707693,0.389568,-2.466671,6.153563,1.073344
S61,3.577386,2.982967,-0.101034,-0.762793,6.213799,0.782604
S62,2.359111,2.18847,0.427082,0.171961,3.355016,0.350775
S63,1.973016,1.642578,0.643024,0.327724,3.407699,0.290049
S64,2.449571,1.948624,0.786622,-0.19906,4.504254,0.18733
S65,3.318279,2.767872,0.392171,-2.829584,5.551118,0.276485
S66,4.245456,3.580559,-0.698018,-5.357168,7.615286,0.343018
S67,3.806447,2.991204,0.040667,-1.834564,7.481814,0.299365
S68,3.643885,3.227971,-0.061358,-1.151938,6.299055,0.362574
S69,4.657894,3.715461,-0.507218,-1.590158,7.201776,0.350805
S70,2.549132,1.92532,0.821466,0.371158,4.348094,0.402932
S71,4.309571,3.790756,-0.411858,-0.413857,6.754843,0.945091
S72,4.870867,4.269924,-0.702283,-0.419246,6.985442,0.90739
S73,4.154518,3.858844,0.603275,0.108693,5.987775,0.69407
S74,4.458185,4.183265,0.591361,-0.060677,6.197501,0.714894
S75,4.848224,4.353753,-0.775682,-0.381274,6.7697,0.994561
S76,4.292691,3.962809,-0.30097,-0.333548,6.078993,0.616763
S77,4.573168,4.167335,-0.843742,-0.94944,6.813242,0.486695
S78,3.183979,2.988689,-0.061089,-0.094632,4.526401,0.433911
S79,3.308489,2.868534,0.213172,-0.300663,5.852933,0.786119
S80,4.096347,3.287788,-0.404984,-1.265873,8.135777,0.969321
S81,2.789554,2.541732,0.571727,-3.663144,4.611452,0.703714
S82,2.024775,1.503235,0.28059,-0.865829,3.865865,0.472274
S83,2.388388,1.698618,-0.102498,-1.265889,5.213008,0.538997
S84,2.250963,1.878002,0.50959,-0.726398,3.748479,0.556728
S85,1.611519,1.317173,-0.495558,-0.450609,3.338739,0.272374
S86,1.293788,1.246838,0.379276,0.075563,1.536598,0.228255
S87,1.557379,1.308179,0.31412,-0.002061,2.748064,0.282059
S88,1.990639,1.655809,-0.1977,-0.524975,2.784841,0.387019
S89,2.218272,1.906567,-0.057656,-1.07137,4.243844,0.430146
S90,1.800474,1.498896,-0.101988,-0.666981,3.374105,0.273783
S91,2.401716,1.968254,0.130439,-0.58976,4.711483,0.896637
S92,3.703094,2.972499,-0.806494,-2.197313,6.775056,1.866928
S93,3.187016,2.454865,-0.663042,-0.807439,5.981493,1.571867
S94,2.27447,1.711851,0.646192,0.158827,3.910396,1.124045
S95,2.462708,1.901683,0.569773,0.065001,4.280955,1.200684
S96,2.999338,2.080516,-0.317463,-0.420611,5.2904,1.448357
S97,3.023632,2.551981,0.10199,-0.172488,5.594861,8.519198
S98,3.237518,2.762434,-0.853223,-0.502439,6.185733,8.895069
S99,2.256188,1.664846,0.80357,0.243429,4.816922,6.859399
S100,2.433678,1.776502,0.396843,0.124144,4.745643,6.774588
S101,2.936549,2.1617,-0.130139,-0.281945,6.0698,8.669497
S102,3.602675,3.044877,-0.057362,-0.34913,5.407307,12.061846
