Segment,1D-CNN,ANN,GRU,Selected
S1,0.34750490263381645,0.2824320088847337,0.37006308848145053,GRU
S2,0.3634064886675412,0.2788487717724751,0.35774473955998354,1D-CNN
S3,0.3425880072217283,0.276453209052853,0.38095878372541864,GRU
S4,0.3172003775622735,0.2625314346640183,0.42026818777370806,GRU
S5,0.4360218621626778,0.2442768063198844,0.3197013315174378,1D-CNN
S6,0.4974836354603331,0.3946783834359701,0.10783798110369652,1D-CNN
S7,0.026295111788571572,0.9525591916346927,0.02114569657673563,ANN
S8,0.044623754915328856,0.8891958407568689,0.06618040432780233,ANN
S9,0.18579996215022984,0.5768652464355626,0.2373347914142077,ANN
S10,0.17631321839203812,0.5731446607773102,0.25054212083065175,ANN
S11,0.185997380247523,0.18109579780359303,0.6329068219488837,GRU
S12,0.16664103704220265,0.2075693640129022,0.6257895989448948,GRU
S13,0.1109652491714167,0.11015371377926347,0.77888103704932,GRU
S14,0.16221049564072412,0.11692563280843057,0.7208638715508454,GRU
S15,0.2707940431768318,0.1044429669596478,0.6247629898635203,GRU
S16,0.3254362686681883,0.09773099948080154,0.5768327318510099,GRU
S17,0.2166566820185085,0.13574974422029468,0.6475935737611962,GRU
S18,0.2982248771346695,0.21113775904737048,0.49063736381796014,GRU
S19,0.20323500836494796,0.16428071728015975,0.632484274354892,GRU
S20,0.23827229667034788,0.1730190041276231,0.588708699202028,GRU
S21,0.4222955074717734,0.2944985689206109,0.28320592360761626,1D-CNN
S22,0.3528926703239238,0.22967433755433064,0.41743299212174517,GRU
S23,0.025765552357915316,0.02653621907269025,0.9476982285693945,GRU
S24,0.3362140536349529,0.370829190110369,0.2929567562546781,ANN
S25,0.5088568882103911,0.3907718017797774,0.10037131000983135,1D-CNN
S26,0.9228407066477303,0.04869232725253433,0.028466966099735393,1D-CNN
S27,0.09588924448628543,0.0366491187253674,0.8674616367883471,GRU
S28,0.16424429177443678,0.7516619590125656,0.0840937492129977,ANN
S29,0.3352554264766149,0.17908744095674925,0.48565713256663584,GRU
S30,0.2635321749530186,0.4062375647155317,0.3302302603314495,ANN
S31,0.5546526766933025,0.31669298644303534,0.12865433686366223,1D-CNN
S32,0.1788861967684623,0.727272439536759,0.09384136369477813,ANN
S33,0.15097094442882966,0.6740256648334187,0.17500339073775123,ANN
S34,0.16807614482797983,0.5555401792725178,0.2763836758995018,ANN
S35,0.13877815389393502,0.31778971049950566,0.5434321356065591,GRU
S36,0.23362261574990803,0.4578830619441413,0.30849432230595025,ANN
S37,0.25383038373229666,0.2652605021867648,0.48090911408093856,GRU
S38,0.15105219771035366,0.16518510586287635,0.6837626964267707,GRU
S39,0.21493556632218114,0.7211621341125263,0.06390229956529223,ANN
S40,0.2710966211299861,0.20696496007731557,0.5219384187926983,GRU
S41,0.347072988122465,0.5462616433199724,0.1066653685575627,ANN
S42,0.4991457435888028,0.3545236147645318,0.14633064164666545,1D-CNN
S43,0.23136550972374081,0.3403790443726398,0.428255445903619,GRU
S44,0.2893431737298918,0.2205568682345477,0.4900999580355603,GRU
S45,0.3898519156980183,0.3538916246710461,0.2562564596309354,1D-CNN
S46,0.3840444697131218,0.258508202727883,0.35744732755899594,1D-CNN
S47,0.29274466240315444,0.17275447139179714,0.5345008662050483,GRU
S48,0.5755510428206843,0.15789944649958274,0.2665495106797332,1D-CNN
S49,0.3786187514880101,0.10250172836644941,0.5188795201455405,GRU
S50,0.2989694415914681,0.06322399838660264,0.6378065600219298,GRU
S51,0.3355640682242625,0.15761446070100305,0.5068214710747351,GRU
S52,0.36995687082870715,0.19937558506912945,0.4306675441021642,GRU
S53,0.4158166499383601,0.16333884582639815,0.4208445042352418,GRU
S54,0.36647614033662396,0.3838727718282652,0.24965108783511078,ANN
S55,0.18794548786264048,0.6797015851605478,0.13235292697681175,ANN
S56,0.15193289750197858,0.6890671833650833,0.15899991913293804,ANN
S57,0.06365388177827269,0.7216991037009433,0.21464701452078447,ANN
S58,0.1565160465780621,0.4823620388841114,0.36112191453782705,ANN
S59,0.18394149197424264,0.1843418394514471,0.6317166685743102,GRU
S60,0.12903435929726537,0.11019655633049383,0.7607690843722403,GRU
S61,0.11443872001601588,0.06296959992997622,0.8225916800540073,GRU
S62,0.07117174858632426,0.15660435280117874,0.772223898612497,GRU
S63,0.09469484828989665,0.2406655015090884,0.6646396502010151,GRU
S64,0.13258313814645165,0.7090219986854981,0.15839486316805,ANN
S65,0.40547457316550045,0.3260188113202038,0.2685066155142962,1D-CNN
S66,0.563867756231212,0.12687275358928446,0.30925949017950355,1D-CNN
S67,0.2984917010795661,0.07774863971840365,0.6237596592020301,GRU
S68,0.44610261156178893,0.1656941026380908,0.3882032858001199,1D-CNN
S69,0.5530181701354635,0.09040856178177385,0.3565732680827625,1D-CNN
S70,0.18504376981808,0.7609560951088202,0.05400013507310039,ANN
S71,0.2675801977651646,0.5599124819965542,0.17250732023828202,ANN
S72,0.24489181384394623,0.11657980243758663,0.6385283837184668,GRU
S73,0.3000058668252429,0.44939570222629344,0.2505984309484637,ANN
S74,0.2905902757600992,0.5047060343707988,0.20470368986910192,ANN
S75,0.2762679689006683,0.276649540243466,0.4470824908558657,GRU
S76,0.3241928035805312,0.20250339349098245,0.47330380292848573,GRU
S77,0.605011810969212,0.23146913962563925,0.16351904940514883,1D-CNN
S78,0.48243420825004757,0.15630792785305683,0.3612578638968953,1D-CNN
S79,0.19319073533328002,0.6725068548988619,0.1343024097678582,ANN
S80,0.2430266011035557,0.5551018711993854,0.20187152769705888,ANN
S81,0.06243330213877234,0.8791135390528069,0.058453158808420724,ANN
S82,0.08912760942471831,0.7548056711219208,0.1560667194533616,ANN
S83,0.2769110478748709,0.27858287661143427,0.44450607551369475,GRU
S84,0.15546471747467497,0.4347751520565854,0.4097601304687395,ANN
S85,0.17830954399218218,0.7317204271218284,0.08997002888598897,ANN
S86,0.18396926339860084,0.05701590491131765,0.7590148316900809,GRU
S87,0.21841922091702518,0.6899514451562355,0.09162933392673918,ANN
S88,0.25951369205113844,0.35483180100700595,0.3856545069418555,GRU
S89,0.17291171372273884,0.4017252830974891,0.4253630031797722,GRU
S90,0.5952040652587384,0.2760409689088016,0.12875496583246013,1D-CNN
S91,0.33021920523367504,0.5130230077971267,0.15675778696919776,ANN
S92,0.12714354697953872,0.6525448052653747,0.22031164775508646,ANN
S93,0.024796498810471752,0.1070292023303043,0.8681742988592239,GRU
S94,0.24298111185179785,0.6073089900637062,0.14970989808449564,ANN
S95,0.27849271223492944,0.5200072334431637,0.20150005432190668,ANN
S96,0.27463783471523556,0.30443457395052703,0.4209275913342375,GRU
S97,0.11663430900469655,0.20513132171129847,0.6782343692840057,GRU
S98,0.7124394007448457,0.2206868808535423,0.0668737184016121,1D-CNN
S99,0.6001996314394299,0.3187234992505674,0.08107686931000259,1D-CNN
S100,0.26556558110273415,0.5729902178376655,0.16144420105960022,ANN
S101,0.3609997350223617,0.27042864030324193,0.3685716246743966,GRU
S102,0.21150403835265885,0.40672479336930334,0.3817711682780378,ANN
S103,0.8850348209709323,0.07400809071662187,0.040957088312445794,1D-CNN
S104,0.03408600693134708,0.9619691723033726,0.00394482076528027,ANN
S105,0.2706917794599086,0.532952650490903,0.19635557004918924,ANN
S106,0.2275256956118466,0.5110074511500269,0.2614668532381264,ANN
S107,0.21404026517772576,0.46529751963108196,0.32066221519119165,ANN
S108,0.1681551518267296,0.44434963166902197,0.38749521650424845,ANN
