Segment,RMSE,MAE,Pearson_r,R2,Max_Error,MAPE
S1,9.666013,6.039205,0.053127,-0.146291,27.133961,0.630999
S2,9.851917,6.25856,-0.218537,-0.296359,26.299883,0.48351
S3,9.222425,5.535097,0.347039,-0.136838,24.956616,0.385061
S4,9.904544,5.94739,-0.236529,-0.273642,26.9664,0.485206
S5,9.492173,6.120617,0.163795,-0.141023,25.76089,0.604143
S6,9.936924,6.547825,-0.141419,-0.171469,27.842681,0.728903
S7,9.82579,6.97516,0.038985,-0.07679,24.514971,0.93779
S8,8.360076,5.74365,0.400666,0.087652,24.012403,1.05119
S9,8.99889,6.246618,0.045872,-0.006213,26.227166,1.335394
S10,5.790034,5.155417,0.031502,-0.517755,10.06711,1.63129
S11,5.669957,5.294829,0.455604,-2.766614,7.821473,2.042286
S12,6.551937,6.13525,0.306308,-6.972918,8.93196,2.486688
S13,7.28786,6.940187,0.054403,-15.304492,9.873733,2.863346
S14,7.753813,7.577359,-0.052715,-115.831599,9.70668,3.136274
S15,7.748747,7.608843,0.234301,-115.678994,10.638627,3.091197
S16,7.772589,7.529117,-0.537638,-117.332995,10.923552,3.195264
S17,7.455607,7.316858,0.274379,-87.8753,9.643795,2.928237
S18,7.122957,6.746628,-0.455155,-29.728993,10.946129,2.824212
S19,6.507175,6.130272,-0.140932,-17.076121,9.690557,2.374867
S20,5.962669,5.563655,-0.116348,-13.3242,9.805176,2.227171
S21,5.48735,4.994551,-0.287979,-11.382456,8.973656,1.816241
S22,4.678296,4.130773,-0.193154,-6.393307,7.474521,1.449634
S23,3.999187,3.653653,0.349452,-5.338675,6.952551,1.101436
S24,3.908326,3.473109,-0.262935,-2.689364,6.404677,0.958307
S25,3.408428,2.642501,-0.000113,-2.216573,6.046379,0.752773
S26,3.096576,2.587637,0.141015,-1.8719,6.092343,0.6638
S27,3.275763,3.015544,0.09741,-1.797762,4.824213,0.768289
S28,3.41652,2.838151,0.047158,-1.784987,6.844844,0.866607
S29,3.489832,2.740083,0.094751,-1.744479,6.974751,0.926629
S30,3.952775,3.477412,-0.293229,-2.616412,6.54182,1.073833
S31,3.836648,3.55583,0.433845,-2.285819,5.56121,1.125848
S32,4.465401,3.994111,-0.460546,-3.46836,6.834649,1.343181
S33,4.361083,3.651679,-0.040353,-3.414753,6.97497,1.310359
S34,4.289776,3.843632,0.347457,-3.800205,6.172134,1.287652
S35,4.351502,4.044207,-0.084209,-3.81205,6.372925,1.233903
S36,4.528488,4.237884,0.169762,-11.680839,7.532179,1.357719
S37,4.832034,4.483828,-0.078664,-14.016012,7.789116,1.506441
S38,4.965695,4.435086,-0.522173,-10.522521,7.768153,1.524482
S39,4.826474,4.584054,-0.255577,-1.934663,6.742116,1.259055
S40,4.251814,3.931398,0.281158,-1.444064,7.603433,1.0752
S41,4.667465,4.193782,-0.345045,-0.914768,7.41412,1.046289
S42,4.551476,4.205898,-0.221072,-0.426675,6.397635,0.918174
S43,4.096265,3.798477,0.05943,-0.089928,6.309323,0.680297
S44,3.96203,3.707399,0.167935,0.009675,5.479077,0.619348
S45,4.775939,4.337356,-0.248478,-0.261134,8.645617,0.642841
S46,6.866626,5.215773,-0.249163,-0.319673,18.737629,0.648873
S47,7.810461,6.614233,-0.160249,-0.420911,15.607373,0.714555
S48,7.787831,6.475842,0.321727,-0.559947,16.080419,0.531196
S49,7.930624,6.409035,0.148507,-0.659357,17.856269,0.522132
S50,8.229568,7.023611,-0.119448,-0.650412,16.990031,0.648856
S51,7.83899,6.613425,0.168283,-0.283762,15.648871,0.674497
S52,7.885285,6.653034,0.104509,-0.272693,17.498412,0.72754
S53,7.919255,6.680398,0.064593,-0.138184,16.026999,0.874489
S54,8.188387,6.891423,-0.166428,-0.12582,18.186837,1.041591
S55,7.717681,6.744782,0.209614,0.031088,14.723879,1.114844
S56,7.691867,7.087541,0.316358,0.074069,14.146432,1.267074
S57,7.508917,6.639941,0.396894,0.081642,16.107589,1.290579
S58,6.715117,6.221981,0.057303,-0.235277,12.330889,1.425826
S59,6.303725,5.862913,-0.205291,-1.182806,8.450497,1.49543
S60,6.253854,5.485794,-0.328212,-4.825532,10.006483,1.558214
S61,6.18449,5.168349,-0.353408,-4.087286,10.616685,1.474757
S62,6.053734,5.131908,-0.399473,-2.170413,10.948036,1.388039
S63,5.459922,4.239753,-0.266873,-1.7595,10.335486,1.183909
S64,4.962094,3.935864,-0.29328,-1.409068,9.044932,0.957098
S65,4.308225,3.258148,-0.180399,-1.138461,9.386996,0.731006
S66,3.870253,2.990984,-0.313157,-1.105879,8.01602,0.575601
S67,3.506247,3.032125,-0.273827,-0.607214,5.865001,0.480236
S68,2.987897,2.639843,0.25156,-0.039299,5.326213,0.455593
S69,3.123737,2.408089,0.330335,0.05923,7.232157,0.555861
S70,4.314319,3.714715,-0.648162,-0.591597,6.725343,0.716803
S71,3.556508,3.106054,0.163926,-0.011429,6.107518,0.595692
S72,3.277056,3.041103,0.383633,0.138305,5.796695,0.581406
S73,4.122981,3.534653,-0.284871,-0.311212,7.027068,0.662137
S74,3.480015,2.761392,0.247698,0.020868,6.675616,0.612501
S75,4.107655,3.649875,-0.131934,-0.284031,6.889677,0.780535
S76,3.809366,3.39479,0.294856,-0.109354,6.596112,0.751357
S77,4.200076,3.751945,0.296642,-0.181336,8.736871,0.979747
S78,5.032492,4.224311,-0.477999,-0.698955,8.406213,1.176583
S79,4.762165,4.237511,-0.109552,-0.833694,8.026813,1.155736
S80,3.826563,3.200567,0.451588,-0.347208,6.636845,0.829363
S81,3.915883,3.514062,-0.009605,-0.618816,6.974171,0.748553
S82,3.677067,3.261174,0.440632,-0.775317,7.729241,0.773718
S83,3.896778,3.223564,0.151597,-1.974982,6.943816,0.791541
S84,4.287745,3.618043,-0.339484,-2.955024,7.417237,0.890356
