Segment,RMSE,MAE,Pearson_r,R2,Max_Error,MAPE
S1072,6.625652,5.500305,-0.03226,-0.212945,12.203526,0.642834
S1073,6.811276,5.610151,-0.300995,-0.260994,11.385699,0.681667
S1074,6.605626,5.73491,-0.154168,-0.204059,11.909179,0.705722
S1075,6.822391,5.963019,-0.467128,-0.342022,11.089597,0.720824
S1076,6.534618,5.837718,-0.202819,-0.24139,11.371281,0.731062
S1077,5.479469,4.859957,0.278626,0.043503,8.690243,0.76611
S1078,5.146605,4.177901,0.143978,-0.050112,8.923311,0.834513
S1079,5.00627,4.052019,0.307014,-0.005244,8.699432,0.822152
S1080,5.183402,3.883232,0.204072,-0.336541,9.552379,0.891889
S1081,6.15514,4.620135,-0.57478,-1.875782,11.862726,1.091363
S1082,4.407523,3.265034,-0.460124,-0.710495,8.769352,0.70592
S1083,3.393393,2.802578,-0.161869,-0.170072,6.28067,0.486464
S1084,3.014616,2.735599,-0.341367,-0.127746,5.208452,0.377974
S1085,3.172165,2.752644,-0.540965,-0.259484,5.333003,0.361466
S1086,3.384889,2.975664,-0.200804,-0.15259,6.047933,0.507667
S1087,3.749626,3.117131,0.174904,-0.383158,6.40117,0.635778
S1088,4.383615,3.676963,0.312811,-0.896906,6.915397,0.863822
S1089,4.963391,4.43029,0.698537,-2.417001,7.475161,1.072871
S1090,5.419799,5.056003,0.509828,-4.99265,7.792511,1.21698
S1091,5.362602,5.058739,0.397529,-6.698381,8.166766,1.219483
S1092,5.432093,5.229837,0.256891,-12.003193,7.636365,1.255477
S1093,4.956562,4.696787,0.158418,-3.074745,7.793706,1.138492
S1094,5.466834,5.009634,0.201538,-0.317304,10.462412,1.065215
S1095,5.344751,4.806635,0.154823,-0.099669,11.089946,0.961895
S1096,5.601707,5.146525,0.348503,0.027268,11.303429,0.942492
S1097,5.661646,5.175972,0.411368,0.060514,11.005296,0.827184
S1098,5.751259,4.926731,0.427035,-0.014682,12.773069,0.644227
S1099,5.66475,4.882555,0.6068,-0.098484,11.512132,0.566614
S1100,5.930305,4.788721,0.194753,-0.326634,13.316714,0.458028
S1101,5.917109,4.837387,0.212174,-0.578914,12.610922,0.411333
S1102,6.138252,4.843239,-0.082016,-1.072688,13.565857,0.362655
S1103,6.166164,5.438276,-0.226709,-1.307323,12.450038,0.437207
S1104,6.268265,5.24542,-0.502885,-1.363419,13.453685,0.408846
S1105,5.32901,4.700601,-0.062887,-0.684726,10.503033,0.410757
S1106,3.461952,2.977153,0.112543,-0.077165,5.713374,0.3218
S1107,3.001074,2.400192,0.470612,0.168843,5.531021,0.281767
S1108,2.501417,1.774204,0.667916,0.273523,5.728183,0.249053
S1109,3.526124,2.468539,-0.13912,-0.574336,8.116361,0.365084
S1110,4.332249,3.461522,-0.094353,-0.734747,8.234933,0.63323
S1111,4.9558,3.65122,0.147948,-0.522393,10.152277,1.721913
S1112,4.820064,3.693649,0.376606,-0.189439,9.481787,2.050682
S1113,5.012869,3.988256,0.31479,-0.235897,8.989685,2.067729
S1114,5.204745,4.330695,0.405422,-0.435597,9.602534,2.178504
S1115,5.718198,4.681755,-0.024766,-0.708326,9.315032,2.259745
S1116,6.101984,4.894898,0.068473,-0.035167,12.504657,2.140254
S1117,7.543806,6.036348,-0.001095,-0.005721,15.14185,2.174275
S1118,9.155082,7.392003,-0.086203,-0.027006,17.968478,2.211991
S1119,10.17407,8.902174,-0.260773,-0.07603,17.68425,2.315374
