time,ncells,lon,lat,O3,CO,NO,NO2,SO2,PM1,PM2.5,PM10,StationName
2024-03-05 01:00:00,0,150.782544,-34.577839,2.6730492,0.14278734,0.16123228,0.21668836,0.14232765,1.7514337,2.9424784,11.959563,Albion_Park_Sth
2024-03-05 01:00:00,1,150.580539,-34.306187,3.3385277,0.053584445,0.04601885,0.092462935,0.037866175,1.2791059,2.5716999,11.195337,Albion_Park_Sth
2024-03-05 01:00:00,2,149.57333,-33.40333,,,,,,,,,Albion_Park_Sth
2024-03-05 01:00:00,3,150.761939,-33.917658,2.932891,0.075254135,0.21577156,0.32885778,0.048596647,2.5120206,4.105326,13.4439535,Albion_Park_Sth
2024-03-05 01:00:00,4,150.690141,-34.041702,3.3897681,0.06695737,0.07966302,0.16657913,0.04450346,1.6098807,3.0976558,12.293362,Albion_Park_Sth
2024-03-05 01:00:00,5,150.795546,-34.066648,3.656535,0.08700706,0.1759482,0.3131602,0.031244975,1.9824004,3.451519,12.542637,Albion_Park_Sth
2024-03-05 01:00:00,6,151.046062,-33.891572,2.6386306,0.16073997,0.8042912,0.9882243,0.07608675,2.702297,4.176478,14.007341,Albion_Park_Sth
2024-03-05 01:00:00,7,151.135792,-33.916185,2.7118878,0.13991502,0.6596413,0.8223736,0.1378591,2.1686723,3.4625278,13.284941,Albion_Park_Sth
2024-03-05 01:00:00,8,150.81916,-34.47442,2.9478636,0.084032185,0.14516777,0.2108223,0.29360467,1.6754133,3.054684,11.481146,Albion_Park_Sth
2024-03-05 01:00:00,9,151.046778,-33.881407,2.613459,0.16605718,0.85156614,1.034031,0.077497445,2.7508829,4.2403593,14.230445,Albion_Park_Sth
2024-03-05 01:00:00,10,150.90731,-33.931338,2.8120103,0.1426882,0.58626634,0.76635545,0.055321064,2.754141,4.233837,13.613474,Albion_Park_Sth
2024-03-05 01:00:00,11,151.117809,-33.76526,3.2268934,0.12482447,0.41934776,0.60693806,0.10112305,2.3407185,3.7503731,13.98525,Albion_Park_Sth
2024-03-05 01:00:00,12,151.759634,-32.931176,,,,,,,,,Albion_Park_Sth
2024-03-05 01:00:00,13,150.498009,-34.051688,3.27884,0.047877695,0.0090165185,0.024964292,0.06831052,1.2403468,2.577745,9.475704,Albion_Park_Sth
2024-03-05 01:00:00,14,150.997812,-33.799489,3.2982156,0.12524942,0.42288688,0.65267867,0.060030807,2.1602187,3.651693,12.847919,Albion_Park_Sth
2024-03-05 01:00:00,15,150.914185,-33.794246,3.271932,0.116363905,0.37021983,0.5538142,0.053466078,2.2468517,3.7254548,12.705547,Albion_Park_Sth
2024-03-05 01:00:00,16,151.242802,-33.931776,2.6114745,0.05657946,0.08051177,0.10685218,0.059902668,0.91048956,1.9669515,11.41346,Albion_Park_Sth
2024-03-05 01:00:00,17,150.747347,-33.616436,2.7814035,0.04528282,0.015866263,0.03548921,0.031313553,1.1264445,2.654543,11.256241,Albion_Park_Sth
2024-03-05 01:00:00,18,151.163933,-33.864353,2.754651,0.11667517,0.4866508,0.6122185,0.15318651,2.1995978,3.6250622,16.39914,Albion_Park_Sth
2024-03-05 01:00:00,19,150.766799,-33.795155,3.3171139,0.08532161,0.19228044,0.31422648,0.04041439,2.050931,3.566618,12.91487,Albion_Park_Sth
2024-03-05 01:00:00,20,150.887328,-34.417064,2.8440125,0.061798498,0.052033897,0.08179413,0.27125826,1.2355894,2.5498052,11.735289,Albion_Park_Sth
2024-03-05 01:00:00,21,151.432414,-33.278966,2.310597,0.04852545,0.026550317,0.043643773,0.0052289497,0.8306359,2.143411,12.005564,Albion_Park_Sth
2024-03-05 02:00:00,0,150.782544,-34.577839,3.2505748,0.116389275,0.09752085,0.16772169,0.16744108,1.8248647,3.2422667,12.231707,Albion_Park_Sth
2024-03-05 02:00:00,1,150.580539,-34.306187,3.9099,0.06059161,0.03719845,0.08967905,0.03384257,1.41538,2.7161274,10.872491,Albion_Park_Sth
2024-03-05 02:00:00,2,149.57333,-33.40333,,,,,,,,,Albion_Park_Sth
2024-03-05 02:00:00,3,150.761939,-33.917658,4.0940647,0.08456667,0.117821224,0.26973608,0.053706247,2.2689173,3.6959636,11.291494,Albion_Park_Sth
