Segment,F1,F2,F3,F4,F5,F6
S4864,5.038085,5.2834153,4.9426513,5.536864,6.910679,6.336621
S4865,4.8652706,5.104846,4.769821,5.404095,6.7470093,6.179312
S4866,4.4610987,4.7261333,4.4161315,5.1601524,6.5676336,6.009773
S4867,4.196141,4.4623914,4.169204,4.9821506,6.3834805,5.8423123
S4868,4.344336,4.557096,4.2618012,5.028821,6.27408,5.767119
S4869,4.715892,4.8642745,4.525195,5.1729984,6.214187,5.7025743
S4870,4.6492457,4.8097076,4.442467,5.095378,6.147683,5.5979996
S4871,5.0488,5.1556315,4.7581973,5.294066,6.1884193,5.6412735
S4872,5.8726826,5.883169,5.4385448,5.7433376,6.3705983,5.838707
S4873,7.246236,7.1124053,6.58998,6.513616,6.748331,6.2335353
S4874,8.758614,8.497829,7.888433,7.399409,7.3037515,6.7887406
S4875,10.426716,10.046737,9.355465,8.422806,8.040838,7.529091
S4876,12.128798,11.654509,10.867081,9.480909,8.881629,8.339024
S4877,13.097363,12.645868,11.805396,10.178688,9.699049,9.093383
S4878,13.24679,12.913228,12.089956,10.462847,10.382849,9.723982
S4879,12.725158,12.562551,11.80488,10.363449,10.824699,10.123293
S4880,11.989533,11.97828,11.307534,10.104849,11.039339,10.325455
S4881,11.490115,11.554546,10.980287,9.950444,11.148125,10.483509
S4882,10.318309,10.520462,10.092145,9.428427,11.070676,10.476045
S4883,9.023237,9.345103,9.036164,8.750369,10.747781,10.201744
S4884,7.6538043,8.074945,7.8747787,7.9748487,10.249063,9.751853
S4885,6.7008038,7.1445956,7.008077,7.360658,9.670771,9.221432
S4886,5.8686085,6.3172092,6.219406,6.7819066,9.064642,8.649404
S4887,5.12272,5.57087,5.475534,6.20973,8.426799,8.007541
S4888,4.7868843,5.187617,5.058944,5.843376,7.852775,7.419907
S4889,5.08347,5.3679323,5.18916,5.8570647,7.486038,7.0720854
S4890,5.2152896,5.4388843,5.209051,5.8107657,7.2217164,6.793564
S4891,5.108611,5.3207736,5.0548906,5.6629505,7.002682,6.5439653
S4892,5.076793,5.273709,4.9679494,5.56163,6.81939,6.324878
S4893,5.06191,5.2507725,4.8907948,5.459507,6.6447544,6.0893784
S4894,5.320291,5.463541,5.081574,5.5704193,6.615876,6.064335
S4895,5.253681,5.406771,5.0150924,5.51662,6.5796432,6.01059
S4896,5.254944,5.4051056,5.014335,5.515423,6.5699525,6.0038934
S4897,5.4939594,5.611878,5.2030063,5.6336637,6.5925426,6.0274334
S4898,5.7619143,5.8506017,5.43107,5.7894855,6.672403,6.117374
S4899,6.1438823,6.193792,5.7655473,6.025129,6.8151345,6.2811203
S4900,6.9320374,6.8999124,6.4326,6.476683,7.0491695,6.531792
S4901,7.6975965,7.610816,7.077932,6.904592,7.3217754,6.7722044
S4902,8.110027,8.025782,7.4671245,7.1886725,7.6319327,7.057437
S4903,8.289676,8.234914,7.6761303,7.3634133,7.916612,7.3259163
S4904,8.915125,8.821094,8.248268,7.777034,8.250192,7.6718407
S4905,9.801701,9.640644,9.047314,8.349251,8.674846,8.123801
S4906,10.300141,10.141644,9.520591,8.696128,9.053038,8.47449
S4907,10.304097,10.206848,9.611096,8.811566,9.383579,8.797766
S4908,9.956804,9.949518,9.394135,8.71237,9.568711,8.968465
S4909,9.215115,9.32508,8.830802,8.371887,9.578227,8.963894
S4910,8.326322,8.540325,8.125666,7.92869,9.444072,8.84251
S4911,7.503366,7.7854,7.445282,7.4848986,9.197513,8.626221
S4912,6.886731,7.1947384,6.899742,7.1057143,8.877623,8.331587
S4913,6.55908,6.848314,6.5865746,6.878575,8.587118,8.087125
S4914,5.98505,6.2938104,6.067977,6.5133014,8.262982,7.7902474
S4915,5.5057244,5.817834,5.6179013,6.187058,7.9279304,7.482099
S4916,5.420376,5.689434,5.463231,6.0305004,7.6075706,7.1583014
S4917,5.0036235,5.2905626,5.0324564,5.683587,7.254295,6.752768
S4918,5.2529535,5.4651003,5.1726694,5.7338963,7.0618367,6.5680914
S4919,5.7506456,5.8765187,5.5340276,5.93921,6.9997854,6.508327
S4920,6.633934,6.6456575,6.236669,6.3844857,7.1122065,6.6272483
S4921,8.0734005,7.925387,7.432581,7.178683,7.467929,7.005861
S4922,9.556284,9.283413,8.696441,8.034273,7.992917,7.522634
S4923,10.989885,10.62922,9.950598,8.900424,8.642576,8.141807
S4924,12.122567,11.734003,10.983347,9.635354,9.3369875,8.784868
S4925,12.653655,12.321785,11.532403,10.056689,9.953719,9.325128
S4926,12.604087,12.383368,11.62578,10.199431,10.465815,9.799728
S4927,12.017371,11.945536,11.259287,10.030955,10.766697,10.077051
S4928,11.829676,11.811285,11.193172,10.04847,10.983217,10.32759
S4929,11.92005,11.895546,11.3641615,10.237638,11.228881,10.676884
S4930,11.69504,11.710061,11.226414,10.182637,11.316969,10.7953205
S4931,11.398585,11.449395,11.02078,10.079523,11.345703,10.865807
S4932,11.490811,11.516849,11.10981,10.153124,11.368244,10.932067
S4933,11.396372,11.432472,11.020078,10.085296,11.321056,10.873291
S4934,9.856554,10.092936,9.733821,9.220253,10.994254,10.468253
S4935,10.100918,10.25011,9.890531,9.299371,10.8130865,10.333572
S4936,8.947847,9.220388,8.896756,8.612341,10.440785,9.912936
S4937,8.750578,8.987088,8.687676,8.450621,10.162833,9.678748
S4938,8.786839,8.96656,8.672728,8.417825,9.958742,9.518025
S4939,8.719435,8.870328,8.585923,8.346486,9.801903,9.395725
S4940,8.848564,8.957798,8.637756,8.344103,9.653349,9.236793
S4941,8.904203,8.996421,8.630211,8.298793,9.523168,9.065568
S4942,8.985081,9.0591,8.6762295,8.315145,9.477276,9.013947
S4943,9.195826,9.241034,8.82888,8.399634,9.466666,8.989514
S4944,9.205222,9.2600355,8.808567,8.3598385,9.42479,8.893885
S4945,8.919956,9.019524,8.567321,8.192197,9.369718,8.804203
S4946,8.363629,8.521209,8.153804,7.9596534,9.340769,8.83421
S4947,8.247286,8.405473,7.9931374,7.8019485,9.132566,8.564767
S4948,7.9496903,8.117094,7.780437,7.6961727,9.092404,8.606687
S4949,7.7999554,7.9648333,7.614737,7.557459,8.92087,8.419005
S4950,7.5081124,7.6898856,7.3439074,7.358903,8.752567,8.242002
S4951,7.0857153,7.2971015,6.9696884,7.09656,8.560901,8.049272
S4952,6.7399335,6.9651055,6.6470475,6.860093,8.343737,7.8296742
S4953,6.716087,6.908999,6.592703,6.804936,8.185799,7.693213
S4954,7.4153643,7.4908915,7.1316237,7.138276,8.177109,7.715769
S4955,8.198756,8.17867,7.754036,7.5308146,8.288076,7.8227563
S4956,8.540592,8.507539,8.042332,7.7205243,8.438545,7.9433956
S4957,9.113851,9.039018,8.536703,8.058188,8.667806,8.16385
S4958,9.662352,9.558808,9.022429,8.39682,8.939468,8.421028
S4959,10.026405,9.925422,9.362903,8.642374,9.205414,8.658828
S4960,9.845997,9.8185,9.256205,8.592358,9.370123,8.773978
S4961,9.011302,9.122137,8.611055,8.190967,9.368491,8.732191
S4962,8.284814,8.480875,8.039671,7.835116,9.26732,8.6439295
