Segment,F1,F2,F3,F4,F5,F6
S4104,5.0634513,5.224534,4.5997286,6.523492,6.513883,7.0414753
S4105,5.818471,6.0247564,5.238611,6.930632,6.90015,7.062488
S4106,6.3455906,6.5507345,5.668804,7.2221365,7.1274185,7.0741625
S4107,6.3007092,6.494444,5.630973,7.196886,7.025595,7.022827
S4108,6.5334287,6.662599,5.779015,7.3506193,7.114233,7.0821476
S4109,6.423322,6.4977374,5.666503,7.310934,7.002207,7.0649543
S4110,6.4612594,6.4482965,5.647257,7.363472,7.012064,7.132966
S4111,5.2906065,5.3233776,4.756198,6.694084,6.371829,6.9341097
S4112,4.1870003,4.2849298,3.9488087,6.0433927,5.7673235,6.6673255
S4113,4.1477046,4.185437,3.8843248,6.0078993,5.753849,6.6770477
S4114,4.1785793,4.2481923,3.922946,6.014191,5.8456807,6.710572
S4115,4.6325226,4.7799444,4.2773013,6.3098664,6.184603,6.86139
S4116,5.0553308,5.232026,4.625,6.5258303,6.4487085,6.933988
S4117,4.0253,4.315587,3.9293852,5.8424387,5.7733912,6.5216417
S4118,3.3599033,3.6416135,3.5175333,5.306551,5.3213387,6.1486225
S4119,2.824919,3.0976589,3.184837,4.8696094,4.987361,5.8703074
S4120,2.3338048,2.642775,2.906913,4.4856815,4.666556,5.5548954
S4121,1.9671534,2.3137972,2.708432,4.200592,4.436211,5.309969
S4122,1.9711648,2.4267912,2.7762685,4.2369585,4.4319806,5.1868916
S4123,2.2995417,2.8088572,3.0060935,4.4936504,4.6900816,5.3514934
S4124,2.6933692,3.2556963,3.2664018,4.7819786,4.996533,5.585603
S4125,3.1381304,3.8284116,3.59202,5.1342716,5.289034,5.7590046
S4126,3.5158064,4.3183484,3.8659253,5.436124,5.5146217,5.899122
S4127,3.9914691,4.838109,4.2352366,5.756987,5.738981,5.963062
S4128,4.504372,5.2905703,4.6275153,6.0675955,5.9439178,5.991567
S4129,5.0757966,5.705951,4.976512,6.4254694,6.258275,6.2437353
S4130,6.51253,6.892616,5.9526424,7.2948003,7.1003575,6.7423973
S4131,7.141289,7.318512,6.3188276,7.689088,7.4365916,7.0476365
S4132,7.1561437,7.181873,6.2269974,7.729278,7.417519,7.2078066
S4133,7.06859,6.9685454,6.064985,7.711303,7.370288,7.351121
S4134,6.1761627,6.0937805,5.3774548,7.2076573,6.8923903,7.2250185
S4135,5.9746575,5.860346,5.1939654,7.1157384,6.8040395,7.2387033
S4136,5.989748,5.8335037,5.171027,7.1420407,6.832238,7.295547
S4137,6.1883507,5.989707,5.29485,7.2656794,6.9628778,7.3805966
S4138,6.584068,6.3406343,5.5755887,7.492619,7.233214,7.5295005
S4139,6.5572186,6.3160872,5.549498,7.465327,7.2312536,7.552574
S4140,6.6451387,6.407938,5.6094065,7.5043154,7.3021507,7.605602
S4141,6.6480374,6.43863,5.6130953,7.4908996,7.317535,7.6260962
S4142,6.2671876,6.1599145,5.3920555,7.2582607,7.029658,7.3810706
S4143,5.698034,5.676421,5.009376,6.927719,6.650154,7.135196
S4144,5.5771527,5.5772753,4.936324,6.866318,6.57601,7.0645194
S4145,5.1919174,5.2303615,4.6691837,6.648041,6.3392816,6.9208827
S4146,5.348436,5.352692,4.760482,6.743132,6.4911,7.04317
S4147,5.1916094,5.224421,4.6504464,6.6428537,6.4227567,7.0150785
S4148,5.051925,5.1290417,4.5631657,6.5493197,6.359448,6.9711223
S4149,4.884097,5.022725,4.466788,6.437349,6.2677016,6.8917503
S4150,4.9013824,5.092684,4.519622,6.435748,6.2677794,6.820354
S4151,5.4454603,5.6160636,4.93511,6.744899,6.5986075,6.9440856
S4152,7.1001987,7.125552,6.154694,7.7066574,7.577477,7.370458
S4153,9.68812,9.419687,8.019509,9.219063,9.081497,8.095276
S4154,12.595761,11.912289,10.050244,10.927733,10.747628,9.011836
S4155,14.654905,13.709594,11.509213,12.179594,11.834183,9.792274
S4156,15.767859,14.747472,12.370589,12.909206,12.342432,10.302146
S4157,16.045074,15.030784,12.657771,13.136843,12.551025,10.650997
S4158,16.019922,14.9969635,12.699562,13.204768,12.560771,10.854247
S4159,15.68531,14.625994,12.467238,13.097317,12.42374,11.013395
S4160,14.368588,13.290314,11.461554,12.391014,11.769171,10.902539
S4161,12.949889,11.820552,10.321174,11.613029,11.081768,10.768005
S4162,12.68732,11.442536,10.009981,11.512192,11.037122,10.945797
S4163,9.8548765,8.665493,7.7780447,9.796,9.626115,10.362715
S4164,11.742685,10.357112,9.032961,10.922116,10.707575,10.921422
S4165,12.086059,10.709086,9.263705,11.055852,10.901293,10.917915
S4166,10.964454,9.714028,8.448116,10.29837,10.244689,10.379597
S4167,9.258144,8.147472,7.179694,9.208453,9.256145,9.654057
S4168,7.401701,6.4664044,5.812874,8.057128,8.161921,8.877894
S4169,6.2571497,5.5912666,5.0677457,7.3771024,7.4057107,8.308582
S4170,5.739384,5.259014,4.7655997,7.067988,6.99096,7.8984666
S4171,5.6308603,5.2652755,4.7504663,6.9976296,6.8095493,7.615981
S4172,5.48476,5.199039,4.674776,6.894874,6.6833186,7.469658
S4173,6.502517,6.186595,5.4452214,7.464213,7.3177958,7.716554
S4174,6.969641,6.69294,5.856711,7.701085,7.549231,7.6976056
S4175,8.054439,7.6584744,6.5606275,8.298293,8.320166,8.278915
S4176,9.537729,9.141628,7.766774,9.134548,9.052992,8.3699045
S4177,10.923806,10.3897505,8.806449,9.948098,9.718096,8.585656
S4178,11.961655,11.190361,9.49041,10.587706,10.213449,8.904469
S4179,12.5513735,11.646621,9.905451,10.985535,10.540686,9.233449
S4180,12.972148,12.020117,10.243952,11.299644,10.835681,9.614735
S4181,12.520873,11.557692,9.91788,11.082953,10.652303,9.7217865
S4182,12.281613,11.27667,9.724013,10.997815,10.571312,9.848061
S4183,11.498364,10.471096,9.106793,10.571635,10.197136,9.799381
S4184,11.325889,10.231701,8.909564,10.503208,10.182833,9.949033
S4185,11.699124,10.541225,9.152686,10.745692,10.400222,10.10091
S4186,12.460577,11.230485,9.67989,11.202254,10.876509,10.441914
S4187,13.317271,12.050892,10.312505,11.697674,11.3808365,10.744588
S4188,12.541267,11.355614,9.761375,11.195277,10.962699,10.498856
S4189,10.97937,9.897285,8.603163,10.234092,10.098526,9.987466
S4190,8.811351,7.8343163,6.957998,8.919925,8.896009,9.276045
S4191,8.89721,7.881419,6.968739,8.98709,8.893978,9.165249
S4192,9.718648,8.648293,7.568377,9.48456,9.276248,9.24615
S4193,10.691515,9.567931,8.2909355,10.059815,9.799484,9.498851
S4194,11.580811,10.428614,8.977483,10.577223,10.27594,9.733631
S4195,13.110821,11.897081,10.131046,11.481466,11.156414,10.27106
S4196,13.281808,12.110204,10.2988825,11.552176,11.294578,10.403796
S4197,12.007673,10.956201,9.387395,10.760718,10.615879,10.052168
S4198,11.120041,10.1455555,8.751152,10.235517,10.08237,9.691806
S4199,10.623188,9.683557,8.4182625,9.972126,9.694716,9.34334
S4200,11.23836,10.223931,8.875611,10.396711,9.980847,9.48793
S4201,13.181159,12.008474,10.309769,11.614266,11.059306,10.16922
S4202,15.131396,13.817528,11.735638,12.799573,12.266511,11.079983
S4203,16.308498,14.962808,12.65179,13.493507,12.97712,11.590109
S4204,17.219751,15.874924,13.388521,14.03308,13.510918,11.961207
S4205,17.940334,16.608662,13.988527,14.471455,13.92454,12.25624
S4206,18.309225,17.00386,14.326733,14.713544,14.13584,12.441694
S4207,18.748716,17.475773,14.763793,15.033644,14.287999,12.497414
S4208,18.767996,17.54786,14.905666,15.144212,14.234314,12.552409
S4209,19.268278,18.074863,15.394171,15.577648,14.516517,12.940125
S4210,19.759012,18.587044,15.857522,15.985466,14.819338,13.351693
S4211,18.686651,17.6093,15.11585,15.410813,14.322725,13.35763
S4212,17.485363,16.466333,14.204248,14.722988,13.747835,13.219905
S4213,16.028992,15.027721,13.041524,13.834771,12.9826145,12.8119955
S4214,14.092809,13.088934,11.471203,12.630784,11.940716,12.180253
S4215,11.809493,10.783855,9.589234,11.200755,10.730894,11.448742
S4216,9.234497,8.159073,7.430646,9.564227,9.368716,10.582313
S4217,7.853742,6.6399465,6.123956,8.627974,8.645282,9.989673
S4218,6.7051654,5.4858985,5.125085,7.8540435,7.9995604,9.417455
S4219,5.9588466,4.8750315,4.5561566,7.3320856,7.509544,8.894191
S4220,5.884101,5.0509734,4.595059,7.222125,7.363996,8.586885
S4221,5.6638904,5.1344533,4.5849037,7.0155377,7.088582,8.139249
S4222,5.390042,5.176861,4.5842247,6.7840014,6.7787952,7.6119165
S4223,5.0689435,5.1055083,4.500459,6.538965,6.5243034,7.2382846
S4224,4.5708704,4.830518,4.268681,6.2115254,6.1404705,6.8209205
S4225,4.932446,5.2740393,4.6343246,6.4113007,6.281345,6.6824856
S4226,7.222288,7.366349,6.343503,7.756202,7.6070886,7.1997504
S4227,9.120725,8.987509,7.6794286,8.874596,8.676399,7.7641225
S4228,10.139997,9.733948,8.293359,9.487221,9.241684,8.254109
S4229,10.604896,9.991459,8.518596,9.787275,9.452197,8.535572
S4230,10.894148,10.1260395,8.655804,9.982443,9.658434,8.794273
S4231,11.1901455,10.2944765,8.8209715,10.185425,9.890793,9.042199
S4232,11.014052,10.115798,8.714882,10.123788,9.799336,9.081518
S4233,10.949809,10.019223,8.670234,10.136407,9.777502,9.172962
S4234,11.463768,10.4553995,9.04227,10.497472,10.080103,9.449386
S4235,11.539538,10.473972,9.0772505,10.576172,10.177905,9.652521
S4236,11.132639,10.031197,8.7172985,10.34216,10.070613,9.794058
S4237,9.94941,8.875249,7.7693954,9.614813,9.531664,9.636775
S4238,9.482174,8.433676,7.4001327,9.321644,9.239536,9.376879
S4239,9.1069355,8.08139,7.1110992,9.084011,8.982951,9.121617
S4240,8.722866,7.7372327,6.8252325,8.844753,8.7402115,8.921756
S4241,7.6763544,6.8611608,6.1078734,8.215803,8.128769,8.567442
S4242,7.5898495,6.835709,6.0586205,8.161552,8.045015,8.461798
S4243,7.354442,6.6907873,5.92178,8.008178,7.869503,8.293233
S4244,6.7373743,6.209716,5.5105658,7.622514,7.5066657,8.06394
S4245,6.8382688,6.372975,5.60527,7.6651907,7.5368648,8.014608
S4246,6.391884,6.076224,5.3545585,7.3801637,7.2115426,7.718239
S4247,6.6112785,6.338775,5.556898,7.5019135,7.2707043,7.6313562
S4248,6.557294,6.334936,5.558852,7.459973,7.208473,7.523852
S4249,7.2942233,7.005045,6.0890656,7.885488,7.6742897,7.7608
S4250,7.0532727,6.7992435,5.923271,7.7347035,7.4946675,7.661258
S4251,6.734638,6.5225906,5.7050037,7.548422,7.2784653,7.533226
S4252,7.027966,6.7826166,5.922689,7.729545,7.4336853,7.5808134
S4253,6.991657,6.7180037,5.866306,7.711171,7.440205,7.649872
S4254,7.5959983,7.2576795,6.307308,8.071369,7.7855544,7.7953863
S4255,8.3465805,7.9033866,6.8385024,8.515744,8.22099,8.018525
S4256,9.674489,9.035742,7.7529655,9.298725,9.025605,8.489294
S4257,10.7713785,9.954767,8.50896,9.946649,9.634509,8.838303
S4258,10.834055,9.943514,8.5201435,9.980146,9.7201,8.998721
S4259,10.806373,9.874158,8.490069,9.97285,9.731394,9.057787
S4260,11.787723,10.798242,9.232864,10.597021,10.288031,9.440867
S4261,12.489072,11.476485,9.809061,11.051036,10.63803,9.649095
S4262,11.050746,10.097888,8.752718,10.2078285,9.898527,9.3892355
S4263,9.636383,8.700251,7.653812,9.390939,9.18208,9.133076
S4264,8.625402,7.6744914,6.8391814,8.813435,8.647751,8.8921
S4265,7.16296,6.2816544,5.7072144,7.9520783,7.8865433,8.5616665
S4266,6.592954,5.8054395,5.2830877,7.6236014,7.555588,8.374232
S4267,5.1088834,4.560959,4.2547703,6.7117434,6.702457,7.8858576
S4268,4.6317697,4.1661534,3.9777954,6.323362,6.3346562,7.5052547
S4269,5.519268,5.2033305,4.658767,6.923386,6.7859335,7.588078
S4270,7.0113807,6.6832232,5.821263,7.7394633,7.7181168,7.9218826
S4271,8.494876,8.122812,6.9447374,8.54939,8.594141,8.288665
S4272,9.7172985,9.319348,7.905946,9.226065,9.191356,8.434825
S4273,11.054074,10.533117,8.91904,10.008439,9.80244,8.602879
S4274,12.303247,11.5121155,9.7326765,10.770324,10.445831,9.041797
S4275,13.013967,12.108704,10.251522,11.24056,10.818221,9.38768
S4276,13.533794,12.603877,10.706016,11.62003,11.102041,9.677094
S4277,13.888399,12.903632,10.995384,11.908519,11.351074,10.036843
S4278,14.042908,13.00152,11.133895,12.078417,11.456595,10.269073
S4279,14.224713,13.085884,11.225722,12.254493,11.679849,10.6943035
S4280,13.820081,12.628734,10.865943,12.047179,11.592123,10.913765
S4281,13.419849,12.20303,10.524595,11.825626,11.437599,10.952299
S4282,14.047047,12.767441,10.96279,12.218222,11.798881,11.182826
S4283,13.901451,12.623171,10.847023,12.124173,11.737923,11.174767
S4284,12.294586,11.09418,9.629659,11.138138,10.89261,10.746489
S4285,11.954765,10.75217,9.337871,10.932302,10.69655,10.592703
S4286,12.180158,10.957334,9.483507,11.06092,10.79357,10.571649
S4287,12.357465,11.12963,9.606356,11.150784,10.8788185,10.565894
S4288,11.638462,10.462611,9.070448,10.692081,10.4778,10.300783
S4289,10.498722,9.386277,8.206259,9.984893,9.843833,9.901543
S4290,9.970807,8.876431,7.782082,9.655649,9.535114,9.660728
S4291,7.7717056,6.785248,6.113916,8.304214,8.313138,8.916066
S4292,6.954751,6.099191,5.5213423,7.823467,7.8182864,8.586855
S4293,6.8116407,6.058753,5.434343,7.7296805,7.697244,8.440892
S4294,5.8924184,5.3801928,4.86984,7.163393,7.060971,7.917869
S4295,5.4620132,5.095969,4.6206684,6.895003,6.7235446,7.590328
S4296,6.067878,5.6863413,5.0386853,7.228852,7.091009,7.7747993
S4297,6.2347627,5.9720883,5.2377987,7.276381,7.200874,7.71788
S4298,6.1523623,6.0382037,5.2738414,7.186961,7.0997777,7.5097084
S4299,5.9420457,5.9592586,5.211617,7.0415535,6.889947,7.238485
S4300,6.349919,6.3740544,5.5504475,7.2764573,7.0877867,7.242443
S4301,6.781787,6.7592325,5.8677473,7.5326858,7.312823,7.333786
S4302,7.2562375,7.1642237,6.226287,7.824545,7.5211263,7.375917
S4303,7.4389243,7.215537,6.264085,7.9480352,7.6614275,7.619357
S4304,6.823229,6.619539,5.793402,7.595262,7.3054433,7.510239
S4305,6.8147173,6.58462,5.7805786,7.6100783,7.281121,7.4882145
S4306,7.0617776,6.74855,5.910445,7.7687535,7.467652,7.6637926
S4307,6.642379,6.3570766,5.591499,7.5188823,7.278203,7.634684
S4308,6.4051313,6.1615458,5.435549,7.3825965,7.118658,7.517746
S4309,6.164989,5.9523773,5.267501,7.244223,6.9714494,7.428495
