Segment,1D-CNN,ANN,BiLSTM,LSTM,CNN-LSTM,GRU,Selected
S1,0.2572358630301971,0.0,0.0,0.3876183599815627,0.35514577698823835,0.0,LSTM
S2,0.0,0.0,0.0,0.35532029696898576,0.345121409311708,0.2995582937193069,LSTM
S3,0.0,0.0,0.0,0.30728478863362774,0.3865916052994565,0.30612360606691563,CNN-LSTM
S4,0.0,0.27627885706928895,0.31058053061858404,0.0,0.41314061231212695,0.0,CNN-LSTM
S5,0.26283431808013047,0.0,0.3100288470698013,0.0,0.4271368348500682,0.0,CNN-LSTM
S6,0.36799820896048924,0.0,0.0,0.3112498786646444,0.3207519123748652,0.0,1D-CNN
S7,0.28939343324174127,0.36480417416870226,0.0,0.34580239258955636,0.0,0.0,ANN
S8,0.0,0.0,0.32513516743973225,0.35041121048560603,0.0,0.32445362207466094,LSTM
S9,0.0,0.0,0.37633150289456496,0.3153985356361031,0.0,0.3082699614693303,BiLSTM
S10,0.0,0.41056953990071166,0.3179663741746715,0.0,0.2714640859246155,0.0,ANN
S11,0.2479024769082698,0.38037836046388757,0.37171916262784194,0.0,0.0,0.0,ANN
S12,0.0,0.4636668982145732,0.33997768513655335,0.0,0.1963554166488724,0.0,ANN
S13,0.0,0.3853283013679139,0.21119669784783862,0.0,0.4034750007842454,0.0,CNN-LSTM
S14,0.29672947837949676,0.41714636232142516,0.0,0.28612415929907886,0.0,0.0,ANN
S15,0.46017198084255584,0.26620208687582747,0.0,0.2736259322816159,0.0,0.0,1D-CNN
S16,0.36979819834721095,0.38182976845582584,0.0,0.0,0.0,0.24837203319696258,ANN
S17,0.0,0.0,0.3999543646861798,0.2986081678100478,0.0,0.30143746750377015,BiLSTM
S18,0.0,0.2849616422165298,0.34017057719795163,0.0,0.3748677805855184,0.0,CNN-LSTM
S19,0.22226894907121855,0.0,0.0,0.26369794878941627,0.514033102139365,0.0,CNN-LSTM
S20,0.0,0.0,0.0858708659030304,0.1720735512302572,0.7420555828667135,0.0,CNN-LSTM
S21,0.29283544235201714,0.32071520822162436,0.0,0.0,0.3864493494263571,0.0,CNN-LSTM
S22,0.33601638729412947,0.3753313328255566,0.0,0.0,0.28865227988031206,0.0,ANN
S23,0.0,0.4629317731925617,0.0,0.0,0.3031806308881962,0.23388759591924274,ANN
S24,0.0,0.3199150954309859,0.0,0.33823176548139955,0.0,0.34185313908761367,GRU
S25,0.0,0.32718912797065536,0.36317550450106234,0.3096353675282829,0.0,0.0,BiLSTM
S26,0.0,0.28579986039432903,0.33774374506365556,0.3764563945420152,0.0,0.0,LSTM
S27,0.0,0.4123745012948803,0.31042340343500807,0.277202095270111,0.0,0.0,ANN
S28,0.3029909159997687,0.2681198879043969,0.0,0.0,0.4288891960958332,0.0,CNN-LSTM
S29,0.05719804954565936,0.0,0.0,0.38209052515293696,0.560711425301403,0.0,CNN-LSTM
S30,0.0,0.21672033686405645,0.0,0.6697065475391948,0.11357311559674939,0.0,LSTM
S31,0.2976111959153242,0.0,0.0,0.4906723193227534,0.0,0.21171648476192248,LSTM
S32,0.29343487810357505,0.0,0.0,0.41129186384580396,0.2952732580506178,0.0,LSTM
S33,0.0,0.0,0.0,0.25032636638791483,0.5158109344271705,0.23386269918491584,CNN-LSTM
S34,0.2904745778411484,0.0,0.0,0.0,0.3496981860862934,0.35982723607255807,GRU
S35,0.0,0.0,0.35376907570072663,0.0,0.3220999979048376,0.3241309263944339,BiLSTM
S36,0.3995145159130174,0.0,0.3269248525307448,0.0,0.2735606315562373,0.0,1D-CNN
S37,0.4071621909681657,0.2965482927862863,0.0,0.0,0.2962895162455467,0.0,1D-CNN
S38,0.0,0.4132657883078674,0.0,0.34068688046846296,0.0,0.24604733122366934,ANN
S39,0.0,0.2843998198924811,0.31791233645400613,0.3976878436535148,0.0,0.0,LSTM
S40,0.30106186264349033,0.0,0.3498998755606964,0.0,0.34903826179581315,0.0,BiLSTM
S41,0.2912363292177495,0.0,0.0,0.30102005666461024,0.4077436141176404,0.0,CNN-LSTM
S42,0.0,0.0,0.32348213002684884,0.0,0.3300712025213581,0.34644666745179215,GRU
S43,0.0,0.3052412141481891,0.32379247279541756,0.0,0.3709663130563899,0.0,CNN-LSTM
S44,0.3006470482084488,0.2774596065178804,0.0,0.0,0.42189334527367417,0.0,CNN-LSTM
S45,0.3821768218911826,0.0,0.0,0.3569265199026388,0.2608966582061768,0.0,1D-CNN
S46,0.3093006835084013,0.3760175344589643,0.0,0.0,0.0,0.3146817820326337,ANN
S47,0.2889622604755755,0.3726588071256055,0.0,0.0,0.0,0.3383789323988188,ANN
S48,0.0,0.0,0.350792078873797,0.303395047906483,0.0,0.34581287321971865,BiLSTM
S49,0.0,0.29673761163237244,0.36693815948993097,0.3363242288776984,0.0,0.0,BiLSTM
S50,0.0,0.35090181543747,0.3247471227819011,0.3243510617806289,0.0,0.0,ANN
S51,0.0,0.0,0.1142663971588189,0.7301520734342763,0.1555815294069053,0.0,LSTM
S52,0.4005345063965829,0.23369294690458756,0.0,0.3657725466988291,0.0,0.0,1D-CNN
S53,0.4303746417005997,0.0,0.0,0.2980986843156737,0.0,0.27152667398372565,1D-CNN
S54,0.5436204028256535,0.0,0.0,0.0,0.29329119881752697,0.16308839835681765,1D-CNN
S55,0.0308710963808475,0.0,0.0,0.04053381398912856,0.9285950896300251,0.0,CNN-LSTM
S56,0.25201841935909025,0.0,0.0,0.0,0.4091884730297247,0.3387931076111833,CNN-LSTM
S57,0.2608279309907714,0.0,0.0,0.0,0.2946545312025768,0.44451753780665465,GRU
S58,0.40173810914107133,0.0,0.0,0.2548984015287462,0.0,0.3433634893301818,1D-CNN
S59,0.0,0.0,0.3171531673445024,0.34757729759645406,0.0,0.3352695350590422,LSTM
S60,0.0,0.43449604060858354,0.0,0.27345264105106654,0.0,0.2920513183403485,ANN
S61,0.0,0.0,0.14880569315473868,0.1450663378093176,0.0,0.7061279690359429,GRU
S62,0.0,0.0,0.2022812078228137,0.0,0.18020234400087717,0.6175164481763094,GRU
S63,0.0,0.5229332872506951,0.22606247193700604,0.0,0.0,0.25100424081229944,ANN
S64,0.21251188039643112,0.2516696307144401,0.5358184888891308,0.0,0.0,0.0,BiLSTM
S65,0.0,0.42898541921885464,0.310958380267295,0.0,0.26005620051384976,0.0,ANN
S66,0.0,0.33159293759027797,0.28843850365202195,0.37996855875769997,0.0,0.0,LSTM
S67,0.4308817974425675,0.2563859664016832,0.0,0.31273223615574997,0.0,0.0,1D-CNN
S68,0.514627940212412,0.20156529622765318,0.0,0.0,0.2838067635599354,0.0,1D-CNN
S69,0.21984773966944543,0.298158398902826,0.0,0.0,0.48199386142773054,0.0,CNN-LSTM
S70,0.0,0.0,0.3221065928550804,0.0,0.4032077341371813,0.2746856730077385,CNN-LSTM
S71,0.38421790285476853,0.0,0.28362181167725853,0.0,0.3321602854679714,0.0,1D-CNN
S72,0.33376127845318176,0.25843579015423224,0.0,0.0,0.40780293139258367,0.0,CNN-LSTM
S73,0.38002648590599425,0.0,0.0,0.0,0.3696060841760719,0.2503674299179339,1D-CNN
S74,0.0,0.38711072570437516,0.0,0.27659791259647265,0.0,0.3362913616991519,ANN
S75,0.0,0.30602627211233036,0.0,0.3401791831943022,0.0,0.3537945446933688,GRU
S76,0.31432128359310907,0.0,0.3747431330894955,0.0,0.0,0.3109355833173943,BiLSTM
S77,0.327194382562357,0.0,0.35333259111808857,0.31947302631955454,0.0,0.0,BiLSTM
