Segment,1D-CNN,ANN,CNN-LSTM,GRU,Selected
S1,0.26002885961278854,0.18367585344448198,0.3409533068062772,0.21534198013645406,CNN-LSTM
S2,0.19487120149900353,0.19334583534494978,0.30931619791802706,0.30246676523801974,CNN-LSTM
S3,0.1532722501765192,0.17705508261097347,0.332724914326758,0.33694775288574924,GRU
S4,0.18040138022741198,0.22342971202067838,0.35366853781053437,0.2425003699413746,CNN-LSTM
S5,0.2342230147507554,0.18066461481775828,0.35592166700354283,0.22919070342794368,CNN-LSTM
S6,0.27748875210579843,0.22818714564520337,0.25474398146606353,0.23958012078293453,1D-CNN
S7,0.26104833665408794,0.292011495291267,0.1789636383779369,0.2679765296767091,ANN
S8,0.2321200453537892,0.24916553912570857,0.19842481768032583,0.3202895978401757,GRU
S9,0.24357721548096523,0.24260792931504668,0.25689484021010534,0.25692001499388273,GRU
S10,0.22766384303771134,0.33175487014788985,0.23631778538474366,0.2042635014296551,ANN
S11,0.2958566563410027,0.4049549268194569,0.14949998748303214,0.14968842935650853,ANN
S12,0.20934594333544906,0.4569628471159307,0.19084056000729782,0.14285064954132162,ANN
S13,0.13550504510283073,0.36098747309073365,0.34618664099942553,0.15732084080700914,ANN
S14,0.28285002444606505,0.32115410310630427,0.1971470239710969,0.19884884847653486,ANN
S15,0.3553383543444328,0.21175410242236253,0.15207457588073994,0.28083296735246477,1D-CNN
S16,0.28654648735636834,0.2837020096325822,0.18175352896142394,0.24799797404962534,1D-CNN
S17,0.2289338687361176,0.23539210540373803,0.25792855890190103,0.2777454669582434,GRU
S18,0.22117860522127464,0.23347096267340894,0.3126832996982417,0.23266713240707482,CNN-LSTM
S19,0.19904585881096226,0.17949489825489945,0.4090849490482648,0.21237429388587348,CNN-LSTM
S20,0.0833146853954344,0.05698670031940341,0.7209192133855125,0.13877940089964969,CNN-LSTM
S21,0.26464892857979033,0.24961285309799014,0.30340992540885175,0.18232829291336938,CNN-LSTM
S22,0.2682332656049054,0.3106630256351359,0.2222740384481405,0.19882967031181845,ANN
S23,0.18454583956656057,0.34356523268117933,0.24157862501355212,0.2303103027387077,ANN
S24,0.2579976596345124,0.26963548932054987,0.16985591687754234,0.30251093416739555,GRU
S25,0.25463392295698806,0.2962448596956661,0.18541180732573984,0.2637094100216068,ANN
S26,0.24911869628758906,0.2694326474014529,0.20861101159943027,0.27283764471152777,GRU
S27,0.15250315969277853,0.48189768174605174,0.18512406973361442,0.18047508882755517,ANN
S28,0.27506993516325634,0.23049632210523474,0.33988238436765894,0.15455135836385,CNN-LSTM
