Segment,1D-CNN,ANN,LSTM,CNN-LSTM,GRU,Selected
S1,0.16561113838578695,0.10241129019848452,0.3161472182951977,0.27714000985751397,0.13869034326300866,LSTM
S2,0.1369093259011205,0.13387531909163936,0.2729454027331428,0.25927850230251165,0.1969914499715819,LSTM
S3,0.09866529777079944,0.13774567588012623,0.24962221149083827,0.3391027668933766,0.1748640479648812,CNN-LSTM
S4,0.14815634723010374,0.20117441585084547,0.1344708320310008,0.3564307863366809,0.15976761855135485,CNN-LSTM
S5,0.18024479621923725,0.11571355689244217,0.18858541088891626,0.35840690240964923,0.1570493335897498,CNN-LSTM
S6,0.24502918370670995,0.18549148842892524,0.20211225760459536,0.2041234717727014,0.16324359848709485,1D-CNN
S7,0.16789211173579546,0.24383221098462457,0.27196509455098844,0.1650576586115541,0.15125292411707253,LSTM
S8,0.13322027017953397,0.1905452255405758,0.2996296867347351,0.13693735148534597,0.23966746605981432,LSTM
S9,0.16031640682303747,0.15183711802540262,0.24428816661940983,0.22332043693536108,0.22023787159681654,LSTM
S10,0.18247838255270166,0.32777516630671627,0.17736552132709962,0.1825924852037251,0.12978844460975802,ANN
S11,0.23427992503800427,0.4415513150773112,0.1014398137645483,0.15121809246869,0.07151085365143664,ANN
S12,0.14542632435322184,0.4932286370092956,0.08416769133613261,0.22088984503555592,0.05628750226579404,ANN
S13,0.07911304402080624,0.3358009419618197,0.13000119062578078,0.3971505983482643,0.057934225043318965,CNN-LSTM
S14,0.18197665755525816,0.3929680191016116,0.2018038744314065,0.15063339459140906,0.07261805432031479,ANN
S15,0.4342438742910728,0.23184685620272089,0.15378534311813216,0.0823956249192048,0.09772830146889601,1D-CNN
S16,0.30714356829369543,0.35827246586015465,0.10066528050071369,0.10950245700912054,0.12441622833630661,ANN
S17,0.18049845280731813,0.2255654402467308,0.17904237267554232,0.20838304367196722,0.2065106905984294,ANN
S18,0.17255031440271332,0.20745701370058522,0.1442488907699339,0.3118543016367914,0.16388947948994356,CNN-LSTM
S19,0.15151559454406252,0.12827275723773526,0.16182990847214682,0.4682950041237107,0.09008673562232716,CNN-LSTM
S20,0.03212673262985512,0.02227034259312367,0.1147332558919311,0.799228890271605,0.03164077861347033,CNN-LSTM
S21,0.2174130044154492,0.26979827526021394,0.10677918128484264,0.33774247627318266,0.06826706276631092,CNN-LSTM
S22,0.27117176298638285,0.3124790144399844,0.07496587086191053,0.2409486689012558,0.10043468281045086,ANN
