Segment,1D-CNN,ANN,CNN-LSTM,GRU,Selected
S1,0.24419775154520837,0.15528424001995633,0.3881052911414721,0.21241271729337025,CNN-LSTM
S2,0.1930250217411563,0.18419783723150884,0.33555777292959604,0.2872193680977389,CNN-LSTM
S3,0.1427800172500769,0.18458092519457167,0.40533107209499064,0.2673079854603604,CNN-LSTM
S4,0.1708251550454825,0.21573875242286464,0.40460932318059406,0.20882676935105662,CNN-LSTM
S5,0.22168947323334454,0.15382116006717192,0.4121910962661649,0.2122982704333186,CNN-LSTM
S6,0.29109859456277254,0.2289390654283151,0.25541725942188664,0.22454508058702502,1D-CNN
S7,0.2445051491741878,0.3151060093593742,0.2112177436638453,0.22917109780259604,ANN
S8,0.201082054182678,0.2685457608624028,0.20142919826861544,0.328942986686301,GRU
S9,0.22054528868717757,0.22147818250419646,0.28505119536716106,0.2729253334414653,CNN-LSTM
S10,0.2264955373846132,0.3768622643964416,0.2261741422869906,0.17046805593195463,ANN
S11,0.2733507070998202,0.45957533673327217,0.1675750160233337,0.09949894014357469,ANN
S12,0.1758189765167391,0.5135488164180876,0.22680999855873635,0.0838222085064341,ANN
S13,0.10492301318908683,0.38551359658220213,0.4175855491705634,0.09197784105814395,CNN-LSTM
S14,0.24947659490194682,0.4351117569285691,0.193859889096773,0.1215517590727154,ANN
S15,0.46792838926452596,0.25736255967280336,0.11578169399367284,0.15892735706899777,1D-CNN
S16,0.32491197461509497,0.3634126620141243,0.14207902708967726,0.16959633628110296,ANN
S17,0.22277910086152214,0.25642516510936103,0.260410953570282,0.2603847804588348,CNN-LSTM
S18,0.20912269738448877,0.22915463748021977,0.35069725766946735,0.21102540746582377,CNN-LSTM
S19,0.18577451086818192,0.1627355167057585,0.5102657054305768,0.14122426699548177,CNN-LSTM
S20,0.04928045504520812,0.0328539814910045,0.8598226783626131,0.05804288510117434,CNN-LSTM
S21,0.261858506544321,0.279847368044327,0.35339268392175954,0.10490144148959853,CNN-LSTM
S22,0.2838071461479217,0.33909570264268873,0.24325678507567805,0.13384036613371247,ANN
S23,0.12978851584923673,0.41503575584440583,0.27497278024843586,0.1802029480579208,ANN
S24,0.25113351988918775,0.29242173613376554,0.13891872651607895,0.31752601746096787,GRU
S25,0.26660720746556105,0.2871199429507884,0.14750276927406294,0.2987700803095912,GRU
S26,0.3070931743322499,0.2562400597610487,0.15282026905613144,0.28384649685057023,1D-CNN
S27,0.1438827682774569,0.6122454326888793,0.12301094623967583,0.120860852793987,ANN
S28,0.3136823236493824,0.23522174003236737,0.36493093460350273,0.08616500171474734,CNN-LSTM
S29,0.05611332224784287,0.03703408288566457,0.8753314030634118,0.031521191803079676,CNN-LSTM
S30,0.1514889046392418,0.5050778213165655,0.1983337631133457,0.1450995109308472,ANN
S31,0.3376909005769837,0.18777886542993963,0.13526645633478449,0.33926377765829213,GRU
S32,0.2584851545037107,0.07590946710387231,0.2979548793455999,0.3676504990468132,GRU
S33,0.0981507331892053,0.0673806077990769,0.5543662228713356,0.28010243614038155,CNN-LSTM
S34,0.21438153260150553,0.1683146317853559,0.31162053619122715,0.30568329942191025,CNN-LSTM
S35,0.20258370440914664,0.22917583681230713,0.2962821781694002,0.271958280609146,CNN-LSTM
S36,0.3691496181039102,0.19115634110767338,0.2472288811144272,0.1924651596739924,1D-CNN
S37,0.33911775078552503,0.24354521575095073,0.24064163944262926,0.17669539402089696,1D-CNN
S38,0.2183963863200606,0.40251603826728133,0.13841303245601055,0.24067454295664611,ANN
S39,0.24223482856008632,0.3120325753458345,0.17817135265361295,0.26756124344046434,ANN
S40,0.2694126760961534,0.1892680153024756,0.3046785112657725,0.2366407973355986,CNN-LSTM
S41,0.23532361299236146,0.19401927728751378,0.34946026912495165,0.22119684059517639,CNN-LSTM
S42,0.24261748314367204,0.20670284647547676,0.2586898307427677,0.29198983963808345,GRU
S43,0.2210292542339719,0.262966745883151,0.3176056568658312,0.19839834301704623,CNN-LSTM
S44,0.25323963385234444,0.23146578265120943,0.36983571748696425,0.14545886600948157,CNN-LSTM
S45,0.3514607346281909,0.18687498925536158,0.2636486105151879,0.1980156656012607,1D-CNN
S46,0.24605267543951337,0.2775483985567518,0.19352574427697014,0.28287318172676196,GRU
S47,0.21529935546334877,0.28164512737703085,0.20689346872318526,0.29616204843643584,GRU
S48,0.23997172929752955,0.17783793782470184,0.25322522789252727,0.32896510498523707,GRU
S49,0.2608918217687748,0.24477528630643008,0.25088325225274366,0.24344963967204913,1D-CNN
S50,0.2512070567089795,0.29322193317631456,0.18309877212930714,0.27247223798539844,ANN
S51,0.04701486423366757,0.11620024010366649,0.6925830484482394,0.14420184721442444,CNN-LSTM
S52,0.44501632885240877,0.28959899029133634,0.1373327847591387,0.1280518960971163,1D-CNN
S53,0.2988050878180649,0.2315924957886983,0.17811095355394396,0.2914914628392938,1D-CNN
