Segment,1D-CNN,ANN,GRU,Selected
S1,0.3945530146774503,0.2786993021001187,0.32674768322243175,1D-CNN
S2,0.2821424230763639,0.2799339361400035,0.4379236407836331,GRU
S3,0.2296987456408274,0.2653404666417828,0.5049607877173905,GRU
S4,0.27911588833428813,0.34568905444244385,0.3751950572232675,GRU
S5,0.363656100122287,0.28050099741323237,0.3558429024644807,1D-CNN
S6,0.37234016929064584,0.3061862500541654,0.32147358065518933,1D-CNN
S7,0.31794978743493535,0.3556620741063896,0.32638813845867515,ANN
S8,0.289579880307744,0.31084487721370047,0.3995752424785553,GRU
S9,0.3277829689001678,0.3264785960894709,0.34573843501036133,GRU
S10,0.2981133234226341,0.43441481783758473,0.26747185873978124,ANN
S11,0.3478620246758668,0.476137473086019,0.17600050223811387,ANN
S12,0.25872026326151154,0.5647377074659753,0.17654202927251278,ANN
S13,0.20725340532956563,0.5521261811513657,0.2406204135190683,ANN
S14,0.3523061293801343,0.40001608351108864,0.24767778710877683,ANN
S15,0.4190679324346507,0.24973198868557497,0.3312000788797738,1D-CNN
S16,0.3501958120181851,0.34671950283205977,0.3030846851497558,1D-CNN
S17,0.30850650767175025,0.31720949273483756,0.3742839995934117,GRU
S18,0.32180013249229755,0.3396846934912337,0.3385151740164687,ANN
S19,0.3368434405087101,0.3037575332796188,0.3593990262116706,GRU
S20,0.29853250166777845,0.20419428012478288,0.49727321820743875,GRU
S21,0.37992061361930995,0.35833535705270536,0.2617440293279855,1D-CNN
S22,0.3448943186487923,0.3994505018390342,0.25565517951217354,ANN
S23,0.243328900863136,0.4530004612374204,0.30367063789944365,ANN
S24,0.3107866030485869,0.32480565097369357,0.36440774597771963,GRU
S25,0.31259220947094124,0.363674384627533,0.3237334059015258,ANN
S26,0.31478665983345094,0.3404553909019981,0.34475794926455083,GRU
S27,0.1871489315470698,0.5913755258282299,0.22147554262470043,ANN
S28,0.41669837109218916,0.34917462683439726,0.2341270020734137,1D-CNN
S29,0.33277136362297327,0.25166713040275285,0.4155615059742747,GRU
S30,0.24174539040892506,0.44563893923631953,0.3126156703547561,ANN
S31,0.3636353318193496,0.23636801501547383,0.3999966531651762,GRU
S32,0.41778664223254836,0.15953927705663698,0.4226740807108146,GRU
S33,0.27879396196871487,0.21291040923717836,0.5082956287941067,GRU
S34,0.32478904428365407,0.2794272711982387,0.39578368451810697,GRU
S35,0.30181160373147625,0.3311406065591637,0.3670477897093602,GRU
S36,0.44370354225168057,0.2582281020399219,0.29806835570839735,1D-CNN
S37,0.40713307342042115,0.31111921941295784,0.28174770716662095,1D-CNN
S38,0.26103272589095405,0.4472051481973279,0.29176212591171796,ANN
S39,0.29842255670019485,0.38008846421261155,0.32148897908719354,ANN
S40,0.38197212214773696,0.28825109598404086,0.3297767818682223,1D-CNN
S41,0.3673316248369023,0.30284239475582386,0.3298259804072746,1D-CNN
S42,0.32318304527677094,0.2799708052566831,0.3968461494665461,GRU
S43,0.3250479646357321,0.3710907523616922,0.3038612830025757,ANN
S44,0.3882766081688636,0.35798222266409774,0.2537411691670383,1D-CNN
S45,0.4579881866194594,0.25829492107484486,0.2837168923056954,1D-CNN
S46,0.3079048394313484,0.3475195825839779,0.3445755779846736,ANN
S47,0.28650149470258596,0.3561423059441183,0.35735619935329577,GRU
S48,0.32533826434909385,0.26655193913275294,0.4081097965181532,GRU
S49,0.3419298838163554,0.3419804160994479,0.31608970008419607,ANN
S50,0.35872188936944915,0.3328154015801542,0.30846270905039674,1D-CNN
S51,0.26738816581638447,0.35184192041544987,0.38076991376816555,GRU
S52,0.49696757305538436,0.31502635946033114,0.1880060674842846,1D-CNN
S53,0.4577716981088256,0.2512387338950239,0.2909895679961511,1D-CNN
S54,0.6357853333692419,0.08598426306424715,0.27823040356651063,1D-CNN
S55,0.4311721601022659,0.27135968501897473,0.29746815487875944,1D-CNN
S56,0.29404198987968144,0.2784553539807614,0.42750265613955724,GRU
S57,0.3390387185351315,0.1299775314932508,0.5309837499716182,GRU
S58,0.42316435132771363,0.19846035710999402,0.37837529156229216,1D-CNN
S59,0.295725962742499,0.33857974223705684,0.3656942950204442,GRU
S60,0.2556120364919487,0.43419020055196084,0.31019776295609114,ANN
S61,0.11476437934098607,0.15954136557468354,0.7256942550843304,GRU
S62,0.10431865586123405,0.1581720733552108,0.7375092707835551,GRU
S63,0.18518675060564238,0.4579115627077079,0.356901686686649,ANN
S64,0.3365962013011964,0.38064969494379874,0.2827541037550048,ANN
S65,0.2609255948085419,0.4860149133653044,0.2530594918261537,ANN
S66,0.3063677374308526,0.37502646878991924,0.31860579377922804,ANN
S67,0.41972433064920367,0.253732438910282,0.3265432304405149,1D-CNN
S68,0.5527609321362992,0.24448519818868997,0.20275386967501172,1D-CNN
S69,0.3084909877498183,0.4109776270558975,0.280531385194284,ANN
S70,0.2763155159809868,0.36045954679641223,0.3632249372226006,GRU
S71,0.41082448340218675,0.29896464966728376,0.2902108669305296,1D-CNN
S72,0.41119755962255194,0.32329007273180105,0.2655123676456467,1D-CNN
S73,0.4455621851706229,0.23319402221265897,0.3212437926167189,1D-CNN
S74,0.27824287430829,0.3675791575435244,0.35417796814818536,ANN
S75,0.2753226538608287,0.32491025028612447,0.39976709585304737,GRU
S76,0.3245425216313604,0.3037450871637072,0.3717123912049323,GRU
S77,0.35725918627119696,0.312134837461356,0.3306059762674471,1D-CNN
S78,0.36876286711733924,0.34036463358127406,0.29087249930138737,1D-CNN
S79,0.2864591033562636,0.42060530852854455,0.2929355881151917,ANN
S80,0.35515827592943566,0.3095250558498698,0.33531666822069456,1D-CNN
S81,0.5687665717636141,0.20039027146467175,0.230843156771715,1D-CNN
S82,0.5673982261107761,0.19956038207711957,0.23304139181210506,1D-CNN
S83,0.4550055855173003,0.29335518956015316,0.2516392249225466,1D-CNN
S84,0.417785244784198,0.3212189979309316,0.2609957572848703,1D-CNN
S85,0.3452821706523893,0.3914434433191013,0.2632743860285094,ANN
S86,0.5023660025422908,0.1786228049615412,0.319011192496168,1D-CNN
S87,0.30741173376284525,0.32108310047013533,0.37150516576702003,GRU
S88,0.1911737731665729,0.3119493040692349,0.49687692276419243,GRU
S89,0.29935101642580125,0.3119018670444659,0.388747116529733,GRU
S90,0.22504302753411606,0.40846683552291974,0.36649013694296384,ANN
S91,0.26020840195453526,0.38203143778525744,0.35776016026020785,ANN
S92,0.39204719519712056,0.31852732449815263,0.2894254803047265,1D-CNN
