Segment,1D-CNN,ANN,CNN-LSTM,GRU,Selected
S1,0.23446356329952803,0.2002664356798972,0.3128795525008444,0.25239044851973036,CNN-LSTM
S2,0.2482579725163934,0.23416869766532872,0.2845451867419324,0.23302814307634503,CNN-LSTM
S3,0.22395041020175332,0.2651329154251379,0.3349136746479282,0.17600299972518052,CNN-LSTM
S4,0.23669025239422256,0.24372118280441316,0.31431970601580067,0.20526885878556345,CNN-LSTM
S5,0.23953231671066072,0.20436444113849833,0.3241956079799107,0.23190763417093035,CNN-LSTM
S6,0.269239596716052,0.2518198371893721,0.2515743196488166,0.2273662464457595,1D-CNN
S7,0.2210650672072542,0.27337236369187146,0.31269281293879947,0.19286975616207505,CNN-LSTM
S8,0.20213854169264603,0.2805134017715194,0.2564175698299141,0.2609304867059204,ANN
S9,0.2155259416936063,0.21819601069268924,0.2923876965933941,0.27389035102030973,CNN-LSTM
S10,0.25432515077798734,0.3103051258083922,0.2399720967333078,0.19539762668031255,ANN
S11,0.2321354208646699,0.31601534265487724,0.31019536039190054,0.14165387608855243,ANN
S12,0.20767064177695582,0.32145824516151883,0.34959126959814846,0.12127984346337597,CNN-LSTM
S13,0.19156246650232883,0.31028361245723884,0.3724690755890594,0.12568484545137276,CNN-LSTM
S14,0.21468807826095032,0.40872251569065965,0.25272263982880866,0.12386676621958101,ANN
S15,0.38343446465882397,0.3399816569066756,0.16856216965830909,0.10802170877619158,1D-CNN
S16,0.3084951293919516,0.37042375762293134,0.1765887582760094,0.14449235470910757,ANN
S17,0.23884472891444078,0.2828929913117955,0.2524112958818038,0.22585098389196023,ANN
S18,0.23314395411542754,0.2465929960122978,0.30121638877242174,0.2190466610998531,CNN-LSTM
S19,0.24367718754407533,0.23329786281161588,0.3764781038149639,0.1465468458293442,CNN-LSTM
S20,0.18450024717652136,0.1775370389445455,0.5282635793784092,0.10969913450052386,CNN-LSTM
S21,0.2546684412337268,0.30715793125140994,0.3252534907120984,0.11292013680276487,CNN-LSTM
S22,0.27722190962311455,0.2904762262976789,0.29162573752439785,0.14067612655480874,CNN-LSTM
