Segment,1D-CNN,ANN,BiLSTM,LSTM,CNN-LSTM,GRU,Selected
S1,0.14672045275937085,0.09329886887965441,0.13174629756449538,0.2674273154971805,0.23318389982817833,0.12762316547112806,LSTM
S2,0.12631468435752596,0.12053821550885534,0.102504461804355,0.2431001483227661,0.2195874596411398,0.18795503036536335,LSTM
S3,0.09820137267593713,0.12695123990742932,0.08712172054665504,0.22509735207091378,0.278778980662407,0.18384933413665563,CNN-LSTM
S4,0.11802198936088762,0.14905250187774283,0.19190522899001713,0.11720127040426105,0.27954195166995016,0.144277057697134,CNN-LSTM
S5,0.14351485350286766,0.0995790234453087,0.1946674591324964,0.1579637172165647,0.26683966510922025,0.13743528159354748,CNN-LSTM
S6,0.20055307585454077,0.1577281189690237,0.13237968976153172,0.1786679085418188,0.17597033431348447,0.15470087255959813,1D-CNN
S7,0.1632246236141044,0.21035573258862092,0.10945295281222224,0.22297573359624515,0.14100290659151132,0.15298805079729097,LSTM
S8,0.11493755868110067,0.15349949687525213,0.20428185931383894,0.22412283274941022,0.11513598461180052,0.1880222677685882,LSTM
S9,0.13341669842873263,0.1339810433476023,0.21435935363071004,0.1807005035854137,0.1724389108261253,0.16510349018141732,BiLSTM
S10,0.15224033652091093,0.25331023567285715,0.18197788499462514,0.14586610575742642,0.15202430887470111,0.11458112817947858,ANN
S11,0.17646039834996663,0.29667692413233404,0.27859242441597837,0.07586178489568508,0.10817734621839196,0.06423112198763442,ANN
S12,0.12190986782722563,0.35608595597982373,0.24095359779753722,0.06566352486773283,0.1572661694089448,0.05812088411874379,ANN
S13,0.07905156406769068,0.29045537154239487,0.14040980235670314,0.10616574227402406,0.31461916495391,0.06929835480527355,CNN-LSTM
S14,0.18098000987623797,0.3156469651878562,0.08846629003348072,0.1860948769274192,0.14063349171945347,0.08817836625556119,ANN
S15,0.3526938993450838,0.1939831110890758,0.08572936572299712,0.16053585896355024,0.08726868910773206,0.11978907577156206,1D-CNN
S16,0.2526613052065092,0.28260059550539823,0.11573481350489645,0.10663516683878145,0.11048491662849615,0.1318832023159135,ANN
S17,0.14297648789539438,0.16457005784452988,0.2069543278346164,0.15125976252448226,0.16712808071755836,0.16711128318342,BiLSTM
S18,0.141384460759757,0.1549277302557479,0.1936485619818817,0.13026767222864585,0.23710072261721377,0.14267085215675152,CNN-LSTM
S19,0.13524601460359809,0.11847335765307448,0.11242860465262727,0.15955971079738024,0.3714793957786101,0.10281291651472016,CNN-LSTM
S20,0.040373722289506156,0.026916097337282396,0.053466090926832924,0.1272695120121227,0.7044221081681552,0.04755246926609686,CNN-LSTM
S21,0.2169287307899405,0.23183105703112314,0.055489685215410936,0.11609067070773528,0.2927574414338247,0.08690241482196115,CNN-LSTM
S22,0.24529108366505067,0.2930763143082892,0.049453826774900185,0.08625826858861324,0.21024389706166774,0.11567660960148757,ANN
S23,0.10817678595938243,0.34592609239498306,0.06669088563763163,0.09982407717278136,0.22918569797149188,0.15019646086372945,ANN
S24,0.16909704899188885,0.19689786000340873,0.11514082112002967,0.21152393846084738,0.09353887411742348,0.21380145730640998,GRU
S25,0.15381927974333753,0.16565412182393227,0.23575452837554603,0.18729452867890298,0.08510186181975174,0.1723756795585388,BiLSTM
S26,0.16383999208744804,0.13670889773120098,0.22310750098471127,0.24337366570449837,0.08153249165306778,0.15143745183907015,LSTM
S27,0.07730624341787946,0.32895109690732155,0.2648932293262997,0.197820448319895,0.06609209891437695,0.06493688311422578,ANN
S28,0.2138122303534756,0.16033190611072207,0.18229240902244295,0.13608732029738846,0.24874432242400576,0.05873181179196311,CNN-LSTM
