Segment,1D-CNN,ANN,LSTM,CNN-LSTM,GRU,Selected
S1,0.1734460334401118,0.14406873894698977,0.2590237504659964,0.24370698452129844,0.1797544926256021,LSTM
S2,0.18690212107995363,0.18064936390780548,0.22943801534261138,0.23336840253464936,0.16964209713498027,CNN-LSTM
S3,0.15862640789881505,0.20280629439660747,0.23335512896645447,0.2871976903208949,0.11801447841723209,CNN-LSTM
S4,0.1956543477090223,0.21661002619570283,0.1741473037105993,0.26390743419252605,0.1496808881921479,CNN-LSTM
S5,0.19337414388645763,0.15264764846713239,0.2037372703886492,0.2798991057075263,0.1703418315502333,CNN-LSTM
S6,0.22683493051863043,0.20421484832022133,0.20227144518469156,0.20123443991424397,0.16544433606221698,1D-CNN
S7,0.1489522478934779,0.20757433629828304,0.27878753006560353,0.23977717529224893,0.1249087104503941,LSTM
S8,0.14160577920625084,0.21045935635945398,0.2625866581940689,0.18432410448659353,0.20102410175363414,LSTM
S9,0.15524190412087288,0.1482255365235001,0.25054421233839946,0.22698330758452545,0.21900503943270877,LSTM
S10,0.2012530560178812,0.2650841388063898,0.19725752397330262,0.19028392180211112,0.14612135940031495,ANN
S11,0.1790601538336543,0.27325952058278896,0.2041273936728619,0.25192568542519767,0.0916272464854956,ANN
S12,0.1495301742078946,0.2687618211460406,0.2144314645690445,0.29638115588796754,0.07089538418905277,CNN-LSTM
S13,0.12498175719138864,0.23386213739828024,0.266135579968143,0.3065200207538527,0.06850050468833259,CNN-LSTM
S14,0.15591393473201032,0.3675158545975954,0.2073838379310681,0.1955098217549571,0.07367655098436905,ANN
S15,0.3646786381725446,0.31388907623774254,0.130416849559774,0.12293887568256827,0.06807656034737582,1D-CNN
S16,0.28949767006961186,0.36252107912491177,0.10764737581813559,0.13510704499268913,0.10522682999464907,ANN
S17,0.20075329025554242,0.25815591391019255,0.1457322941390534,0.20953659854641635,0.1858219031487943,ANN
S18,0.19294601911901832,0.2239119594243319,0.14385904586630363,0.26865507472042377,0.17062790086991622,CNN-LSTM
S19,0.2037699444595918,0.18854581143086616,0.1575807144042922,0.3542557532981073,0.09584777640713911,CNN-LSTM
S20,0.12254561858442727,0.12261309317079278,0.19362407945964324,0.5002901296897644,0.06092707909536834,CNN-LSTM
S21,0.2056700924626953,0.28804269025459783,0.13244619107431427,0.30236204739184136,0.07147897881655119,CNN-LSTM
S22,0.2575885661260985,0.2603077251131652,0.09853772920691962,0.2809074850898467,0.10265849446396695,CNN-LSTM
S23,0.11034753434074991,0.34805237898503455,0.10837075300035823,0.2964914101419253,0.13673792353193204,ANN
S24,0.18029815966497625,0.24313667246954168,0.22042465436405978,0.13564500518621178,0.2204955083152107,ANN
S25,0.1971651182902638,0.17485952895185,0.2897111990960353,0.11333575098550039,0.22492840267635075,LSTM
S26,0.2537773631751381,0.17632956675963013,0.3074096579667585,0.09340398959884273,0.16907942249963068,LSTM
S27,0.18433955985300163,0.3391129979311194,0.2913401269688521,0.10263638283862216,0.08257093240840196,ANN
S28,0.26090936762326217,0.23324805116427103,0.17957355023965674,0.2730689320521608,0.05320009892064572,CNN-LSTM
S29,0.039353889733005555,0.03013687117823377,0.3340285641326104,0.5889726869952361,0.007507987960914091,CNN-LSTM
S30,0.06639316520086287,0.2428110315691801,0.4624440873535702,0.19195998151363622,0.0363917343627494,LSTM
S31,0.2529902229436264,0.16713810808804214,0.28560115882731285,0.15145984526895326,0.14281066487206454,LSTM
S32,0.15551317492196073,0.09228984369780592,0.2800028129275095,0.2230790480511023,0.24911512040162098,LSTM
S33,0.11752164749063038,0.09808711858374967,0.25142131810463225,0.2880939380401383,0.2448759777808447,CNN-LSTM
S34,0.17963139063281638,0.14209363556902846,0.2193220091386579,0.22782454098843732,0.2311284236710589,GRU
S35,0.16562478862528607,0.18134024366678378,0.21261140738905002,0.2192529899189939,0.2211705703998862,GRU
S36,0.2544546729788395,0.20485637855657976,0.1864738121741266,0.19857576977633376,0.15563936651412155,1D-CNN
S37,0.2506091665192552,0.21761679751359522,0.18725238193605553,0.19900903277791201,0.14551262125318198,1D-CNN
S38,0.19855223763272642,0.23346101196021354,0.2215662746987592,0.15949490434707778,0.18692557136122306,ANN
S39,0.2012371132849249,0.2055161963917006,0.21712926418250086,0.1714372109067474,0.20468021523412272,LSTM
S40,0.2013747850836525,0.1783654736854774,0.20444357406561423,0.20969146986730247,0.20612469729795652,CNN-LSTM
S41,0.1924029583337025,0.19150822216486224,0.20448519927347786,0.2150603853728845,0.19654323485507383,CNN-LSTM
S42,0.2061905247249194,0.20417592142833604,0.19863054168485902,0.20823209643865137,0.18277091572324095,CNN-LSTM
S43,0.18184605238927068,0.2037662370610592,0.22462419247978332,0.22846619410924107,0.16129732396064667,CNN-LSTM
S44,0.21389106111179648,0.21133311622378673,0.20912067134512985,0.216491447070279,0.14916370424900524,CNN-LSTM
S45,0.23741982010863677,0.20765228460448912,0.1939902182490542,0.19417655786080598,0.1667611191770131,1D-CNN
S46,0.2079914859089563,0.22383696514742216,0.1883931932272404,0.18289370556328663,0.19688465015309295,ANN
S47,0.1952468150658473,0.2186763440984797,0.18863600968122543,0.18514567254743333,0.21229515860701842,ANN
S48,0.19543966582072467,0.16391050095515716,0.22059305926841868,0.1950240888468088,0.22503268510888913,GRU
S49,0.1948445199495643,0.18060720221990578,0.2431889262237657,0.18406793703876603,0.1972914145679926,LSTM
S50,0.1205732590677907,0.2225029344083239,0.24396518472170067,0.207309112719988,0.20564950908220436,LSTM
S51,0.008249353800261998,0.029692609038644794,0.6554882483711795,0.2696237770547336,0.03694601173518273,LSTM
S52,0.2197396193502914,0.21037715385081293,0.30637639787010207,0.13621707331711197,0.12728975561167555,LSTM
