Segment,1D-CNN,ANN,GRU,Selected
S1,0.40719433922270504,0.25180249376810926,0.3410031670091923,1D-CNN
S2,0.29268132205763325,0.2861952984190964,0.42112337952327045,GRU
S3,0.23990102142154449,0.3349235150215423,0.42517546355691754,GRU
S4,0.29101712473544944,0.3951582309215501,0.3138246443430002,ANN
S5,0.3978846309025987,0.2554339811207395,0.346681387976667,1D-CNN
S6,0.41267081202061456,0.31239920892239753,0.2749299790569878,1D-CNN
S7,0.29822184231942656,0.4331120171451772,0.2686661405353969,ANN
S8,0.2364438703740045,0.33818615250806383,0.42536997711793034,GRU
S9,0.3011250893486633,0.28519829403557106,0.41367661661576566,GRU
S10,0.28510376571328777,0.5121150950269666,0.20278113925974536,ANN
S11,0.31348418213295925,0.5908289105619678,0.09568690730507044,ANN
S12,0.20926383400713122,0.7097402487597848,0.08099591723308373,ANN
S13,0.16731171267234687,0.7101664638494193,0.12252182347823254,ANN
S14,0.28101780545747457,0.6068416236811739,0.1121405708613472,ANN
S15,0.5685166984845226,0.30353636987412175,0.12794693164135457,1D-CNN
S16,0.38887189455308274,0.45360576273575454,0.15752234271116142,ANN
S17,0.29465547155269917,0.36822526801846317,0.33711926042884444,ANN
S18,0.3172482573785502,0.381427158248248,0.30132458437319803,ANN
S19,0.4096399019664607,0.3468002079782791,0.24355989005525577,1D-CNN
S20,0.37340230139777025,0.25884353921074943,0.36775415939147915,1D-CNN
S21,0.3913978058256346,0.48570440041665064,0.12289779375771463,ANN
S22,0.39640041887823135,0.4567835929911582,0.14681598813060875,ANN
S23,0.14395686768921653,0.6449813584718724,0.2110617738389163,ANN
S24,0.2690995330393248,0.3593035975979574,0.3715968693627185,GRU
S25,0.3117007984383572,0.33427449575888823,0.3540247058027554,GRU
S26,0.3773803243011354,0.3228709157850564,0.2997487599138081,1D-CNN
S27,0.150635629962006,0.7545868044340146,0.0947775656039772,ANN
S28,0.5113148418909257,0.4049061350912001,0.08377902301787377,1D-CNN
S29,0.5062821431685587,0.3138745675802638,0.17984328925118623,1D-CNN
S30,0.14627255635068312,0.7332575620868453,0.12046988156247164,ANN
S31,0.47303166405923064,0.21962523135516737,0.3073431045856026,1D-CNN
S32,0.38091828262570854,0.09843691074973782,0.5206448066245549,GRU
S33,0.21237193278481228,0.14277127365429665,0.6448567935608881,GRU
S34,0.31626664845519864,0.22530958510570043,0.4584237664391005,GRU
S35,0.26818468224231856,0.31727468996791763,0.4145406277897614,GRU
S36,0.5093903437871037,0.2530244772410669,0.23758517897182901,1D-CNN
S37,0.46564357922466454,0.3187280069480369,0.2156284138272971,1D-CNN
S38,0.24987985628835224,0.4853105232258914,0.264809620485757,ANN
S39,0.2962497091736308,0.3831720264794204,0.3205782643469494,ANN
S40,0.389271665395729,0.2696732338648855,0.34105510073939166,1D-CNN
S41,0.36804732447093147,0.30201407598108987,0.32993859954798577,1D-CNN
S42,0.33732970330693446,0.2917927445573761,0.37087755213569557,GRU
S43,0.32264907187522024,0.40432654279967334,0.27302438532510376,ANN
S44,0.41648868307732595,0.38104907856915327,0.2024622383535198,1D-CNN
S45,0.5090940482085753,0.25862646495087166,0.23227948684055044,1D-CNN
S46,0.3067329003084642,0.3726794500174888,0.320587649674045,ANN
S47,0.27407720171830013,0.37196837131662336,0.353954426965076,ANN
S48,0.32214947959961526,0.23274983695590035,0.4451006834444849,GRU
S49,0.3461612482697932,0.3313355485600018,0.3225032031701998,1D-CNN
S50,0.2609416429839863,0.3983035093402458,0.34075484767577335,ANN
S51,0.113616695233205,0.3926383930317999,0.4937449117349931,GRU
S52,0.5404684093273097,0.3237264888198254,0.1358051018528669,1D-CNN
S53,0.3653600618151994,0.2808900848641364,0.3537498533206627,1D-CNN
S54,0.8325360822509678,0.024034883931294063,0.1434290338177393,1D-CNN
S55,0.47002785238344275,0.21011332937914023,0.3198588182374144,1D-CNN
S56,0.3950434288114057,0.1815473788869541,0.423409192301642,GRU
S57,0.2949645391599714,0.05790755945838382,0.6471279013816446,GRU
S58,0.511714107143094,0.09284373968703562,0.39544215316986675,1D-CNN
S59,0.2445408726004799,0.3068802571739074,0.44857887022561277,GRU
S60,0.17850216115034687,0.5007459406883769,0.3207518981612763,ANN
S61,0.023748722757530538,0.08179805527462591,0.8944532219678403,GRU
S62,0.037254766583465576,0.15134189699239992,0.811403336424133,GRU
S63,0.17971593900669267,0.6701633302844584,0.15012073070884815,ANN
