Segment,1D-CNN,ANN,CNN-LSTM,GRU,Selected
S1,0.25874264547184195,0.1777342411684185,0.3572260756475562,0.2062970377121876,CNN-LSTM
S2,0.19059558964889037,0.19377447824813826,0.3295699690604772,0.28605996304249587,CNN-LSTM
S3,0.14374609531578442,0.17932262038848426,0.3777828862125275,0.2991483980832027,CNN-LSTM
S4,0.18153250869300924,0.24173059820570184,0.3614779951555757,0.21525889794571051,CNN-LSTM
S5,0.2364575543693877,0.1687513375006465,0.384271475990956,0.21051963213901015,CNN-LSTM
S6,0.29335450792834955,0.23220145367952516,0.2556915146070948,0.21875252378503196,1D-CNN
S7,0.24829505977515495,0.3129963013216677,0.19372021753437593,0.24498842136880616,ANN
S8,0.22005688319446734,0.25298400334901827,0.1930282189381923,0.33393089451832236,GRU
S9,0.2354610124064593,0.22118422624973127,0.2676474707661955,0.2757072905776141,GRU
S10,0.22415720661963098,0.3526286303139,0.23315419069364343,0.19005997237282912,ANN
S11,0.2864759633569171,0.43956502013627813,0.15241496516968808,0.12154405133711503,ANN
S12,0.1937267681892,0.4910155509967715,0.20793712785688012,0.10732055295714614,ANN
S13,0.12092140390541058,0.37213859742651134,0.38966413926898874,0.11727585939908934,CNN-LSTM
S14,0.2685228182220924,0.377493053381052,0.19937129448332042,0.15461283391353453,ANN
S15,0.4114613085698629,0.23802374670749846,0.1350372162905654,0.21547772843207694,1D-CNN
S16,0.3104322318478756,0.32053230042080205,0.16053611608890353,0.2084993516424179,ANN
S17,0.22641542221374134,0.2527555677664074,0.25194136733909833,0.26888764268075244,GRU
S18,0.2140459810144805,0.24790296741520537,0.32611699761643015,0.2119340539538815,CNN-LSTM
S19,0.1992550658059021,0.17365576655635576,0.460809753324442,0.1662794143133003,CNN-LSTM
S20,0.06475922607441688,0.046057529866756486,0.7989822298952829,0.09020101416354366,CNN-LSTM
S21,0.25285162585128534,0.27692468228141937,0.33368346920986286,0.13654022265743693,CNN-LSTM
S22,0.2810403799498123,0.3139229643940844,0.24142556577138632,0.16361108988472295,ANN
S23,0.15072781779600666,0.39315507723081067,0.25748287599640163,0.19863422897678096,ANN
S24,0.2425938725084801,0.29072659922392957,0.15601647428736026,0.31066305398023025,GRU
S25,0.26040698550375935,0.3016900917801966,0.1645696922196448,0.27333323049640246,ANN
S26,0.26860770642444753,0.29787576683552336,0.18071411980146518,0.2528024069385636,ANN
S27,0.14815007996771895,0.5511154861727583,0.1694112858839255,0.13132314797559697,ANN
S28,0.2750595558503994,0.24340312988689924,0.3893518437603745,0.0921854705023286,CNN-LSTM
S29,0.0812804836476012,0.05774238732863506,0.7967910828646853,0.06418604615907585,CNN-LSTM
S30,0.15782541862526997,0.43743961036121637,0.2292418891232868,0.17549308189022703,ANN
S31,0.3765760305029018,0.204380743288159,0.15115225127949886,0.2678909749294403,1D-CNN
S32,0.30170387914659713,0.1013817502333174,0.30359406467925326,0.2933203059408322,CNN-LSTM
S33,0.12552763251251237,0.09387613638593015,0.5370871447550005,0.2435090863465568,CNN-LSTM
S34,0.2367818238205691,0.18484493348654388,0.28505824813880704,0.2933149945540789,GRU
S35,0.2024607500756092,0.23230282457290663,0.2817300203002002,0.28350640505128394,GRU
S36,0.3516239775565662,0.19629743837286767,0.24076841651388972,0.21131016755667698,1D-CNN
S37,0.3256203290251132,0.23715893766878743,0.23695198598169862,0.20026874732440444,1D-CNN
S38,0.21963748109165063,0.396523571939164,0.14775948091324304,0.2360794660559388,ANN
S39,0.24319399585378898,0.311012901179535,0.18912209714481895,0.25667100582185687,ANN
S40,0.2656264997211049,0.19766808137850145,0.30795601586823984,0.22874940303215996,CNN-LSTM
S41,0.24528309620842256,0.20126586136360058,0.34340707561662204,0.21004396681135862,CNN-LSTM
S42,0.24569624719862704,0.21610172871741404,0.26258728286936606,0.27561474121459106,GRU
S43,0.22001291155426445,0.2645645235495516,0.32153104272167593,0.19389152217450809,CNN-LSTM
S44,0.2577829957001764,0.23790144949096953,0.36174288441778296,0.14257267039107216,CNN-LSTM
S45,0.367218305728341,0.19787297750664457,0.2506850842564628,0.18422363250854956,1D-CNN
S46,0.2522269353646336,0.30663285086912506,0.18452512777010138,0.2566150859961385,ANN
S47,0.2312430834848403,0.2982215445909116,0.19974641981184924,0.27078895211239906,ANN
S48,0.2439931437357925,0.19489107106217116,0.25263325603491305,0.308482529167119,GRU
S49,0.25427760150693646,0.2594506524210627,0.25158513943889343,0.2346866066331091,ANN
S50,0.2405515683003624,0.29185010431956765,0.21856285649952473,0.24903547088054326,ANN
S51,0.0990856012256099,0.1823033800541684,0.5186912064708054,0.19991981224941555,CNN-LSTM
S52,0.44507134262248843,0.25967808510672186,0.14821949154297298,0.1470310807278166,1D-CNN
S53,0.3884348178861674,0.2114631275763734,0.15503553820334975,0.24506651633410645,1D-CNN
S54,0.5218216421731878,0.0400992319993143,0.28153044699278656,0.1565486788347113,1D-CNN
S55,0.030970738490223613,0.016980684111107872,0.9315923001063072,0.020456277292361002,CNN-LSTM
S56,0.20949130706033267,0.16874604803454019,0.3401395353046712,0.28162310960045595,CNN-LSTM
S57,0.24157256771212568,0.07382400805581711,0.27290195271739376,0.4117014715146626,GRU
S58,0.3620834481261915,0.12216715197022825,0.20627854476582133,0.3094708551377571,1D-CNN
S59,0.21775157393548134,0.26861666399334067,0.2025620555210034,0.31106970655017796,GRU
S60,0.18259896562696828,0.39517679312619036,0.15660178989294202,0.2656224513538986,ANN
S61,0.06676272873889938,0.11549693479983644,0.11835128287783421,0.699389053583426,GRU
S62,0.06293116969612436,0.12445468675772468,0.18356716034684653,0.629046983199308,GRU
S63,0.1734481131994832,0.501326694213644,0.08459196202392738,0.24063323056294536,ANN
S64,0.31940414921311416,0.378258025533307,0.11367031860708729,0.18866750664648976,ANN
S65,0.18853059949676151,0.4043608666503124,0.24512849599655084,0.1619800378563761,ANN
S66,0.2477497563405051,0.3269315132550363,0.21723339084713275,0.20808533955732342,ANN
S67,0.3738032638926831,0.22242274244597976,0.18870177757484063,0.21507221608649343,1D-CNN
S68,0.45429527474277354,0.17793468732100864,0.2505345348565834,0.11723550307963423,1D-CNN
S69,0.18682669481050285,0.2533751235321353,0.40959857119699794,0.15019961046036376,CNN-LSTM
S70,0.17767300722792784,0.22665412675406782,0.354303352212385,0.2413695138056191,CNN-LSTM
S71,0.31282427555416015,0.21638785868708826,0.2704397684161468,0.20034809734260475,1D-CNN
S72,0.2787708929636662,0.21585600441416095,0.3406134703953028,0.16475963222686776,CNN-LSTM
S73,0.32129713759853823,0.1545401451886779,0.31248710626488235,0.2116756109478999,1D-CNN
S74,0.21486871084613365,0.3081421014264169,0.20929955784965462,0.26768962987779266,ANN
S75,0.23525861360484182,0.2795297184263941,0.16204957872620543,0.3231620892425561,GRU
S76,0.28750172674223057,0.24706538626951316,0.18102797464043302,0.28440491234782345,1D-CNN
S77,0.28707323198461016,0.228457516532797,0.22173167589577852,0.2627375755868141,1D-CNN
S78,0.38518557203375153,0.28135797918082883,0.06631652664535562,0.2671399221400664,1D-CNN
S79,0.23104706535518052,0.38563732758227,0.11521897367534725,0.2680966333872032,ANN
S80,0.27054369943933904,0.229995191256539,0.2545199645925319,0.24494114471159725,1D-CNN
S81,0.41889212425828626,0.1445056056768106,0.26483966329878356,0.17176260676611962,1D-CNN
S82,0.4448463866562023,0.150883415408797,0.23463698368504676,0.16963321424995392,1D-CNN
S83,0.36665940900401534,0.23414280493951262,0.22861650222334698,0.17058128383312693,1D-CNN
S84,0.3383607673492033,0.2547636739557842,0.2235813714699712,0.18329418722504026,1D-CNN
S85,0.28864208605511854,0.33079537620657956,0.16931650315085287,0.21124603458744984,ANN
S86,0.4611154346181677,0.16304541388200947,0.11231033181985837,0.26352881967995934,1D-CNN
S87,0.27707230513235853,0.3162362960637986,0.09603203119593294,0.3106593676079102,ANN
S88,0.1600335337713871,0.2930332996404693,0.12287242425971984,0.42406074232842356,GRU
S89,0.208668876418014,0.22972438014366423,0.25293818875253044,0.30866855468579146,GRU
S90,0.17138401412435264,0.33634280857543897,0.19324164099558414,0.2990315363046209,ANN
S91,0.12890333755027494,0.24508911367745287,0.3966522291361337,0.22935531963613798,CNN-LSTM
S92,0.2813990746556676,0.22820184796396975,0.2994475874907332,0.19095148988962826,CNN-LSTM
S93,0.45470005812886083,0.2860036031846497,0.16794972819248688,0.09134661049400085,1D-CNN
S94,0.40992379577182764,0.19176037198136756,0.2603936691364881,0.13792216311031522,1D-CNN
S95,0.3562554207738982,0.18953850589469717,0.22332726713791182,0.23087880619349194,1D-CNN
S96,0.3431842902012584,0.27723203650090134,0.1630262613991622,0.2165574118986761,1D-CNN
S97,0.23955579963659898,0.2746181495122332,0.20229184468377168,0.28353420616739516,GRU
S98,0.2659718972301496,0.24566687739043339,0.2102288408282569,0.2781323845511592,GRU
S99,0.22971372676547067,0.27924916366228414,0.2139655467387567,0.27707156283348783,ANN
S100,0.18022624929356076,0.4793709028800702,0.15824662636025544,0.18215622146611282,ANN
S101,0.11300366240900331,0.21464730390891162,0.17026888877966453,0.5020801449024223,GRU
S102,0.07140105835963236,0.13016578921451324,0.5321130768539143,0.2663200755719399,CNN-LSTM
S103,0.1280517896870555,0.2221082852217382,0.5242328976977669,0.12560702739343885,CNN-LSTM
S104,0.2564753519328483,0.3247459702543075,0.26434317981237476,0.1544354980004711,ANN
S105,0.4088916527892797,0.3442262086192048,0.08506059814337823,0.16182154044813724,1D-CNN
S106,0.5409207271289624,0.20342591111468464,0.09406807000872865,0.16158529174762365,1D-CNN
S107,0.1950271968551037,0.41240640779907933,0.14820806247109594,0.24435833287472103,ANN
S108,0.28591778928522454,0.33571060363706523,0.17363182091629026,0.20473978616141977,ANN
S109,0.31112366436708566,0.3294186621462073,0.16659312774479162,0.19286454574191303,ANN
S110,0.16511084654790267,0.1822750237476907,0.4435907388256553,0.2090233908787513,CNN-LSTM
S111,0.1104187616470721,0.22793196150501552,0.5221923995318998,0.13945687731601505,CNN-LSTM
S112,0.09504177804665502,0.08406903687157206,0.6409364130890977,0.17995277199267135,CNN-LSTM
S113,0.10167440619147457,0.12974565152790382,0.5494447504104252,0.21913519187019473,CNN-LSTM
S114,0.09948577202786632,0.21816114218027768,0.48595295160517216,0.19640013418668467,CNN-LSTM
S115,0.28777624654918516,0.27633469856741993,0.2474718183580606,0.18841723652533335,1D-CNN
S116,0.3210476818103583,0.42341867659641974,0.15898883544838838,0.096544806144832,ANN
S117,0.2501017481162404,0.3807842073191236,0.25231768729564336,0.11679635726899251,ANN
S118,0.18487888920219733,0.34853567367134164,0.3113250814231764,0.1552603557032846,ANN
S119,0.15481070027336427,0.45074618484347767,0.21048195185978005,0.18396116302337792,ANN
S120,0.30260855311725765,0.15874613293604756,0.41809750203761364,0.12054781190908621,CNN-LSTM
S121,0.18782279976093424,0.09980020176803087,0.6483982994219624,0.06397869904907272,CNN-LSTM
S122,0.2774744796115711,0.22928000601716314,0.2707435040394588,0.2225020103318106,1D-CNN
S123,0.2480668296609683,0.23674075801058628,0.14842324865115372,0.36676916367729534,GRU
S124,0.3239823124176954,0.09234191508919233,0.18602639182619835,0.39764938066691297,GRU
S125,0.2025296173246338,0.1348230691304614,0.3419917728483341,0.3206555406965673,CNN-LSTM
S126,0.16989871223700317,0.20173804661504757,0.23259671106082014,0.39576653008713003,GRU
