Segment,1D-CNN,ANN,LSTM,CNN-LSTM,GRU,Selected
S1,0.17571728643772297,0.15008845786955227,0.2505561036226189,0.2344856709230442,0.18915248114706154,LSTM
S2,0.19182346754671614,0.18093699518188,0.2273220247375984,0.21986179876241868,0.18005571377138788,LSTM
S3,0.17247006206255483,0.20418578531293805,0.22987387293830225,0.25792577115661053,0.13554450852959432,CNN-LSTM
S4,0.19235305219025067,0.1980669373648918,0.18732161445383624,0.25544083123026556,0.16681756476075507,CNN-LSTM
S5,0.18928000281467303,0.16149011759711526,0.20979346163419557,0.25618148913520294,0.18325492881881444,CNN-LSTM
S6,0.21380064865190315,0.19996778033836107,0.20590934149487747,0.19977281715290676,0.18054941236195096,1D-CNN
S7,0.16388207209627043,0.20265901791564925,0.2586704260125075,0.23180842980487126,0.1429800541707029,LSTM
S8,0.1525602289568109,0.2117121675132467,0.24526897404464038,0.19352629555071105,0.1969323339345905,LSTM
S9,0.1646277169916459,0.16666722722449798,0.2361582290373108,0.22333793597360008,0.2092088907729464,LSTM
S10,0.20415853346089632,0.24909624241506023,0.19725385854930208,0.1926366747084965,0.15685469086624484,ANN
S11,0.18383293289045521,0.25025921103395876,0.2080789213222826,0.24565024440237704,0.1121786903509261,ANN
S12,0.16260450782781655,0.25169932203427403,0.2170077270601467,0.2737272627825832,0.09496118029517833,CNN-LSTM
S13,0.143666665203834,0.2327043114606607,0.25002706518143664,0.2793417257486836,0.09426023240538342,CNN-LSTM
S14,0.1697431938828795,0.3231565804080192,0.20934969813946175,0.19981523146763996,0.0979352961020006,ANN
S15,0.3259828608214339,0.2890407706147727,0.14983421974993819,0.1433057884881997,0.09183636032565588,1D-CNN
S16,0.2687902698271622,0.3227483751789069,0.1287049803445787,0.15386090561302204,0.12589546903632995,ANN
S17,0.20157024325305323,0.2387442642442793,0.15606157954919725,0.21301959035042972,0.19060432260304058,ANN
S18,0.19565852175116083,0.20694519511352588,0.16078234799821484,0.25278611053004846,0.1838278246070493,CNN-LSTM
S19,0.20169458478295152,0.19310349091265575,0.172287784442399,0.3116155254176081,0.12129861444438461,CNN-LSTM
S20,0.1467417256825533,0.14120355861836778,0.20465295885399212,0.42015287480381686,0.08724888204126958,CNN-LSTM
S21,0.21605888828015998,0.26059059705676857,0.1516071357979229,0.2759427405769611,0.09580063828818813,CNN-LSTM
S22,0.24427047384244868,0.2559493422946403,0.11886302863097535,0.2569622191355061,0.12395493609642984,CNN-LSTM
S23,0.1342042123061145,0.3021221685440937,0.12986632772511889,0.27632166423194837,0.15748562719272427,ANN
S24,0.19284723761506814,0.22679263302727096,0.2158927628845139,0.1485252241294327,0.21594214234371445,ANN
S25,0.199199823861783,0.17740845591146923,0.267240694683972,0.13193186225031273,0.22421916329246314,LSTM
S26,0.24726059302119133,0.16755382921546108,0.28021040591740276,0.11327256658692966,0.19170260525901542,LSTM
S27,0.1966151392927043,0.30724025440991665,0.2623570385099472,0.11620995841078724,0.1175776093766448,ANN
