Segment,1D-CNN,ANN,BiLSTM,LSTM,CNN-LSTM,GRU,Selected
S1,0.0,0.16616508498424346,0.20285315830421752,0.0,0.0,0.6309817567115378,GRU
S2,0.27919417572954114,0.0,0.42503351963052877,0.0,0.2957723046399271,0.0,BiLSTM
S3,0.0,0.0,0.39272422057981093,0.34628387049279274,0.0,0.26099190892740487,BiLSTM
S4,0.0,0.0,0.6951188703116546,0.1357742558313991,0.169106873856939,0.0,BiLSTM
S5,0.0,0.0,0.4920561870794267,0.3097140784559042,0.0,0.1982297344646703,BiLSTM
S6,0.0,0.26091973423358017,0.4756677522869675,0.0,0.2634125134794513,0.0,BiLSTM
S7,0.0,0.5282960774523991,0.0,0.23774346243021097,0.0,0.2339604601173906,ANN
S8,0.20539178129476396,0.4879071544744179,0.0,0.3067010642308168,0.0,0.0,ANN
S9,0.4728121802813014,0.34636584453709246,0.0,0.0,0.0,0.18082197518160328,1D-CNN
S10,0.49472521316178,0.336318786936934,0.0,0.0,0.0,0.16895599990128532,1D-CNN
S11,0.4264459915603341,0.21177709543300005,0.0,0.3617769130066602,0.0,0.0,1D-CNN
S12,0.337373534041449,0.0,0.35410157598449055,0.3085248899740666,0.0,0.0,BiLSTM
S13,0.3732747744621078,0.0,0.29632647011952873,0.0,0.0,0.3303987554183622,1D-CNN
S14,0.3542807116791904,0.36350840782853194,0.0,0.0,0.28221088049227666,0.0,ANN
S15,0.0,0.5033489784595966,0.0,0.0,0.250205903632866,0.2464451179075374,ANN
S16,0.3517650973301539,0.28987309198450356,0.0,0.0,0.35836181068533984,0.0,CNN-LSTM
S17,0.0,0.3406957057857487,0.0,0.0,0.191814287599065,0.4674900066151843,GRU
S18,0.27191291464110157,0.4592780534810005,0.0,0.0,0.0,0.26880903187789723,ANN
S19,0.23345200720944273,0.196918935278972,0.0,0.0,0.0,0.5696290575115851,GRU
S20,0.36029519575370933,0.41663121070317494,0.0,0.0,0.0,0.22307359354311856,ANN
S21,0.18458353753738718,0.2421242287454979,0.0,0.0,0.0,0.5732922337171144,GRU
S22,0.40391413172385016,0.5037891999946904,0.0,0.0,0.0,0.09229666828145963,ANN
S23,0.4651171980470818,0.4626237296673565,0.0,0.0,0.0,0.07225907228556416,1D-CNN
S24,0.1202215952893766,0.8108965909335452,0.0,0.0,0.0,0.06888181377707774,ANN
S25,0.644444203238241,0.23215613342645464,0.0,0.0,0.0,0.12339966333530142,1D-CNN
S26,0.4511197378332376,0.309905693200643,0.0,0.0,0.2389745689661119,0.0,1D-CNN
S27,0.29057534588819717,0.38576940488437694,0.0,0.0,0.0,0.32365524922742167,ANN
S28,0.27508259758954645,0.5893876408416349,0.0,0.13552976156881846,0.0,0.0,ANN
S29,0.4531230900259599,0.31716398275529256,0.0,0.0,0.0,0.22971292721874645,1D-CNN
S30,0.2276466202926785,0.6761882792119062,0.09616510049541468,0.0,0.0,0.0,ANN
S31,0.36228814468235065,0.37762461512837414,0.0,0.26008724018928,0.0,0.0,ANN
S32,0.195873686234284,0.7686401443630583,0.0,0.0,0.0354861694026577,0.0,ANN
S33,0.23456619508691678,0.6744684696402123,0.0,0.0,0.0,0.09096533527286622,ANN
S34,0.1740174493716706,0.7701503736650279,0.0,0.05583217696330185,0.0,0.0,ANN
S35,0.36887121847844073,0.4793191726154415,0.0,0.0,0.0,0.15180960890611772,ANN
S36,0.6321642567933493,0.29700413089156696,0.0,0.0708316123150835,0.0,0.0,1D-CNN
S37,0.6216286910102737,0.2703822845635366,0.0,0.0,0.0,0.10798902442619582,1D-CNN
S38,0.3126589521623525,0.6209697089233012,0.0,0.0,0.0,0.06637133891434785,ANN
S39,0.3144646747120127,0.5776852930975451,0.0,0.0,0.0,0.10785003219044142,ANN
S40,0.5057012319607829,0.3905749266896722,0.0,0.0,0.1037238413495422,0.0,1D-CNN
S41,0.16199104904955344,0.6976939882643287,0.0,0.0,0.0,0.14031496268612031,ANN
