Segment,1D-CNN,ANN,GRU,Selected
S1,0.3412262932254193,0.2914575405357056,0.3673161662388758,GRU
S2,0.3469932243321785,0.327300471428743,0.3257063042390783,1D-CNN
S3,0.33672382315664423,0.3986443643759875,0.2646318124673682,ANN
S4,0.3451903962689598,0.35544434475176784,0.29936525897927246,ANN
S5,0.35444030778589586,0.3024017652913142,0.3431579269227899,1D-CNN
S6,0.35974125926533806,0.3364660564175336,0.30379268431712897,1D-CNN
S7,0.32163939410045717,0.39774407839493353,0.28061652750460925,ANN
S8,0.27184416076965284,0.37724587132505955,0.3509099679052873,ANN
S9,0.30458195915477426,0.3083553093159127,0.38706273152931314,GRU
S10,0.33462607054934057,0.40828122819525875,0.25709270125540123,ANN
S11,0.3365234263958468,0.45812295903723677,0.20535361456691653,ANN
S12,0.3192925187960622,0.4942403601546186,0.1864671210493194,ANN
S13,0.30526378709088675,0.4944515089013342,0.2002847040077782,ANN
S14,0.2872937007107616,0.546948880663301,0.16575741862593663,ANN
S15,0.4611703372953892,0.4089080921022748,0.1299215706023367,1D-CNN
S16,0.3746549886130409,0.4498648292041393,0.17548018218281955,ANN
S17,0.31948680818574604,0.37840725756480803,0.3021059342494457,ANN
S18,0.33364256168780937,0.3528889230517284,0.31346851526046227,ANN
S19,0.39080774714567845,0.3741614596681024,0.235030793186219,1D-CNN
S20,0.3911087613998763,0.3763479586982304,0.23254327990189336,1D-CNN
S21,0.37742831971445523,0.455219741078129,0.16735193920741573,ANN
S22,0.39134949462207913,0.4100603899449041,0.19859011543301816,ANN
S23,0.2260045443480013,0.5087842018214132,0.2652112538305864,ANN
S24,0.30341833732683027,0.3568267011864721,0.33975496148669776,ANN
S25,0.3315424855518717,0.29527355642452774,0.3731839580236003,GRU
S26,0.40767296186578605,0.2762557712638296,0.31607126687038434,1D-CNN
S27,0.31638992187163484,0.49440607899404904,0.18920399913431601,ANN
S28,0.45695909490023995,0.3868362201149451,0.1562046849848157,1D-CNN
S29,0.4723818346615543,0.38510200540885525,0.1425161599295904,1D-CNN
S30,0.24571114775650227,0.5976592907203341,0.15662956152316418,ANN
S31,0.37536237919960463,0.2970009376940867,0.3276366831063083,1D-CNN
S32,0.2992797120199249,0.20183579001845278,0.4988844979616225,GRU
S33,0.2624240162752777,0.22366361780472108,0.5139123659200012,GRU
S34,0.3187251675815426,0.27785420945957773,0.4034206229588793,GRU
S35,0.31184512784682955,0.32649059780357964,0.3616642743495909,GRU
S36,0.3963486112387447,0.3326525510654649,0.2709988376957902,1D-CNN
S37,0.3899542902475474,0.35528071718093984,0.2547649925715124,1D-CNN
S38,0.32312353140423045,0.3605433128835914,0.3163331557121789,ANN
S39,0.3273003549033852,0.33289857578985294,0.33980106930676185,GRU
S40,0.3419508382815315,0.30714505424728883,0.35090410747118045,GRU
S41,0.32560845537869265,0.32563209896254,0.34875944565876826,GRU
S42,0.3394883517522822,0.3311045566942223,0.32940709155349535,1D-CNN
S43,0.33280785243496896,0.35405534421996554,0.3131368033450657,ANN
S44,0.35573252547839374,0.35113644573917663,0.29313102878242975,1D-CNN
S45,0.3593562196390524,0.3289609386885387,0.3116828416724081,1D-CNN
S46,0.3289092760080247,0.3286229745921038,0.342467749399871,GRU
S47,0.30885996862355486,0.33343092726114937,0.3577091041152954,GRU
S48,0.3330377043046043,0.2864968502677111,0.38046544542768523,GRU
S49,0.34214259839557815,0.31086479064553646,0.3469926109588849,GRU
