Segment,1D-CNN,ANN,GRU,Selected
S1,0.31700813431336283,0.31371227048798855,0.3692795951986494,GRU
S2,0.33972564738103944,0.2785900002625953,0.3816843523563653,GRU
S3,0.3373355991554478,0.2684918852249321,0.3941725156196202,GRU
S4,0.3226306518757069,0.26421710124026765,0.41315224688402513,GRU
S5,0.44757109261202305,0.25476039259717975,0.29766851479079703,1D-CNN
S6,0.49618114692913534,0.41012926978584174,0.09368958328502294,1D-CNN
S7,0.2822698679196749,0.6039783440380424,0.11375178804228309,ANN
S8,0.21525849593987345,0.6406348251815804,0.1441066788785462,ANN
S9,0.3093334201185431,0.4796837216965106,0.2109828581849463,ANN
S10,0.23352254837469083,0.5548123795667611,0.21166507205854818,ANN
S11,0.2998123984643527,0.29092371778664045,0.4092638837490063,GRU
S12,0.26395723151020745,0.28645934007106344,0.4495834284187287,GRU
S13,0.23631567612653548,0.24417608123806311,0.5195082426354012,GRU
S14,0.21255346605231393,0.24131515898669526,0.546131374960991,GRU
S15,0.27566170292660314,0.17301253807554534,0.5513257589978512,GRU
S16,0.3197566173656575,0.15064390274987705,0.5295994798844655,GRU
S17,0.2222750098698032,0.21504951780393458,0.5626754723262621,GRU
S18,0.36656425752200167,0.2772384631662631,0.3561972793117354,1D-CNN
S19,0.34070323259301316,0.278648215310011,0.38064855209697596,GRU
S20,0.2177504889445516,0.3420812858678497,0.4401682251875989,GRU
S21,0.16888898297515395,0.4731822091495917,0.3579288078752544,ANN
S22,0.3557703069710166,0.24548903575169068,0.3987406572772935,GRU
S23,0.13156927637445276,0.08909276900361635,0.7793379546219308,GRU
S24,0.18590971024443742,0.34740842669699357,0.46668186305856907,GRU
S25,0.5135681645741219,0.4006987968014612,0.08573303862441688,1D-CNN
S26,0.2906400323954169,0.2168003006523144,0.4925596669522687,GRU
S27,0.1942514779397848,0.621959251871334,0.1837892701888818,ANN
S28,0.5214861739282964,0.2960146467075154,0.1824991793641882,1D-CNN
S29,0.5180280336227122,0.3011711907806262,0.18080077559666144,1D-CNN
S30,0.4413580980837302,0.40018059005612333,0.15846131186014648,1D-CNN
S31,0.45732777413085834,0.3865678843187756,0.15610434155036676,1D-CNN
S32,0.2814531923437278,0.6080315761254658,0.11051523153080639,ANN
S33,0.25624759351981896,0.594306848731579,0.14944555774860216,ANN
S34,0.2534904553417806,0.5459887911693355,0.20052075348888374,ANN
S35,0.22284927687169026,0.49124481374925794,0.2859059093790518,ANN
S36,0.2527679664351627,0.5344709494229213,0.21276108414191586,ANN
S37,0.20353759659614526,0.4173952141507892,0.3790671892530655,ANN
S38,0.40356274967617,0.36643484844678814,0.23000240187704274,1D-CNN
S39,0.5499593111944279,0.34600305236394946,0.10403763644162206,1D-CNN
S40,0.2702301776482211,0.42658989620117865,0.3031799261506001,ANN
S41,0.21791621643300588,0.35624794039889746,0.42583584316809675,GRU
S42,0.3262875982870331,0.4160489576867745,0.2576634440261922,ANN
S43,0.27260055873804556,0.198140614623038,0.5292588266389163,GRU
S44,0.22377570660685236,0.2833471084205098,0.49287718497263727,GRU
S45,0.29996762738632365,0.2895689766259527,0.4104633959877235,GRU
S46,0.28287181970858005,0.2545629246083937,0.46256525568302614,GRU
S47,0.19254797360331913,0.16644642957091377,0.6410055968257669,GRU
S48,0.3191921067252877,0.24936669970746714,0.43144119356724503,GRU
S49,0.2743622641757063,0.23514050434986414,0.4904972314744294,GRU
S50,0.27398668594447767,0.21700050394701628,0.5090128101085066,GRU
S51,0.3397754809420132,0.2108234450590131,0.4494010739989742,GRU
S52,0.4159490485601604,0.20717774844935496,0.3768732029904847,1D-CNN
S53,0.4563109338573185,0.22416249368932473,0.3195265724533567,1D-CNN
S54,0.3806303162216402,0.4661676570628589,0.15320202671550068,ANN
S55,0.2962573519065685,0.5652122619343694,0.13853038615906174,ANN
S56,0.25151278836288865,0.5660099194651685,0.18247729217194283,ANN
S57,0.12763959385432694,0.6608978812665942,0.21146252487907943,ANN
S58,0.22732835038995788,0.518459203070222,0.25421244653982,ANN
S59,0.279355812925256,0.2690029910546006,0.45164119602014297,GRU
S60,0.19004221552069941,0.2055952472294753,0.604362537249825,GRU
S61,0.11914756933445357,0.09957597393339358,0.781276456732153,GRU
S62,0.22387125988510212,0.22479014479691134,0.5513385953179865,GRU
S63,0.22494174981839443,0.35317037650829525,0.4218878736733105,GRU
S64,0.1894680568962348,0.6056676392141629,0.2048643038896023,ANN
S65,0.36591862623061155,0.39233987038157736,0.241741503387811,ANN
S66,0.3961454750645774,0.13458061619568004,0.4692739087397421,GRU
S67,0.4038773285553874,0.13312635492615346,0.4629963165184587,GRU
S68,0.5746236221210441,0.15153482525309525,0.27384155262586135,1D-CNN
S69,0.354642262899214,0.14721933475660423,0.4981384023441817,GRU
S70,0.2837326687280149,0.6176432325365985,0.09862409873538644,ANN
S71,0.5324260015382511,0.28647017198361063,0.18110382647813805,1D-CNN
S72,0.3321753150040247,0.2999499569836716,0.36787472801230336,GRU
S73,0.2322863281448507,0.4333259055048818,0.3343877663502677,ANN
S74,0.331093866926088,0.3494383016340685,0.3194678314398437,ANN
S75,0.2489388399574959,0.2324868693508203,0.5185742906916845,GRU
S76,0.3726678814605347,0.25035390888625353,0.3769782096532113,GRU
S77,0.6169590599790079,0.21727252132123712,0.16576841869975514,1D-CNN
S78,0.5110684044237315,0.30061428326924383,0.1883173123070241,1D-CNN
S79,0.3572504117042508,0.5104909030426814,0.1322586852530678,ANN
S80,0.3658164345964185,0.404702360026796,0.22948120537678557,ANN
S81,0.17103517237856444,0.7312348034092598,0.09773002421217576,ANN
S82,0.1003394975661329,0.7793298847466562,0.12033061768721151,ANN
S83,0.2888730254689415,0.42072565771069786,0.29040131682036047,ANN
S84,0.300837612568647,0.46979206126339257,0.22937032616796052,ANN
S85,0.2817770426039754,0.4602223267793148,0.2580006306167095,ANN
S86,0.15291929780379296,0.6245594919383016,0.222521210257905,ANN
S87,0.47812006032537857,0.42740262492916764,0.09447731474545326,1D-CNN
S88,0.37043645381557466,0.45475233848773017,0.17481120769669511,ANN
S89,0.32713173450257443,0.44630625737668084,0.22656200812074467,ANN
S90,0.3800845476830074,0.45993529558723417,0.15998015672975816,ANN
S91,0.43612767447994333,0.44855998423062254,0.1153123412894341,ANN
S92,0.4609198960462859,0.34307473043314884,0.19600537352056488,1D-CNN
S93,0.3007601545721289,0.427212035695522,0.27202780973234914,ANN
S94,0.19069073917504034,0.6467335676358468,0.1625756931891127,ANN
S95,0.28354265760623326,0.5128633666264708,0.20359397576729601,ANN
S96,0.29261597694834207,0.34182274825849956,0.365561274793158,GRU
S97,0.37264445234233595,0.36010524036400365,0.2672503072936604,1D-CNN
S98,0.41729665979102976,0.30339544205026336,0.2793078981587068,1D-CNN
S99,0.2083941897557613,0.586245532728541,0.2053602775156975,ANN
S100,0.32730102195271504,0.4684361605469633,0.20426281750032146,ANN
S101,0.40858393955580086,0.33923535901842483,0.2521807014257743,1D-CNN
S102,0.3492456147682959,0.43125956344319033,0.21949482178851368,ANN
S103,0.4862202685491883,0.3350865949291711,0.17869313652164057,1D-CNN
S104,0.3921152617443232,0.4585958779887832,0.1492888602668933,ANN
S105,0.4051469861475539,0.38961681923934044,0.20523619461310555,1D-CNN
S106,0.3034977400725494,0.47699708673139063,0.21950517319605994,ANN
S107,0.27729358274616134,0.48705305762652057,0.2356533596273181,ANN
S108,0.2481546055619184,0.45916728979286264,0.2926781046452191,ANN
S109,0.2511722970472209,0.2904474405509651,0.4583802624018132,GRU
S110,0.309618653368166,0.32189435223488894,0.3684869943969455,GRU
S111,0.42465383781911226,0.25784008933401703,0.3175060728468709,1D-CNN
S112,0.32991715988960135,0.3358459207531786,0.3342369193572201,ANN
S113,0.3725119662041502,0.3764850988731388,0.2510029349227111,ANN
S114,0.3832227697820379,0.39201234963873677,0.22476488057922467,ANN
S115,0.37696924621108935,0.406384886457325,0.21664586733158528,ANN
S116,0.26750611812823494,0.45145393360499836,0.2810399482667663,ANN
S117,0.2741594006227446,0.24846497441041207,0.47737562496684327,GRU
S118,0.1581965339405359,0.45712890590021393,0.3846745601592509,ANN
S119,0.31253675684128596,0.23011404217076603,0.4573492009879482,GRU
S120,0.265792053944133,0.2563784048960679,0.47782954115979903,GRU
S121,0.2676197281888741,0.25445087659264715,0.4779293952184785,GRU
S122,0.3825377712431028,0.30183898879820314,0.3156232399586947,1D-CNN
S123,0.40264472803879703,0.24771904062655803,0.34963623133464433,1D-CNN
S124,0.3995900141852839,0.2528007597664679,0.34760922604824773,1D-CNN
S125,0.38858346246860015,0.34394886696173654,0.26746767056966253,1D-CNN
S126,0.4332350969912652,0.37381871941343525,0.19294618359529914,1D-CNN
S127,0.3558176376759377,0.5043996953794692,0.1397826669445933,ANN
S128,0.2535701210034174,0.5920034869270465,0.15442639206953584,ANN
S129,0.13661228906573533,0.560698897242057,0.3026888136922078,ANN
S130,0.20945579741269169,0.6115982578631677,0.1789459447241407,ANN
S131,0.44451749595167783,0.28960606925284776,0.2658764347954737,1D-CNN
S132,0.4633937103717387,0.31193150412402587,0.22467478550423517,1D-CNN
S133,0.4016122662681021,0.31448322829360226,0.2839045054382957,1D-CNN
S134,0.3442385516721507,0.42560353401162243,0.23015791431622662,ANN
S135,0.3391231292696111,0.43166746168217557,0.22920940904821413,ANN
S136,0.39428672261286024,0.3288912998703376,0.2768219775168023,1D-CNN
S137,0.22429293680782564,0.31982850056624834,0.4558785626259255,GRU
S138,0.16692383084462134,0.3584184384149889,0.47465773074038964,GRU
S139,0.33906997557637136,0.23517287905196022,0.42575714537166826,GRU
S140,0.2160035545598762,0.07049345290057765,0.7135029925395461,GRU
S141,0.18091201213624364,0.21700835252559053,0.6020796353381659,GRU
S142,0.2976464346744352,0.5530883098997114,0.14926525542585314,ANN
S143,0.7307339510149901,0.15371130070073513,0.11555474828427435,1D-CNN
S144,0.13213183195009653,0.16741165330977428,0.700456514740129,GRU
S145,0.16021083260611288,0.7720126238366216,0.06777654355726562,ANN
S146,0.671154540292296,0.20918974694654682,0.1196557127611571,1D-CNN
S147,0.48738549076596355,0.3476302513723363,0.16498425786170004,1D-CNN
S148,0.3788565399237675,0.452479100312795,0.16866435976343716,ANN
S149,0.35335991613669826,0.4724153425866997,0.17422474127660195,ANN
S150,0.3411122144680998,0.4741231337830745,0.18476465174882548,ANN
S151,0.2704045576431695,0.4738723302178254,0.25572311213900506,ANN
S152,0.23897256534283945,0.408320596555233,0.35270683810192766,ANN
S153,0.323042941273238,0.282936939943197,0.39402011878356474,GRU
S154,0.22874447514380253,0.21521888129662234,0.556036643559575,GRU
S155,0.22425287465853708,0.2331825128705699,0.5425646124708938,GRU
S156,0.44162805631649293,0.1508050623116124,0.4075668813718943,1D-CNN
S157,0.084927184667508,0.2696151343197288,0.6454576810127634,GRU
S158,0.2314287117346814,0.25706243935566303,0.5115088489096553,GRU
S159,0.7762788009766087,0.14990861587741103,0.07381258314598016,1D-CNN
S160,0.6774149083822064,0.22803889968248267,0.09454619193531097,1D-CNN
S161,0.29754153693117014,0.26713374067572043,0.43532472239311004,GRU
S162,0.2002346273039387,0.686753702985287,0.1130116697107756,ANN
S163,0.5457870553888303,0.2963853778787317,0.15782756673243808,1D-CNN
S164,0.40489395687235036,0.3679137151349313,0.22719232799271785,1D-CNN
S165,0.26035269978269077,0.34008465280398836,0.39956264741332054,GRU
S166,0.2767040801639146,0.475838481301848,0.24745743853423724,ANN
S167,0.3761012006699169,0.33672546502148515,0.2871733343085978,1D-CNN
S168,0.3573153592776883,0.2727560351166611,0.36992860560565016,GRU
S169,0.3750359915146966,0.3604141826350215,0.26454982585028114,1D-CNN
S170,0.4036499699033857,0.42528454700590856,0.17106548309070546,ANN
S171,0.24043791546004445,0.6995844875458386,0.059977596994117,ANN
S172,0.4144553407039101,0.42721016431115233,0.1583344949849376,ANN
S173,0.3375697937695321,0.46229262805713833,0.20013757817332958,ANN
S174,0.26688192911586084,0.5594856900795458,0.17363238080459328,ANN
S175,0.32766360477291917,0.5078266978209384,0.16450969740614307,ANN
S176,0.3663184996540865,0.4317839394593149,0.20189756088659847,ANN
S177,0.3142658788891645,0.3992196400331611,0.28651448107767447,ANN
S178,0.16065164519504374,0.606248668194389,0.23309968661056682,ANN
S179,0.2397572373630801,0.36037425031177,0.3998685123251493,GRU
S180,0.18535498835713987,0.31091684206808506,0.5037281695747752,GRU
S181,0.06399228654630489,0.06595641343271916,0.8700513000209757,GRU
S182,0.3535887727533065,0.3801047536980279,0.26630647354866643,ANN
S183,0.5676105016398889,0.16613781421104917,0.2662516841490615,1D-CNN
S184,0.3208743103286524,0.3979004642375254,0.28122522543382233,ANN
S185,0.1921845896528381,0.4063295419694591,0.4014858683777027,ANN
