Segment,1D-CNN,ANN,BiLSTM,LSTM,CNN-LSTM,GRU,Selected
S1,0.0,0.5223459378600864,0.0,0.0,0.1987719301209563,0.27888213201895656,ANN
S2,0.11832349503625982,0.0,0.4228911611759541,0.0,0.45878534378778596,0.0,CNN-LSTM
S3,0.45529746670227045,0.0,0.0,0.0,0.23783166283826612,0.30687087045946043,1D-CNN
S4,0.22315378296421387,0.0,0.0,0.5358348303791962,0.0,0.24101138665658903,LSTM
S5,0.8103932379808808,0.0884133732447132,0.10119338877440563,0.0,0.0,0.0,1D-CNN
S6,0.8637719189179113,0.08405399547236737,0.0,0.05217408560972516,0.0,0.0,1D-CNN
S7,0.44518508999627765,0.0,0.0,0.3962330298464807,0.15858188015724198,0.0,1D-CNN
S8,0.0,0.43970131412519214,0.24973586346700888,0.31056282240779615,0.0,0.0,ANN
S9,0.30323336181924093,0.36976975217660496,0.0,0.0,0.326996886004154,0.0,ANN
S10,0.0,0.45976943135452203,0.0,0.3486993983256557,0.19153117031982628,0.0,ANN
S11,0.25632076946858096,0.5687494759531264,0.17492975457829008,0.0,0.0,0.0,ANN
S12,0.0,0.2786227368549511,0.0,0.0,0.20476043747835881,0.5166168256666863,GRU
S13,0.18056248256139104,0.2962896793756012,0.0,0.0,0.0,0.5231478380630034,GRU
S14,0.0,0.18191112181996436,0.0,0.20280257024714118,0.0,0.6152863079329047,GRU
S15,0.25600301387899366,0.12004569919257965,0.0,0.0,0.0,0.6239512869284266,GRU
S16,0.2833585106631353,0.0,0.0,0.0,0.08946441084798931,0.6271770784888744,GRU
S17,0.16773118877009496,0.15434463815364627,0.0,0.0,0.0,0.6779241730762559,GRU
S18,0.30747108970194675,0.15162761898554916,0.0,0.0,0.0,0.5409012913125062,GRU
S19,0.111540758089159,0.1113113050842461,0.0,0.0,0.0,0.7771479368266,GRU
S20,0.05494858109310953,0.22081342626159264,0.0,0.0,0.0,0.7242379926452976,GRU
S21,0.03933627628974348,0.5668999687205348,0.0,0.0,0.0,0.39376375498971633,ANN
S22,0.29494092778316794,0.1441965039629798,0.0,0.0,0.0,0.5608625682538523,GRU
S23,0.016192182802519436,0.005337857228779967,0.0,0.0,0.0,0.9784699599687006,GRU
S24,0.0,0.2355564679457203,0.0,0.16048401269274948,0.0,0.603959519361538,GRU
S25,0.49193860949623336,0.26978928946523206,0.23827210103853536,0.0,0.0,0.0,1D-CNN
S26,0.19315076845095133,0.0,0.0,0.24726264347903953,0.0,0.5595865880700174,GRU
S27,0.03921564578546709,0.9103502294946776,0.0,0.0,0.0,0.05043412471985526,ANN
S28,0.23454839611993658,0.0,0.6866045272612892,0.0,0.07884707661877649,0.0,BiLSTM
S29,0.7580900035376266,0.15687965616033037,0.0,0.0,0.0,0.08503034030204103,1D-CNN
S30,0.44497248828005026,0.23932485851592478,0.0,0.3157026532040209,0.0,0.0,1D-CNN
S31,0.6104651480540638,0.2960682058922569,0.09346664605367783,0.0,0.0,0.0,1D-CNN
S32,0.14296245281677353,0.7731738777272714,0.08386366945595254,0.0,0.0,0.0,ANN
S33,0.14113814258142646,0.79378471599716,0.06507714142141266,0.0,0.0,0.0,ANN
S34,0.12934907418581365,0.34205336299402034,0.0,0.0,0.0,0.5285975628201616,GRU
S35,0.057217468810645586,0.4750930264934562,0.0,0.0,0.0,0.46768950469589754,ANN
S36,0.07055993363295587,0.7729185293768175,0.0,0.0,0.0,0.15652153699022572,ANN
S37,0.05217431316957573,0.37172381146469835,0.0,0.0,0.0,0.5761018753657247,GRU
S38,0.3617696535587086,0.3932899744847136,0.0,0.0,0.0,0.2449403719565774,ANN
S39,0.8829474931749713,0.09676152734832784,0.0,0.0,0.0,0.020290979476700152,1D-CNN
S40,0.1616454106641073,0.40347095343121225,0.0,0.0,0.0,0.43488363590467977,GRU
S41,0.0,0.462847252951959,0.0,0.13664085302733708,0.0,0.40051189402070575,ANN
S42,0.1975017213143376,0.4480950063434135,0.35440327234224667,0.0,0.0,0.0,ANN
S43,0.0,0.0,0.0,0.10596791216045694,0.33903663393797023,0.5549954539015755,GRU
S44,0.0,0.17994856681298765,0.0,0.26258008455305,0.0,0.5574713486339619,GRU
S45,0.0,0.0,0.6479897754799975,0.07420970423234848,0.2778005202876529,0.0,BiLSTM
S46,0.12995190529258943,0.0,0.0,0.0,0.5272552460558435,0.3427928486515695,CNN-LSTM
S47,0.0,0.0,0.0,0.3620324929682175,0.20181850629887682,0.43614900073290624,GRU
S48,0.0,0.0,0.0,0.28709054187705463,0.2231095912042014,0.4897998669187433,GRU
S49,0.0,0.0,0.2341626424525761,0.0,0.39607761452336787,0.36975974302406267,CNN-LSTM
S50,0.0,0.0,0.03185517512838678,0.0,0.9134925786828278,0.0546522461887922,CNN-LSTM
S51,0.4303750489540288,0.0,0.0,0.0,0.28338639379732095,0.28623855724864944,1D-CNN
