Segment,1D-CNN,ANN,GRU,Selected
S1,0.10632438304442267,0.6042832064888548,0.2893924104667225,ANN
S2,0.44529120537244216,0.2052660003751007,0.3494427942524578,1D-CNN
S3,0.5404399431221092,0.13121906991991664,0.32834098695797403,1D-CNN
S4,0.3380478953419857,0.3523467101378979,0.30960539452011576,ANN
S5,0.8025720345641199,0.12748512639129536,0.06994283904458642,1D-CNN
S6,0.8182676097888242,0.09040676071959756,0.0913256294915774,1D-CNN
S7,0.7943282700510713,0.10778981448140013,0.09788191546752938,1D-CNN
S8,0.4768233580710469,0.4646397584722671,0.05853688345668589,1D-CNN
S9,0.45879084438952883,0.4175902758510287,0.123618879759442,1D-CNN
S10,0.21037154600817004,0.4728860172485057,0.31674243674332403,ANN
S11,0.27110494977155525,0.6137454339080576,0.11514961632038671,ANN
S12,0.24118254592569868,0.31977849358783317,0.43903896048646884,GRU
S13,0.23152431900863532,0.37171656404168574,0.3967591169496775,GRU
S14,0.20662047191414593,0.2678346764742577,0.5255448516115955,GRU
S15,0.31495337096267145,0.20147153079019683,0.48357509824713185,GRU
S16,0.33304551606527255,0.1403650049706768,0.5265894789640514,GRU
S17,0.24291462623757884,0.22850700868168702,0.528578365080733,GRU
S18,0.2952260079529396,0.1753852696240262,0.5293887224230348,GRU
S19,0.11611582150559875,0.1324983625345755,0.7513858159598276,GRU
S20,0.08184708218711685,0.24338406107077792,0.6747688567421053,GRU
S21,0.06983935039425583,0.5064406131193729,0.4237200364863693,ANN
S22,0.2951145296385386,0.18477174262962415,0.5201137277318371,GRU
S23,0.05028685659173623,0.021497634629070613,0.9282155087791931,GRU
S24,0.08490352699284356,0.2946218975196908,0.6204745754874657,GRU
S25,0.5736757250654893,0.3712220082785072,0.055102266656003214,1D-CNN
S26,0.2866052072933396,0.1292515059501439,0.5841432867565162,GRU
S27,0.07680207625533264,0.8207112123781933,0.10248671136647394,ANN
S28,0.6263526641635109,0.24064214438028944,0.13300519145619927,1D-CNN
S29,0.6564494067953983,0.1950175444161621,0.14853304878843865,1D-CNN
S30,0.5439799991776817,0.31231609265822563,0.14370390816409326,1D-CNN
S31,0.5725929089528773,0.31063097154297625,0.11677611950414893,1D-CNN
S32,0.2178917001099866,0.705151805084645,0.07695649480536729,ANN
S33,0.22127954746921794,0.7102844698284643,0.06843598270231774,ANN
S34,0.13580716858756547,0.21533029047916982,0.6488625409332636,GRU
S35,0.0779720504522717,0.38223558489440385,0.5397923646533243,GRU
S36,0.09864294107926046,0.6559039287485392,0.24545313017219994,ANN
S37,0.07868781289536456,0.347324868315185,0.5739873187894502,GRU
S38,0.3180333440863185,0.3687197467260697,0.3132469091876116,ANN
S39,0.8203487658212121,0.1224428156167171,0.05720841856207064,1D-CNN
S40,0.1875201252126802,0.3452329652232541,0.4672469095640656,GRU
S41,0.1022081818927789,0.5077212086546931,0.3900706094525305,ANN
S42,0.29259442286562115,0.5645502987610633,0.14285527837331485,ANN
S43,0.13988833754139599,0.07649155875987688,0.7836201036987259,GRU
S44,0.07493521430519262,0.29443078901704023,0.6306339966777662,GRU
S45,0.20419971164650058,0.3967844749697638,0.39901581338373676,GRU
S46,0.2773074251262953,0.19567905417156933,0.5270135207021345,GRU
S47,0.08628221229884113,0.09533733154356075,0.8183804561575979,GRU
S48,0.13811466674859751,0.20306088987931148,0.6588244433720905,GRU
S49,0.13802557030300602,0.3987901782956581,0.4631842514013354,GRU
S50,0.19357034965912645,0.23721182245946912,0.5692178278814024,GRU
S51,0.5465505794526735,0.15176700614957966,0.3016824143977462,1D-CNN
S52,0.8895425662587056,0.04173033514473609,0.0687270985965568,1D-CNN
S53,0.9061455927234111,0.04543684760964742,0.04841755966694207,1D-CNN
