time,ncells,lon,lat,O3,CO,NO,NO2,SO2,PM1,PM2.5,PM10
2024-08-18 01:00:00,0,150.782544,-34.577839,3.5056126,0.058357153,0.017684346,0.025765272,0.00029576596,0.72576034,1.2131271,5.6237655
2024-08-18 01:00:00,1,150.580539,-34.306187,3.3699667,0.05626268,0.03771591,0.051475167,0.00019601296,0.16134915,0.23733789,1.1005604
2024-08-18 01:00:00,2,149.57333,-33.40333,,,,,,,,
2024-08-18 01:00:00,3,150.761939,-33.917658,3.4707665,0.05660276,0.008538289,0.01914646,0.00030536132,0.3799329,0.548631,2.3709476
2024-08-18 01:00:00,4,150.690141,-34.041702,3.4237232,0.05843116,0.012018303,0.024172362,0.00033110307,0.2812465,0.42207918,1.9244865
2024-08-18 01:00:00,5,150.795546,-34.066648,3.4195182,0.06906125,0.08705187,0.120809175,0.0042541893,0.4851029,0.6294856,2.2134328
2024-08-18 01:00:00,6,151.046062,-33.891572,3.5693743,0.09515693,0.14951785,0.22120951,0.04293042,0.9322537,1.1916281,4.2253375
2024-08-18 01:00:00,7,151.135792,-33.916185,3.402078,0.11399139,0.23819478,0.3287166,0.051422235,0.9691141,1.3141078,5.8400254
2024-08-18 01:00:00,8,150.81916,-34.47442,3.5126538,0.06296142,0.04723115,0.07307625,0.0006268934,0.5885157,0.93476903,4.563881
2024-08-18 01:00:00,9,151.046778,-33.881407,3.5848694,0.09271207,0.1383685,0.2098917,0.041359197,0.92679274,1.1867992,4.2321806
2024-08-18 01:00:00,10,150.90731,-33.931338,3.5020463,0.08105175,0.14392063,0.198246,0.0418172,0.74582154,0.944245,3.0963478
2024-08-18 01:00:00,11,151.117809,-33.76526,3.5987148,0.10065781,0.15682384,0.2478779,0.031153904,0.9561045,1.2723641,5.1836147
2024-08-18 01:00:00,12,151.759634,-32.931176,,,,,,,,
2024-08-18 01:00:00,13,150.498009,-34.051688,3.4906335,0.054321203,0.005322429,0.013036608,0.00014482063,0.30856732,0.4328695,1.6327256
2024-08-18 01:00:00,14,150.997812,-33.799489,3.5107124,0.09563254,0.20155692,0.28222293,0.03985203,1.1199634,1.3712667,3.9579465
