Segment,1D-CNN,ANN,BiLSTM,LSTM,Selected
S1,0.26950450675723325,0.20011170714508383,0.41309078375875363,0.11729300233892906,BiLSTM
S2,0.36757071011960674,0.2527287693204079,0.2777252513737728,0.10197526918621297,1D-CNN
S3,0.20739867031222795,0.35140504912902626,0.3054196262590361,0.13577665429970948,ANN
S4,0.2822696086344835,0.3486166871056304,0.2574582637589298,0.1116554405009564,ANN
S5,0.23848089807011183,0.31423547278095804,0.3271646910325934,0.12011893811633673,BiLSTM
S6,0.2281091618592777,0.29693544730161575,0.34251268467046675,0.13244270616864004,BiLSTM
S7,0.25049072329160815,0.2356759255163465,0.37630114444721113,0.13753220674483432,BiLSTM
S8,0.24784773427312937,0.34256278693527115,0.31700019072979446,0.09258928806180503,ANN
S9,0.33420160545369726,0.3757354164010659,0.23101799583743848,0.059044982307798394,ANN
S10,0.2966508217021757,0.39181589465609407,0.2484806953057248,0.06305258833600574,ANN
S11,0.3203200974685925,0.3332624613817889,0.26725189081444545,0.07916555033517331,ANN
S12,0.30184682864897555,0.28437053473594615,0.31607175383900005,0.09771088277607842,BiLSTM
S13,0.27123735743710153,0.28096206549302305,0.34141190452341696,0.10638867254645838,BiLSTM
S14,0.24607441003599137,0.2765696194546033,0.35296176776309907,0.12439420274630639,BiLSTM
S15,0.2828402521248258,0.4025395992815804,0.2418127962713752,0.07280735232221865,ANN
S16,0.3619541065795373,0.27572034159075554,0.2990100445931156,0.06331550723659166,1D-CNN
S17,0.29860044622143844,0.34101763231657845,0.3013083263297783,0.05907359513220497,ANN
S18,0.33918527888281574,0.28609727825034487,0.2599624123544871,0.11475503051235196,1D-CNN
S19,0.28416528892808623,0.2727723132627049,0.2913405823088551,0.15172181550035388,BiLSTM
S20,0.36267198893612274,0.34649447202886535,0.20151746185442632,0.08931607718058561,1D-CNN
S21,0.30529687968193914,0.34586399164800763,0.24363420685846643,0.10520492181158676,ANN
S22,0.3304424968138378,0.270830619014003,0.26782513462470664,0.13090174954745243,1D-CNN
S23,0.12871647434052227,0.17641968060969737,0.49194713962392494,0.2029167054258556,BiLSTM
S24,0.11867683035268138,0.4392149045381919,0.35636866002190265,0.08573960508722393,ANN
S25,0.5035798843397595,0.29855772949030607,0.1704054823485521,0.027456903821382453,1D-CNN
S26,0.18963314142918603,0.292585921481395,0.4992276774662737,0.01855325962314553,BiLSTM
S27,0.3649966143697906,0.23496578896330678,0.3301414105631882,0.0698961861037143,1D-CNN
S28,0.33460019087222315,0.2459193112607697,0.3110719814499114,0.10840851641709559,1D-CNN
S29,0.28055229122742464,0.23121313766402146,0.3798351972903695,0.10839937381818396,BiLSTM
S30,0.36339987866260676,0.27996640749516954,0.2549005366195298,0.10173317722269368,1D-CNN
