Segment,1D-CNN,ANN,BiLSTM,LSTM,CNN-LSTM,GRU,Selected
S1,0.15696753413969974,0.11221445828857747,0.25000135207390795,0.20505908730987848,0.25113624118445516,0.024621327003482282,CNN-LSTM
S2,0.235525768177525,0.16208357203105192,0.1752005384961061,0.1911567988244026,0.21460551469566141,0.021427807775252813,1D-CNN
S3,0.10773234778073437,0.21690403602062805,0.18318804798211777,0.25990151452100346,0.21583817580758669,0.016435877887928194,LSTM
S4,0.18354157185519873,0.23626953728221708,0.1667576561679777,0.2246604093335625,0.16593099087498053,0.022839834486063287,ANN
S5,0.14790853101539134,0.20316024439513283,0.20374378810089458,0.23260392093597687,0.17771335978230632,0.034870155770298214,LSTM
S6,0.13500196743713205,0.18230200436992253,0.22134265413781481,0.2597390652118715,0.17032400401717726,0.03129030482608217,LSTM
S7,0.1438074996710284,0.13395607152049507,0.24427638377531305,0.2676589073634725,0.18217586736155575,0.028125270308135143,LSTM
S8,0.1647461738295454,0.23795602869680937,0.21487491819771695,0.18464758990468244,0.16606962863319072,0.031705660738055946,ANN
S9,0.24266788680329873,0.27258824039016455,0.1751924284307952,0.13415631344021997,0.14332706944608978,0.03206806148943154,ANN
S10,0.20723153899887073,0.26812556658328757,0.17421761739300318,0.13675642955244346,0.1718748990834866,0.041793948388908486,ANN
S11,0.2180528913613969,0.22377982431706428,0.17595693735416212,0.16087620882743953,0.18291251943908562,0.038421618700851694,ANN
S12,0.1934577567556967,0.18207182160543606,0.2060502964884465,0.19107110089110543,0.19060761587631628,0.03674140838299817,BiLSTM
S13,0.16811077808041908,0.1760226466088242,0.21398887155269447,0.19878280209677118,0.20093725317810027,0.042157648483190334,BiLSTM
S14,0.14624756840731062,0.1664867958189006,0.22115649840046148,0.23683898423574812,0.1965355352043246,0.03273461793325526,LSTM
S15,0.20126617242532593,0.30044351562204313,0.17136873805577196,0.15391137328016766,0.1382855984889519,0.03472460212773892,ANN
S16,0.25688093638902604,0.1863718632172225,0.19963592808457442,0.13528048669428497,0.16885958849658037,0.05297119711831147,1D-CNN
S17,0.19763372206423852,0.2387114063972171,0.20370178892686172,0.11057804403919419,0.23322482212389425,0.016150216448593893,ANN
S18,0.2202872199857456,0.17330251522975293,0.15426761823232607,0.24305390589040998,0.19950746783028744,0.00958127283147853,LSTM
S19,0.1650244411039543,0.14775254201733368,0.15998220756201728,0.3293580355665687,0.18849039128578238,0.009392382464345646,LSTM
S20,0.26305365010145115,0.2531891577092101,0.13090935765820502,0.1845015572756239,0.15183303307943458,0.01651324417607416,1D-CNN
S21,0.19151023409890974,0.23568398048583483,0.15367842385074992,0.21331675382557294,0.17617637264061145,0.02963423509832117,ANN
S22,0.19995797837179044,0.1803020265268481,0.1708312475152241,0.257395838918131,0.1575094945209248,0.034003414147081044,LSTM
S23,0.0562961266357859,0.08153958237032907,0.30661215370840533,0.39085220889352673,0.13635663306921833,0.02834329532273353,LSTM
S24,0.07671103396022556,0.33762646559626014,0.2667773861268864,0.1813333430250065,0.10595446604781136,0.03159730524381113,ANN
S25,0.40625173119396424,0.2364749858326666,0.15600621999850012,0.08141009079819972,0.07117369266630794,0.04868327951036191,1D-CNN
S26,0.16700613040882858,0.25594159460210186,0.4150182054382033,0.052943133737338964,0.08282940020215583,0.02626153561137055,BiLSTM
S27,0.21790056024155544,0.12139350224515479,0.17428815140559498,0.10626904618352512,0.362444124179149,0.017704615745021454,CNN-LSTM
S28,0.21554100698371662,0.14754332674463527,0.20285900804070237,0.22688876782628215,0.18241331163382268,0.02475457877084073,LSTM
S29,0.17310833807610196,0.12920536805224933,0.24153765635796237,0.21840517368189202,0.2224386859314134,0.015304777900379823,BiLSTM
S30,0.23954725147121922,0.17702021781500007,0.15200740815486408,0.18902467456088962,0.22392774411062222,0.018472703887406825,1D-CNN
S31,0.19276922981507927,0.16195916252120993,0.19417323583322946,0.20799516669079396,0.22502870009275389,0.01807450504693293,CNN-LSTM
