Segment,1D-CNN,ANN,BiLSTM,LSTM,Selected
S1,0.24394967523582287,0.14032997624534715,0.5698541475491959,0.04586620096963389,BiLSTM
S2,0.3621735328759647,0.37380256523202343,0.22993609938144638,0.03408780251056577,ANN
S3,0.2595311738201045,0.36356246653838925,0.3263414155268506,0.05056494411465589,ANN
S4,0.3015168468347722,0.3605520744359204,0.28748668506214775,0.050444393667159526,ANN
S5,0.26393305674902123,0.5095108435653212,0.19440156671421746,0.03215453297144037,ANN
S6,0.18649217011758765,0.49456601317104965,0.26071040704414866,0.05823140966721362,ANN
S7,0.3376837608557011,0.2598767830778027,0.34627729074057356,0.056162165325922435,BiLSTM
S8,0.33324863594492665,0.3556845207949362,0.28675420749999936,0.024312635760137688,ANN
S9,0.27868507249971647,0.38231416690430964,0.3204039893935951,0.01859677120237858,ANN
S10,0.3719782200236722,0.33552272822245044,0.26544054241950327,0.02705850933437422,1D-CNN
S11,0.35354725580356294,0.34048073150319896,0.26744396832740724,0.03852804436583113,1D-CNN
S12,0.31649857480333904,0.3007502733574693,0.3349719142322836,0.047779237606908685,BiLSTM
S13,0.26596651994944753,0.36752322538507365,0.32293413427235584,0.04357612039312343,ANN
S14,0.238867533112619,0.3500158538552861,0.3633414802283423,0.04777513280375342,BiLSTM
S15,0.33628777119078396,0.3722578575024051,0.24428526838821116,0.047169102918599735,ANN
S16,0.27952102511065535,0.28165784419402745,0.3968040128035527,0.04201711789176506,BiLSTM
S17,0.2511988606582992,0.49924394927917487,0.23846727855774233,0.01108991150478285,ANN
S18,0.47541056940645166,0.2651637127867733,0.2119536033179616,0.04747211448881305,1D-CNN
S19,0.29667989999685385,0.32025049167723374,0.3251815062577206,0.05788810206819172,BiLSTM
S20,0.3659087068368839,0.3443232404175585,0.24978330759757678,0.03998474514798061,1D-CNN
S21,0.29916783707028677,0.3705017024658831,0.28182068834262336,0.04850977212120644,ANN
S22,0.3112361170445447,0.32232154977249433,0.3058117386660731,0.06063059451688784,ANN
S23,0.1998498374650711,0.35054238260302606,0.3644862916514981,0.0851214882804046,BiLSTM
S24,0.2915819673707634,0.3948095746821355,0.29546909595363186,0.018139361993468786,ANN
S25,0.5000330089591496,0.3208002859492784,0.16813820000580154,0.011028505085770914,1D-CNN
S26,0.04509512376808483,0.09263821798956555,0.8604781679170942,0.0017884903252552043,BiLSTM
S27,0.5786384938587378,0.2091454013141837,0.19884716970514796,0.013368935121930893,1D-CNN
S28,0.3484780198899448,0.2614848689426835,0.3238710449226661,0.0661660662447056,1D-CNN
S29,0.2817249501295269,0.27139025009510814,0.4077333623092462,0.039151437466118974,BiLSTM
S30,0.44329249079086147,0.3012840649243279,0.21821626492147084,0.03720717936333967,1D-CNN
S31,0.23631570495322388,0.4271793025340526,0.2839215837713947,0.0525834087413282,ANN
S32,0.26732146698629117,0.27349053010884034,0.4014418625837378,0.057746140321130575,BiLSTM
S33,0.40646325455407384,0.22588078639412484,0.3293799704074658,0.03827598864433526,1D-CNN
S34,0.34758518192377824,0.2990125769073346,0.3053848253755046,0.04801741579338257,1D-CNN
S35,0.30801811268900137,0.3336625708515998,0.30317869910876344,0.05514061735063596,ANN
S36,0.15900179720794957,0.6532985198748114,0.15435670360836826,0.03334297930887077,ANN
S37,0.18315132808083268,0.4786906725429018,0.275004570816925,0.06315342855934093,ANN
S38,0.425865848497793,0.3989207565699245,0.1550152900169888,0.02019810491529303,1D-CNN
S39,0.40191925970673553,0.41589450522017923,0.16516197854168455,0.01702425653140071,ANN
S40,0.2988207137282172,0.3256921341562302,0.33386855146100763,0.0416186006545454,BiLSTM
S41,0.3528854415630199,0.3060527599099653,0.30650791651023773,0.034553882016777074,1D-CNN
S42,0.3724408621111447,0.3146082315468383,0.2711132689203124,0.041837637421705126,1D-CNN
S43,0.31612927514809935,0.3062291734914451,0.3273979600368825,0.050243591323572354,BiLSTM
S44,0.4156590503160225,0.30369953432220353,0.2532552541054257,0.027386161256347557,1D-CNN
S45,0.21921970782519995,0.21712538870496614,0.4755964131107681,0.08805849035906606,BiLSTM
S46,0.2466314707939553,0.6025166389329406,0.12357492336780912,0.027276966905294894,ANN
S47,0.2627033021381234,0.3304216614317765,0.33317403286990216,0.07370100356019828,BiLSTM
S48,0.2861955445629507,0.1989675307980686,0.45946437738372137,0.05537254725525966,BiLSTM
S49,0.26582785624240046,0.4728756306205441,0.23512825603280044,0.026168257104254272,ANN
S50,0.5713421387318774,0.3226552337655397,0.09341193050631193,0.012590696996270754,1D-CNN
S51,0.13940140174989923,0.7098946533600853,0.13689702855712935,0.013806916332886972,ANN
S52,0.3725132064253413,0.3482798218395189,0.24103679820632962,0.03817017352881026,1D-CNN
S53,0.31620103228694335,0.40227879179967085,0.23538502812324508,0.04613514779014077,ANN
S54,0.48737340142212426,0.24533952977534484,0.22411349309943132,0.04317357570309956,1D-CNN
S55,0.3336825851841396,0.4413561629847564,0.2015694139181001,0.023391837913003206,ANN
S56,0.2860271376748591,0.3345625243410988,0.32808237334076656,0.051327964643276436,ANN
S57,0.32707116979503725,0.33297650362000747,0.25782540201361903,0.08212692457133672,ANN
S58,0.22898742005898548,0.3872644813850641,0.30460639157278785,0.07914170698316252,ANN
S59,0.24091927521608883,0.33170286979878133,0.3571692477460131,0.0702086072391164,BiLSTM
S60,0.26925566811744045,0.3763272779621293,0.2976204358277701,0.05679661809266014,ANN
S61,0.3169301908723527,0.29556141066915864,0.3620543728302228,0.025454025628265663,BiLSTM
S62,0.3469587627531381,0.43997235665402856,0.1909793429896071,0.02208953760322633,ANN
S63,0.348487820886113,0.38956963081125134,0.2306240111019754,0.03131853720066024,ANN
S64,0.34245771518273094,0.33277505661403867,0.287915892859379,0.036851335343850725,1D-CNN
S65,0.318069421536914,0.2739417470549668,0.36450565037375005,0.0434831810343689,BiLSTM
S66,0.29000893518227294,0.276080636009508,0.3889827923585887,0.04492763644963045,BiLSTM
S67,0.3590523437883528,0.30113378838193094,0.26594508903430686,0.07386877879540948,1D-CNN
S68,0.27805550738552726,0.3460838089306842,0.32668894209069943,0.049171741593089464,ANN
S69,0.29843293997446485,0.42470115468135716,0.24207582157045815,0.03479008377372039,ANN
S70,0.3306006868179316,0.3953641734361271,0.23671004148794095,0.03732509825799993,ANN
S71,0.3354816359423163,0.3272662018739654,0.291058407130507,0.04619375505321134,1D-CNN
S72,0.20616967665614522,0.7566906870195077,0.03237612676187284,0.0047635095624740855,ANN
S73,0.2774566226390755,0.359990776380032,0.3213954494988731,0.04115715148201939,ANN
S74,0.29499414624144715,0.35622655322875535,0.28114035152014144,0.06763894900965613,ANN
S75,0.2112200649734454,0.536710029853314,0.2172100100562473,0.03485989511699356,ANN
S76,0.22766439288970886,0.3325287260404291,0.4040594805110308,0.035747400558831535,BiLSTM
S77,0.3224077606323681,0.20812668400899423,0.42869196365258583,0.04077359170605171,BiLSTM
S78,0.5361707742983731,0.2902984374678277,0.1481590086010748,0.02537177963272318,1D-CNN
S79,0.4497048254155953,0.3024070083702265,0.20900351134648218,0.038884654867695684,1D-CNN
S80,0.26386851525894317,0.2920806495122625,0.40566625418881413,0.03838458103998059,BiLSTM
S81,0.3388619091681464,0.30447249442850854,0.3229548449602239,0.03371075144312145,1D-CNN
S82,0.17734289893450428,0.624390660633842,0.1721986721092488,0.026067768322404615,ANN
S83,0.2896757900384834,0.30009813569809707,0.35585204044052693,0.05437403382289209,BiLSTM
S84,0.09764421217954894,0.6230620825472266,0.25870619152001006,0.020587513753214357,ANN
S85,0.21429115526799813,0.1669084208246538,0.5508909459309624,0.06790947797638545,BiLSTM
S86,0.25550367484639314,0.2939120756812807,0.3775333862496406,0.0730508632226857,BiLSTM
S87,0.32171651191019734,0.31436440806821886,0.32390679184921123,0.04001228817237256,BiLSTM
S88,0.5588367460054754,0.22628498715327822,0.18508236545428983,0.029795901386956855,1D-CNN
S89,0.6251842190794707,0.16179107623344194,0.180699313278397,0.03232539140868985,1D-CNN
S90,0.3454107107526204,0.3075490954943551,0.300992802506249,0.04604739124677509,1D-CNN
S91,0.1340657962904324,0.7672141541914382,0.08425420964141508,0.014465839876714185,ANN
S92,0.29197735694823373,0.47658742540573834,0.1936716220700246,0.037763595576003624,ANN
S93,0.29793773548128466,0.3508752976267344,0.3051868590975527,0.04600010779442854,ANN
S94,0.3324360785022259,0.36116908362215044,0.27147644717048486,0.034918390705138365,ANN
S95,0.4046276942531205,0.33703916131819267,0.23023217174839944,0.02810097268028787,1D-CNN
S96,0.16891526161082088,0.17434805687948945,0.5505374964777614,0.1061991850319284,BiLSTM
S97,0.2657797794672734,0.30137256542430413,0.36801390756458835,0.06483374754383418,BiLSTM
S98,0.3404437036824251,0.38477926577301824,0.23831592037110372,0.03646111017345305,ANN
S99,0.3393346386946739,0.534979267204336,0.11595832741605651,0.009727766684934133,ANN
S100,0.6600355077777181,0.16167575162967757,0.16912334851774202,0.009165392074862277,1D-CNN
S101,0.4311564303651259,0.3516128960279488,0.19125952355863013,0.025971150048295956,1D-CNN
S102,0.33100955689067896,0.3683198379994132,0.26407184861128336,0.03659875649862358,ANN
S103,0.2897646294861534,0.30617407270996666,0.3642744312855967,0.03978686651828331,BiLSTM
S104,0.22578446239591468,0.2911428797795212,0.4136616158750657,0.06941104194949882,BiLSTM
S105,0.20768686294123265,0.21690884526222495,0.516151841360915,0.05925245043562715,BiLSTM
S106,0.24105625351897653,0.16116419534637583,0.4988442305441736,0.09893532059047438,BiLSTM
S107,0.18201372693098222,0.33227221806055013,0.41955047860183925,0.0661635764066288,BiLSTM
S108,0.2430636436132872,0.29620936057954744,0.4273048793965261,0.033422116410639455,BiLSTM
S109,0.5071253676488799,0.25304231433276597,0.20239194247623543,0.03744037554211809,1D-CNN
S110,0.22023768127788654,0.29759724689165434,0.43241834665053086,0.04974672517992784,BiLSTM
S111,0.3510056334943493,0.36623970205001255,0.2464846984734535,0.03626996598218518,ANN
S112,0.2773448083322183,0.3719608741472622,0.3057877729944974,0.04490654452602184,ANN
S113,0.3218248356661519,0.3188143642808664,0.31502629362378715,0.044334506429194044,1D-CNN
S114,0.3213841058341739,0.30909330901158216,0.3287910833440877,0.040731501810156535,BiLSTM
S115,0.2591994455078665,0.41125165105621636,0.2905631937361506,0.038985709699765655,ANN
S116,0.23902431251756562,0.3591028199906165,0.34090071214824863,0.06097215534356898,ANN
S117,0.2019186967444452,0.3306556196329296,0.4479464573745252,0.019479226248100393,BiLSTM
S118,0.7970525164517817,0.12952555390288334,0.06688000716759727,0.006541922477737955,1D-CNN
S119,0.18898409984047723,0.5703100043671727,0.22029690216725123,0.02040899362509915,ANN
S120,0.34452032437961405,0.28214522610161014,0.2873999199655556,0.08593452955321985,1D-CNN
S121,0.40672348492668625,0.2577426213911395,0.2957004614415357,0.03983343224063827,1D-CNN
S122,0.42623670370863936,0.29510019269710386,0.24487498826288198,0.03378811533137415,1D-CNN
S123,0.324000924291906,0.45134068947952666,0.18768815961788143,0.03697022661068641,ANN
S124,0.2904858952054237,0.29170551534469163,0.35694431676641974,0.06086427268346492,BiLSTM
S125,0.35133186208140305,0.31364703506564096,0.28813626406749926,0.046884838785457135,1D-CNN
S126,0.3978506191640902,0.31679924980051527,0.23278542111715206,0.05256470991824239,1D-CNN
S127,0.2905617127995298,0.3458547989589933,0.2821387294798748,0.08144475876160216,ANN
S128,0.21766249436817103,0.3556030640601559,0.37856681440165796,0.048167627170014646,BiLSTM
S129,0.2993790897652318,0.27657310614129915,0.38555508921228987,0.03849271488117889,BiLSTM
S130,0.7674656083298025,0.14459161759877104,0.08008426707495829,0.007858506996467568,1D-CNN
S131,0.8391482459378606,0.127533299972647,0.028834241747082743,0.004484212342409854,1D-CNN
S132,0.23066860112698062,0.3690887899209378,0.3316906473628402,0.06855196158924111,ANN
S133,0.31237663376282604,0.3204577130524371,0.3238953973553167,0.043270255829420616,BiLSTM
S134,0.4137907553691432,0.3231896337315054,0.22948792136065765,0.03353168953869399,1D-CNN
S135,0.3049776202175251,0.34385795885508835,0.2983165133208042,0.0528479076065815,ANN
S136,0.29960104980180857,0.18504652797858223,0.48952209465031143,0.025830327569298116,BiLSTM
S137,0.23803057786192644,0.2870549865563648,0.395465640342018,0.07944879523969062,BiLSTM
S138,0.2350419260148435,0.442586371754871,0.2848238671834997,0.03754783504678602,ANN
S139,0.31506683912327066,0.3237197628576079,0.29611741744003134,0.06509598057909009,ANN
S140,0.29103861763476196,0.27245347543071285,0.371447684048238,0.06506022288628656,BiLSTM
S141,0.2469508562408543,0.4363236472858402,0.27661734604300864,0.04010815043029697,ANN
S142,0.32748763212518445,0.2938046221193386,0.3077219878117894,0.07098575794368803,1D-CNN
S143,0.1828394165969065,0.2928710325555299,0.507927565981503,0.016361984866060504,BiLSTM
S144,0.5939526987429509,0.25477374036987976,0.1313649186589728,0.019908642228197215,1D-CNN
S145,0.37048954126771755,0.3316937982522553,0.25637536752794415,0.04144129295208382,1D-CNN
S146,0.2652485162287453,0.31934426137330063,0.3574293225215177,0.05797789987643666,BiLSTM
S147,0.3901550889681921,0.15155476113830393,0.4034850496004273,0.05480510029307635,BiLSTM
S148,0.2755089896813073,0.2801605442599208,0.3297590619956643,0.11457140406310742,BiLSTM
S149,0.24732497271589654,0.3010453496119392,0.39521617969742423,0.056413497974740025,BiLSTM
S150,0.32029665693168846,0.30805225602770075,0.329084197501459,0.042566889539152226,BiLSTM
S151,0.3621935560096302,0.3061198981959334,0.2801872418390501,0.0514993039553859,1D-CNN
S152,0.18092134481849903,0.5199145050321611,0.2616226101304834,0.037541540018856075,ANN
S153,0.2614044363367842,0.34489754077754065,0.3503289546911201,0.043369068194555896,BiLSTM
S154,0.2657948416325309,0.2678783889400775,0.4440490224774493,0.022277746949941408,BiLSTM
S155,0.43529633852891025,0.3408442281417036,0.20469657969490804,0.019162853634478182,1D-CNN
S156,0.3715342660180852,0.27308768578546255,0.3114413401997263,0.043936707996725444,1D-CNN
S157,0.3371271414408147,0.28645087749335213,0.3243027884423469,0.05211919262348666,1D-CNN
S158,0.2647868848752598,0.459197677185929,0.23970487485776124,0.036310563081050094,ANN
S159,0.17305207110371137,0.5940860036728489,0.20220094541346198,0.030660979809977507,ANN
S160,0.2364825758324241,0.29114627041191066,0.4184337484657026,0.053937405289962895,BiLSTM
S161,0.2531006420736096,0.28192898542304895,0.43202273287595316,0.03294763962738972,BiLSTM
S162,0.5534250793362014,0.222073236302842,0.20539350450375324,0.019108179857203953,1D-CNN
S163,0.5012417976794841,0.24208316874097083,0.21745374718371432,0.03922128639583077,1D-CNN
S164,0.2889135599716836,0.3023429826846112,0.35327066804355145,0.05547278930015439,BiLSTM
S165,0.09617213690828476,0.7986580927662055,0.0852600262201399,0.019909744105369866,ANN
S166,0.15322922902034705,0.12128669034228466,0.7066901140653664,0.018793966572001507,BiLSTM
S167,0.39923263046887525,0.26341942828214243,0.302201368954217,0.03514657229476538,1D-CNN
S168,0.5622023982572456,0.25116770255730986,0.15195227244849013,0.034677626736954376,1D-CNN
S169,0.06398768736418513,0.05734206524039448,0.8679840758302309,0.010686171565189235,BiLSTM
S170,0.40619625029230466,0.2854402750266316,0.28064264676683087,0.02772082791423236,1D-CNN
S171,0.6328733599016887,0.19840376110522348,0.1474252349524459,0.021297644040641436,1D-CNN
S172,0.23223486529659287,0.27738799723012053,0.3989704498064416,0.09140668766684468,BiLSTM
S173,0.1286398436886966,0.5423770770265576,0.2957725156470196,0.03321056363772612,ANN
S174,0.27740550348603915,0.5184926840730867,0.1735101898542989,0.030591622586575915,ANN
S175,0.14287467538422993,0.5943827154300029,0.22673220087725213,0.03601040830851479,ANN
S176,0.1671165962125455,0.5306749378447603,0.23748114416900815,0.0647273217736865,ANN
S177,0.1849711322467402,0.2275779157868146,0.5353972229256913,0.052053729040754115,BiLSTM
S178,0.2941876787574943,0.3519874814979222,0.31962599793825797,0.034198841806325105,ANN
S179,0.5914978502757227,0.20734481596476426,0.17903529708522486,0.02212203667428751,1D-CNN
S180,0.458606913010745,0.33353497206534444,0.17437048611950975,0.0334876288044003,1D-CNN
S181,0.27317738590926044,0.2619401726548516,0.4162792415569848,0.04860319987890236,BiLSTM
S182,0.29438553996356703,0.25846325151470795,0.40415045802717164,0.043000750494552306,BiLSTM
S183,0.3130034374104184,0.27680783178020996,0.35443600214357607,0.0557527286657958,BiLSTM
S184,0.3299092665073189,0.3039732599026805,0.3241169317092792,0.04200054188072125,1D-CNN
S185,0.4181959284837262,0.2251488956565273,0.2970645467306171,0.059590629129129685,1D-CNN
S186,0.18351545995619767,0.16894304907879645,0.6082034352078742,0.039338055757131285,BiLSTM
S187,0.26013422542216846,0.4124437341446678,0.2902441797318529,0.03717786070131046,ANN
S188,0.3927661774543561,0.3310862865101368,0.24054913899346853,0.03559839704203821,1D-CNN
S189,0.29179578316350097,0.3101820827831053,0.35373527666488846,0.04428685738850509,BiLSTM
S190,0.3228459468662033,0.3183654593263902,0.3075956058206655,0.05119298798674058,1D-CNN
S191,0.35279749534329335,0.2853855829543353,0.312895996692415,0.048920925009956255,1D-CNN
S192,0.267223444299674,0.42716421368321505,0.26420149941249665,0.041410842604613744,ANN
S193,0.11682943396649215,0.651353464616976,0.19520239934647446,0.03661470207005784,ANN
S194,0.23154545782969935,0.3120154158939279,0.3728072307836565,0.08363189549271594,BiLSTM
S195,0.30630424789763183,0.37337977972758196,0.2864309930344144,0.03388497934037304,ANN
S196,0.3309118098740056,0.46656453859699004,0.1727185953830589,0.029805056145945686,ANN
S197,0.18151117895227364,0.3579189462945635,0.441747565490776,0.01882230926238742,BiLSTM
S198,0.3610675707011426,0.33664123434244864,0.2663814170594126,0.035909777896996245,1D-CNN
S199,0.33415858367198903,0.3053530785058618,0.3243693093899119,0.03611902843223804,1D-CNN
S200,0.35169135935468576,0.3224963466223372,0.28672698867340557,0.039085305349570915,1D-CNN
S201,0.33123974090565933,0.2998164683657643,0.321093454041116,0.04785033668746051,1D-CNN
S202,0.26198414533250175,0.319104799029706,0.3731436605864088,0.04576739505138297,BiLSTM
S203,0.2458091284850993,0.2654830333617515,0.40631927117689526,0.08238856697625409,BiLSTM
