Segment,1D-CNN,ANN,BiLSTM,LSTM,CNN-LSTM,Selected
S1,0.1854080387084302,0.11378524891487601,0.41407953910174544,0.25708484475745025,0.029642328517499275,BiLSTM
S2,0.3208855473532964,0.27149303812315606,0.18730886399044952,0.20325808228171338,0.01705446825138616,1D-CNN
S3,0.15709389771425883,0.28346560663094306,0.23780003089352159,0.3029612176666346,0.01867924709464159,LSTM
S4,0.21731966122984597,0.2926891151048748,0.19699287020600983,0.2801035829066851,0.012894770552584046,ANN
S5,0.19180769179198395,0.4346826537255872,0.1639818217095888,0.20098698843929363,0.00854084433354653,ANN
S6,0.10000518696185345,0.3741384214567455,0.1770781016012076,0.33987106900326874,0.008907220976925458,ANN
S7,0.18937839294759598,0.16248897817538396,0.29220374283568923,0.33038989096876753,0.02553899507256242,LSTM
S8,0.2296176309911799,0.3118476625363545,0.2589178700047516,0.18167896237787098,0.01793787408984221,ANN
S9,0.2721672986864608,0.3752576357890976,0.23802863538181127,0.10436911804601942,0.010177312096612918,ANN
S10,0.3024613271705582,0.3336451750200266,0.20940047659955133,0.13915836830198414,0.015334652907880771,ANN
S11,0.2934886110754312,0.2894917351560658,0.20612244226662818,0.19570324081520954,0.015193970686667672,1D-CNN
S12,0.24339332276153453,0.22461334048630338,0.2633072027356414,0.2531978588558853,0.01548827516063415,BiLSTM
S13,0.1970396948293688,0.2765964606429715,0.26711940584605603,0.24413896291450832,0.015105475767096394,ANN
S14,0.16509800828299226,0.24240971121757618,0.29168363533672986,0.28289445831365717,0.0179141868490461,BiLSTM
S15,0.2563780329138454,0.34331867574504077,0.16839311184676944,0.22071948036091898,0.011190699133426844,ANN
S16,0.23929967972668167,0.2194183541179229,0.32852916741666804,0.19825006429956565,0.01450273443916175,BiLSTM
S17,0.2441432601982634,0.3652892875428765,0.2441858331889229,0.11754081849961873,0.02884080057031893,ANN
S18,0.3767007304792772,0.19392784783071165,0.14842901850913406,0.2668434582712122,0.014098944909661475,1D-CNN
S19,0.20058722420292605,0.2057137721729852,0.21691190631729437,0.3597452492567471,0.01704184805004818,LSTM
S20,0.3209883861464352,0.2961127946506376,0.16009799438549366,0.20999409748387257,0.012806727333558773,1D-CNN
S21,0.2290315872607456,0.3016089750851887,0.1910077079367342,0.2636502640493615,0.014701465667967996,ANN
S22,0.22863628755587245,0.21129959107120086,0.19903539097436515,0.34913360087437034,0.011895129524191094,LSTM
S23,0.06410617669508181,0.14413233881562484,0.23899696000163473,0.5469614526358059,0.005803071851853949,LSTM
