Segment,LSTM,1D-CNN,ANN,BiLSTM,Selected
S30,0.3017246446785833,0.37972029615804526,0.2836315676623421,0.03492349150102936,1D-CNN
S31,0.3499128593072639,0.3257638126665445,0.277466490543826,0.04685683748236496,LSTM
S32,0.3341683360353377,0.3067352987939118,0.31105828357655974,0.04803808159419088,LSTM
S33,0.302411102297861,0.35780807052866165,0.2953272195415509,0.044453607631926094,1D-CNN
S34,0.3581928070987517,0.3267832519512016,0.27083519101462195,0.04418874993542427,LSTM
S35,0.33884585670126915,0.29314393697044894,0.32691119993503703,0.041099006393245305,LSTM
S36,0.35761735932752037,0.27178876080302283,0.32349935031892885,0.04709452955052771,LSTM
S37,0.48915303084389,0.20043941177291555,0.2502388065447098,0.06016875083848531,LSTM
S38,0.28613928674866823,0.3328920142807281,0.340279024679786,0.0406896742908168,ANN
S39,0.3015285750096839,0.32874353774132,0.3250609454582579,0.04466694179073813,1D-CNN
S40,0.3147289048460556,0.31904020046826764,0.3198068825598913,0.04642401212578527,ANN
S41,0.31353127998994873,0.32556561937314177,0.31474670635488816,0.04615639428202158,1D-CNN
S42,0.3199182959411846,0.32786425081488996,0.30945583942969834,0.04276161381422615,1D-CNN
S43,0.34005408496386186,0.310022510905152,0.3046399276758534,0.04528347645513144,LSTM
S44,0.3916129911462367,0.34696253421417966,0.20328246254183532,0.0581420120977478,LSTM
S45,0.8166548004098086,0.06479273297229733,0.06234598492951245,0.056206481688381715,LSTM
S46,0.12298720183632433,0.23591312415197166,0.6275582398637919,0.013541434147913022,ANN
S47,0.3293942070988075,0.23082169944713393,0.3857201544265585,0.05406393902749984,ANN
S48,0.3688310576681966,0.32639269252178127,0.23243035929890551,0.07234589051111628,LSTM
S49,0.3896802410074805,0.2871364378078892,0.26066811882515917,0.06251520235947125,LSTM
S50,0.1964535574992425,0.5126794029909608,0.2616348420927756,0.029232197417020808,1D-CNN
S51,0.2788778351539858,0.3227339051757479,0.3616608079103631,0.036727451759904085,ANN
S52,0.20237886884389855,0.36816984502542527,0.40521123963662675,0.02424004649404877,ANN
S53,0.31603438867813155,0.30648315031485934,0.33640764564140746,0.04107481536560139,ANN
S54,0.09919250055441929,0.664477163216214,0.22144915905501322,0.014881177174352897,1D-CNN
S55,0.12287909885721779,0.3746933222602472,0.4794270712740861,0.023000507608448337,ANN
S56,0.29738223189124613,0.3108116355467959,0.34117332929488314,0.05063280326707451,ANN
S57,0.3136439665524797,0.3029479437386086,0.3443994638556082,0.039008625853303426,ANN
S58,0.37488303412084556,0.23350275076344598,0.34374649198911045,0.04786772312659818,LSTM
S59,0.5456670134874437,0.18345444720290796,0.21055345784326124,0.06032508146638693,LSTM
S60,0.4433684210204907,0.2649517143729883,0.24210840694916264,0.04957145765735905,LSTM
S61,0.13919353181324717,0.4452563701134772,0.39305955950638743,0.022490538566887642,1D-CNN
S62,0.13197018192293958,0.5461164849109336,0.30006437087349525,0.021848962292631804,1D-CNN
S63,0.17867347693308594,0.384384589897027,0.4075887883238399,0.029353144846046647,ANN
S64,0.19222711419676516,0.38469559899349814,0.3881923950472508,0.034884891762485486,ANN
S65,0.3112941594620684,0.38931949357623363,0.2504017948412599,0.04898455212043827,1D-CNN
S66,0.3644806787537646,0.295277443484281,0.2888071317367506,0.05143474602520392,LSTM
S67,0.3174490824678976,0.32208295481003163,0.31870217921573746,0.04176578350633367,1D-CNN
S68,0.3003517529925479,0.2898405092477072,0.36601759171628245,0.04379014604346222,ANN
S69,0.2867055034852799,0.2909008757824465,0.38383075619405993,0.03856286453821306,ANN
S70,0.2830195757553195,0.3020612699292798,0.38003084611538157,0.03488830820001979,ANN
S71,0.3033241046860805,0.30743660159738784,0.35209229300227685,0.03714700071425422,ANN
S72,0.025984266539457006,0.15346448546020855,0.8164967375120833,0.004054510488251462,ANN
S73,0.33916178096632565,0.23575824230238987,0.34821696061745067,0.07686301611383398,ANN
S74,0.33342098274648596,0.3096381541911503,0.3165895701051598,0.040351292957203876,LSTM
S75,0.3336373084853562,0.29923594912061996,0.32054849918756373,0.046578243206460125,LSTM
S76,0.2912510321320694,0.29293142347242,0.36414622433106203,0.05167132006444888,ANN
S77,0.38209874649818937,0.3252493520177777,0.22473999390282126,0.0679119075812115,LSTM
S78,0.27952363348063786,0.365207738484948,0.31923591895344977,0.03603270908096401,1D-CNN
S79,0.3897316031010788,0.2704031678721271,0.29262052052080173,0.04724470850599189,LSTM
S80,0.3334747042595701,0.27556880724851035,0.34328702520214466,0.047669463289775345,ANN
S81,0.2834414955584852,0.34915355579069396,0.3230038279666143,0.04440112068420752,1D-CNN
S82,0.31031941304407723,0.3019492004870131,0.3443398102035037,0.04339157626540623,ANN
S83,0.3778301076662946,0.26436093683748696,0.3059661076617315,0.051842847834486734,LSTM
S84,0.3723318500424759,0.3181022858955913,0.25034488873202865,0.05922097532990437,LSTM
S85,0.7392086397652368,0.11120021183548148,0.0817998736260872,0.06779127477319477,LSTM
S86,0.40460995184197446,0.333430480534377,0.22335228122313613,0.038607286400512565,LSTM
S87,0.15597123685605027,0.42422370674309917,0.39819544716665334,0.021609609234197583,1D-CNN
S88,0.14616646307551664,0.5870796407697351,0.24362165195401358,0.023132244200736143,1D-CNN
S89,0.2534589617658921,0.43109561538557334,0.2784512230860549,0.03699419976248013,1D-CNN
S90,0.323026038502405,0.3378568624800581,0.2937547668460202,0.04536233217151608,1D-CNN
S91,0.2828743100359174,0.3359156190082936,0.34350316506198575,0.037706905893803266,ANN
S92,0.28528203536764396,0.3574523257846954,0.32257059927762394,0.03469503957003688,1D-CNN
S93,0.3275590573333003,0.2776291718477178,0.35076642350994197,0.04404534730904045,ANN
S94,0.21129700895647524,0.34421662680234016,0.41095814458524343,0.03352821965594137,ANN
S95,0.4849242022293421,0.2347940135473829,0.20698870267277067,0.07329308155050458,LSTM
S96,0.5999858735778272,0.1742738223566958,0.15118380844558546,0.07455649561989144,LSTM
S97,0.6369132375430397,0.17258809685100543,0.13064202157167756,0.05985664403427729,LSTM
S98,0.2826125695359551,0.2696089295377339,0.4110106041465202,0.036767896779791,ANN
S99,0.04422147757446548,0.3087340411086485,0.6379853771868677,0.009059104130018819,ANN
S100,0.061126434963432834,0.7638954236855775,0.16016179144023693,0.014816349910752915,1D-CNN
S101,0.1609969050571616,0.43795817374772317,0.3685435055255147,0.03250141566960041,1D-CNN
S102,0.21919392188451375,0.3404880746900027,0.4004105026467507,0.03990750077873194,ANN
S103,0.28086677998246645,0.3160263214080069,0.34720412942920675,0.05590276918032027,ANN
S104,0.5879794951306956,0.16103439465492095,0.1833266326518457,0.06765947756253833,LSTM
S105,0.5720624272841907,0.17733127847653513,0.1865599280371302,0.06404636620214381,LSTM
S106,0.6502557279149833,0.17681070425438644,0.10215721845033243,0.07077634938029786,LSTM
S107,0.5893834266284818,0.1444648352477041,0.17876576504538,0.0873859730784343,LSTM
S108,0.40170862994730216,0.22254028122485725,0.2829726298367468,0.09277845899109376,LSTM
S109,0.20574065351783624,0.5097939979823836,0.2549856160655785,0.029479732434201465,1D-CNN
S110,0.3357164870666116,0.2542957860232357,0.3462100428523668,0.06377768405778501,ANN
S111,0.2408707104328725,0.3190296602811503,0.4060889260593128,0.034010703226663955,ANN
S112,0.26631457688221644,0.22603771114978333,0.46307342057835765,0.04457429138964206,ANN
S113,0.2674958480141032,0.3225542140477889,0.36887413512306105,0.04107580281504685,ANN
S114,0.31025751514978483,0.3244657578575301,0.31624123828563067,0.04903548870705498,1D-CNN
S115,0.2707683502282425,0.24388205227254886,0.4377042631629819,0.04764533433622621,ANN
S116,0.25842354567109965,0.2961407313156564,0.39333503705577055,0.052100685957472914,ANN
S117,0.24594122910152358,0.31674687767932846,0.3752254691149701,0.06208642410417757,ANN
S118,0.25594450568802884,0.39200509932191513,0.30486593804412393,0.04718445694593249,1D-CNN
S119,0.5102286473781976,0.277469417453575,0.1612696217470892,0.051032313421138405,LSTM
S120,0.5325684260142841,0.20277224938291424,0.2278545079201906,0.03680481668261061,LSTM
S121,0.24040690507130172,0.44062201607748686,0.2926954156354893,0.026275663215721966,1D-CNN
S122,0.2665654917782033,0.41124130382185925,0.2892349290716654,0.032958275328271835,1D-CNN
S123,0.21559059928052116,0.36667361119806,0.3903294048179572,0.027406384703462145,ANN
S124,0.27268211992729535,0.4177884615915555,0.2711937185422954,0.038335699938853704,1D-CNN
S125,0.3659053519022972,0.2932134513129776,0.29186365706700435,0.049017539717721444,LSTM
S126,0.320197674165525,0.30884588659901524,0.3329909729456374,0.03796546628982278,ANN
S127,0.3315924583215253,0.2961513060352266,0.33308267356245486,0.03917356208079367,ANN
S128,0.3355422156553955,0.310144598119502,0.3024820171428049,0.05183116908229725,LSTM
S129,0.38215104162170066,0.2693406905159636,0.29200991525025116,0.056498352612085204,LSTM
S130,0.21445732091980443,0.3974830100477931,0.3521486443826063,0.03591102464979636,1D-CNN
S131,0.434327625636833,0.301334274851157,0.20859544295606142,0.05574265655594905,LSTM
S132,0.5337488017397317,0.13047773978595836,0.28995520568048866,0.04581825279382096,LSTM
S133,0.31804045873031284,0.29766731290537113,0.3425962530840397,0.041695975280276784,ANN
S134,0.19595112128998315,0.4068577761829812,0.3695320723230358,0.027659030204000085,1D-CNN
S135,0.3046839937076637,0.3036542473854611,0.3538390127825881,0.037822746124287716,ANN
S136,0.3838923291035542,0.26792312905878574,0.2593506862595263,0.08883385557813371,LSTM
S137,0.640460635016571,0.14080896061548398,0.1607000467395456,0.058030357628399455,LSTM
S138,0.2516723922552555,0.26468655510640915,0.44747884369234464,0.03616220894599147,ANN
S139,0.3118859444107678,0.30663899779434395,0.3420488179688339,0.03942623982605365,ANN
S140,0.37888202136337384,0.33273430363211415,0.23358972446847923,0.05479395053603245,LSTM
S141,0.27686591639130265,0.312547455219809,0.3674211396585687,0.04316548873031983,ANN
S142,0.31942156301682045,0.3320633892437392,0.30408393307288184,0.04443111466655796,1D-CNN
S143,0.19391427252553475,0.27350525613161225,0.4957591511207074,0.03682132022214552,ANN
S144,0.179736056494508,0.46444480705563096,0.3284151663487474,0.02740397010111428,1D-CNN
S145,0.29540022721396597,0.37651893375132534,0.288404510735215,0.039676328299494086,1D-CNN
S146,0.4820374620223014,0.1959132397856916,0.27546896293450746,0.04658033525749937,LSTM
S147,0.48319578002961405,0.3678680139479538,0.08266011489645197,0.06627609112597986,LSTM
S148,0.6107527493821077,0.1877489252759148,0.16498826069722647,0.0365100646447512,LSTM
S149,0.4113538703998509,0.2465172471340323,0.2879109919636037,0.05421789050251289,LSTM
S150,0.37214257544878865,0.24757692103674916,0.32940059114177683,0.05087991237268564,LSTM
S151,0.34182749979588345,0.3110060828715569,0.30866299208202397,0.038503425250536044,LSTM
S152,0.32594112496695377,0.24510089126413234,0.37978765851376994,0.04917032525514401,ANN
S153,0.33810095020317144,0.3053515077409398,0.3022786583902506,0.0542688836656383,LSTM
S154,0.2983401576970102,0.3306325642255137,0.3181145869507893,0.05291269112668677,1D-CNN
S155,0.3524456309529796,0.34235588021502955,0.2549998233680721,0.05019866546391866,LSTM
S156,0.4502431215274966,0.26794640555557897,0.23095963824425544,0.05085083467266902,LSTM
S157,0.40375427550796356,0.30941542172405134,0.24211219005636353,0.04471811271162172,LSTM
S158,0.26668332400141237,0.31201903096054834,0.38699979023477943,0.03429785480326062,ANN
S159,0.3389077374284586,0.2535937315791103,0.3603787331639928,0.04711979782843914,ANN
S160,0.4199421968975037,0.2510304348843844,0.2673400841140078,0.061687284104104324,LSTM
S161,0.2956641692369825,0.3207953398060613,0.3307221100658126,0.05281838089114432,ANN
S162,0.2896292624492461,0.36631851239313273,0.2960152508065244,0.04803697435109644,1D-CNN
S163,0.39870079500231115,0.321957173962698,0.2352829767071413,0.04405905432784994,LSTM
S164,0.47442371330261834,0.2222677588028304,0.2542340399148941,0.04907448797965754,LSTM
S165,0.22565387837866754,0.21733501553319937,0.5315987613310137,0.02541234475711901,ANN
S166,0.33352690483132075,0.298912969494286,0.2813606359934935,0.08619948968089967,LSTM
S167,0.29603706648287503,0.3604864576872185,0.2966900363972256,0.04678643943268104,1D-CNN
S168,0.3165456561740629,0.31365604682847076,0.3339108797214952,0.035887417275970376,ANN
S169,0.3552291058847333,0.37567349872969424,0.20627713364049985,0.06282026174507277,1D-CNN
S170,0.23739542494501648,0.33816497460991035,0.38183874087574426,0.04260085956932831,ANN
S171,0.15236979161982742,0.5571241828082536,0.2684088169406871,0.022097208631231602,1D-CNN
S172,0.5013469645996924,0.18411252604680067,0.25433937136205736,0.0602011379914491,LSTM
S173,0.2040625736702572,0.13924638688763333,0.6223102703489856,0.03438076909312406,ANN
S174,0.2995004568766213,0.2695300322539126,0.39054714628672194,0.04042236458274326,ANN
S175,0.35459748217401665,0.24521206570294915,0.3552008719828072,0.04498958014022684,ANN
S176,0.4093675915123255,0.22428833039647664,0.3197933885437021,0.046550689547496214,LSTM
S177,0.4677569937154856,0.2557696174813912,0.22150660893286608,0.05496677987025715,LSTM
S178,0.24629451075846795,0.26243106232145186,0.45742050322876276,0.03385392369131807,ANN
S179,0.166778861161709,0.5239842340068841,0.2845938844700638,0.02464302036134275,1D-CNN
S180,0.15499910200453632,0.501083508708503,0.3215503338119503,0.022367055475010254,1D-CNN
S181,0.35472949533917125,0.29216606029042275,0.2888077407732326,0.06429670359717322,LSTM
S182,0.33766559065234264,0.3578829277439441,0.2444797441628065,0.05997173744090653,1D-CNN
S183,0.41884318155769446,0.2900116531196625,0.2414294220137484,0.04971574330889435,LSTM
S184,0.3261882627619806,0.3450796734925438,0.28446143132876883,0.044270632416707,1D-CNN
S185,0.3805164876319333,0.4062063498698772,0.1701823986167336,0.04309476388145559,1D-CNN
S186,0.3948030354261837,0.28680214905081114,0.24369736680625434,0.07469744871675138,LSTM
S187,0.34116428842990143,0.3316897681659109,0.2721027468584875,0.05504319654569987,LSTM
S188,0.2899467295721957,0.3483783120220165,0.313640830112981,0.04803412829280763,1D-CNN
S189,0.49755617023555676,0.2778110546911237,0.17112297172783592,0.053509803345483824,LSTM
S190,0.3735672023360132,0.22914393801703062,0.35848092548563154,0.03880793416132493,LSTM
S191,0.35157555351247705,0.3573888926853316,0.24955703817627514,0.04147851562591638,1D-CNN
S192,0.3109008814118826,0.2826214816662197,0.368596376913591,0.0378812600083069,ANN
S193,0.5795685707490966,0.1635734018031957,0.192273601529775,0.06458442591793263,LSTM
S194,0.41659927560260446,0.2472769880672677,0.2839786576140683,0.052145078716059425,LSTM
S195,0.25097134230710966,0.3118269017958577,0.3992904808599223,0.03791127503711068,ANN
S196,0.15134343252584231,0.2518332744267894,0.5704751451875666,0.026348147859802388,ANN
S197,0.14547769753329495,0.33018062407189214,0.48629530056619547,0.038046377828617986,ANN
S198,0.18933880605061057,0.40027652708538963,0.3726086447031664,0.03777602216083323,1D-CNN
S199,0.2503475436516673,0.35531292383681323,0.34826880157801116,0.046070730933508386,1D-CNN
S200,0.25808644528186925,0.35601270546487873,0.34575505140318025,0.04014579785007141,1D-CNN
S201,0.31569925283339745,0.3515674869334829,0.2871936190112265,0.04553964122189334,1D-CNN
S202,0.33675116322192006,0.28640271207371815,0.32282411175570025,0.054022012948661484,LSTM
S203,0.46483001748200936,0.23762596878792247,0.2307139173329252,0.0668300963971432,LSTM
S204,0.2925906037583743,0.2808665888630578,0.3756142261171091,0.050928581261459105,ANN
S205,0.23704675053462082,0.3758832452753611,0.346768279306947,0.04030172488307096,1D-CNN
S206,0.28647548158684755,0.3398664998489959,0.33356903366535084,0.04008898489880551,1D-CNN
S207,0.35863323681863474,0.28423617666728385,0.31641293153406985,0.04071765498001169,LSTM
S208,0.42506531824672267,0.21961402871578853,0.30049894345210604,0.05482170958538272,LSTM
S209,0.47974210398938094,0.19432906340654266,0.2476723276164666,0.07825650498760968,LSTM
S210,0.14921226905071736,0.32680769590057135,0.4968160365201486,0.027163998528563087,ANN
S211,0.4339572492286391,0.3573858654161672,0.14881450935569301,0.059842375999500805,LSTM
S212,0.5850987668632677,0.14006528519259048,0.2396253886671199,0.035210559277021665,LSTM
S213,0.45885344731688255,0.24239549361558435,0.2442599871162255,0.05449107195130787,LSTM
S214,0.34638331519746907,0.296539709385721,0.30465898326029706,0.05241799215651289,LSTM
S215,0.30662769335609985,0.31077845370893586,0.3441577765743656,0.0384360763605988,ANN
S216,0.3259100906283892,0.2657592698472217,0.36286663188348867,0.04546400764090064,ANN
S217,0.2656478327192205,0.2538404316136583,0.4389019983721939,0.04160973729492771,ANN
S218,0.34964530484724693,0.2153250195684153,0.378466551247721,0.05656312433661665,ANN
S219,0.21369662343978124,0.24721284957282824,0.49837943777622723,0.040711089211163516,ANN
S220,0.11967106543926223,0.42613732645953767,0.4201624059821485,0.034029202119052,1D-CNN
S221,0.12254207981175612,0.4358578726643081,0.41465119364304504,0.02694885388089083,1D-CNN
S222,0.14389725002003811,0.24197669626876614,0.5689291448860858,0.045196908825110224,ANN
S223,0.2679729974964541,0.2713793183948623,0.41727371253593826,0.043373971572745355,ANN
S224,0.3144112485100481,0.27774238550269914,0.34424839044721983,0.06359797554003285,ANN
S225,0.20004850990924036,0.3448148187449648,0.418660506738592,0.036476164607202606,ANN
S226,0.29930620020235266,0.3511743682741649,0.3050234063270884,0.04449602519639427,1D-CNN
S227,0.2705646213211707,0.25520506477391175,0.42783772681922694,0.04639258708569035,ANN
S228,0.3157605503963368,0.3130926185880813,0.3209544495424827,0.05019238147309928,ANN
S229,0.2759360592228231,0.28410035320625826,0.38671181465256704,0.053251772918351675,ANN
S230,0.3047334447390918,0.3222096339103684,0.3246653636317302,0.048391557718810194,ANN
S231,0.29679432389000443,0.32317586529811715,0.3246938706488285,0.05533594016304974,ANN
S232,0.31145600068655116,0.37745085427084096,0.26282020104945814,0.048272943993149436,1D-CNN
S233,0.39461824691186653,0.29254669041261055,0.27423692482731493,0.03859813784820809,LSTM
S234,0.359605926107033,0.2986598019352146,0.2985679025080264,0.043166369449725704,LSTM
S235,0.48372731255842066,0.24525187043104685,0.21256816229380038,0.058452654716732035,LSTM
S236,0.35033332620797386,0.2316773864123896,0.3728421687465733,0.045147118633063206,ANN
S237,0.24944264278952097,0.33211922463399873,0.378903130780163,0.0395350017963171,ANN
S238,0.2991393452059885,0.4274819039013346,0.22305281145678874,0.05032593943588786,1D-CNN
S239,0.21255886675813884,0.23105761618567747,0.5124364741453539,0.04394704291082982,ANN
S240,0.06733734339830474,0.6023972902984124,0.3145455516570741,0.01571981464620915,1D-CNN
S241,0.1553437118193117,0.37415402896671907,0.43300126035779957,0.03750099885616951,ANN
S242,0.3430114987886537,0.3044149704096774,0.3022765796184477,0.05029695118322106,LSTM
S243,0.32901027504470526,0.3230435785410503,0.30717911003436854,0.040767036379875284,LSTM
S244,0.32035088863727457,0.34305618963461976,0.28733822992373736,0.04925469180436817,1D-CNN
S245,0.29332828687435425,0.3817532272678246,0.28638476476237645,0.038533721095444604,1D-CNN
S246,0.30646650868138925,0.30893125771504537,0.3459181733841751,0.038684060219390554,ANN
S247,0.3390528742913615,0.3200998655727853,0.3017518245559418,0.039095435579910964,LSTM
S248,0.3414674822943653,0.2698117808495401,0.346411309814416,0.042309427041678976,ANN
S249,0.3982024830568806,0.23193248732870506,0.31348197993700133,0.056383049677412665,LSTM
S250,0.36829487949849804,0.2740372132609201,0.2951608816215263,0.06250702561905538,LSTM
S251,0.22469908746022496,0.34627631400601905,0.3899148720425919,0.03910972649116442,ANN
S252,0.33940463149990735,0.3704118934087535,0.24138515233541752,0.04879832275592229,1D-CNN
S253,0.5498860683539027,0.18280002613870464,0.21722478186274627,0.050089123644645635,LSTM
S254,0.3264785533883465,0.3202813433518617,0.3128311818840382,0.04040892137575319,LSTM
S255,0.4008165089477274,0.22624648134392147,0.314776744102444,0.05816026560590783,LSTM
S256,0.30912160300283337,0.34360700520258197,0.30403311994985277,0.04323827184473181,1D-CNN
S257,0.3135029148270202,0.3054359093351877,0.3296926871102056,0.05136848872758703,ANN
S258,0.3077761855789579,0.3481254915038569,0.29901156515013055,0.04508675776705479,1D-CNN
S259,0.31971392564705736,0.3172912706847597,0.326090697987686,0.03690410568049722,ANN
S260,0.36465348828942734,0.2741289740384471,0.3209275755714764,0.040289962100648946,LSTM
S261,0.3801509143280101,0.33599493436346367,0.21048832424380676,0.07336582706471904,LSTM
S262,0.3158947215623995,0.33924113805454553,0.3021942676490926,0.04266987273396321,1D-CNN
S263,0.5101351605284922,0.2436781580549871,0.1795205766207381,0.06666610479578221,LSTM
S264,0.44444917644101556,0.19640290794607232,0.3002434977715929,0.058904417841319424,LSTM
S265,0.319022572920865,0.3849643996265618,0.2549002856041189,0.041112741848454856,1D-CNN
S266,0.33185078468139356,0.3075563837525498,0.3205109853889928,0.04008184617706273,LSTM
S267,0.3229848607391203,0.2621185144660807,0.3677230306398961,0.0471735941549033,ANN
S268,0.35167987795248074,0.32538621001316537,0.2528375388641332,0.07009637317022077,LSTM
S269,0.3276578816854547,0.295749439732775,0.3338076481317996,0.04278503044997021,ANN
S270,0.36074153504666373,0.2948488979993996,0.3002138547871428,0.044195712166794236,LSTM
S271,0.3325392933836699,0.2643447812970736,0.3585814751692551,0.04453445015000126,ANN
S272,0.5399864071083864,0.22246403953547358,0.16448217260074047,0.07306738075539931,LSTM
S273,0.3464776693951538,0.31329338999611406,0.2930926831817863,0.047136257426946486,LSTM
S274,0.29311538699121625,0.3527768166409971,0.3130437750759926,0.04106402129179419,1D-CNN
S275,0.35050468315143213,0.3182708237708542,0.28137567773610134,0.04984881534161159,LSTM
S276,0.3825522518433318,0.2479312207388968,0.3202955554090411,0.04922097200872993,LSTM
S277,0.3105289876996087,0.30981072237171114,0.338630381095291,0.04102990883338888,ANN
S278,0.32687094204600403,0.3052485502291621,0.3199584104042044,0.04792209732063009,LSTM
S279,0.6408864249775723,0.17907317625840752,0.10630858271776861,0.07373181604625173,LSTM
S280,0.579182116230304,0.18854102586397126,0.179039176853231,0.053237681052493845,LSTM
S281,0.1401379208030469,0.49600093209838925,0.3447607681620208,0.019100378936542806,1D-CNN
S282,0.20445807158441923,0.4619309228552931,0.3006740137815866,0.03293699177870126,1D-CNN
S283,0.25940247379639403,0.35484709031915657,0.34266878982286536,0.043081646061584614,1D-CNN
S284,0.375961086020291,0.27386922267611674,0.30445647671243253,0.045713214591160053,LSTM
S285,0.39156547309995515,0.2700228180177454,0.29587705694328104,0.04253465193901929,LSTM
S286,0.2822514348313958,0.34373198513010117,0.33505618659100905,0.03896039344749388,1D-CNN
S287,0.25485728129656715,0.353674915476156,0.34974505006351814,0.04172275316375909,1D-CNN
S288,0.5903155179950506,0.16260169594384152,0.16358618994272126,0.08349659611838638,LSTM
S289,0.7011628377541708,0.10395936159380893,0.13014538218388033,0.06473241846814003,LSTM
S290,0.519096631372505,0.20582389041179366,0.21912426017378442,0.05595521804191743,LSTM
S291,0.19447493458280313,0.34140038327931876,0.42870685974117845,0.035417822396699244,ANN
S292,0.4372366754310027,0.23091577635188026,0.24518446823058457,0.08666307998653189,LSTM
S293,0.31263770581077815,0.4209425059728775,0.21527230174868145,0.051147486467662956,1D-CNN
S294,0.3502435832508229,0.3404255414280109,0.2629476359941977,0.04638323932696801,LSTM
S295,0.42505158877679694,0.2715338690672814,0.25857412989391226,0.04484041226200932,LSTM
S296,0.24846982137964638,0.3190126846071897,0.3910646804988693,0.04145281351429434,ANN
S297,0.21354442103746132,0.3768246841219648,0.3734122883761185,0.036218606464455905,1D-CNN
S298,0.28854545941222515,0.30614466632124426,0.36747727520823104,0.03783259905829914,ANN
S299,0.3442624441663601,0.31269251720863456,0.29694523917778015,0.04609979944722478,LSTM
S300,0.425202610937596,0.3353205750016589,0.18642840499113394,0.053048409069611405,LSTM
S301,0.5253315449688264,0.18966108040946927,0.21973158312824811,0.06527579149345665,LSTM
S302,0.27617726146376376,0.3631964754636056,0.3204095256001238,0.04021673747250701,1D-CNN
S303,0.2941829500298408,0.4397725954491003,0.22722084433730488,0.03882361018375407,1D-CNN
S304,0.20943416068038548,0.451424816761027,0.3036769943204788,0.03546402823810864,1D-CNN
S305,0.7455787485239262,0.0805936051896279,0.12022315669307168,0.053604489593374494,LSTM
S306,0.30106322352486703,0.2647479238505063,0.38553485325357395,0.04865399937105258,ANN
S307,0.23912871347894188,0.39393795928111935,0.3411633407581873,0.02576998648175084,1D-CNN
S308,0.23592647262742558,0.2863125122245567,0.4367599441792041,0.04100107096881384,ANN
S309,0.3086804156858646,0.3171292335997422,0.3141165435596327,0.06007380715476021,1D-CNN
S310,0.5033914117255295,0.1554397854851217,0.28930847280921956,0.051860329980129245,LSTM
S311,0.43472648361808425,0.28965408955559013,0.23562092925839498,0.03999849756793156,LSTM
S312,0.4897750436445727,0.26583300893783435,0.18242112759292053,0.06197081982467218,LSTM
S313,0.6616053214620289,0.1286723315276977,0.1285355730093777,0.08118677400089568,LSTM
S314,0.2841847736779911,0.3415684426893493,0.33620155016830183,0.03804523346435768,1D-CNN
S315,0.07514250640941147,0.2617955918635665,0.6497189746933817,0.013342927033641415,ANN
S316,0.14664020677790923,0.3505656943329767,0.47268451533259753,0.030109583556516543,ANN
