,1D-CNN,ANN,BiLSTM,LSTM,CNN-LSTM,GRU,Selected
S1123,0.3171760643389263,0.20221013177931563,0.3067442092287746,0.03931775883908844,0.12651691700944134,0.008034918804453105,1D-CNN
S1124,0.11876634512554977,0.2613095178321711,0.15924922070788874,0.14745326971396794,0.16192618562439295,0.15129546099602922,ANN
S1125,0.16707547161872233,0.061002332446712625,0.07077990421178093,0.0754018311547473,0.5956660951550763,0.030074365412960567,CNN-LSTM
S1126,0.13243423292813028,0.12637026727249137,0.13482338126316037,0.375383442209446,0.10649645584567613,0.12449222048109582,LSTM
S1127,0.1355898877415585,0.15299471998239167,0.1658312088695096,0.31675478514112443,0.11348880730304198,0.11534059096237384,LSTM
S1128,0.12943013849049761,0.17029319942190044,0.28738671655816067,0.2343924637096151,0.11243434973110993,0.06606313208871598,BiLSTM
S1129,0.21285769315845532,0.2027356638778871,0.20262356556143013,0.18445251395010126,0.1514798161291795,0.04585074732294638,1D-CNN
S1130,0.1580702256669236,0.21212654606083758,0.20069964507709093,0.18133851297965947,0.16416589545458798,0.08359917476090042,ANN
S1131,0.2048415613658496,0.19348667809459424,0.19637350691699346,0.17192067772491015,0.17446025605944324,0.05891731983820955,1D-CNN
S1132,0.17207211674756032,0.21719798796020204,0.18169954905767008,0.2330071850096614,0.1601516471824928,0.035871514042413594,LSTM
S1133,0.09487630041083144,0.16563645908539598,0.14946003955412515,0.27771752683690076,0.29121352513169707,0.021096148981049313,CNN-LSTM
S1134,0.17119096693160263,0.17424146233219787,0.2343589942056769,0.17411879625791896,0.2070819055425727,0.03900787473003066,BiLSTM
S1135,0.20027263292664765,0.2544042000261419,0.1295177390295506,0.1524171874995448,0.13751209508433676,0.12587614543377823,ANN
S1136,0.026733087076266846,0.0288372977972446,0.20216951643098774,0.7087941841029289,0.023924787654983386,0.009541126937588455,LSTM
S1137,0.022867421122492043,0.043338679766472,0.8223601324587645,0.07592345696781336,0.025274677220270624,0.010235632464188,BiLSTM
S1138,0.06529453259152987,0.06333414537664364,0.5422610411605411,0.09093683585544629,0.21330427881689398,0.024869166198945008,BiLSTM
S1139,0.10278256561339028,0.17424392864398436,0.3227361181353212,0.11318909798042529,0.2236712219489987,0.06337706767788039,BiLSTM
S1140,0.17286033836909598,0.14580588326673943,0.2588287222251115,0.14044818437338635,0.17697085122805686,0.10508602053761001,BiLSTM
S1141,0.2703414905597086,0.13718974592597438,0.17191810583945027,0.2021978837876332,0.12088733501782542,0.09746543886940806,1D-CNN
S1142,0.22684453358452336,0.23422019876618555,0.16014616838554752,0.13927904521660114,0.15463987837930693,0.08487017566783499,ANN
S1143,0.2125792126316514,0.2081312710452484,0.15166830599549916,0.18914885814634394,0.14218943628485955,0.09628291589639769,1D-CNN
S1144,0.17911999954159047,0.21713481599388926,0.21101631710871546,0.15301437941105087,0.15840945275081256,0.08130503519394161,ANN
S1145,0.1869092934411104,0.18672802342615913,0.22291518913422118,0.15281175400495833,0.2279194119111947,0.022716328082355814,CNN-LSTM
S1146,0.2323361554065265,0.19433716329116485,0.14060636507533816,0.31074597378643326,0.10873469662781624,0.013239645812721001,LSTM
S1147,0.2311493511581094,0.26982271558147797,0.1590008561051651,0.15760581101925034,0.14715178426997427,0.03526948186602288,ANN
S1148,0.2260674527550532,0.25048295548588567,0.15785138345717895,0.15705076515305225,0.16850720654940576,0.040040236599424135,ANN
S1149,0.2047274555327094,0.2621193058066888,0.15317773098370244,0.15902300790536783,0.1767329768686682,0.04421952290286318,ANN
S1150,0.12165929081237772,0.11977868002184976,0.11560296350808714,0.48104255109887295,0.1333661695401478,0.028550345018663978,LSTM
S1151,0.17297994074409126,0.1386191765298714,0.2758499999776822,0.1179368098442702,0.2241455722086102,0.0704685006954746,BiLSTM
S1152,0.20552816241306485,0.2038862926581898,0.16047673565536588,0.16876007164601478,0.1762380003360614,0.08511073729130333,1D-CNN
S1153,0.04860010096094547,0.05786205912745655,0.823288665519197,0.027822180317284492,0.029852643865956298,0.012574350209160099,BiLSTM
S1154,0.0664691371780861,0.12104504743057054,0.33779681248768895,0.11944310088832928,0.31411952565796525,0.0411263763573598,BiLSTM
S1155,0.33986025386357066,0.17238178784575345,0.1717844206676166,0.1670443488817764,0.11056679102422957,0.03836239771705324,1D-CNN
S1156,0.29533654547177407,0.21409538246986093,0.1434726698235701,0.14918873854823164,0.13772492818213714,0.06018173550442608,1D-CNN
S1157,0.17130587224789162,0.277115171496141,0.1982617305587789,0.23195747969186742,0.07645948233230669,0.044900263673014536,ANN
S1158,0.21518174540038326,0.24199968245439404,0.22361575159062272,0.15022082628750924,0.11602595157075275,0.05295604269633831,ANN
S1159,0.17960599337590966,0.20721713416744528,0.15868170219671524,0.113354504763728,0.0996496602716212,0.24149100522458067,GRU
S1160,0.209889633800749,0.1741206419246785,0.16758672704216476,0.1513837620810378,0.1438076936090514,0.1532115415423185,1D-CNN
S1161,0.19127918572363947,0.1984503122016448,0.18380600970372016,0.1921467289623542,0.1556754657836211,0.07864229762502002,ANN
S1162,0.14305251532490396,0.1650039302930499,0.26263465658554963,0.230451706907108,0.12163470436144871,0.07722248652793988,BiLSTM
S1163,0.10170540393868865,0.16214371446866938,0.39152998102241615,0.13899300397139608,0.12875177397397786,0.07687612262485213,BiLSTM
S1164,0.1608984794412746,0.1716717490987563,0.19325156176579883,0.2064690252326246,0.1443092520492417,0.12339993241230404,LSTM
S1165,0.20314445295209968,0.20626595128933448,0.1890069659399145,0.1418655740586691,0.17997935729400225,0.07973769846598008,ANN
S1166,0.2240072525978489,0.20500487271094317,0.17843864435795742,0.14900645695558823,0.18157624421209845,0.0619665291655636,1D-CNN
S1167,0.16760151450207092,0.1556288936223652,0.20460393251297548,0.2646147858543524,0.16175406041180773,0.0457968130964283,LSTM
S1168,0.16640899539209478,0.16117530614039216,0.15623874489259287,0.2490227895417698,0.20758690690749257,0.059567257125657955,LSTM
S1169,0.15468680446685995,0.16607335049583866,0.19011384135865272,0.28795094425740697,0.16576319404486053,0.03541186537638088,LSTM
S1170,0.03346645006696123,0.8551487151245979,0.02979945830818963,0.04197573009604839,0.02401274970700714,0.01559689669719564,ANN
S1171,0.033049343878547015,0.2739461782581557,0.2811866828671015,0.10420488409851608,0.29539042816158156,0.012222482736097646,CNN-LSTM
S1172,0.16565670991137496,0.17983955656797584,0.18189147695907074,0.2752591757989137,0.14036592766321357,0.05698715309945124,LSTM
S1173,0.20690928113081047,0.1732699339864673,0.17440130920353314,0.19181052200865945,0.19226352423540166,0.06134542943512755,1D-CNN
S1174,0.18038105510398714,0.12393770094397397,0.13335483450358682,0.3565162081837703,0.1658100391469047,0.040000162117777384,LSTM
S1175,0.08919636335193887,0.525996163775412,0.10418648333376804,0.1468189533848808,0.10826388771083666,0.025538148443164013,ANN
S1176,0.05986399591942082,0.4807457859567549,0.10660416583216954,0.24049185934840187,0.09312789578764422,0.019166297155609226,ANN
S1177,0.9528634965725218,0.00842354512989992,0.02013937740405059,0.00624046392435385,0.011065805784495711,0.0012673111846778192,1D-CNN
S1178,0.2396481994078205,0.2350173188873801,0.18080391875853277,0.1052000954519502,0.14905927793801774,0.09027118955629884,1D-CNN
S1179,0.36746185979610063,0.4281543693184133,0.03621112145567965,0.07495864530238387,0.06750728513896646,0.02570671898845593,ANN
S1180,0.3160648416701602,0.1238545663974665,0.2991888317985709,0.13738164772671732,0.08596269872305855,0.03754741368402686,1D-CNN
S1181,0.06344311658507151,0.0966738141583535,0.5663107229603395,0.07826188815555704,0.1709162579184004,0.024394200222278044,BiLSTM
S1182,0.6985318872720003,0.054871601262226864,0.11709275670013558,0.04768173228395168,0.0641645400331189,0.017657482448566783,1D-CNN
S1183,0.2415609991822538,0.1286766170998425,0.1639574899077857,0.14186100145167804,0.27706301445772896,0.046880877900710806,CNN-LSTM
S1184,0.17090055549191463,0.1494319439229017,0.13837460999571236,0.16716164393788616,0.32201667558440783,0.052114571067177234,CNN-LSTM
S1185,0.1686044165640872,0.020593474402056042,0.0724762205563146,0.01942822542723202,0.7127687915557213,0.006128871494588639,CNN-LSTM
S1186,0.19290110063156074,0.22059193729939475,0.15107044101763423,0.1260001085273848,0.12398255708892644,0.18545385543509915,ANN
S1187,0.12909059643775814,0.14666199234299057,0.25633813477268497,0.28400914616891426,0.13028747961515588,0.05361265066249601,LSTM
S1188,0.2110307978553026,0.17020748795033822,0.1484056494363088,0.17057770805044356,0.14918105115085842,0.15059730555674858,1D-CNN
S1189,0.17219208468222277,0.20589246838269118,0.19789959570450677,0.11854451352455354,0.2114146796616297,0.09405665804439632,CNN-LSTM
S1190,0.24464942684600627,0.162135685922458,0.14240509410056168,0.17185247039213988,0.16582512758865914,0.11313219515017509,1D-CNN
S1191,0.1692113970318344,0.16207682128367198,0.20566368310524552,0.1521540063821234,0.21226974411342825,0.09862434808369634,CNN-LSTM
S1192,0.2106474745191344,0.14662451044881208,0.1918990897721726,0.15606300141225216,0.2334625222705598,0.061303401577068754,CNN-LSTM
S1193,0.1825168827742417,0.13311611451259006,0.18720485330173153,0.28250791807262726,0.1865942113429784,0.02806001999583157,LSTM
S1194,0.17053049625560515,0.13792510006577416,0.21430129915678958,0.22691752412283836,0.20410748372803555,0.04621809667095708,LSTM
S1195,0.2631616355401892,0.23509914666435808,0.1353231894836197,0.1677363828090866,0.1618116038317161,0.036868041671030256,1D-CNN
S1196,0.23885234286458518,0.22123953058437704,0.15694236130505693,0.1467522324501124,0.19666844092649055,0.03954509186937858,1D-CNN
S1197,0.21461493926242395,0.04937678119227807,0.32929992353298204,0.31965480284131204,0.07049181773496685,0.016561735436036985,BiLSTM
S1198,0.29110827821358315,0.16015996344376462,0.16226992871468274,0.1532781638494112,0.1610720450460793,0.07211162073247873,1D-CNN
S1199,0.17190138489901305,0.1895200598125926,0.13714052686369724,0.2959955977122999,0.15417038212566406,0.05127204858673295,LSTM
S1200,0.12993005680600941,0.18289276645884442,0.22746203953978725,0.177832384862968,0.22530862321840228,0.056574129113988375,BiLSTM
S1201,0.12713618314735434,0.10338562261319525,0.19063585146477702,0.36621519641133626,0.1534621573142996,0.05916498904903753,LSTM
S1202,0.2581862130177042,0.17242190746140124,0.1661080293036133,0.15799351289968197,0.18522625138038423,0.06006408593721522,1D-CNN
S1203,0.10345657584776928,0.6915785286848021,0.060189184236608045,0.031122766668915284,0.05301053465271488,0.060642409909190786,ANN
S1204,0.2905581659938691,0.1912101924151891,0.14188492053612214,0.13411492252511664,0.16033078409781357,0.08190101443188975,1D-CNN
S1205,0.39830358318800446,0.11929290381762506,0.1425547169988745,0.07433813493540967,0.21747943878885048,0.048031222271235983,1D-CNN
S1206,0.5931090620649743,0.08220984376426142,0.059098719009177056,0.03561022573026734,0.2120425558000229,0.01792959363129655,1D-CNN
S1207,0.0006587005442381002,0.0007921168289251771,0.0006075569165240753,0.9970428455972867,0.0005295069581637156,0.0003692731548622503,LSTM
S1208,0.07408060667462249,0.11277143499916539,0.4452323658452756,0.2436234956054262,0.08692888682173415,0.03736321005377694,BiLSTM
S1209,0.1380277724774941,0.2262085830504673,0.23802255890837093,0.20651882376587313,0.14166657559226858,0.04955568620552652,BiLSTM
S1210,0.1739278884117768,0.16822816146569702,0.21260946318780113,0.18377353236724525,0.17257223852891213,0.08888871603856757,BiLSTM
S1211,0.32919765039623095,0.11070552263933094,0.15173681897609684,0.12867492401483882,0.2038406918621787,0.07584439211132367,1D-CNN
S1212,0.3462383989071988,0.09998931486036278,0.12701523465299336,0.17938095736846374,0.22192457663440493,0.025451517576576033,1D-CNN
S1213,0.23462953876177262,0.15698767381363313,0.19440995156980412,0.13660540270644403,0.1792449706569571,0.09812246249138937,1D-CNN
S1214,0.15618673876161598,0.1928618418597543,0.2167829944436489,0.1761157426674431,0.18862939635450518,0.06942328591303257,BiLSTM
S1215,0.10525831636824048,0.1869122899310581,0.1212345633795374,0.4441446525438725,0.10198957956417809,0.040460598213113236,LSTM
S1216,0.19850067182517148,0.19696412255079973,0.1506515051306677,0.1176360271439588,0.2301060848600466,0.10614158848935612,CNN-LSTM
S1217,0.1957521176619358,0.1651848579290578,0.162759322272724,0.2691743395541831,0.1589223692836588,0.04820699329844066,LSTM
S1218,0.12479406657903418,0.3335389840445029,0.16456459097170695,0.20105738525903868,0.1251230673586236,0.05092190578709374,ANN
S1219,0.1679509188304255,0.058703939548284303,0.07077861412307077,0.3785111921418787,0.3011874999543692,0.02286783540197157,LSTM
S1220,0.13688497847748624,0.3490771292621401,0.1758669088237499,0.13253426888234668,0.10047509837336858,0.10516161618090841,ANN
S1221,0.20220443736806573,0.2211674654667444,0.15899347087440263,0.1091274250728459,0.24767616274609777,0.06083103847184342,CNN-LSTM
S1222,0.18385609972084907,0.3208498867275038,0.17446265216485504,0.0847975593737586,0.10990596764866253,0.12612783436437103,ANN
S1223,0.18196008246605005,0.32130921523739175,0.09644951103926916,0.09243760669664326,0.09755517889326765,0.2102884056673779,ANN
S1224,0.39695060575710656,0.16909912952779232,0.15151497694233662,0.10399491180349561,0.11310717926378502,0.06533319670548438,1D-CNN
S1225,0.1837251220597174,0.1795457811463626,0.24110400110636662,0.13193404513646217,0.20639299329918204,0.05729805725190969,BiLSTM
S1226,0.5358217076354767,0.033300855496171136,0.048948077007899896,0.2007709452695316,0.16591580143880968,0.015242613152111667,1D-CNN
S1227,0.4743134021125887,0.13806095450920117,0.11144368600104515,0.060692534545967014,0.1652819184329962,0.050207504398201756,1D-CNN
S1228,0.17228522228967066,0.16600437971651658,0.17422150780301005,0.17658590669854216,0.1871186405778052,0.1237843429144555,CNN-LSTM
S1229,0.1463699238427215,0.14234030463891126,0.45921888325536114,0.09449995429109269,0.111648376821238,0.04592255715067554,BiLSTM
S1230,0.11850887831817263,0.12506896896536596,0.4573205027664681,0.1032545373201106,0.1316324916449505,0.06421462098493218,BiLSTM
S1231,0.6167500861508278,0.09582440177744089,0.06747519960571764,0.07361965260616919,0.07659325901770107,0.0697374008421437,1D-CNN
S1232,0.06913288482494584,0.11359078960943243,0.3192419918684626,0.3270908734049652,0.1514189170155261,0.019524543276667746,LSTM
S1233,0.17992301982929035,0.1351154848521874,0.2481499588100191,0.11326240276915792,0.22673370162734147,0.09681543211200384,BiLSTM
S1234,0.27186964405312525,0.08310445430354252,0.15488298598288167,0.2547255147185807,0.141480478842699,0.09393692209917064,1D-CNN
S1235,0.13705076899823462,0.1583729362266493,0.19362119210880685,0.36671555534181866,0.09958239264471325,0.044657154679777586,LSTM
S1236,0.12588093047003593,0.17748790177135293,0.21558161096843378,0.22121934564991616,0.21714358355275173,0.04268662758750973,LSTM
S1237,0.1963978695969114,0.16898298899728695,0.16757639014662018,0.24546235161143415,0.1890529312882317,0.032527468359515525,LSTM
S1238,0.19936692839451642,0.21889146769483192,0.16974116426932487,0.18488759006554337,0.18852758735375194,0.03858526222203165,ANN
S1239,0.1550235401150362,0.27112183449152005,0.11830295332258504,0.287741460389076,0.1400268554972123,0.02778335618457112,LSTM
S1240,0.8323754005638555,0.041540158914345524,0.02866737284082661,0.034506631045511556,0.04292619128288975,0.01998424535257146,1D-CNN
S1241,0.2776014382972714,0.22665044794982572,0.12850535851749256,0.1426568290252483,0.1992576194886473,0.025328306721514548,1D-CNN
S1242,0.22914702891279826,0.15189566555349002,0.25929347671115416,0.13361286520112212,0.1788955988482557,0.04715536477317948,BiLSTM
S1243,0.23407779659613634,0.16044275410612308,0.19879298614688196,0.1999563578920209,0.16326761805637494,0.04346248720246348,1D-CNN
S1244,0.06308579019938426,0.39877624483409585,0.07710748717786253,0.0428964691364837,0.395059914294638,0.023074094357535237,ANN
S1245,0.11986227863331529,0.1470556938965902,0.2863964305839107,0.08335717599530844,0.31334661131714153,0.04998180957373399,CNN-LSTM
S1246,0.24396862152057788,0.11236442711214259,0.13914893835825168,0.1930711626783605,0.21563229289784366,0.09581455743282354,1D-CNN
S1247,0.13688434002492653,0.2003599404743098,0.19411063421197017,0.18700278568331338,0.18153272244388596,0.10010957716159452,ANN
S1248,0.2999884314294795,0.20877148525246828,0.12222798315264509,0.11481659886357705,0.20844240386271629,0.04575309743911422,1D-CNN
S1249,0.07220574065930288,0.05234274302088995,0.253120005058319,0.16754525598672965,0.3408476886320549,0.11393856664270392,CNN-LSTM
S1250,0.3106666402297087,0.20054560983307063,0.10438647129026273,0.15643705604905378,0.12010803711172206,0.1078561854861822,1D-CNN
S1251,0.19517616603670546,0.10246672395994597,0.20161770112917604,0.15451435696580626,0.31897185608987816,0.02725319581848833,CNN-LSTM
S1252,0.18761773814833807,0.09924882861699141,0.1936124115607149,0.4666764551697017,0.03434223769647068,0.018502328807782957,LSTM
S1253,0.18365944350475813,0.0656265845496676,0.1293828191740445,0.0956184516948873,0.49814618591174614,0.02756651516489662,CNN-LSTM
S1254,0.1004032692565729,0.12493128459201476,0.17000948834662222,0.4343790504607513,0.13981174907842175,0.030465158265617267,LSTM
S1255,0.4295157904606645,0.16148376398497596,0.15494269235896732,0.14059875632466354,0.08172279051546708,0.03173620635526237,1D-CNN
S1256,0.06754114469619985,0.7103706380369312,0.10825742302734208,0.047167090273857196,0.04532065034145507,0.02134305362421445,ANN
S1257,0.07349700969413107,0.18285616812371455,0.08362989129347836,0.46078667838755477,0.16333781416541424,0.035892438335706794,LSTM
S1258,0.1119852262352205,0.03261328662254962,0.05095311387766799,0.03921852138215077,0.7477309269201553,0.017498924962255486,CNN-LSTM
S1259,0.06292364190902447,0.0614331911913245,0.07753897836568384,0.6414617559623889,0.08876159491995213,0.06788083765162625,LSTM
S1260,0.666837959954777,0.0568580383333229,0.06793962311122387,0.11296711646725542,0.06606038847034584,0.029336873663074865,1D-CNN
S1261,0.22838366019368608,0.3569863341557394,0.07473236455707025,0.0988065108751103,0.09090200663191786,0.15018912358647613,ANN
S1262,0.13585275869685065,0.2012068882108884,0.25789579980372535,0.13598841027231529,0.17184529078932775,0.09721085222689237,BiLSTM
S1263,0.18059383075625676,0.2040210286477886,0.14318556058492157,0.1965350374448266,0.14250996251713463,0.1331545800490719,ANN
S1264,0.06653806084669467,0.05805713401340985,0.6840166224635346,0.08946498692167364,0.06819458210000444,0.033728613654682826,BiLSTM
S1265,0.13446561143491315,0.09619409373319167,0.11920141639652772,0.11967498855766134,0.1358616403022266,0.39460224957547935,GRU
S1266,0.8459368759729139,0.024070370956397625,0.032089823960448544,0.013963605397685779,0.07736724615692685,0.006572077555627514,1D-CNN
S1267,0.1333362001402242,0.14994122986972414,0.1984386713957438,0.16626825026752054,0.17837307149633522,0.17364257683045212,BiLSTM
S1268,0.06738787575029671,0.2285093549634261,0.5967761298245661,0.03950136765925563,0.05520990500340083,0.012615366799055564,BiLSTM
S1269,0.17482182797886528,0.1916559036002411,0.20369893119820692,0.1693270661050443,0.19158238578837627,0.06891388532926654,BiLSTM
S1270,0.24474323905244436,0.18145245939341242,0.16728492624210586,0.15503554575171638,0.2009062971888069,0.050577532371514376,1D-CNN
S1271,0.08193098787342837,0.0652995639995025,0.06333065300846757,0.7076783820031655,0.06031955759041427,0.02144085552502226,LSTM
S1272,0.10987254857909845,0.2471732885498939,0.15500756030736051,0.24590633388413694,0.2055607372203104,0.036479531459200285,ANN
S1273,0.13706639272417506,0.1294383758399421,0.20022500532713236,0.32497597793505206,0.17217797805257667,0.036116270121122035,LSTM
S1274,0.1646441870467587,0.31982401955659073,0.1692800708965587,0.16305965193128968,0.12802435589172614,0.055167714677075735,ANN
S1275,0.12858821452837435,0.09645434362897376,0.2550109002802888,0.2373866900492447,0.21367048257133436,0.06888936894178427,BiLSTM
S1276,0.04939070668643539,0.09050714636244003,0.4950177197737682,0.17512165654379827,0.09541884597843,0.09454392465512808,BiLSTM
S1277,0.1386339341174818,0.19796930290023068,0.37455733507038874,0.09464992709789613,0.15940912422986347,0.03478037658413897,BiLSTM
S1278,0.10864742734875804,0.11831790740198248,0.5603830660351548,0.09686289805198776,0.09003465070641302,0.02575405045570346,BiLSTM
S1279,0.1777294431774572,0.1493636033438236,0.18533306521224666,0.22377020604660408,0.22946999020205483,0.03433369201781434,CNN-LSTM
S1280,0.19270168060805484,0.12821376938398774,0.19714079061194148,0.14757435596207594,0.24182452866976606,0.09254487476417418,CNN-LSTM
S1281,0.4545920796287244,0.16538534606236877,0.09342807010958298,0.1318903528731994,0.10337907286831413,0.05132507845781042,1D-CNN
S1282,0.13447866728416935,0.16616798031756702,0.15522658859810815,0.2861934356374637,0.1378366943623289,0.120096633800363,LSTM
S1283,0.11387875109327754,0.1288722264616656,0.2585454611775168,0.304241015219796,0.11889343690669565,0.07556910914104793,LSTM
S1284,0.1052578272368789,0.10592294899980857,0.20077579843332866,0.26484410858901697,0.2512198941136289,0.0719794226273381,LSTM
S1285,0.060379963318656873,0.07658129743918864,0.05384316588799394,0.7264066682768279,0.053061812267910013,0.029727092809423733,LSTM
S1286,0.36871691389406913,0.17045747705207467,0.13270083171940603,0.10368381673428556,0.11252648959989058,0.11191447100027381,1D-CNN
S1287,0.16349045648484284,0.1635835582126646,0.38027399002601553,0.0719458951734742,0.14833595711340133,0.07237014298960141,BiLSTM
S1288,0.1167412488524869,0.3287678666927984,0.1754092153864681,0.17863231391114626,0.13557490769577626,0.06487444746132431,ANN
S1289,0.178332728672169,0.14246002916596545,0.19116966821639503,0.10796746821126925,0.26780551949864173,0.11226458623555965,CNN-LSTM
S1290,0.05718118068865321,0.351117185834466,0.06834901558571856,0.09913480374551403,0.37956665287068353,0.044651161274964685,CNN-LSTM
S1291,0.1863635862542307,0.1917682564803776,0.18096993292788824,0.1790718380897895,0.19806475717925523,0.06376162906845892,CNN-LSTM
S1292,0.1878275518983394,0.2031506190578959,0.18759891266881773,0.17524512693403807,0.1952125229346767,0.05096526650623195,ANN
S1293,0.1840029965291299,0.18880048590170545,0.18622037403154668,0.21000356801037806,0.17972614211250387,0.05124643341473608,LSTM
S1294,0.1670909871209606,0.11246880913362561,0.3132768097096452,0.2169722341405051,0.1536277587054138,0.03656340118984953,BiLSTM
S1295,0.20156442756264153,0.20409889808963863,0.15272800756623897,0.21540657355292636,0.18093928939042328,0.04526280383813128,LSTM
S1296,0.08103245555017184,0.6513482155139977,0.07743626105465558,0.09990625708483306,0.06748312961930605,0.02279368117703522,ANN
S1297,0.06327667507760819,0.06063707154488078,0.2968110444292078,0.2186607037089855,0.28223062841424357,0.0783838768250739,BiLSTM
S1298,0.09036731883869374,0.18350162875167497,0.15946123725526812,0.22993142995280383,0.3106302426820874,0.026108142519472147,CNN-LSTM
S1299,0.21232036022735737,0.19358942389455033,0.19869264093687616,0.12931174162896047,0.15875583425228285,0.10732999905997316,1D-CNN
S1300,0.13972784201220462,0.5119890052336585,0.07832450602406438,0.16592416291225517,0.062119012637152096,0.04191547118066518,ANN
S1301,0.31825172642853194,0.14999386576589588,0.14807102021433882,0.14526682496969412,0.11247124144898563,0.1259453211725538,1D-CNN
S1302,0.5462587223385947,0.07187281809751676,0.09038886721895965,0.0769847067676182,0.1718020766647862,0.04269280891252444,1D-CNN
S1303,0.1560226167599983,0.30324891302562623,0.140991032659117,0.11783569662271069,0.16747821243648306,0.1144235284960647,ANN
S1304,0.02220903122676205,0.018583764230460088,0.8965358492954505,0.028198496170875935,0.028874039977860783,0.005598819098590529,BiLSTM
S1305,0.18643577117291332,0.1589813499541775,0.17834350126930512,0.22285963190682548,0.20479266104035712,0.04858708465642129,LSTM
S1306,0.23591061660008283,0.1479215601145797,0.17524559930849265,0.18261517025364005,0.17734604957956634,0.08096100414363826,1D-CNN
S1307,0.2335899233884987,0.22695073820634196,0.16570187345338133,0.15897452324668482,0.15796425776825593,0.05681868393683706,1D-CNN
S1308,0.12864844387053367,0.2230438846158349,0.13417347416368616,0.3131149656588772,0.14234758300738903,0.0586716486836787,LSTM
S1309,0.14711786194503318,0.15772764680757664,0.18044005362536236,0.17922685760936163,0.15796776140853566,0.17751981860413032,BiLSTM
S1310,0.4857845099626073,0.03963861551481205,0.033314422887468505,0.3919738627205507,0.031921695144384095,0.017366893770176865,1D-CNN
S1311,0.12660124323881067,0.16043241893915727,0.2759972356345131,0.1628291788815724,0.14124978177473185,0.13289014153121465,BiLSTM
S1312,0.17513200087700811,0.16453953145683764,0.18078050236845186,0.1801757783231697,0.17375882422202216,0.12561336275251053,BiLSTM
S1313,0.6260255514261546,0.06764992412769176,0.07923171562808554,0.16827369782760698,0.03940750362241189,0.019411607368049585,1D-CNN
S1314,0.18610768948021744,0.22498446035030104,0.16587919015019173,0.13211256325734796,0.12587309269102512,0.16504300407091674,ANN
S1315,0.2765393300136594,0.21193121604090903,0.10379306982913569,0.20121238095712626,0.13071645452848868,0.07580754863068138,1D-CNN
S1316,0.22294068590959662,0.13696197503007942,0.0666411338579503,0.04910141050203626,0.5025439908305949,0.021810803869742566,CNN-LSTM
S1317,0.20372974225707627,0.14847795285982684,0.17805726926168575,0.1723626242438129,0.20752856786454607,0.08984384351305173,CNN-LSTM
S1318,0.16961027041049584,0.18088197214077867,0.1871524299792872,0.18678869283419997,0.17058650439448803,0.10498013024075062,BiLSTM
S1319,0.16455030480045693,0.13319803583192305,0.25233160477164696,0.21774424109026796,0.19218553428468363,0.03999027922102165,BiLSTM
S1320,0.08264732573315371,0.14248849504973157,0.22620222058371645,0.3960634507045458,0.12774195430105909,0.02485655362779382,LSTM
S1321,0.4012880888243718,0.1998280551583147,0.09663493269126613,0.09452223947900619,0.18694383376932686,0.020782850077714656,1D-CNN
S1322,0.29088624088544535,0.42530657761894675,0.07295530338569808,0.07439986830323565,0.07933519863025766,0.05711681117641647,ANN
S1323,0.33859927405845347,0.28397623451383297,0.09294731289512738,0.08512875317043178,0.13812155026541295,0.061226875096741774,1D-CNN
S1324,0.17440154827042004,0.46888435905051995,0.12198815198538197,0.09648045329524538,0.11511209528840827,0.023133392110024804,ANN
S1325,0.20162222918656864,0.12289217284705273,0.43811980216245294,0.0853855244611309,0.11973657227505936,0.03224369906773544,BiLSTM
S1326,0.22093372715454693,0.12681384959103445,0.1591251156043963,0.16547329050574264,0.21908975844949094,0.10856425869478852,1D-CNN
S1327,0.13335245796585607,0.09240078353967973,0.559469545864728,0.06758674112408924,0.0910357848414813,0.056154686664165454,BiLSTM
S1328,0.2887099793852434,0.20928080123271692,0.06577517567215528,0.24866010629191113,0.13623682525821532,0.05133711215975808,1D-CNN
S1329,0.16577656449940759,0.2637869208812718,0.1428943827229173,0.07553304953665156,0.3218322418807318,0.030176840479019962,CNN-LSTM
S1330,0.24423598683505013,0.21020755718006112,0.1353534751999762,0.1347319961316707,0.19677181483467993,0.07869916981856198,1D-CNN
S1331,0.1885258025352498,0.13720035209179607,0.12416511800499212,0.13926679205455492,0.3710576917796804,0.039784243533726595,CNN-LSTM
S1332,0.1420000974769417,0.11972610411587124,0.2658144811082066,0.12710389371619696,0.30269411107003386,0.04266131251274968,CNN-LSTM
S1333,0.1364690328955314,0.21096656182191947,0.2560563621145535,0.1790225256236397,0.1371571161355514,0.0803284014088041,BiLSTM
S1334,0.06869892528678753,0.1315368542120193,0.5627447621293984,0.1518658481863192,0.0648723911828597,0.020281219002616098,BiLSTM
S1335,0.3006871887170262,0.10050312436140477,0.15959588232690358,0.09055648604026108,0.3250524352628323,0.023604883291571437,CNN-LSTM
S1336,0.3549386364759038,0.1115371268539926,0.13458676563861102,0.1314945068231813,0.22761990351760464,0.03982306069070688,1D-CNN
S1337,0.16247774279496385,0.1404584719955171,0.20011561820563556,0.22684661286486638,0.20341982206365425,0.06668173207536258,LSTM
S1338,0.19125056252504624,0.16740496026703702,0.17210963212217634,0.22409919063308242,0.1830404615903806,0.06209519286227711,LSTM
S1339,0.2152466395545979,0.29261202824978255,0.1248304431982583,0.16038227517988224,0.09854615662847799,0.10838245718900105,ANN
