Segment,RMSE,MAE,Pearson_r,R2,Max_Error,MAPE
S1,4.306385,4.05849,-0.010098,-0.102845,5.91962,0.941834
S2,4.171026,3.781292,-0.453708,-0.39189,5.91962,0.74485
S3,3.814378,3.278523,-0.69008,-0.920794,5.91962,0.364335
S4,4.422513,3.970399,-0.668359,-0.404933,5.91962,1.107725
S5,4.389148,3.945245,-0.31996,-0.18323,5.768698,4329984665649828.5
S6,4.638491,4.145774,-0.175455,-0.606974,6.214188,4329984665649828.5
S7,4.242735,3.476834,0.424054,-1.119889,6.214188,4329984665649828.5
S8,4.235898,3.451922,0.572451,-0.492437,6.214188,4329984665649828.5
S9,4.611935,4.007924,0.689293,-0.739912,6.214188,4329984665649829.5
S10,4.792754,4.147019,0.726437,-0.715318,6.530172,9231531561022298.0
S11,4.71281,4.078729,0.693055,-0.658572,6.530172,8923981118585800.0
S12,4.687545,4.05944,0.864779,-0.510869,6.530172,1.3501477995959718e+16
S13,5.50881,5.141946,0.750074,-1.800902,7.115357,1.8842264272929876e+16
S14,5.614162,5.438225,0.605292,-10.015216,7.115357,1.8842264272929876e+16
S15,5.295038,4.813149,0.661048,-3.115082,7.115357,1.8842264272929876e+16
S16,4.601377,3.925799,0.605002,-1.777351,7.115357,1.3940717377557406e+16
S17,4.22275,3.523447,0.381051,-0.446687,7.115357,9918283154344076.0
S18,3.422402,2.622315,-0.151904,-0.3681,7.115357,5340786276970160.0
S19,2.040296,1.821135,0.246344,-0.132566,2.94485,0.333481
S20,1.752632,1.558765,0.638862,0.239464,2.94485,0.28158
S21,1.789022,1.61803,0.716963,0.244944,2.94485,0.305815
S22,1.822346,1.66291,0.762847,0.24376,2.94485,0.323234
S23,1.631184,1.533851,0.505166,-5.721921,2.308278,0.371427
S24,1.614433,1.483595,0.750817,-1.950636,2.308278,0.360845
S25,1.358247,1.244062,0.898241,-0.852553,2.170492,0.292938
S26,1.254979,1.066181,0.829687,-0.365582,2.170492,0.242029
S27,1.853317,1.450665,-0.272055,-0.286972,3.572035,0.26176
S28,1.887683,1.490937,-0.015873,-0.134824,3.572035,0.284459
S29,1.673132,1.188623,-0.076332,-0.236076,3.572035,0.196595
S30,2.843251,2.064354,-0.215539,-0.353801,5.644504,0.269844
S31,4.529817,3.366103,0.268017,-0.545512,8.681579,0.34235
S32,4.715504,3.864836,0.557454,-0.779037,8.681579,0.39424
S33,4.600729,3.689279,0.215021,-0.291069,8.681579,0.440043
S34,5.378218,4.575708,-0.667496,-0.218247,8.681579,5280895609157925.0
S35,6.043108,5.642854,-0.86102,-0.150451,8.681579,1.0354565935918924e+16
S36,6.02643,5.624851,-0.347651,-0.156691,8.681579,1.4510250464317354e+16
S37,5.722157,5.401772,-0.382866,-1.728085,7.343105,2.002198485088296e+16
S38,8.437867,7.453337,0.696012,0.059246,15.52669,2.002198485088296e+16
S39,13.347491,11.276495,0.765942,0.067471,25.457638,2.002198485088296e+16
S40,13.282428,11.146114,0.807277,0.07654,25.457638,1.9434800969503812e+16
S41,13.187366,10.941381,0.82165,0.089711,25.457638,1.8512764820010624e+16
S42,12.992348,10.041925,0.784922,0.046676,25.457638,1.4357080291612192e+16
S43,12.956167,9.976235,0.844044,-0.084278,25.457638,8845345905046587.0
S44,11.326056,7.703882,0.821375,0.049327,25.457638,8845345905046587.0
S45,6.100739,5.141949,-0.215243,-1.074092,10.086038,8845345905046587.0
S46,7.966953,6.436777,-0.28572,-3.322338,14.022249,4151634177267813.5
S47,7.753786,6.054633,-0.56774,-4.890385,14.022249,1.557307
S48,7.756642,6.120364,-0.606766,-4.691352,14.022249,1.565724
S49,7.613865,5.949917,-0.357518,-2.670854,14.022249,1.540442
S50,7.961365,6.635268,-0.540526,-1.603724,14.022249,1.535166
S51,7.331158,6.058589,-0.546658,-1.504954,14.022249,0.996233
S52,5.821477,5.188648,-0.148166,-1.094104,8.8026,0.446857
S53,6.943254,6.285346,-0.109144,-4.238819,9.818412,0.428855
S54,7.52407,7.383083,0.060791,-46.751137,9.818412,0.495608
S55,7.149806,6.64085,0.312736,-5.574179,9.818412,0.458175
S56,7.089208,6.566219,-0.580734,-2.653495,9.818412,0.524319
S57,7.248534,6.726909,-0.734762,-1.52077,9.818412,0.688701
S58,7.127805,6.624766,-0.429957,-0.569851,9.818412,5.138755
S59,5.936397,5.27764,-0.2472,-0.860192,8.189742,5.085756
S60,5.430991,4.762352,0.01376,-3.683297,8.189742,5.108377
S61,5.891273,5.480631,0.435925,-5.763685,8.189742,5.270444
S62,6.372643,5.911562,0.510182,-4.367825,8.189742,6111741962344267.0
S63,6.222529,5.780189,0.686335,-3.211097,8.189742,1.121722207003076e+16
S64,5.973406,5.580018,0.764074,-2.761675,8.142476,1.646295212266215e+16
S65,6.367403,6.236287,0.923269,-4.780963,8.142476,1.646295212266215e+16
S66,6.742597,6.692056,0.380045,-0.540337,8.142476,1.646295212266215e+16
S67,7.376382,7.284006,0.864271,0.156549,9.334259,1.646295212266215e+16
S68,6.741234,6.516165,0.889884,0.284846,9.334259,1.035121016031789e+16
S69,6.162187,5.58219,0.858374,0.236153,9.334259,5245730052631397.0
S70,5.549426,4.818224,0.779672,-0.02977,9.334259,0.844255
S71,5.47917,4.747275,0.455502,-2.367295,9.334259,0.31445
S72,4.741301,3.737416,0.785574,-0.8024,9.334259,0.253608
S73,3.017574,2.618973,0.681619,-0.068855,5.247575,0.245879
S74,3.023746,2.624223,-0.066641,-0.333452,5.247575,0.275986
S75,4.542472,3.82278,-0.0902,-0.360263,8.389359,0.336175
S76,4.539291,3.816728,-0.032798,-0.348677,8.389359,0.34058
S77,4.22849,3.499577,0.101584,-0.057283,8.389359,0.403296
S78,5.443111,4.786355,0.010919,-0.171354,8.424964,0.472084
S79,8.967671,7.291278,-0.139138,-0.581532,17.65314,0.512367
S80,9.655745,8.274487,0.343612,-1.083363,17.65314,0.53666
S81,9.042704,7.087333,0.384442,-0.517132,17.65314,0.490346
S82,9.261979,7.600752,-0.202354,-0.365701,17.65314,0.632108
S83,9.297102,7.690909,-0.435113,-0.461901,17.65314,0.616165
S84,9.099694,7.455674,-0.545362,-0.258702,17.65314,0.887787
S85,6.383793,5.797181,-0.579663,-1.291343,9.466183,0.988575
S86,8.865496,7.185372,-0.759768,-15.101363,17.795332,1.3357175185655528e+16
S87,9.724562,8.619363,-0.684702,-19.433444,17.795332,1.3357175185655528e+16
S88,9.473705,7.859936,-0.682333,-6.837001,17.795332,1.3357175185655528e+16
S89,10.246746,8.932851,-0.708366,-1.496994,17.795332,1.3357175185655528e+16
S90,10.741827,9.524103,-0.884619,-1.121775,17.795332,1.3357175185655528e+16
S91,11.447481,10.303787,-0.901547,-1.031493,17.795332,1.3357175185655528e+16
S92,8.97718,7.960248,-0.814681,-1.115402,12.380284,1.045146
S93,9.043554,8.019763,-0.779571,-0.858383,12.380284,2.253679
S94,9.285719,8.743879,-0.650059,-0.475269,12.380284,2.51255
S95,8.721615,8.149051,-0.79689,-0.313348,12.380284,2.959906
S96,9.39263,8.65251,-0.647005,-0.855602,13.581818,4.749022
S97,9.15297,8.464433,-0.48772,-5.598768,13.581818,5.150587
S98,9.339219,8.822565,0.421793,-9.966598,13.581818,5.201423
S99,8.500621,7.759998,0.269106,-9.236816,13.581818,3.424176
S100,8.255236,7.163962,0.108374,-8.835476,13.581818,3.20677
S101,7.803324,6.278412,0.005215,-9.434631,13.581818,2.724092
S102,5.683666,4.614288,0.54594,-6.208494,11.251825,1.077534
S103,3.510028,3.170421,0.938786,-1.776927,5.882892,0.684231
S104,2.953557,2.791503,0.612494,-7.193217,3.852065,0.766791
S105,2.763862,2.63055,0.620468,-5.861318,3.60938,0.735965
S106,2.914177,2.821566,0.830946,-4.075157,3.60938,0.756058
S107,4.059738,3.760059,0.445697,-8.19041,7.071792,1.059855
S108,4.077179,3.779473,0.403137,-8.656965,7.071792,0.919877
S109,4.310048,4.063338,0.276258,-10.948445,7.071792,0.955362
S110,4.137588,3.806834,-0.119758,-15.693036,7.071792,0.84079
S111,3.966271,3.331127,-0.129851,-14.867947,7.071792,0.755897
S112,3.879054,3.187074,0.029352,-15.19899,7.071792,0.76795
S113,3.446061,2.936102,0.493583,-2.474297,5.565959,2.729939
S114,3.266427,2.743912,0.268726,-2.997747,5.565959,2.767769
S115,2.78794,2.198421,0.01583,-0.862943,5.565959,2.643006
S116,2.656738,1.85602,0.254488,-0.385104,5.565959,2.569992
S117,2.872105,2.296183,0.005233,-0.184632,5.565959,2.624672
S118,2.999546,2.451508,-0.237309,-0.107243,5.565959,2.595587
S119,2.836623,2.361749,-0.204853,-0.553698,5.027408,0.354746
S120,2.873522,2.401082,-0.375629,-3.802983,5.027408,0.276842
S121,2.88399,2.428452,-0.128688,-3.202474,5.027408,0.283393
S122,3.317619,3.095277,0.797685,-4.356733,5.027408,0.349938
S123,3.976729,3.649652,0.860849,-3.407504,5.999337,0.377573
S124,3.80881,3.278572,0.300898,-2.523976,5.999337,0.334361
S125,4.155888,3.519005,-0.271674,-0.237675,6.470011,4856389787418878.0
S126,4.409777,3.8143,-0.488135,-0.164497,6.470011,4856389787418878.0
S127,4.394483,3.745335,-0.720272,-0.154609,6.470011,4856389787418878.0
S128,4.277018,3.603526,-0.691706,-0.141244,6.470011,4856389787418878.0
S129,3.523651,2.74618,-0.123338,-0.175985,6.470011,4856389787418878.0
S130,3.726295,3.144624,0.463853,0.087979,6.470011,4856389787418878.0
S131,3.440648,2.972713,0.17721,-0.101329,5.438545,0.506812
S132,2.921637,2.382592,0.469206,-0.707572,5.438545,0.237764
S133,2.965855,2.498974,0.538596,-0.422837,5.438545,0.26595
S134,2.78451,2.29478,0.619144,-0.265073,5.438545,0.247429
S135,2.81384,2.370608,0.317768,-0.222076,5.438545,0.260587
S136,2.628993,2.162196,0.221598,-0.250027,5.438545,0.245573
S137,2.447372,2.073049,-0.123445,-0.578063,4.903662,0.357625
S138,3.323147,2.835404,-0.332374,-1.011023,5.601585,0.600583
S139,4.382158,3.782371,-0.082143,-0.698907,7.149393,5366334008609674.0
S140,5.212072,4.655429,0.397736,-1.228117,7.179232,5366334008609676.0
S141,5.187335,4.506417,0.459754,-0.819607,7.179232,5366334008609676.0
S142,5.136156,4.236524,0.304446,-1.498116,7.179232,5366334008609676.0
S143,4.736955,3.524358,0.245837,-0.921445,7.179232,5366334008609675.0
S144,4.153593,2.675627,0.306887,-0.465097,7.179232,5366334008609675.0
S145,2.968638,1.599136,0.191387,-0.286281,7.179232,2.054965
S146,0.892733,0.712001,0.833658,0.427212,1.856424,0.11408
S147,0.992437,0.832741,0.060006,-0.576589,1.856424,0.130303
S148,1.264038,1.125393,0.368211,-1.243391,1.92504,0.169575
S149,2.36162,1.841434,-0.061341,-1.49852,4.926915,0.403175
S150,2.816677,2.388975,0.138991,-1.313586,4.926915,0.593489
S151,2.973884,2.680055,0.344735,-1.276606,4.926915,0.683072
S152,3.064213,2.802662,0.105457,-0.470605,4.926915,0.675685
S153,3.782967,3.537971,-0.115625,-0.24247,5.552435,0.72904
S154,4.298562,4.110106,0.029639,-0.028679,5.552435,0.753333
S155,4.011164,3.814556,0.514501,-0.081098,5.552435,0.55759
S156,3.706978,3.275141,0.764046,-0.332671,5.552435,0.367894
S157,3.67591,3.224982,0.815355,-0.333598,5.552435,0.351806
S158,3.688607,3.242658,0.787675,0.057932,5.552435,0.434329
S159,2.952386,2.520973,0.788576,0.279754,5.357853,0.378657
S160,3.182565,2.644247,0.841976,0.311245,6.097494,0.381093
S161,3.036664,2.472233,0.883465,0.391164,6.097494,0.361677
S162,3.132632,2.706844,0.92118,0.338981,6.097494,0.381855
S163,3.010838,2.395851,0.891316,0.240705,6.097494,0.29555
S164,3.84004,3.018084,0.314691,-1.161717,6.431523,0.253513
S165,4.232045,3.568608,0.360537,-1.682954,6.431523,0.300636
S166,3.446019,2.716378,-0.182435,-1.301862,6.431523,0.25503
S167,3.611107,2.927766,0.001308,-1.187935,6.431523,0.268832
S168,3.85645,3.242562,0.268729,-1.044134,6.431523,0.28493
S169,4.227082,3.905629,0.121239,-3.013328,6.431523,0.333306
S170,3.523855,3.324185,0.425467,-1.961849,4.525469,0.290266
S171,3.148744,2.959459,0.65405,-1.250474,4.248412,0.253367
S172,3.140783,2.931665,-0.396511,-4.705699,4.248412,0.244192
S173,2.821408,2.409533,0.244359,-1.033438,4.248412,0.202353
S174,3.561023,2.86232,0.338211,0.090106,6.571122,0.760207
S175,3.378663,2.693178,0.483461,0.092438,6.571122,0.804255
S176,3.233113,2.485855,0.689849,-0.02047,6.571122,0.800177
S177,3.104968,2.224241,0.583422,-0.528336,6.571122,0.782412
S178,3.926208,3.07844,0.137296,-1.74616,6.571122,0.973444
S179,4.131616,3.56256,0.393344,-2.299662,6.571122,1.050144
S180,3.328045,2.915003,0.032036,-4.42566,5.942539,0.517577
S181,3.058509,2.435579,-0.058508,-4.173778,5.942539,0.426791
S182,3.201905,2.631794,-0.021465,-4.636514,5.942539,0.468713
S183,4.620773,3.869998,-0.248271,-4.38425,8.196648,2.162446
S184,4.188731,3.468296,-0.271268,-3.417968,8.196648,2.063148
S185,4.203388,3.487401,-0.447634,-3.729459,8.196648,2.078322
