Segment,RMSE,MAE,Pearson_r,R2,Max_Error,MAPE
S1,2.733996,1.70918,-0.241577,-0.204685,6.117539,4591824274768417.0
S2,2.956135,2.037556,-0.314953,-0.319109,6.117539,4591824274768417.0
S3,3.198009,2.513642,-0.259869,-0.454975,6.117539,4591824274768417.0
S4,3.250326,2.721133,-0.216073,-0.538972,6.117539,4591824274768417.0
S5,3.247554,2.682741,-0.120688,-0.514773,6.117539,4591824274768417.0
S6,3.135214,2.501622,-0.7045,-2.266843,6.117539,4591824274768417.0
S7,1.921073,1.610051,0.534994,-1.580783,2.991556,0.500728
S8,2.617954,1.998236,0.731023,-0.766413,5.238852,3932281906958543.5
S9,3.217789,2.411788,0.695136,-0.801334,5.472871,8040218623874672.0
S10,3.836159,3.058116,0.754861,-1.128229,5.472871,1.2028448439399254e+16
S11,4.448192,3.957706,0.867654,-2.429849,5.516889,1.6169424787289938e+16
S12,4.560531,4.193707,0.961233,-3.239534,5.516889,1.6169424787289938e+16
S13,4.642779,4.443243,0.61435,-9.389535,5.516889,1.6169424787289938e+16
S14,4.160637,3.804537,0.749663,-4.289809,5.516889,1.2237142880331398e+16
S15,3.764163,3.447681,0.713195,-4.326664,5.516889,8129206163415267.0
S16,3.222606,2.954038,0.397693,-4.737675,5.516889,4140976347890684.5
S17,2.30528,2.051893,-0.39562,-5.972136,3.331738,0.734015
S18,2.149991,1.909183,-0.066932,-4.627617,3.331738,0.69804
S19,2.605117,2.241025,0.129629,-2.646005,4.256376,1.762381
S20,2.617236,2.262535,-0.100572,-0.878836,4.256376,1.74788
S21,2.384924,2.045875,0.059765,-0.682109,4.256376,1.580207
S22,2.231057,1.841645,0.140885,-0.481801,4.256376,1.49649
S23,2.781465,2.502632,0.286897,-0.924913,4.256376,2.171044
S24,2.76294,2.475821,0.30717,-0.904623,4.256376,2.128058
S25,2.32133,2.125634,-0.384329,-0.28096,4.069939,0.996324
S26,2.998414,2.685671,0.122505,-0.730049,4.895896,3674859336022038.5
S27,3.143973,2.860542,0.017591,-0.905765,4.895896,3674859336022038.5
