Segment,RMSE,MAE,Pearson_r,R2,Max_Error,MAPE
S1,4.29015,4.055791,-0.037734,-0.094545,6.115167,0.954083
S2,4.161769,3.828507,-0.43737,-0.385718,6.115167,0.75636
S3,3.794049,3.294897,-0.646628,-0.900375,6.115167,0.369456
S4,4.501116,4.037893,-0.688826,-0.455318,6.176002,1.174208
S5,4.404637,3.965036,-0.208176,-0.191595,6.176002,4261927048285480.0
S6,4.824681,4.339787,-0.271552,-0.738572,6.296635,4261927048285480.5
S7,4.366237,3.562914,0.39563,-1.2451,6.296635,4261927048285480.0
S8,4.343559,3.49746,0.430531,-0.569266,6.296635,4261927048285480.0
S9,4.752953,4.117824,0.568115,-0.847941,6.296635,4261927048285480.5
S10,4.714354,4.087802,0.719451,-0.659659,6.296635,8762425793932201.0
S11,4.720951,4.093267,0.720775,-0.664307,6.296635,8787039307838440.0
S12,4.58224,3.985235,0.915528,-0.443749,5.995869,1.3026758231705928e+16
S13,5.510527,5.17291,0.644074,-1.802648,7.50728,1.8661722147604156e+16
S14,5.575137,5.363095,0.435264,-9.862609,7.50728,1.8661722147604156e+16
S15,5.241333,4.787267,0.669268,-3.032031,7.50728,1.866172214760415e+16
S16,4.667174,4.01256,0.578894,-1.857348,7.50728,1.4161223401957432e+16
S17,4.155631,3.452831,0.532976,-0.401063,7.50728,9874682839765714.0
S18,3.483588,2.686351,0.093648,-0.417455,7.50728,5634963915898230.0
S19,1.883923,1.801877,0.715015,0.034387,2.453561,0.331478
S20,1.700655,1.633225,0.76208,0.283905,2.352441,0.30177
S21,1.679314,1.606026,0.85769,0.334709,2.352441,0.312251
S22,1.715056,1.647255,0.886913,0.330185,2.352441,0.329731
S23,1.658047,1.603997,0.74493,-5.945149,2.200441,0.384402
S24,1.627777,1.547486,0.869529,-1.999614,2.200441,0.371383
S25,1.394433,1.310986,0.930618,-0.952579,2.092895,0.305191
S26,1.264225,1.076661,0.863335,-0.385779,2.092895,0.242877
S27,1.846318,1.456441,-0.15749,-0.277269,3.523121,0.262465
S28,1.881423,1.494709,0.051955,-0.12731,3.523121,0.28558
S29,1.681685,1.201186,-0.057268,-0.248746,3.523121,0.200521
S30,2.938021,2.073396,-0.426777,-0.445555,5.943757,0.269969
S31,4.516255,3.349474,0.18226,-0.536271,8.4379,0.34238
S32,4.71298,3.893651,0.486955,-0.777132,8.4379,0.400618
S33,4.637062,3.782366,0.002357,-0.311541,8.4379,0.462515
S34,5.483538,4.711262,-0.657714,-0.266426,8.4379,5552932133745965.0
S35,6.121912,5.768546,-0.753342,-0.180651,8.4379,1.0563532030067016e+16
S36,6.137574,5.784569,-0.476724,-0.19975,8.4379,1.5097074373356486e+16
S37,5.8781,5.585771,-0.577969,-1.878805,7.397992,2.053525548845196e+16
