Segment,RMSE,MAE,Pearson_r,R2,Max_Error,MAPE
S1,4.300702,4.086626,-0.058882,-0.099936,6.307013,0.96869
S2,4.172146,3.857607,-0.473741,-0.392637,6.307013,0.770884
S3,3.761733,3.193013,-0.451099,-0.86814,6.307013,0.350754
S4,4.716384,4.07249,-0.676297,-0.597849,7.239826,1.2957
S5,4.586864,3.972179,-0.243613,-0.292232,7.239826,4282281155119504.5
S6,5.012752,4.345897,-0.227581,-0.876756,7.239826,4282281155119505.5
S7,4.68183,3.649119,0.112017,-1.581383,7.239826,4282281155119505.5
S8,4.649087,3.536136,0.194917,-0.797797,7.239826,4282281155119505.5
S9,4.923487,4.126147,0.403178,-0.982926,7.239826,4282281155119505.5
S10,4.690634,3.960116,0.725097,-0.643,6.590993,8968757678568619.0
S11,4.717432,3.98196,0.726192,-0.661827,6.590993,9067135960917154.0
S12,4.435871,3.76503,0.95807,-0.352988,6.243641,1.303737030165603e+16
S13,5.475143,5.040437,0.602527,-1.766771,7.864243,1.894027086600528e+16
S14,5.557775,5.296387,0.251011,-9.795058,7.864243,1.894027086600528e+16
S15,5.33213,4.814828,0.503592,-3.172938,7.864243,1.894027086600528e+16
S16,4.709131,3.974835,0.414305,-1.908953,7.864243,1.4253794342556166e+16
S17,4.125827,3.297493,0.531334,-0.381038,7.864243,9873134905088130.0
S18,3.553161,2.626276,0.119372,-0.474638,7.864243,5902900564349252.0
S19,1.885736,1.769949,0.895421,0.032527,2.726281,0.340737
S20,1.667322,1.571235,0.832499,0.311701,2.726281,0.303688
S21,1.667848,1.572027,0.840382,0.343762,2.726281,0.316967
S22,1.724438,1.64019,0.846155,0.322837,2.726281,0.339545
S23,1.851286,1.748355,0.529067,-7.658342,2.726281,0.418772
S24,1.837977,1.72791,0.754714,-2.824333,2.726281,0.410425
S25,1.463903,1.298092,0.736748,-1.151979,2.421158,0.303987
S26,1.400051,1.21566,0.367874,-0.699545,2.421158,0.266591
S27,1.967113,1.624178,-0.24348,-0.449867,3.562526,0.291964
S28,1.988061,1.648744,-0.055004,-0.258722,3.562526,0.311518
S29,1.736265,1.326079,-0.001861,-0.33112,3.562526,0.215933
S30,2.946668,2.126511,-0.558746,-0.454076,5.942031,0.274358
S31,4.537622,3.510895,0.567638,-0.550842,8.45368,0.365818
S32,4.712399,3.905837,0.547562,-0.776694,8.45368,0.401631
S33,4.626282,3.77953,0.079482,-0.30545,8.45368,0.460496
S34,5.453521,4.701008,-0.607909,-0.2526,8.45368,5471057717478803.0
S35,6.039627,5.682803,-0.676682,-0.149126,8.45368,1.0256837082784232e+16
