Segment,RMSE,MAE,Pearson_r,R2,Max_Error,MAPE
S1,4.097372,3.900376,0.202907,0.001611,5.636346,0.979562
S2,3.881182,3.54072,-0.322341,-0.205166,5.636346,0.739072
S3,3.453458,3.004934,-0.538694,-0.574496,5.636346,0.33937
S4,4.0948,3.678877,-0.469043,-0.204433,5.636346,1.070559
S5,4.204291,3.756296,-0.020124,-0.085661,6.100861,4579305716244831.0
S6,4.625764,4.141663,-0.171176,-0.598168,6.100861,4579305716244832.0
S7,4.250925,3.493948,0.476871,-1.128081,6.100861,4579305716244832.0
S8,4.240568,3.457605,0.627398,-0.49573,6.100861,4579305716244832.0
S9,4.683888,4.078876,0.739868,-0.794627,6.100861,4579305716244833.0
S10,4.895095,4.244434,0.762307,-0.789355,6.606734,9538320201199408.0
S11,4.91382,4.259378,0.771587,-0.803071,6.606734,9605619885047046.0
S12,4.963165,4.299297,0.868703,-0.693766,6.606734,1.4277574791576518e+16
S13,5.848573,5.462481,0.688736,-2.157055,7.604465,1.9985485659694332e+16
S14,5.916156,5.686648,0.267393,-11.232138,7.604465,1.9985485659694332e+16
S15,5.553508,4.966071,0.339166,-3.526632,7.604465,1.9985485659694332e+16
S16,4.91002,4.16541,0.397489,-2.162434,7.604465,1.5026471174739754e+16
S17,4.295173,3.481821,0.525402,-0.496735,7.604465,1.0379865774647286e+16
S18,3.49862,2.648074,0.123404,-0.429714,7.604465,5707910868117812.0
S19,1.85361,1.753381,0.906073,0.065211,2.445944,0.329595
S20,1.701042,1.621035,0.853978,0.28358,2.236304,0.309396
S21,1.778993,1.744813,0.856382,0.253386,2.236304,0.346103
S22,1.769308,1.735126,0.923221,0.287139,2.236304,0.355078
S23,1.866789,1.811571,0.698278,-7.80396,2.547663,0.43467
S24,1.816793,1.71173,0.807462,-2.736683,2.547663,0.414275
S25,1.59756,1.458016,0.817131,-1.562876,2.547663,0.344619
S26,1.455694,1.242743,0.535233,-0.837323,2.547663,0.281405
S27,1.878763,1.541275,-0.355245,-0.322554,3.258329,0.287542
S28,1.923523,1.586529,-0.08888,-0.178325,3.258329,0.313744
S29,1.618844,1.182249,-0.054791,-0.157164,3.258329,0.202373
S30,2.820847,2.02724,-0.4818,-0.332551,5.692712,0.270368
S31,4.393675,3.288585,0.40602,-0.454008,8.28209,0.343019
S32,4.555272,3.723143,0.485594,-0.660188,8.28209,0.386964
S33,4.562288,3.732873,-0.091987,-0.269584,8.28209,0.474655
S34,5.369976,4.600981,-0.642542,-0.214515,8.28209,5422945032540063.0
S35,5.969556,5.645344,-0.615035,-0.122617,8.28209,1.0217899965990102e+16
S36,6.084573,5.760167,-0.365921,-0.179118,8.28209,1.5007968940639638e+16
S37,5.826547,5.560129,-0.350308,-1.82853,7.224814,2.0323613291844692e+16
S38,8.546885,7.665801,0.855058,0.034779,15.601607,2.0323613291844692e+16
S39,13.556539,11.444373,0.759371,0.038032,25.988141,2.0323613291844692e+16
S40,13.488695,11.309879,0.836332,0.047636,25.988141,1.9717903308556492e+16
S41,13.477341,11.28564,0.832377,0.049239,25.988141,1.9608742159210236e+16
S42,13.223762,10.274842,0.787882,0.012413,25.988141,1.4818673184560704e+16
S43,13.149022,10.126335,0.822008,-0.116798,25.988141,9503028833355648.0
S44,11.53516,7.875231,0.887428,0.0139,25.988141,9503028833355648.0
S45,6.426952,5.406207,-0.175715,-1.301831,11.173999,9503028833355648.0
S46,7.698589,6.370747,-0.300031,-3.03605,12.205086,4685793784103787.0
S47,7.334177,5.742029,-0.55673,-4.2701,12.205086,1.515769
S48,7.333073,5.698721,-0.59751,-4.086745,12.205086,1.508138
S49,7.476362,5.857838,-0.47574,-2.539464,12.205086,1.50706
S50,7.580804,6.128363,-0.437411,-1.360753,12.205086,1.468015
S51,6.607657,5.346327,-0.36852,-1.034931,12.205086,0.860103
S52,5.502276,4.693043,0.261896,-0.870754,8.28538,0.388991
S53,6.803861,5.966271,0.098381,-4.030581,10.109791,0.401089
S54,7.568428,7.310104,-0.054967,-47.315827,10.109791,0.489992
S55,6.991092,6.250841,0.051718,-5.285547,10.109791,0.424317
S56,7.197459,6.564973,-0.719996,-2.765923,10.109791,0.517497
S57,7.589796,6.945489,-0.827512,-1.763714,10.109791,0.72209
S58,7.518629,6.879002,-0.484774,-0.746723,10.109791,5.009516
S59,6.360808,5.595023,-0.330178,-1.135681,8.76488,4.97057
S60,5.782151,5.054348,0.131547,-4.308507,8.76488,5.003478
S61,6.418466,6.067785,0.518568,-7.028373,8.76488,5.216039
S62,6.884768,6.514511,0.607703,-5.265242,8.76488,6217432344829915.0
S63,6.601585,6.277405,0.766178,-3.739777,8.283284,1.17285176077524e+16
S64,6.533985,6.219847,0.786723,-3.500839,8.283284,1.7388874262503994e+16
S65,6.885992,6.79257,0.926185,-5.760962,8.283284,1.7388874262503994e+16
S66,7.236238,7.198431,0.13623,-0.774136,8.283284,1.7388874262503994e+16
S67,7.421089,7.381046,0.741305,0.146294,8.283284,1.7388874262503994e+16
S68,6.698221,6.453095,0.78209,0.293944,7.96625,1.1171441917674086e+16
S69,5.991974,5.290404,0.716084,0.277768,7.96625,5660356654751600.0
S70,5.203227,4.362153,0.624326,0.094706,7.96625,0.825863
S71,5.208403,4.366755,0.198026,-2.042712,7.96625,0.285707
S72,4.305422,3.37844,0.640393,-0.486236,7.96625,0.232094
S73,3.09818,2.573372,0.340279,-0.126721,5.86987,0.250407
S74,3.134987,2.613808,-0.16471,-0.43337,5.86987,0.277972
S75,4.827735,4.05286,-0.268152,-0.536474,9.000407,0.35802
S76,4.799918,3.975941,-0.260236,-0.507994,9.000407,0.354362
S77,4.395134,3.577938,-0.066351,-0.14226,9.000407,0.414906
S78,5.505248,4.720594,-0.152377,-0.198251,9.000407,0.46858
S79,9.28247,7.293527,-0.441139,-0.694516,18.573435,0.500534
S80,9.946055,8.33988,-0.288213,-1.210524,18.573435,0.534849
S81,9.260361,7.074864,-0.222712,-0.591046,18.573435,0.48655
S82,10.175577,8.563304,-0.44173,-0.648414,18.573435,0.809151
S83,10.106302,8.303287,-0.463592,-0.727457,18.573435,0.733576
S84,9.846457,7.940697,-0.443348,-0.473769,18.573435,0.958963
S85,7.058933,6.159863,-0.436062,-1.801629,10.44073,1.059025
S86,9.166187,7.46092,-0.578246,-16.212105,17.042656,1.279221649696139e+16
S87,10.174272,9.043758,-0.488621,-21.367022,17.042656,1.279221649696139e+16
S88,9.296731,7.728199,-0.713858,-6.546937,17.042656,1.279221649696139e+16
S89,10.248937,9.19802,-0.705982,-1.498062,17.042656,1.279221649696139e+16
S90,10.773349,9.878321,-0.893261,-1.134246,17.042656,1.279221649696139e+16
S91,11.565658,10.726552,-0.912502,-1.073653,17.042656,1.279221649696139e+16
S92,9.332875,8.425677,-0.83183,-1.286356,12.977816,1.140495
S93,9.149031,8.262605,-0.816531,-0.901985,12.977816,2.221728
S94,9.432763,8.867102,-0.837448,-0.522363,12.977816,2.50363
S95,8.657739,8.008517,-0.718309,-0.294181,12.977816,2.854941
S96,9.491981,8.637766,-0.633279,-0.895065,13.918942,4.694726
S97,8.829545,8.104408,-0.437855,-5.140666,13.918942,5.024805
S98,8.844327,8.143352,0.168565,-8.835137,13.918942,5.03968
S99,7.979935,7.049453,0.029693,-8.02116,13.918942,3.302979
S100,7.605856,6.315763,-0.068839,-7.348964,13.918942,3.040471
S101,7.304124,5.72766,-0.214702,-8.142269,13.918942,2.673203
S102,4.871677,4.075233,0.476856,-4.295956,9.777665,1.006975
S103,3.045877,2.941927,0.937474,-1.091066,4.004379,0.697147
S104,3.214331,3.077863,0.521378,-8.703867,4.286685,0.858206
S105,3.044473,2.887681,0.409674,-7.325281,4.286685,0.822424
S106,3.237502,3.130219,0.769406,-5.263796,4.286685,0.850109
S107,4.28093,3.980708,0.349366,-9.219161,7.163486,1.135585
S108,4.189801,3.876128,0.263121,-9.197829,7.163486,0.959403
S109,4.226767,3.925876,0.097653,-10.491161,7.163486,0.942557
S110,3.916489,3.510297,-0.095711,-13.956658,7.163486,0.782881
S111,3.80988,3.152351,-0.097771,-13.641267,7.163486,0.719092
S112,3.68382,2.977626,-0.05488,-13.609425,7.163486,0.73049
S113,3.263671,2.752698,0.45531,-2.116259,5.813916,2.791163
S114,3.163913,2.648024,0.145728,-2.750753,5.813916,2.848174
S115,2.879192,2.208781,0.001947,-0.98689,5.813916,2.749672
S116,2.787527,1.962341,0.092946,-0.524835,5.813916,2.694026
S117,2.929186,2.317156,0.026194,-0.232188,5.813916,2.737564
S118,2.952417,2.34726,-0.209755,-0.072723,5.813916,2.687368
S119,2.721662,2.227222,-0.351976,-0.430315,5.093689,0.344244
S120,2.663754,2.166469,-0.636386,-3.127341,5.093689,0.247403
S121,2.669088,2.186739,-0.379672,-2.599511,5.093689,0.252001
S122,3.030773,2.722819,0.413118,-3.470477,5.093689,0.302908
S123,3.663356,3.272218,0.657804,-2.740237,5.502034,0.333374
S124,3.534439,2.883533,0.123049,-2.034558,5.502034,0.286061
S125,4.05338,3.208034,-0.28079,-0.177371,7.040698,5284747375904553.0
S126,4.426363,3.638323,-0.480011,-0.173274,7.040698,5284747375904553.0
S127,4.439207,3.698665,-0.775885,-0.17823,7.040698,5284747375904553.0
S128,4.313799,3.514375,-0.701596,-0.160958,7.040698,5284747375904553.0
S129,3.692256,2.704827,-0.149258,-0.291218,7.040698,5284747375904553.0
S130,3.96408,3.289196,0.330146,-0.032133,7.040698,5284747375904553.0
S131,3.449553,2.976694,-0.087218,-0.107037,5.165689,0.52849
S132,2.802446,2.252783,0.48385,-0.57109,5.165689,0.224564
S133,2.861329,2.366542,0.624263,-0.324314,5.165689,0.254263
S134,2.770153,2.24128,0.640263,-0.252062,5.165689,0.243698
S135,2.837874,2.407399,0.148473,-0.243042,5.165689,0.268963
S136,2.505247,2.043538,0.202473,-0.135119,5.165689,0.239353
S137,2.516989,2.049227,-0.101859,-0.669119,5.199823,0.36632
S138,3.407698,2.889014,-0.270825,-1.114657,5.66133,0.621495
S139,4.597397,3.883204,-0.130364,-0.869896,7.772226,5833832309300159.0
S140,5.29631,4.713432,0.530679,-1.300721,7.772226,5833832309300161.0
S141,5.264409,4.576584,0.418181,-0.87408,7.772226,5833832309300161.0
S142,5.235452,4.351971,0.115457,-1.59564,7.772226,5833832309300161.0
S143,4.789853,3.566045,0.029621,-0.964598,7.772226,5833832309300161.0
S144,4.207436,2.752625,0.136858,-0.503328,7.772226,5833832309300161.0
S145,2.816916,1.681013,0.438676,-0.158161,6.655107,1.935517
S146,1.170786,0.940941,0.59052,0.014841,2.214678,0.150516
S147,1.134449,0.873016,0.052519,-1.060076,2.214678,0.144255
S148,1.423667,1.223674,0.414543,-1.845778,2.214678,0.191636
S149,2.43807,1.955002,0.123977,-1.6629,4.872234,0.426012
S150,2.929289,2.500411,0.363663,-1.502279,4.872234,0.622939
S151,3.142374,2.792111,0.528756,-1.541884,4.872234,0.722997
S152,3.17882,2.8409,0.136399,-0.582668,4.872234,0.703814
S153,3.824286,3.642793,-0.143909,-0.26976,5.224177,0.767772
S154,4.294915,4.163514,-0.028684,-0.026934,5.231245,0.78637
S155,4.028119,3.889355,0.330513,-0.090257,5.231245,0.594629
S156,3.673595,3.249672,0.604852,-0.308776,5.231245,0.382228
S157,3.588778,3.137989,0.822478,-0.271126,5.231245,0.349172
S158,3.586956,3.135374,0.862471,0.109139,5.231245,0.423368
S159,2.90763,2.415634,0.766815,0.301425,5.231245,0.3667
S160,3.349568,2.64877,0.737987,0.237064,6.63006,0.376856
S161,3.208365,2.47829,0.805774,0.320367,6.63006,0.357515
S162,3.304476,2.767409,0.812273,0.264469,6.63006,0.386207
S163,3.180674,2.534579,0.747959,0.152627,6.63006,0.307974
S164,3.908589,3.135426,-0.01935,-1.239584,6.63006,0.271267
S165,4.365388,3.792375,0.034017,-1.854686,6.63006,0.328823
S166,3.509642,3.000216,-0.527322,-1.387643,6.096799,0.299309
S167,3.720269,3.256342,-0.424183,-1.322215,6.096799,0.316716
S168,4.185261,3.778877,-0.318286,-1.40757,6.096799,0.349241
S169,4.630731,4.434831,-0.438636,-3.816396,6.096799,0.386327
S170,4.088151,3.912742,-0.335645,-2.9864,5.085084,0.348102
S171,3.68011,3.457562,-0.1117,-2.07412,5.085084,0.303333
S172,3.634736,3.35101,-0.612993,-6.641503,5.085084,0.279818
S173,3.298442,2.74116,-0.094972,-1.779181,5.085084,0.22922
S174,3.658767,2.959521,0.229985,0.039471,6.39525,0.75464
S175,3.20997,2.544915,0.555655,0.180803,6.39525,0.76588
S176,3.002936,2.223205,0.693547,0.119659,6.39525,0.746095
S177,2.875968,1.873693,0.530143,-0.311211,6.39525,0.717767
S178,3.593416,2.570795,0.021126,-1.300351,6.39525,0.882796
S179,3.76835,3.020611,0.20328,-1.744935,6.39525,0.953417
S180,2.932266,2.404598,-0.086738,-3.211929,5.420406,0.437513
