Segment,RMSE,MAE,Pearson_r,R2,Max_Error,MAPE
S3530,5.663898,4.910056,-0.833904,-0.520127,8.551692,0.495917
S3531,5.500363,4.597935,-0.802056,-0.579179,8.551692,0.485011
S3532,4.687798,3.929981,0.165792,-1.59476,8.551692,0.51544
S3533,4.812701,4.247656,0.306371,-3.346513,8.551692,0.548641
S3534,4.714878,3.917824,-0.044695,-2.712403,8.551692,0.520831
S3535,5.863366,4.506557,0.386022,-0.922885,12.084093,9070319545620860.0
S3536,5.80189,4.439257,-0.107321,-0.378897,12.084093,9070319545620860.0
S3537,6.643354,5.469916,-0.243695,-0.122174,12.084093,9070319545620860.0
S3538,6.441851,4.992285,-0.333853,-0.135706,12.084093,9070319545620860.0
S3539,6.338624,4.555772,-0.421565,-0.103122,12.084093,9070319545620860.0
S3540,6.549644,5.16216,-0.424121,-0.100446,12.084093,9070319545620860.0
S3541,4.918252,4.116728,0.07131,-1.183524,8.17233,0.244198
S3542,5.371543,4.490106,-0.128585,-1.316514,8.17233,0.25581
S3543,5.350285,4.476089,0.14913,-1.17203,8.088227,0.253425
S3544,7.597478,6.468081,0.861703,-1.017202,13.27925,0.308873
S3545,11.882465,10.16449,0.36748,-2.289061,22.380091,0.415929
S3546,15.340359,13.5059,-0.026668,-3.778313,24.110146,0.490166
S3547,16.816665,15.512282,-0.024955,-6.474457,24.110146,0.544053
S3548,16.973088,15.829951,-0.170065,-8.496549,24.110146,0.54986
S3549,16.934451,15.746374,-0.267541,-8.765992,24.110146,0.544539
S3550,16.057649,13.81071,-0.791917,-4.22465,24.110146,0.486128
S3551,13.25528,10.551941,-0.871448,-2.600296,24.110146,0.40952
S3552,9.293232,7.654959,-0.799478,-2.796551,17.849794,0.367967
S3553,6.275743,5.690218,-0.776671,-2.991157,9.272201,0.336524
S3554,5.131438,4.605945,-0.537769,-3.433767,7.586762,0.290594
S3555,8.248973,6.265724,0.116148,-1.089762,17.545437,1.3169603989806154e+16
S3556,9.426092,7.870901,0.642982,-1.25708,17.545437,1.3169603989806154e+16
S3557,9.402682,7.785154,0.264196,-1.225203,17.545437,1.3169603989806154e+16
S3558,9.123777,7.2933,-0.10272,-1.110022,17.545437,1.3169603989806154e+16
S3559,8.899334,6.871599,-0.310099,-0.900451,17.545437,1.3169603989806154e+16
S3560,8.919323,6.932012,-0.951875,-1.220603,17.545437,1.3169603989806154e+16
S3561,5.460059,4.518489,-0.795701,-0.788735,11.296328,0.677591
S3562,3.375732,3.32511,-0.266494,-0.25621,4.136058,0.296436
S3563,3.598475,3.577983,-0.603643,-0.320131,4.136058,0.344767
S3564,3.973112,3.880697,-0.617655,-0.80224,5.593416,0.423012
S3565,3.702365,3.294938,-0.159014,-1.131805,5.593416,0.384497
S3566,5.196207,4.350605,0.728036,0.15741,9.463048,0.412687
S3567,7.000499,5.821951,0.465154,0.05189,11.89237,0.433873
S3568,8.606131,7.289367,-0.234078,-0.421966,12.940555,0.435736
S3569,12.029499,10.141184,-0.641488,-1.43621,20.941127,0.47322
S3570,15.780172,13.481328,-0.76984,-4.251087,25.634278,0.471825
S3571,18.602013,17.49978,-0.766826,-13.00825,25.634278,0.591658
S3572,19.832233,19.142528,-0.63656,-19.241345,25.634278,0.628462
S3573,20.276911,19.787476,-0.398282,-27.385295,25.634278,0.639106
S3574,19.845817,18.960691,-0.902831,-21.53434,25.634278,0.607092
S3575,17.958141,16.006984,-0.958029,-9.435131,25.634278,0.520803
S3576,14.593823,11.761081,-0.946166,-6.479386,24.127301,0.402466
S3577,10.818196,8.163104,-0.518185,-5.749761,19.319539,0.298898
S3578,7.442721,5.250908,-0.345326,-3.193699,15.762058,0.211509
S3579,3.740665,2.654316,0.39197,-0.61489,7.979842,0.122137
S3580,3.421845,2.502578,0.8449,0.583144,7.069413,0.208224
S3581,3.267998,2.307089,0.817509,0.623671,7.069413,0.205282
S3582,4.046641,3.255266,0.643346,0.399047,7.069413,0.258092
S3583,4.13993,3.385577,0.144855,-0.454651,7.069413,0.276005
S3584,4.875941,4.173596,-0.516002,-0.889555,7.069413,0.365573
S3585,4.942141,4.473708,-0.713186,-0.987009,7.069413,0.39462
