time,ncells,lon,lat,O3,CO,NO,NO2,SO2,PM1,PM2.5,PM10,StationName
2024-03-25 01:00:00,0,150.782544,-34.577839,4.1024084,0.15731345,0.14499953,0.325408,0.23347335,6.7793427,8.502907,13.365088,Albion_Park_Sth
2024-03-25 01:00:00,1,150.580539,-34.306187,2.7104435,0.047708344,0.029687107,0.045293022,0.0023719515,0.4401979,0.74426025,1.2658154,Albion_Park_Sth
2024-03-25 01:00:00,2,149.57333,-33.40333,,,,,,,,,Albion_Park_Sth
2024-03-25 01:00:00,3,150.761939,-33.917658,3.9055207,0.07326416,0.084546365,0.19410056,0.030047875,3.0517876,3.942454,4.9186893,Albion_Park_Sth
2024-03-25 01:00:00,4,150.690141,-34.041702,3.5069616,0.057960935,0.012838802,0.037487105,0.013754824,1.8820772,2.6229863,3.4993496,Albion_Park_Sth
2024-03-25 01:00:00,5,150.795546,-34.066648,3.7161906,0.08419415,0.17389,0.32622272,0.010262613,2.320304,3.0714142,4.1027966,Albion_Park_Sth
2024-03-25 01:00:00,6,151.046062,-33.891572,3.8260667,0.120027155,0.33610114,0.6098585,0.050189584,3.1431665,4.180802,5.3037143,Albion_Park_Sth
2024-03-25 01:00:00,7,151.135792,-33.916185,3.6399188,0.14593385,0.46702358,0.7918727,0.055365667,3.216384,4.2147617,5.387846,Albion_Park_Sth
2024-03-25 01:00:00,8,150.81916,-34.47442,4.216491,0.12418022,0.13381054,0.32324842,0.26989496,3.3266945,4.4502635,6.767976,Albion_Park_Sth
2024-03-25 01:00:00,9,151.046778,-33.881407,3.8056955,0.12279028,0.36795282,0.65798837,0.055159293,3.1947188,4.26642,5.400343,Albion_Park_Sth
2024-03-25 01:00:00,10,150.90731,-33.931338,3.6989176,0.13732421,0.39321873,0.685121,0.045632876,3.8807483,4.978059,6.2184653,Albion_Park_Sth
2024-03-25 01:00:00,11,151.117809,-33.76526,5.182533,0.13915506,0.20282769,0.55421317,0.059601262,3.8237414,5.2926574,6.5109887,Albion_Park_Sth
2024-03-25 01:00:00,12,151.759634,-32.931176,,,,,,,,,Albion_Park_Sth
2024-03-25 01:00:00,13,150.498009,-34.051688,2.880875,0.049093653,0.0013060712,0.0032745786,0.0046885125,0.6103985,0.98453945,1.6036248,Albion_Park_Sth
2024-03-25 01:00:00,14,150.997812,-33.799489,4.6421523,0.13321538,0.2534639,0.6002219,0.05832592,3.500443,4.751007,5.8810964,Albion_Park_Sth
2024-03-25 01:00:00,15,150.914185,-33.794246,4.214894,0.11712067,0.2339685,0.49252084,0.04800745,3.3925583,4.516317,5.6523137,Albion_Park_Sth
2024-03-25 01:00:00,16,151.242802,-33.931776,2.566636,0.22111006,1.59934,1.7345867,0.66828305,6.0667443,7.608333,16.025803,Albion_Park_Sth
2024-03-25 01:00:00,17,150.747347,-33.616436,4.6262474,0.061372638,0.045169197,0.14636634,0.3812549,2.4943836,3.7449136,4.653286,Albion_Park_Sth
2024-03-25 01:00:00,18,151.163933,-33.864353,3.8975043,0.15571015,0.4867734,0.88376516,0.08202061,3.8272748,5.257487,9.749922,Albion_Park_Sth
2024-03-25 01:00:00,19,150.766799,-33.795155,4.1473265,0.09732458,0.17452694,0.37264043,0.05198645,3.3487072,4.5343103,5.67054,Albion_Park_Sth
2024-03-25 01:00:00,20,150.887328,-34.417064,3.6670725,0.070948504,0.07341072,0.16350189,0.31471476,2.247771,3.2010603,6.30577,Albion_Park_Sth
2024-03-25 01:00:00,21,151.432414,-33.278966,4.5918965,0.079376884,0.11681034,0.30528387,0.5916985,6.179518,8.795875,11.888835,Albion_Park_Sth
2024-03-25 02:00:00,0,150.782544,-34.577839,4.462392,0.16035952,0.111183606,0.277136,0.2073228,5.8741684,7.5198765,11.701351,Albion_Park_Sth
2024-03-25 02:00:00,1,150.580539,-34.306187,2.6930149,0.046992164,0.030525707,0.047959093,0.0014475023,0.29331195,0.49758402,0.78933126,Albion_Park_Sth
2024-03-25 02:00:00,2,149.57333,-33.40333,,,,,,,,,Albion_Park_Sth
2024-03-25 02:00:00,3,150.761939,-33.917658,3.9938116,0.0602844,0.011504816,0.03685341,0.01617248,1.903949,2.567994,3.2905715,Albion_Park_Sth
2024-03-25 02:00:00,4,150.690141,-34.041702,3.0922341,0.05138063,0.0069868467,0.016769737,0.004923368,0.68517816,1.0558125,1.585717,Albion_Park_Sth
2024-03-25 02:00:00,5,150.795546,-34.066648,3.311802,0.06699548,0.100741595,0.17723377,0.007535435,1.3032283,1.8115147,2.5176897,Albion_Park_Sth
2024-03-25 02:00:00,6,151.046062,-33.891572,4.5451503,0.1079776,0.21202214,0.4740203,0.029360782,2.5498238,3.376916,4.262552,Albion_Park_Sth
2024-03-25 02:00:00,7,151.135792,-33.916185,4.3204947,0.12120044,0.27501708,0.5612235,0.036192764,2.382446,3.1522563,4.021375,Albion_Park_Sth
2024-03-25 02:00:00,8,150.81916,-34.47442,4.3433447,0.3066124,0.31678015,0.70956796,0.51010036,4.61375,6.142415,9.932879,Albion_Park_Sth
2024-03-25 02:00:00,9,151.046778,-33.881407,4.5452695,0.111274414,0.23511349,0.52119726,0.030431319,2.6040964,3.451986,4.3530645,Albion_Park_Sth
2024-03-25 02:00:00,10,150.90731,-33.931338,4.584264,0.1124955,0.18966703,0.42987433,0.027844181,2.8856628,3.7217724,4.647499,Albion_Park_Sth
2024-03-25 02:00:00,11,151.117809,-33.76526,5.1949725,0.10983249,0.109738454,0.32744518,0.03535275,2.8202748,3.9724572,4.899157,Albion_Park_Sth
2024-03-25 02:00:00,12,151.759634,-32.931176,,,,,,,,,Albion_Park_Sth
2024-03-25 02:00:00,13,150.498009,-34.051688,2.9104757,0.04831459,0.0011582448,0.0028932332,0.003220844,0.45375764,0.745488,1.1854386,Albion_Park_Sth
2024-03-25 02:00:00,14,150.997812,-33.799489,4.904559,0.10355118,0.14050406,0.37121463,0.0260951,2.4997852,3.3942456,4.2671,Albion_Park_Sth
2024-03-25 02:00:00,15,150.914185,-33.794246,4.878601,0.09885604,0.11625161,0.3074009,0.028685424,2.699554,3.636744,4.57172,Albion_Park_Sth
2024-03-25 02:00:00,16,151.242802,-33.931776,3.8310266,0.1930227,0.81726146,1.4192472,0.6202359,5.7091665,7.3541517,14.2412195,Albion_Park_Sth
2024-03-25 02:00:00,17,150.747347,-33.616436,4.4094048,0.061656855,0.016530707,0.059126914,0.12298533,1.927222,2.9323046,3.7103941,Albion_Park_Sth
2024-03-25 02:00:00,18,151.163933,-33.864353,4.8530617,0.122286044,0.22030793,0.5137922,0.042708162,2.7818356,3.840783,7.0898194,Albion_Park_Sth
2024-03-25 02:00:00,19,150.766799,-33.795155,4.787282,0.08518784,0.07282739,0.20660111,0.027624615,2.495864,3.4417214,4.331042,Albion_Park_Sth
2024-03-25 02:00:00,20,150.887328,-34.417064,3.4166093,0.06617932,0.07470807,0.15523678,0.20584565,1.1672045,1.903839,6.8163285,Albion_Park_Sth
2024-03-25 02:00:00,21,151.432414,-33.278966,3.620625,0.08782576,0.7229609,1.2404883,1.6446811,6.980076,9.597079,13.826715,Albion_Park_Sth
2024-03-25 03:00:00,0,150.782544,-34.577839,4.4690533,0.11496421,0.06847981,0.18300551,0.17625807,4.463907,5.905636,9.395879,Albion_Park_Sth
2024-03-25 03:00:00,1,150.580539,-34.306187,2.6839225,0.04653982,0.032674853,0.05319145,0.0009470675,0.21472041,0.342053,0.47412848,Albion_Park_Sth
2024-03-25 03:00:00,2,149.57333,-33.40333,,,,,,,,,Albion_Park_Sth
2024-03-25 03:00:00,3,150.761939,-33.917658,3.5456846,0.055430643,0.008669781,0.02551755,0.008919674,1.2514297,1.7426933,2.334386,Albion_Park_Sth
2024-03-25 03:00:00,4,150.690141,-34.041702,2.8969839,0.04877502,0.007352587,0.015811644,0.0019251517,0.31371385,0.52486557,0.81160855,Albion_Park_Sth
2024-03-25 03:00:00,5,150.795546,-34.066648,3.488405,0.07169795,0.10504814,0.20121117,0.0062192813,1.1102269,1.528691,2.0695264,Albion_Park_Sth
2024-03-25 03:00:00,6,151.046062,-33.891572,5.1835413,0.10738372,0.1575512,0.42919084,0.022864355,2.580014,3.372129,4.2144313,Albion_Park_Sth
2024-03-25 03:00:00,7,151.135792,-33.916185,4.8604207,0.12612945,0.24293911,0.5883258,0.034233846,2.369879,3.0880492,3.9809554,Albion_Park_Sth
2024-03-25 03:00:00,8,150.81916,-34.47442,4.269432,0.29183492,0.2718259,0.63555306,0.44607186,3.3799517,4.5572677,7.89894,Albion_Park_Sth
2024-03-25 03:00:00,9,151.046778,-33.881407,5.221769,0.10954164,0.16812716,0.4575947,0.023670964,2.614096,3.4237516,4.275033,Albion_Park_Sth
2024-03-25 03:00:00,10,150.90731,-33.931338,5.0948334,0.10803721,0.14550835,0.39029342,0.022095103,2.8176608,3.605522,4.482204,Albion_Park_Sth
2024-03-25 03:00:00,11,151.117809,-33.76526,5.389373,0.10959291,0.09790529,0.31093138,0.026633998,2.6251237,3.6606982,4.5388656,Albion_Park_Sth
2024-03-25 03:00:00,12,151.759634,-32.931176,,,,,,,,,Albion_Park_Sth
2024-03-25 03:00:00,13,150.498009,-34.051688,2.8088067,0.04580823,0.001245964,0.002958312,0.0013970643,0.24781413,0.4327147,0.66960776,Albion_Park_Sth
2024-03-25 03:00:00,14,150.997812,-33.799489,5.491939,0.10689353,0.12485229,0.38789597,0.025149733,2.627889,3.4951205,4.361885,Albion_Park_Sth
2024-03-25 03:00:00,15,150.914185,-33.794246,5.339331,0.0973148,0.09073146,0.2814337,0.02436857,2.692089,3.5922482,4.494077,Albion_Park_Sth
2024-03-25 03:00:00,16,151.242802,-33.931776,5.0815043,0.14335883,0.31000438,0.78323364,0.43911472,5.1260037,6.918649,12.760447,Albion_Park_Sth
2024-03-25 03:00:00,17,150.747347,-33.616436,4.6944146,0.06627309,0.016122667,0.064276464,0.08827497,2.1135583,3.1792705,3.9752018,Albion_Park_Sth
2024-03-25 03:00:00,18,151.163933,-33.864353,5.623023,0.13040559,0.18959902,0.5385639,0.06212844,3.094971,4.2722826,8.197081,Albion_Park_Sth
2024-03-25 03:00:00,19,150.766799,-33.795155,4.8031325,0.083240725,0.0616675,0.1849515,0.021130174,2.19978,3.0291424,3.8284779,Albion_Park_Sth
2024-03-25 03:00:00,20,150.887328,-34.417064,3.815441,0.07622524,0.049225394,0.12520403,0.55151534,1.4233087,2.249877,8.087566,Albion_Park_Sth
2024-03-25 03:00:00,21,151.432414,-33.278966,3.5529034,0.0940107,0.83521765,1.503529,1.9996461,8.600871,11.334045,15.84998,Albion_Park_Sth
2024-03-25 04:00:00,0,150.782544,-34.577839,3.9348252,0.074078925,0.050700452,0.13544418,0.10199821,3.4214952,4.513856,7.981531,Albion_Park_Sth
2024-03-25 04:00:00,1,150.580539,-34.306187,2.6848135,0.047390554,0.038607072,0.07081009,0.001165047,0.261669,0.40204173,0.54963833,Albion_Park_Sth
2024-03-25 04:00:00,2,149.57333,-33.40333,,,,,,,,,Albion_Park_Sth
2024-03-25 04:00:00,3,150.761939,-33.917658,3.4795024,0.055320777,0.011626316,0.036063943,0.0059532025,1.0242097,1.4221692,1.9180783,Albion_Park_Sth
