Segment,RMSE,MAE,Pearson's r,R²,Max Error,MAPE
S58,5.130591,4.628026,0.86464,0.186642,8.626211,5.16435
S59,5.621515,4.831923,0.604855,-0.668086,10.600657,6.349638
S60,6.448816,5.942245,0.238463,-5.603186,11.260776,6.882205
S61,5.932022,5.624382,0.577079,-5.857576,9.457241,5.944414
S62,6.630002,6.010352,0.061185,-4.810138,9.91728,7000884651944213.0
S63,6.922722,6.005294,-0.603191,-4.21213,9.523869,1.381035280892629e+16
S64,6.009396,4.661346,-0.756409,-2.807141,8.760533,1.899803645949542e+16
S65,6.138135,5.358382,-0.17607,-4.372153,8.266379,1.6799443222647834e+16
S66,6.165634,5.918746,0.634179,-0.288003,8.154103,1.524645893172233e+16
S67,7.312379,7.103305,0.769476,0.171122,10.741201,1.3776220777950382e+16
S68,7.28791,6.599297,0.858638,0.164154,12.481592,7567040417700270.0
S69,8.135154,6.906859,0.421456,-0.331277,13.353361,3186179642774314.0
S70,9.315731,7.906021,-0.100031,-1.90187,16.059997,0.703042
S71,10.479044,9.7327,-0.564898,-11.316716,16.415009,0.671733
S72,7.875923,6.87215,-0.340328,-3.973465,13.996687,0.494619
S73,3.699065,3.016933,0.362573,-0.606152,5.773919,0.258974
S74,2.868603,1.966829,-0.14657,-0.200128,5.975226,0.203253
S75,4.443567,3.228197,-0.196697,-0.301672,9.185804,0.276318
S76,3.852083,3.095982,0.411824,0.028768,7.903871,0.274211
S77,4.137402,3.405879,0.231853,-0.012223,7.050624,0.44639
S78,5.744579,4.863925,-0.819501,-0.304699,8.634648,0.537206
S79,8.804153,7.029834,-0.391421,-0.524381,17.434595,0.520697
S80,8.89127,7.363795,0.666329,-0.76653,16.975779,0.47338
S81,8.03846,6.736386,-0.033758,-0.198871,15.404195,0.57631
S82,8.752724,7.553043,-0.641235,-0.219648,17.163244,0.752851
S83,8.841623,7.43806,-0.482768,-0.322168,17.25813,0.612823
S84,7.645416,6.633864,0.640141,0.111471,14.596705,0.86816
S85,6.221182,5.818723,0.771572,-1.176098,8.676062,1.166284
S86,8.472373,8.281496,0.588736,-13.705059,10.804915,8110168527961647.0
S87,7.823214,7.60063,0.512448,-12.224276,11.151164,8370063005857883.0
S88,6.468199,5.655275,-0.207895,-2.65323,10.336177,7758333814272581.0
S89,6.732444,6.04344,0.282089,-0.077931,9.996824,5981114322120383.0
S90,6.898502,6.045535,0.768938,0.12491,10.776044,5691139551713002.0
S91,8.466092,8.035743,0.559243,-0.111121,10.871435,6029283322534861.0
S92,9.304276,8.206478,0.059607,-1.272366,14.414354,0.718496
S93,10.507408,9.665775,-0.661318,-1.508696,14.683396,1.81785
S94,9.994693,9.110302,-0.828485,-0.709146,14.300052,1.887184
S95,7.859073,7.555668,-0.276519,-0.066421,11.00528,2.683133
S96,7.339273,6.826532,0.80998,-0.132965,8.463266,3.774259
S97,8.284306,7.671637,0.51016,-4.405689,11.46708,4.939402
S98,8.608595,7.7533,-0.702364,-8.317843,12.135458,5.073736
S99,5.836445,5.195683,0.120506,-3.825702,7.508035,2.325686
S100,4.552477,3.994103,0.34591,-1.991107,6.870478,1.851626
S101,3.702229,3.502672,-0.440086,-1.348791,6.058603,1.329772
S102,3.144983,2.770247,-0.633991,-1.20711,5.266246,0.703997
S103,2.985893,2.530522,-0.490192,-1.009516,4.238226,0.638071
S104,3.330764,2.733551,-0.72301,-9.419609,5.160483,0.849023
S105,2.893484,2.67535,0.480617,-6.519987,4.281888,0.737411
S106,2.476973,2.268646,0.669482,-2.666572,4.056836,0.631348
S107,2.482369,2.13708,0.458189,-2.436146,4.442721,0.645399
S108,1.632999,1.372894,0.374047,-0.549149,3.06177,0.358241
S109,1.708158,1.475938,-0.128554,-0.876737,2.862833,0.354839
S110,1.190221,1.086425,0.202822,-0.381325,1.597652,0.220986
S111,1.514323,1.501741,-0.29526,-1.313092,1.76176,0.310488
S112,1.686813,1.413358,-0.07083,-2.063163,2.949118,0.344858
S113,2.837023,1.937707,-0.634325,-1.35476,6.247417,2.801162
S114,3.176888,2.405122,-0.706414,-2.78158,6.064374,2.918246
S115,2.919105,1.882391,-0.07362,-1.042358,6.195829,2.832895
S116,2.381445,1.740437,0.629235,-0.112925,4.344601,2.095881
S117,2.342261,1.693962,0.823651,0.212132,5.084816,2.320668
S118,2.468763,2.08389,0.597816,0.249949,4.578753,2.150279
S119,2.70891,2.521855,0.829313,-0.416944,4.29941,0.341878
S120,3.303591,3.072071,0.474216,-5.348257,5.075843,0.376502
S121,2.892729,2.528581,0.16305,-3.227982,4.414488,0.301625
S122,3.228378,2.665199,-0.332959,-4.072424,5.928977,0.2882
S123,3.368106,3.024972,0.263297,-2.16164,4.996638,0.30933
S124,2.86548,2.2482,0.532718,-0.994569,4.799177,0.218832
S125,3.812178,2.858846,-0.075907,-0.041418,7.536527,5656916472964632.0
S126,4.555956,3.830532,-0.585476,-0.242981,7.870405,5907525504209148.0
S127,4.47882,3.747818,-0.409319,-0.199352,8.005246,6008737150434859.0
S128,4.139147,3.50471,0.524838,-0.068854,6.845975,5138588409831289.0
S129,4.392055,3.287354,0.218257,-0.827055,8.749084,6567061907038861.0
S130,4.569908,3.358222,-0.192197,-0.37172,8.927345,6700864602567977.0
S131,3.340446,2.876046,0.317883,-0.038115,4.473754,0.489038
S132,3.349627,2.777873,0.294075,-1.244499,5.272114,0.273961
S133,3.838487,3.319882,-0.437695,-1.383283,6.188547,0.366181
S134,3.56484,2.74969,-0.797577,-1.073473,6.615329,0.300098
S135,3.126222,2.592868,-0.308212,-0.508478,5.493971,0.303553
S136,2.014039,1.573017,0.698278,0.266371,4.034314,0.187776
S137,2.622164,2.354538,-0.09263,-0.811525,4.041994,0.416351
S138,3.140591,2.437398,-0.066296,-0.796142,4.873931,0.55522
S139,4.406775,3.537736,-0.706445,-0.718048,8.195962,6151888568190457.0
S140,5.164885,4.386496,-0.244395,-1.187955,8.201534,6156070911044412.0
S141,4.985708,4.208562,-0.007605,-0.680903,8.314592,6240932238822953.0
S142,5.07847,4.313906,0.325134,-1.442316,8.09688,5253633312672433.0
S143,4.230118,3.414034,0.862027,-0.532267,7.222104,5420910813871829.0
S144,4.03906,3.242865,0.074172,-0.385413,6.914508,5190029500555035.0
S145,2.866018,2.28756,-0.032693,-0.19889,4.774182,1.528274
S146,2.645764,2.069511,-0.658951,-4.030994,4.825773,0.279194
S147,1.285026,1.218512,0.182705,-1.64324,1.700785,0.18882
S148,0.89666,0.789569,0.552701,-0.128861,1.203119,0.121374
S149,1.692214,1.035849,0.025712,-0.282842,3.98817,0.256041
S150,2.541132,1.928489,-0.615809,-0.883067,4.189016,0.497077
S151,2.926493,2.616204,-0.887209,-1.204627,3.929644,0.665166
S152,2.61234,2.44388,0.137349,-0.068852,4.028984,0.573437
S153,3.121256,2.875764,0.552579,0.154177,4.667376,0.594459
S154,3.922381,3.66551,0.698667,0.143489,5.942637,0.652933
S155,4.133682,3.912819,0.503287,-0.148149,6.343395,0.541851
S156,4.448666,3.814305,0.040995,-0.919298,7.013996,0.399466
S157,5.090082,4.312302,-0.831697,-1.557084,8.503946,0.471926
S158,4.668347,4.238977,-0.774682,-0.508981,7.082567,0.601147
S159,3.604029,3.098352,-0.139928,-0.073276,5.552869,0.54322
S160,3.822276,3.17802,0.157792,0.006531,6.319331,0.569182
S161,3.829013,3.388264,0.273612,0.031989,5.6441,0.599902
S162,3.931009,3.530136,-0.060898,-0.040887,5.711124,0.613355
S163,4.072133,3.379399,-0.633577,-0.388929,8.072931,0.449833
S164,4.48198,3.877676,-0.257855,-1.944876,7.992885,0.345664
S165,4.221582,3.910214,-0.038683,-1.669704,7.003493,0.355971
S166,1.959501,1.790713,0.859678,0.255723,3.299435,0.192069
S167,2.85085,2.493344,-0.40854,-0.363649,4.684451,0.272357
S168,3.328073,3.297816,-0.593746,-0.522368,3.873601,0.355128
S169,3.091544,2.868629,0.963235,-1.146713,3.894243,0.240622
S170,2.919356,2.748626,0.04323,-1.03283,4.187319,0.2525
S171,3.293618,3.175819,-0.673389,-1.462328,4.742167,0.297431
S172,3.305003,2.90451,-0.23642,-5.317958,5.207301,0.236911
S173,2.568998,2.305326,0.337459,-0.685879,3.523184,0.201054
S174,3.639362,2.963518,0.278299,0.049632,7.287987,0.84133
S175,3.999203,2.856908,0.337426,-0.27155,8.240742,0.976847
S176,4.237561,3.246593,0.310377,-0.753035,8.616244,1.069617
S177,4.183506,3.626905,0.65578,-1.774503,7.240425,1.027688
S178,4.496833,3.889602,0.304623,-2.602407,8.203725,1.181654
S179,4.459566,3.58438,-0.472748,-2.844278,8.483993,1.177628
S180,2.694544,2.462923,-0.925723,-2.55668,3.867864,0.41874
S181,1.866727,1.76104,0.03343,-0.927301,2.326188,0.270493
S182,1.881258,1.723309,0.107704,-0.945766,2.634945,0.284596
S183,3.683924,2.779672,-0.408159,-2.422293,7.767987,1.883844
S184,3.341379,2.461552,-0.409818,-1.811313,7.173045,1.710744
S185,3.289868,2.261916,-0.430295,-1.897139,7.108736,1.672309
S186,2.335805,1.665772,0.79612,-0.06516,4.844117,1.160437
S187,2.819015,2.113602,0.621927,0.179445,5.652647,1.332002
S188,2.944145,2.125373,0.577041,0.209786,5.852534,1.344766
S189,2.556887,1.857902,0.471294,-0.648961,4.375773,0.201318
S190,3.200314,2.522427,-0.510547,-1.100566,6.319604,0.315053
S191,3.637192,3.204177,-0.807456,-0.710668,5.597172,0.539435
S192,3.497096,3.359642,-0.688257,-0.392374,4.87353,0.653308
S193,3.091572,2.629841,-0.199732,-1.01441,5.039941,0.671516
S194,4.203568,3.77256,0.25829,-3.798728,7.077156,2.138871
S195,4.401964,4.140309,-0.105531,-9.653364,7.154159,2.254521
S196,3.915231,3.47319,-0.246547,-5.199813,7.017734,2.059697
S197,2.565116,2.275712,0.869257,-0.255358,4.616294,1.277086
S198,2.695862,2.222109,0.375138,-0.365533,4.913856,1.324282
S199,3.791585,3.031449,-0.111626,-0.721003,7.142942,5361491446288210.0
S200,3.993889,3.313825,-0.83091,-0.980075,5.999792,4503443502583414.5
S201,4.175166,3.598513,-0.715138,-1.102212,6.399517,4803476762518552.0
S202,3.699164,3.363042,0.234485,-0.209381,5.455018,3344088380728887.5
S203,3.724336,3.391609,0.743679,-0.071256,5.781051,4339256296388325.5
S204,3.652724,3.445406,0.654764,-0.025637,5.404892,4056911899769604.5
S205,3.941855,3.683202,-0.123784,-0.232404,6.349924,4.427928
S206,3.955511,3.577758,-0.537241,-0.442625,5.832254,3.355942
S207,3.838154,3.090777,-0.396625,-0.436084,5.778598,3.108709
S208,2.933898,2.49118,0.147332,-0.02392,5.056918,2.565052
S209,2.838393,2.250217,0.543785,-0.926746,5.695032,3.487216
S210,2.592903,2.210773,0.211889,-0.48232,5.034828,3.078472
S211,1.334276,1.05526,0.245347,-0.229437,2.319433,0.199548
S212,1.293417,0.947033,0.603665,-0.357651,2.745111,0.142054
S213,1.679922,1.324544,0.002631,-0.318757,3.503707,0.311964
S214,2.723176,2.152712,-0.43939,-0.649559,5.316509,0.919086
S215,3.227874,2.920508,-0.913096,-0.930171,4.801796,1.17313
S216,3.308652,3.005849,-0.595078,-1.106915,5.245916,1.27997
S217,3.322666,3.185364,-0.012217,-1.926685,4.643065,1.26437
S218,3.527799,3.422113,0.673427,-8.538709,4.917252,1.392956
S219,3.47272,3.248785,0.320449,-6.870779,5.252132,1.49639
S220,2.358132,2.015739,0.332365,-2.95551,4.22243,0.771439
S221,2.325898,1.772898,-0.477177,-3.486359,4.148173,0.692119
S222,1.553762,1.280034,0.471165,-0.637037,2.765931,0.435017
S223,1.958578,1.664766,0.002218,-1.601188,3.143487,0.560646
S224,2.008201,1.685955,0.3934,-1.815813,3.559132,0.58435
S225,1.653394,1.574803,-0.147471,-2.301364,2.598778,0.409145
S226,2.988785,2.110094,-0.542306,-1.932002,6.478305,4862615330665404.0
S227,3.104617,2.268335,-0.534918,-1.836518,5.745762,4312768600359926.5
S228,3.356187,2.630367,-0.718635,-3.430281,6.014199,4514257395888669.0
S229,3.767178,3.139996,0.579224,0.134788,6.298325,3194254596906190.0
S230,3.838366,3.257974,0.570208,0.188919,6.972051,3488770797177810.0
S231,3.896486,3.509928,0.647826,0.195268,6.638219,3263134300927057.5
S232,4.125123,3.13709,0.119862,-0.137814,8.979037,0.56894
S233,4.503813,3.544623,-0.383979,-0.618252,9.008286,0.512242
S234,5.067862,4.112489,-0.607923,-0.478975,9.351914,4523894348491304.0
S235,4.486834,4.126251,-0.853252,-0.787496,6.652658,9933357387410326.0
S236,5.112282,4.509603,-0.573444,-2.209755,7.130913,1.0619148950407678e+16
S237,4.474618,3.812067,-0.064162,-0.952963,6.792478,8958488246111361.0
S238,4.657297,4.058579,0.432265,-2.559696,6.664394,8996146970895464.0
S239,4.294055,3.840669,0.848032,-2.110011,5.987313,8860639362667413.0
S240,3.219883,3.046453,0.206246,-1.13668,4.589255,3444694517984698.5
S241,2.189529,2.025716,0.094128,-0.605744,3.198975,1.416389
S242,2.677766,2.018814,0.514482,0.073488,5.3525,0.311957
S243,3.464391,2.419835,0.731193,0.134471,5.843707,0.287084
S244,4.04854,3.028052,0.966578,-0.028973,6.335816,0.292253
S245,4.64957,3.472897,0.285028,-0.612653,7.463475,0.322547
S246,5.690946,4.635906,-0.497223,-0.549611,8.155686,4953775918302743.0
S247,6.405664,5.812791,-0.923084,-0.476581,7.701848,9095469732377460.0
S248,5.304679,4.675922,-0.538816,-0.143164,6.7954,1.0154048180670286e+16
S249,4.73526,4.07297,0.25392,-0.023244,7.710906,1.057118501389623e+16
S250,4.748388,3.527684,0.29912,-0.39111,8.441462,1.1745664799559336e+16
S251,4.77633,3.484711,-0.317709,-0.356209,8.013934,1.2002223386151582e+16
S252,3.628027,2.878577,-0.307985,-0.142035,6.365636,4778046211442684.0
S253,3.237322,2.915592,-0.67388,-0.908489,5.45167,0.448102
S254,2.983118,2.810012,-0.732351,-0.593453,4.608641,0.506853
S255,3.103217,2.478066,0.250852,0.03914,5.455572,0.440284
S256,3.572358,3.128016,0.523191,0.133753,5.451942,0.473288
S257,3.722569,3.561116,0.564549,0.144847,5.015726,0.595987
S258,4.129526,3.659943,-0.255159,-0.144133,7.354624,0.528954
S259,4.658847,4.001625,-0.380989,-0.520865,7.214982,0.456631
S260,4.518076,3.436155,-0.030025,-0.817497,7.266707,0.310852
S261,2.831314,2.186277,0.539631,0.029368,5.042523,0.264274
S262,3.728219,3.142568,-0.709018,-0.274253,6.233524,0.403872
S263,3.453859,2.876284,0.206625,-0.638869,6.276655,0.273027
S264,3.589094,3.17214,0.306284,-0.530486,6.054505,0.325313
S265,3.435613,2.580703,-0.710917,-0.441348,7.208165,0.283523
S266,4.268068,3.574475,-0.375841,-0.56884,6.334971,0.347738
S267,4.226561,3.765758,0.63759,-0.453262,6.213065,0.32805
S268,3.209161,2.623581,0.478867,0.094663,5.109761,0.291359
S269,4.994288,4.463543,-0.232245,-0.153918,7.858638,1.827466
S270,5.52384,4.956405,-0.493754,-0.168974,7.952914,2.238684
S271,5.29157,4.445752,-0.13512,-0.072596,8.039116,2.205674
S272,4.600774,3.758047,0.708018,-0.252328,7.749801,2.105527
S273,7.639267,6.289312,-0.086515,-0.07254,14.202371,2.507974
S274,8.339803,6.921029,-0.253129,-0.054746,14.028418,2.586922
S275,7.684312,5.704474,0.319283,-0.106332,14.964159,0.805983
S276,8.501024,5.793122,-0.546228,-0.595229,17.916888,0.406057
S277,9.207483,6.988398,-0.879285,-0.341443,17.079784,6157285381743923.0
S278,9.297784,7.771577,-0.403951,-0.1115,16.140216,1.2126782668625504e+16
S279,7.672737,7.120226,0.526008,-0.515252,10.214267,1.5210660794064288e+16
S280,8.511999,8.160249,0.487549,-8.579656,11.120843,1.572989280470284e+16
S281,7.837303,7.382314,-0.127887,-2.032543,10.44834,1.4567954343042058e+16
S282,7.407729,7.007506,0.103529,-0.280875,10.089632,1.4446592841483552e+16
S283,6.202793,5.766777,0.66511,0.136824,8.212302,5818339594888427.0
S284,6.232737,5.297904,0.349841,-0.23149,9.294622,3.4352
S285,7.084915,5.781648,-0.424974,-1.281983,12.274626,0.516796
S286,7.627535,6.668585,-0.914882,-1.012331,11.901579,1.008464
S287,6.086407,5.343423,-0.481446,-0.361424,9.695558,0.990499
S288,4.284119,3.470129,0.325996,-0.02905,7.30425,1.073526
S289,4.459029,3.920179,0.819205,-1.815395,6.444004,1.233105
S290,4.903498,4.166706,-0.625835,-2.037493,7.647995,1.373016
S291,3.509291,2.834248,0.091072,-0.236045,6.961233,0.963291
S292,1.974756,1.850867,0.785563,0.224933,2.874682,0.25448
S293,2.637959,2.484426,-0.127202,-0.126378,3.352863,0.424478
S294,3.885398,3.342461,-0.069517,-0.277665,7.002247,0.403855
S295,5.191125,4.725875,0.204888,-0.864181,8.1214,0.468092
S296,4.563846,3.886639,0.89073,-0.454179,7.903332,0.347423
S297,4.82827,4.009452,0.019753,-0.620621,7.883699,0.378277
S298,6.26632,5.687248,-0.68157,-0.257285,9.036894,6505306297148544.0
S299,7.019112,6.762962,-0.572549,-0.193602,8.745674,1.2217542661075986e+16
S300,6.14677,5.365919,-0.2744,-0.086267,8.923648,1.3263780195549904e+16
S301,5.427454,3.924065,0.532036,-0.33202,9.837102,1.3728947243261814e+16
S302,5.600414,4.16004,0.468368,-0.694851,10.089026,1.405078460573287e+16
S303,6.376384,4.64191,-0.763917,-1.730932,11.200486,1.6117398279240486e+16
S304,3.705925,2.249996,-0.156851,-0.209087,8.750741,6568305651135953.0
S305,2.195026,2.02587,-0.032331,-0.583612,3.064197,0.276724
S306,2.263259,1.895758,-0.140376,-0.70099,3.697576,0.248933
S307,2.929351,2.517988,-0.281091,-0.86986,4.686695,0.300908
S308,2.350102,1.837479,0.515962,-0.24516,3.741006,0.194584
S309,2.310742,2.135547,0.290045,0.031768,3.220151,0.281008
S310,2.886108,2.382219,-0.831441,-0.665183,4.726071,0.353185
S311,2.513844,2.23596,-0.622969,-0.615644,4.362331,0.289215
S312,2.383611,2.083824,-0.005249,-0.143371,3.668099,0.306814
S313,2.452216,2.147034,0.294903,-3.038826,3.620377,0.39506
S314,2.777424,2.556097,-0.721546,-19.05105,3.855255,0.472313
S315,2.794646,2.567108,0.140952,-6.100044,4.475567,0.553896
S316,2.453054,2.096422,0.312516,-2.41417,4.548322,0.465169
S317,2.689837,2.21034,-0.195712,-3.690582,4.774437,0.506949
S318,1.671668,1.406788,0.828177,0.032682,2.447126,0.300374
S319,2.49004,2.196026,0.496806,0.194214,4.324283,0.350418
S320,2.630183,2.116349,0.667147,0.170437,4.873968,0.310726
S321,3.66519,3.171994,0.820279,-0.947136,5.438301,0.302668
S322,4.055799,3.39462,-0.012062,-1.637548,6.869063,0.318729
S323,4.289363,3.924774,0.099578,-6.125117,6.262553,0.361697
S324,4.174801,3.508609,-0.861774,-5.587324,7.316658,0.311394
S325,4.133963,3.259751,-0.04964,-0.054826,7.898428,5928559866508757.0
S326,4.514044,3.570683,-0.066434,-0.070496,8.397732,6303337117659548.0
S327,4.901623,3.668733,-0.334852,-0.249614,9.288355,6971838686147480.0
S328,5.013306,4.141532,0.327659,0.045694,7.810443,5862518030733083.0
S329,5.164953,4.560676,0.2517,0.035277,9.207567,6911199218364812.0
S330,5.604904,4.856483,-0.481121,-0.134296,9.67856,7264726534913831.0
S331,4.997522,4.33307,-0.410407,-0.761817,8.174431,0.503749
S332,5.329346,4.52125,-0.66639,-4.82504,8.271885,0.361765
S333,3.447479,2.868798,0.286433,-0.895888,6.211021,0.251724
S334,2.113905,1.657973,-0.230569,-0.349463,4.266835,0.170071
S335,2.036202,1.947711,-0.395861,-0.541786,2.602582,0.221223
S336,1.953125,1.552761,0.536716,0.209662,3.869736,0.217124
S337,2.144566,1.642608,0.205487,-0.653054,4.377053,0.252223
S338,2.539555,2.162607,-0.781532,-1.250642,4.384812,0.311843
S339,1.503223,1.355503,0.560293,0.239734,2.330111,0.181764
S340,1.531792,1.186976,0.507458,0.223408,3.228799,0.174587
S341,3.725535,2.699078,-0.208351,-0.606024,7.632018,1.378734
S342,3.513474,2.706931,-0.461687,-0.461464,7.425228,1.32144
S343,3.509575,2.487271,-0.313248,-0.330262,7.714859,1.335835
S344,3.759436,2.794302,0.745919,0.226899,6.20966,1.078986
S345,3.982259,2.963383,0.509661,0.111243,7.082641,1.248264
S346,4.351193,3.469656,-0.02195,-0.03496,7.739154,1.394414
S347,5.305765,3.989708,-0.114283,-0.887368,9.381661,0.317444
S348,6.279894,5.410912,-0.28261,-0.375711,8.921234,6022885959264181.0
S349,6.04221,5.365808,-0.096385,-0.103035,8.289039,5843920040771888.0
S350,7.20171,6.075006,-0.663967,-0.14874,11.079243,6832560364071420.0
S351,9.189261,7.871212,0.373448,-0.153827,15.786847,5425063357908245.0
S352,10.015324,9.292104,0.604516,-0.288756,15.44581,6420854421636123.0
S353,10.518701,10.228094,-0.633179,-0.379322,14.217945,8230726136986665.0
S354,10.805978,9.874559,-0.614635,-1.831511,17.395325,0.64371
S355,11.359195,10.382046,-0.62389,-6.535898,17.293565,0.549282
S356,8.421422,7.042687,0.321848,-2.085991,13.950145,0.382709
S357,3.663228,2.771385,0.89157,0.140603,6.021339,0.172842
S358,2.365414,2.017378,0.909745,0.551238,3.456406,0.191203
S359,3.164517,2.739078,0.550683,-1.790973,4.869642,0.288889
S360,3.209005,2.893779,0.529354,-3.875298,5.077605,0.30792
S361,4.03233,3.634907,0.651707,-2.155859,6.548937,0.526256
S362,5.921523,4.890257,0.369932,-1.476642,10.604444,7959695383111851.0
S363,6.993378,5.517313,0.17999,-1.483586,10.796522,1.5931561744216672e+16
S364,6.297296,4.40916,0.284454,-0.838832,10.574386,1.561613788291496e+16
S365,6.228264,4.899098,0.380225,-0.625389,10.601776,1.4672209672015928e+16
S366,6.206416,5.216755,0.522709,-0.811148,9.824682,1.3867258042017926e+16
S367,5.505846,4.404248,0.074894,-0.348369,9.623731,1.3504448806636896e+16
S368,4.425942,3.595846,-0.374339,-0.353452,7.433846,5579844721221577.0
S369,3.724473,2.839036,-0.26814,-3.301672,7.447059,0.288337
S370,3.251456,2.725352,0.185947,-1.659242,5.866928,0.2729
S371,1.70949,1.416636,0.30991,-0.139073,3.197243,0.159779
S372,2.303119,2.0102,-0.124191,-0.23389,3.422951,0.275789
S373,3.091735,2.739099,-0.8786,-0.597205,4.748949,0.455054
S374,3.362979,2.95,-0.419376,-0.385182,4.863936,0.627449
S375,3.39626,3.085182,0.203759,-0.032716,4.961501,0.619423
S376,3.424904,3.182027,0.25006,-0.218171,5.632418,0.67095
S377,3.435627,3.343622,0.603316,-0.130817,4.072553,0.714624
S378,3.57711,3.389243,-0.382915,-0.273206,5.039679,0.66953
S379,3.419364,3.035218,-0.609623,-0.307998,4.853752,0.523056
S380,3.11398,2.637423,-0.215999,-0.31751,5.231394,0.353288
S381,2.60431,2.143259,0.073106,-0.417518,4.008227,0.432884
S382,3.61932,3.358586,-0.945932,-4.483501,5.148145,0.800559
S383,3.59813,3.078869,-0.490621,-2.429041,6.081516,1.039394
S384,3.569404,3.133,-0.264906,-2.676365,5.712863,1.057419
S385,3.584258,3.335007,0.174541,-7.148143,6.056957,1.091654
S386,2.908368,2.792022,0.88151,-3.415745,3.773288,0.851332
S387,2.374128,2.109642,0.74679,-1.362754,4.115136,0.690429
S388,2.019002,1.746192,0.59915,0.241214,3.676879,0.506845
S389,1.668111,1.35078,0.652955,0.117337,3.446373,0.193394
