Segment,RMSE,MAE,Pearson's r,R²,Max Error,MAPE
S81,8.047506,6.460389,-0.046685,-0.201571,16.197394,0.552328
S82,8.283682,7.079654,0.371969,-0.092433,16.034806,0.652113
S83,9.40511,6.978333,-0.096695,-0.496065,18.822547,0.450221
S84,7.563659,6.483398,0.736857,0.130372,15.103056,0.799685
S85,8.076793,7.223335,0.521698,-2.667841,10.334141,1.480605
S86,9.465888,9.374847,0.810486,-17.356054,11.06427,8304840374854428.0
S87,6.792833,6.495506,0.396118,-8.970188,9.928991,7452700027960836.0
S88,4.587205,4.112742,0.249312,-0.837412,7.680137,5764710130045747.0
S89,6.413826,5.182975,0.248827,0.021682,12.355642,5429846706132469.0
S90,7.986681,6.620236,0.790151,-0.17294,13.268548,3567815425797628.0
S91,9.792227,8.65806,0.830417,-0.486477,13.831559,3825696044060490.0
S92,11.312953,9.90878,0.627759,-2.359425,15.515075,0.638048
S93,12.064581,10.960557,-0.486549,-2.307359,16.86168,1.294888
S94,9.889555,8.852211,-0.423854,-0.673377,13.508594,1.634113
S95,6.850783,6.337561,0.795011,0.189662,8.79602,2.613799
S96,8.189178,7.607945,0.719273,-0.410558,11.676279,4.569381
S97,10.320995,9.760605,0.356633,-7.390386,14.297015,6.05276
S98,9.167465,8.366516,-0.774288,-9.566942,12.101986,5.307882
S99,4.266713,3.893131,-0.035609,-1.578995,6.812926,1.818744
S100,2.731681,2.491346,0.520103,-0.076952,3.832688,1.013049
S101,2.20071,1.559732,0.466503,0.170067,4.638366,0.495677
S102,3.137064,2.260518,-0.594239,-1.19601,6.894797,0.426388
S103,3.042673,2.316548,-0.833793,-1.08667,6.383602,0.445524
S104,2.030416,1.656111,-0.245369,-2.871987,3.1831,0.514336
S105,2.032549,1.583265,-0.628097,-2.710708,3.268855,0.506786
S106,1.609534,1.396046,0.532477,-0.548167,2.521626,0.418261
S107,1.518722,1.302003,0.675208,-0.286162,2.181378,0.41055
S108,1.318375,1.145512,0.291008,-0.009715,1.921952,0.247313
S109,1.267093,1.06723,0.416744,-0.032677,1.982344,0.214847
S110,1.7147,1.378046,-0.438481,-1.866932,2.816474,0.251782
S111,1.126284,0.935159,0.048899,-0.279535,1.95222,0.182383
S112,1.154457,1.067938,0.211314,-0.434802,1.66879,0.252464
S113,2.192323,1.618415,-0.495067,-0.406144,4.534429,2.070326
S114,2.538821,1.607723,-0.831691,-1.415091,5.625056,2.540077
S115,2.465674,1.92421,-0.290375,-0.457149,4.748984,2.262823
S116,2.278598,1.817793,0.304914,-0.018874,4.754252,2.211821
S117,2.451391,2.138844,0.595286,0.137006,4.323308,2.084588
S118,2.570021,2.411563,0.867303,0.187159,3.79232,1.850794
S119,4.158738,3.767807,0.76979,-2.339539,6.429767,0.480995
S120,4.499852,4.429556,0.857889,-10.77819,6.05196,0.551223
S121,3.352336,3.035222,0.117434,-4.678226,5.779331,0.36547
S122,3.398098,2.982602,-0.466561,-4.619773,5.079132,0.327051
S123,3.504671,2.878133,-0.249681,-2.423225,6.180836,0.28103
S124,2.902931,2.408579,0.498213,-1.047046,4.726863,0.240184
S125,3.512019,2.708237,0.623379,0.116122,6.856561,5146534260773846.0
S126,4.157283,3.349631,0.299481,-0.034962,7.817417,5867752489519982.0
S127,4.184573,3.413004,-0.161684,-0.04694,6.726779,5049119899633946.0
S128,4.359137,3.671033,-0.25229,-0.185489,7.925053,5948544289615239.0
S129,4.732349,3.529273,-0.422622,-1.121141,9.040415,6785734937545773.0
S130,4.39102,3.579709,-0.61977,-0.266431,7.92481,5948362194070306.0
S131,4.263134,3.817365,0.944558,-0.690808,6.703311,0.46558
S132,5.190806,4.770584,0.417208,-4.39009,7.183861,0.505576
S133,4.790359,4.075369,-0.288847,-2.711859,7.388467,0.407834
S134,3.540902,3.063189,-0.439228,-1.045719,5.799223,0.334792
S135,3.065152,2.353857,0.193895,-0.450119,5.560122,0.250496
S136,2.547196,2.234154,-0.256017,-0.173451,3.877886,0.287926
S137,2.648892,2.271137,0.430954,-0.848643,4.619331,0.405648
S138,2.77165,2.469487,0.209852,-0.398926,3.770641,0.509847
S139,3.508895,3.014084,0.092137,-0.089267,6.511027,4887176461833207.0
S140,4.506499,3.830599,-0.172843,-0.665696,7.445267,5588416722632329.0
S141,4.559577,4.184501,-0.52246,-0.405847,6.687104,5019339621917979.0
S142,4.81079,3.922514,-0.087383,-1.191639,7.892192,5923878825056070.0
S143,3.814314,3.039036,0.228618,-0.24584,5.986182,4493227612248681.5
S144,3.080877,2.615027,0.827117,0.19394,4.744806,3561451314104198.0
S145,3.447864,2.940391,0.183318,-0.735088,6.594974,0.906003
S146,4.367529,3.873102,-0.813601,-12.709543,7.475059,0.541354
S147,1.759728,1.479112,-0.499816,-3.956831,2.87279,0.211311
S148,1.162565,0.942752,0.445758,-0.897664,1.89845,0.131617
S149,1.333738,1.001279,0.591927,0.203101,2.443144,0.20561
S150,1.983114,1.572406,-0.139791,-0.14685,3.348132,0.38827
S151,2.219223,1.981675,-0.422838,-0.267775,3.374632,0.485464
S152,2.745009,2.695035,-0.632541,-0.180173,3.722467,0.55893
S153,3.424932,3.087714,-0.060324,-0.018415,5.961578,0.604608
S154,4.349263,4.096135,-0.053033,-0.053088,7.023059,0.693222
S155,4.706776,4.164363,0.896072,-0.488577,7.13045,0.477902
S156,5.400261,4.542259,0.327929,-1.828215,8.48603,0.42789
S157,5.874111,5.041141,-0.602944,-2.405489,8.674817,0.493468
S158,4.417214,3.781553,-0.329712,-0.350997,7.304561,0.487615
S159,3.513096,3.253389,0.012978,-0.0198,4.91798,0.572864
S160,4.464806,3.595156,-0.51652,-0.35555,6.787297,0.678217
S161,4.348649,3.937785,-0.540239,-0.248578,5.857657,0.724409
S162,4.033739,3.607824,-0.251166,-0.096001,7.014128,0.566254
S163,4.334003,3.60108,0.461718,-0.573311,8.073668,0.392999
S164,5.992463,5.235658,-0.543552,-4.264267,9.993598,0.456531
S165,4.871407,4.251235,0.179506,-2.554851,8.091379,0.361108
S166,2.231898,1.81957,0.295373,0.03441,3.868163,0.205324
S167,2.849985,2.542902,-0.445744,-0.362821,4.177841,0.283476
S168,3.237861,3.042836,-0.257211,-0.440955,5.046909,0.308965
S169,4.459663,4.190872,-0.567246,-3.467116,5.695326,0.355551
S170,3.276087,3.152325,-0.225491,-1.559986,4.353028,0.286567
S171,3.351943,3.259104,-0.453714,-1.550308,4.439116,0.296911
S172,4.027567,3.883885,0.884124,-8.3825,4.958141,0.326616
S173,2.799795,2.277268,0.67544,-1.002403,3.909259,0.186202
S174,3.121962,2.459193,0.961372,0.300647,6.403296,0.723428
S175,3.735183,2.82723,0.627316,-0.109201,8.02594,0.942936
S176,3.846534,3.149936,0.528209,-0.444434,7.549532,0.967331
S177,4.274219,3.418464,-0.304748,-1.896129,8.627747,1.091633
S178,3.817922,3.036905,0.008086,-1.596769,7.400642,1.002032
S179,3.248788,2.687161,-0.297662,-1.040198,6.346579,0.869425
S180,1.637038,1.163411,0.154393,-0.31278,3.232494,0.159351
S181,2.083457,1.563257,-0.738802,-1.400807,4.336908,0.211137
S182,1.474425,0.777529,-0.011157,-0.195196,3.519692,0.100483
S183,2.590312,1.83598,0.604059,-0.691999,5.647323,1.340568
S184,2.410946,1.260782,-0.782227,-0.463635,5.839039,1.263845
S185,2.208304,1.334001,-0.010569,-0.305359,5.188087,1.160707
S186,2.437122,1.707249,-0.32528,-0.159568,5.29635,1.223738
S187,3.01726,2.147021,0.361773,0.059977,5.202465,1.175789
S188,3.221946,2.63688,0.654143,0.053626,4.845481,1.205333
S189,3.923457,3.554637,0.636949,-2.882622,6.766351,0.43478
S190,3.664817,3.059314,-0.017204,-1.754582,6.253195,0.356035
S191,3.71622,3.316945,-0.666251,-0.785814,6.478175,0.475294
S192,3.126194,2.762666,-0.397589,-0.112686,5.09955,0.510951
S193,3.006833,2.66847,0.388787,-0.905495,4.476339,0.669977
S194,4.203482,3.884367,0.749144,-3.798531,6.128571,2.02652
S195,4.097011,3.791974,-0.56875,-8.228436,6.856626,2.125523
S196,2.85615,2.427409,0.318076,-2.299329,5.291519,1.513071
S197,2.202827,1.401417,0.331494,0.074206,4.394631,1.011712
S198,1.939823,1.541827,0.744182,0.292981,3.22803,0.847066
S199,3.0351,2.58727,0.023525,-0.102773,5.059345,3797544042789798.0
S200,3.406991,2.985082,-0.660303,-0.440892,4.894148,3447736699532987.5
S201,3.440032,3.072914,-0.811995,-0.427099,5.111653,3163999714849490.5
S202,3.643498,3.391796,-0.349992,-0.173257,4.874858,3659068112047347.5
S203,4.030975,3.762932,0.157391,-0.254919,5.907911,4434477854869658.0
S204,3.507772,3.394194,0.786836,0.05415,4.873588,3658114850126220.5
S205,3.576042,2.98344,0.119446,-0.014278,5.719537,2.80576
S206,4.047672,2.896601,-0.441142,-0.510633,6.455374,2.425914
S207,4.337048,3.423592,-0.543461,-0.833679,7.329514,2.030724
S208,2.894404,2.275224,0.10315,0.003461,4.836468,2.9305
S209,3.278511,2.733539,0.027463,-1.57059,6.278663,3.907805
S210,2.270123,1.667356,0.387149,-0.136236,4.822449,2.862068
S211,2.055474,1.658452,0.265348,-1.917687,3.989144,0.274265
S212,2.382513,2.105803,0.275141,-3.606612,3.745644,0.322859
S213,1.294856,1.166977,0.640344,0.216517,1.908874,0.235035
S214,2.283327,2.010748,-0.231831,-0.159719,3.826595,0.744978
S215,2.683221,2.514393,-0.703244,-0.333753,4.353703,0.963898
S216,2.862815,2.750892,-0.716832,-0.577361,3.900086,1.073077
S217,3.012485,2.811268,-0.387906,-1.405761,4.537591,1.18351
S218,3.313669,3.104478,0.077781,-7.41589,4.725083,1.323284
S219,2.462624,2.258892,0.728972,-2.957988,3.464704,1.075388
S220,1.33169,0.857183,0.203764,-0.261456,3.044478,0.377387
S221,1.257543,1.095589,0.092484,-0.311469,1.889525,0.374236
S222,1.554664,1.50781,-0.229538,-0.63894,1.926446,0.45379
S223,1.046688,0.894253,0.518532,0.257111,1.535196,0.297173
S224,1.435072,1.358183,0.220954,-0.437928,2.072637,0.462801
S225,1.210175,0.996016,-0.087362,-0.768629,1.837895,0.239991
S226,2.106096,1.500657,-0.07043,-0.455899,4.629952,3475241308357244.5
S227,2.529895,2.030451,-0.883277,-0.883539,5.03006,3775562723608539.5
S228,2.569284,1.895999,-0.395094,-1.596349,4.678544,3511714835839412.0
S229,4.084271,3.268447,0.029854,-0.016996,7.884817,3537740387486048.0
S230,3.926295,3.296434,0.799124,0.151334,7.512187,2727249855366335.5
S231,4.09037,3.437104,0.5707,0.113191,8.061263,3038774875410639.5
S232,4.660553,3.480592,0.308229,-0.452354,9.406232,0.472932
S233,5.075042,3.492479,-0.216863,-1.054777,10.568729,0.397645
S234,5.362458,4.238839,-0.742605,-0.655919,10.154688,3015077084291404.0
S235,4.284098,3.694333,0.194906,-0.629611,7.218162,9750859220670290.0
S236,5.255623,4.752112,0.278697,-2.392271,7.485806,1.076031735818735e+16
S237,4.199342,3.64996,-0.650262,-0.720063,5.733478,8442248502125228.0
S238,4.461474,3.775616,0.365135,-2.266644,6.466527,9428287321100010.0
S239,3.749761,3.328323,0.533724,-1.371559,5.08948,7497138021264020.0
S240,1.903677,1.651969,0.680402,0.253128,2.776234,2083841368222192.8
S241,2.104706,1.349116,0.109248,-0.483739,4.794132,0.576648
S242,4.107955,3.136189,0.304831,-1.180505,7.870254,0.493079
S243,4.098508,2.554101,0.779426,-0.211378,7.759719,0.250912
S244,4.960561,3.607716,0.798527,-0.544787,7.17989,0.326196
S245,5.103202,3.889776,0.70411,-0.942677,7.793755,0.366568
S246,5.719253,4.735809,-0.236708,-0.565065,7.801,3415097086413600.5
S247,6.226729,5.762155,-0.83659,-0.395239,8.351507,7405323886260755.0
S248,5.099124,4.620411,-0.280132,-0.056286,7.26288,1.0366658765598808e+16
S249,5.247253,4.315443,-0.110878,-0.25648,8.510386,1.2368145959955014e+16
S250,5.703994,4.125145,-0.442365,-1.007369,9.527208,1.4159802116012722e+16
S251,4.60676,3.397925,-0.215042,-0.261622,7.647942,1.1425027496268986e+16
S252,3.560566,3.222218,0.287653,-0.099958,5.408678,3107360644495827.5
S253,4.769155,3.809208,-0.954779,-3.14191,8.251466,0.460615
S254,2.849146,2.375101,-0.679901,-0.453542,5.694208,0.363489
S255,3.46484,2.688972,-0.776986,-0.19785,6.75272,0.456032
S256,3.922944,3.402681,0.009255,-0.044614,6.13827,0.491987
S257,3.935032,3.605526,0.365951,0.044447,6.353191,0.557139
S258,4.115882,3.060956,0.182101,-0.136585,7.033397,0.36415
S259,5.173309,3.794394,-0.088036,-0.8753,8.463788,0.333193
S260,5.495804,4.438667,-0.346745,-1.689237,8.65206,0.411677
S261,3.134692,2.765351,-0.181158,-0.189784,4.62276,0.353198
S262,3.837048,3.071069,-0.765736,-0.34973,6.672668,0.425612
S263,3.933787,3.219603,0.12563,-1.125967,6.787099,0.290099
S264,4.379701,3.694674,0.171599,-1.279023,7.814402,0.344718
S265,3.114542,2.4107,0.078005,-0.184537,5.992018,0.262977
S266,4.499797,3.554551,-0.362246,-0.74382,7.743278,0.315426
S267,4.881307,4.272101,-0.129525,-0.938393,6.692455,0.377221
S268,3.522959,2.954184,-0.05686,-0.091045,5.643154,0.338125
S269,4.555967,4.18766,0.435862,0.039739,7.165668,1.683465
S270,5.05597,4.137926,0.244142,0.020665,7.221101,1.845602
S271,5.206436,4.368155,-0.27921,-0.038361,7.45413,1.777145
S272,4.845811,3.765018,0.154901,-0.389278,8.698636,2.306224
S273,8.245623,6.671031,-0.882137,-0.24956,15.043632,2.7483
S274,8.450976,6.826438,-0.491248,-0.083054,14.851146,2.278179
S275,8.825815,6.22105,0.357823,-0.459437,17.806265,0.604209
S276,9.720209,6.993536,-0.014005,-1.085603,18.887564,0.47519
S277,9.345835,6.818823,-0.506691,-0.38206,18.437858,4279846536483910.5
S278,9.302091,7.146689,-0.461277,-0.11253,17.335324,9726997873824586.0
S279,8.47091,8.096724,0.733088,-0.846904,11.356822,1.6768521207366338e+16
S280,10.245799,9.853,0.234176,-12.879646,13.281968,1.899772045692157e+16
S281,7.782778,7.303519,-0.705867,-1.990494,10.3862,1.5532506037834694e+16
S282,6.935273,6.591767,-0.3365,-0.1227,8.946844,1.146827286133085e+16
S283,6.861177,5.9018,0.885568,-0.056141,10.827737,3071913562428734.0
S284,7.954605,6.814227,0.689163,-1.005906,12.850752,1.586574
S285,9.036554,7.53799,-0.175282,-2.712349,13.786606,0.638494
S286,8.508038,7.138882,-0.866525,-1.503744,13.646387,0.779362
S287,5.843253,5.133849,-0.232676,-0.254818,9.565848,0.942593
S288,4.450166,3.758445,0.618965,-0.110365,7.506556,1.17909
S289,5.814094,5.070624,0.024782,-3.786552,9.379968,1.64601
S290,4.942859,4.239141,-0.535453,-2.086454,8.228521,1.411039
S291,3.224984,3.012576,-0.116809,-0.04388,5.357053,0.83457
S292,3.384756,2.817359,0.362566,-1.27702,4.620762,0.310751
S293,2.423111,2.198713,0.565914,0.049625,4.044214,0.317528
S294,4.593223,3.783489,-0.088015,-0.785586,8.692837,0.394216
S295,6.246699,5.43286,0.43262,-1.699395,10.123675,0.471875
S296,5.488656,4.86982,0.170353,-1.103236,8.476258,0.448298
S297,5.096755,4.430728,-0.239872,-0.805868,8.262159,0.422138
S298,5.678113,5.381076,0.687279,-0.032326,7.807277,5160814799892269.0
S299,7.068882,6.839832,-0.617106,-0.210589,9.733244,9720600435493914.0
S300,5.785724,4.705904,0.389621,0.037595,8.867765,1.2943944307813248e+16
S301,6.158098,4.246564,0.252234,-0.714793,10.892437,1.5670407009024708e+16
S302,6.215903,4.47306,-0.287807,-1.087853,10.590552,1.5799777411920554e+16
S303,6.2587,4.734418,-0.747525,-1.631057,10.560887,1.5713360090470758e+16
S304,3.261297,2.864623,0.681672,0.063636,5.668864,4255048966335670.5
S305,4.343594,3.961638,-0.025267,-5.201087,5.614798,0.46754
S306,3.446684,3.205714,-0.360662,-2.944902,5.260302,0.379544
S307,3.508852,3.094176,-0.024947,-1.682849,5.71893,0.329822
S308,3.155246,2.966864,0.178513,-1.244495,4.55221,0.330245
S309,2.50171,2.054332,0.265038,-0.13488,4.524001,0.247196
S310,2.248675,1.834243,0.192712,-0.010858,3.490633,0.278491
S311,2.333307,1.710464,-0.242167,-0.391915,5.072057,0.191568
S312,2.224887,1.815504,0.127632,0.003832,4.592665,0.236937
S313,2.333205,2.064435,0.459271,-2.656315,3.54068,0.377789
S314,2.309903,2.203933,0.115334,-12.868841,3.264149,0.401947
S315,1.922161,1.642954,0.31835,-2.358821,3.245124,0.368767
S316,1.755842,1.39573,-0.663508,-0.749209,3.50129,0.317922
S317,1.408008,1.181678,0.791177,-0.285243,2.816595,0.269811
S318,1.776576,1.539163,-0.065743,-0.092539,2.764304,0.282628
S319,3.080517,2.261882,0.650517,-0.233259,6.609968,0.283756
S320,3.478094,2.976024,0.699281,-0.450641,5.927831,0.364461
S321,5.12287,4.563914,0.666723,-2.803909,7.802982,0.448238
S322,4.528883,3.972284,0.820838,-2.288741,6.563157,0.369129
S323,5.164188,4.854333,-0.352754,-9.327862,7.432029,0.449913
S324,4.221882,3.937468,0.420189,-5.736737,6.306806,0.364285
S325,3.577352,2.622871,0.862507,0.210102,7.031661,5277964009659300.0
S326,4.267829,3.132525,0.490437,0.043098,8.559479,6424744405814264.0
S327,4.997185,3.813857,-0.120611,-0.298813,9.047774,6791258602488744.0
S328,5.406757,4.45502,-0.440013,-0.109974,9.177034,6888281150461063.0
S329,5.53504,4.938288,-0.543251,-0.107928,8.92186,6696747561908623.0
S330,5.319415,4.699647,-0.112851,-0.021686,8.3871,6295356739119848.0
S331,6.294059,5.566394,0.274731,-1.794558,8.928275,0.502299
S332,7.29239,6.791303,-0.609113,-9.906639,10.709794,0.574709
S333,3.924712,3.081505,0.272996,-1.457112,6.943609,0.257785
S334,1.656262,1.430304,0.415224,0.171585,2.295185,0.157773
S335,1.89088,1.793618,-0.091644,-0.329567,2.519359,0.201727
S336,1.941157,1.636687,0.681005,0.219318,3.092185,0.202523
S337,2.084638,1.658482,-0.076315,-0.561959,3.918542,0.24552
S338,1.791702,1.607751,0.092716,-0.120269,3.119668,0.22698
S339,2.034219,1.721089,-0.535777,-0.39224,2.934161,0.219847
S340,1.936592,1.666165,0.23574,-0.24128,3.069395,0.204727
S341,3.005479,2.17887,0.643357,-0.045206,6.289172,1.122124
S342,3.037105,2.456031,-0.48837,-0.092029,6.148758,1.103837
S343,3.107194,2.692287,-0.183543,-0.042713,5.702637,1.071703
S344,4.517154,3.420455,-0.610003,-0.116145,8.281027,1.221109
S345,4.221996,3.187326,0.050693,0.001014,7.058863,1.242455
S346,4.432494,3.442264,-0.347592,-0.073998,7.891961,1.20704
S347,6.49461,5.411402,0.588811,-1.827917,10.633802,0.450218
S348,6.964146,6.242616,-0.089691,-0.691837,10.471375,4189460342802497.5
S349,6.287911,5.31541,-0.393856,-0.194566,9.845099,5350608122488699.0
S350,7.051885,5.829717,-0.387976,-0.10144,11.956431,6580621494916936.0
S351,9.706489,8.251264,-0.508638,-0.287372,16.992125,6433772246567297.0
S352,10.684099,10.047587,-0.442126,-0.466616,15.87346,6350148282786374.0
S353,10.383006,10.123982,-0.652499,-0.343964,14.393743,8525022111236508.0
S354,11.860419,10.747668,0.506206,-2.411067,17.455228,0.619044
S355,13.142377,12.335414,-0.845914,-9.087596,19.400829,0.666254
S356,7.738341,6.558774,0.84199,-1.60567,13.542914,0.361695
S357,2.371454,2.17233,0.934338,0.63984,3.632921,0.159526
S358,3.390457,3.271565,0.874709,0.078028,4.881274,0.317992
S359,4.259896,3.896242,0.54836,-4.057534,5.823241,0.400387
S360,3.237161,2.811864,0.288565,-3.961226,5.002638,0.304745
S361,3.402974,2.766543,0.452388,-1.247618,5.698706,0.426807
S362,4.729094,3.416715,0.761548,-0.579619,9.371313,7034106955795381.0
S363,5.492182,4.330559,0.728688,-0.531775,9.051843,1.3210682755943208e+16
S364,5.216771,4.507505,-0.242529,-0.261936,8.25879,1.2104470560051614e+16
S365,5.623913,4.653061,-0.312609,-0.325258,9.010858,1.3016347177822606e+16
S366,5.647772,4.617745,-0.424384,-0.499777,8.979397,1.32676127588328e+16
S367,4.618583,3.902234,0.556029,0.051192,6.605869,9822535059579806.0
S368,4.693169,4.204653,0.375953,-0.521822,7.652122,2671658997825943.5
S369,6.361424,5.819634,-0.696036,-11.549211,10.37925,0.62004
S370,4.361543,3.842936,-0.069229,-3.785007,7.235508,0.387558
S371,1.652178,1.349807,0.44844,-0.063977,3.276574,0.148357
S372,2.123727,1.72837,0.331781,-0.049159,4.262612,0.211015
S373,2.308519,2.000344,0.534762,0.109522,3.451423,0.33285
S374,2.880585,2.578813,0.131827,-0.016296,4.339117,0.498852
S375,3.554438,3.264346,-0.551952,-0.131153,4.721844,0.604223
S376,3.637826,3.477996,-0.29968,-0.374343,4.849686,0.711211
S377,3.448912,3.345007,0.001484,-0.139579,4.61924,0.68464
S378,3.094093,2.76028,0.320985,0.047422,4.879152,0.477281
S379,3.487422,2.736252,-0.054208,-0.360584,6.608335,0.357688
S380,4.109173,3.061984,-0.67145,-1.294198,7.468208,0.336745
S381,2.298687,2.175324,0.082246,-0.10434,3.1309,0.396198
S382,3.010851,2.689169,0.523917,-2.794745,3.866554,0.649008
S383,2.69493,2.36011,-0.39539,-0.923598,4.277046,0.767069
S384,2.713694,2.470237,-0.693002,-1.124951,4.730116,0.806456
S385,2.902871,2.562434,-0.290972,-4.344605,4.541156,0.866253
S386,2.080679,1.632042,0.388155,-1.260035,4.08656,0.606677
S387,1.4566,1.20902,0.778255,0.110612,2.781605,0.422586
S388,2.153552,1.597501,0.735889,0.13671,4.555713,0.345359
S389,2.944431,2.67899,0.86481,-1.750095,4.77504,0.390435
S390,2.961409,2.528716,0.275149,-2.003404,5.384182,0.351662
