Segment,RMSE,Pearson_r,MAE,R2,Max_Error,MAPE
S1,11.475886084880509,-0.9457344598728834,7.192925376423961,-1.5535478798087703,19.8152244250303,0.35459878910311327
S2,8.876573652872453,0.8003794452819618,6.509805717404652,-0.40732300083550044,14.963759425030302,0.4235499877921032
S3,19.651562476906555,-0.9602840326125188,15.950298732239554,-2.166898788157248,29.78775409649485,0.6076681343832067
S4,15.840671143389915,0.52028709828676,12.634458755076016,-1.0741411646398178,24.144693496494853,0.5108464052535053
S5,16.034488167264183,0.3940290232868765,13.144800175951614,-1.7121333590035452,25.96544549649485,0.5702443445943085
S6,5.532724084162337,0.13032222217004058,3.910013082293917,-0.7166722680682347,9.422050593539682,0.2566397960052313
S7,1.943853149430668,-0.12539785225637304,1.7649374886671858,-4.622840568485714,2.914861308837626,0.19756901744646913
S8,3.1031986779207688,0.8228974108535684,2.742678693981014,-0.5975158275946846,4.357442492449044,0.5726321902741006
S9,5.676837083645171,-0.060692584360287016,4.734616234073002,-3.7821342433085627,8.434503492449043,1.4090174187941724
S10,6.84387253656015,-0.9602706461187641,6.60159041265045,-949.1208584522495,9.021551929113592,2.0531923880538887
S11,6.834756055114616,0.9961092965864398,6.720057253053175,-377.46739582136365,8.389278816388714,2.2088572537130786
S12,6.982104297920771,0.14432522192930985,6.793213868102412,-174.12953537873284,9.074111013657218,2.5557942021509077
S13,6.903117615241077,-0.890665331992228,6.529678039921159,-97.89489237182173,9.347866774261304,2.564955081090005
S14,6.658859663028998,0.9983242286914962,6.627701232444719,-46.92717289651423,7.456477731844956,2.9051619339040804
S15,6.564464260008108,-0.7497175185640736,6.108163950728815,-47.42092535464163,9.497950591227896,2.9160253118688164
S16,6.3233023115488765,0.9276845711754105,6.233392987896725,-82.04345480691974,7.404614929113591,3.3180890668408227
S17,6.109188268102757,-0.6833619036013878,5.69502398880718,-95.17163622748082,8.741613943348689,3.015024706154159
S18,5.226307024538588,-0.09821005284611489,4.858394451735583,-132.25741233172852,6.714374393959261,2.5158133809035745
S19,4.328936046454927,-0.9083145158427658,3.6679129774961186,-108.19632366930274,6.087943717898798,1.4885118719865373
S20,3.722982926287547,-0.2736632190992736,3.0607350103260464,-71.89393455101774,4.958950520630296,1.071465850689341
S21,3.235617353945915,0.9911670424597292,2.722647190124683,-172.2819698199628,4.628523492449043,0.8136098733396535
S22,3.4170232766683184,-0.9882801769514078,3.010658483440545,-42.5696675026381,5.029969657294712,0.9588083952088341
S23,3.562372749076496,-0.7854148401853125,3.5586501975793268,-4.72825222646395,3.7740939994221208,0.8910067810165962
S24,2.436883225756847,-0.16490724923792938,2.320744257080333,-4.189905810410591,3.260338107840026,0.4290486634665512
S25,1.3465313765047582,0.9293130172451053,1.1067793739286411,-2.285223540610476,1.6931915936048014,0.20289805713993325
S26,2.3334774677929873,-0.3907798027414104,1.9531329964762023,-13.221112444969199,3.292423506395199,0.3772816404053136
S27,2.6102252266613806,-0.698278350990832,2.5558846613219157,-10.053259967908554,3.1771398684439833,0.44076312064625783
S28,1.2207243336217624,0.9968928158251127,1.1855955007396697,0.49129045063954757,1.5859297315560168,0.2531132922265411
S29,4.6809895225110205,-0.9590800038712898,3.8607791525279285,-1.8253877091340223,5.781126661536428,0.9216510591476482
S30,2.5828337987601007,0.5182167379970947,2.0429995079580934,0.15882375202255283,4.2758423615364265,0.6266395798482198
S31,2.604532523793379,0.18538164610508254,2.34340287877003,-0.47129842726828275,3.6469323021534876,0.3925372199857164
S32,2.9576715950434913,0.9099625772879797,2.8224395942699974,-4.172209417515531,4.072761830334738,0.7653337781556716
S33,4.405794698582811,0.16505483572723925,3.8754830530531748,-10.476903018392342,6.839060450321766,1.6123734804537895
S34,5.067327065669809,-0.9578750202275688,4.512721435272485,-122.92893948963916,7.0006034785030185,2.0875206715633436
S35,4.528297162467458,-0.5012490331550544,3.9024550051739655,-42.18643717911951,5.886726076992668,1.5426675701354322
S36,3.96567172228069,0.9969167247183252,3.7493015863864634,-45.06812742172796,5.161889760026208,1.2019081594209242
S37,4.237930692811417,-0.9475581356096059,3.338296471722478,-21.975120018731996,6.536111422140513,1.26430989709485
S38,3.688887121098512,-0.18278135968642953,3.131621250107255,-11.796371874145692,4.692861722140513,1.0397991590833449
S39,2.8093250793135125,-0.8571800089888815,2.548417110614985,-85.20524842645833,4.041678238818033,0.5581011641028466
S40,2.727900052414516,-0.7460063781896902,2.6675474387962375,-15.242957429968733,3.4713387739723647,0.5172680594118438
S41,1.7355344614131334,0.9998870271379063,1.5590911796278508,-1.3007660316258027,2.386411196401685,0.2968272221748092
S42,3.0293017981326202,0.26052821181841723,2.222273472654773,-3.656344386087893,5.131523168509503,0.6368619509173515
S43,4.127605915063672,-0.9589476735855776,3.9246038792952755,-5.383080329036753,5.640966253053131,1.1021160627813356
S44,5.819250280759478,-0.750372058342807,4.9159452221186735,-1.0148860510752904,9.16527592962608,0.7444943739117074
S45,2.6472792524244952,0.9270223751778213,1.5655233924054501,0.5306884398877473,4.58407002962608,0.12410856181138162
S46,6.778132458171621,-0.7432105799312225,6.5687219369316905,-1.5006570633491108,8.805707845082454,0.8253890985954322
S47,5.603728623729783,-0.14005344662903402,5.143973092790746,-0.7663040495524365,8.286882597203245,0.6333721978452788
S48,6.000933096924248,0.9910783888044437,5.720958611749121,-8095.232892326795,8.095369592961664,0.455696045321842
S49,5.174202605129997,0.8444619059740657,4.969083777912382,-112.38982807092421,6.642272043572237,0.41035669687348575
