Segment,RMSE,Pearson_r,MAE,R2,Max_Error,MAPE
S1,3.6151419238463784,0.295080797763602,3.2416924999999996,-3.754375916166743,4.833228399999999,1.6220692681813464
S2,3.9902425877768977,0.7482903138075522,3.528480633333333,0.08529092822816142,5.431260400000001,1.0299183471560627
S3,4.796584913315924,0.7615629901530477,4.1067937,-2.1109531471732184,6.7450660000000005,0.39567805271223366
S4,5.877920019432186,-0.7876650250229833,5.797612333333333,-73.74747446960924,7.166550000000001,0.530293580317747
S5,3.052079391940318,-0.09991218529651773,2.6696421999999997,-1.3602673854831382,3.8108755999999993,0.26951073012861054
S6,2.668234242711335,-0.30244032697257145,2.650319333333333,-0.1967737348859917,2.9998139999999998,0.40995715569246566
S7,5.104117267657716,0.5722472958224887,4.707985666666667,-4.806540805795319,7.307599000000001,2.457422813437203
S8,6.704999181529555,-0.01329735861372868,6.369038666666666,-9.337586260061522,8.217704,1.2336416224080346e+16
S9,6.602007223765876,-0.6344827949289095,6.569217366666667,-123.9294568292711,7.4976125,1.1255414953722794e+16
S10,4.311240646741382,0.9863380241138319,3.9591326000000002,-0.5537912244755281,5.6778383,8523570150716645.0
S11,3.4955974953568294,0.737873822391914,3.4588499,-0.05682122473481099,3.9566054,1.0098483996826426
S12,4.350088542732946,-0.932784069556055,4.110209033333334,-1.1986758709856442,5.5013433,0.7130534140952731
S13,4.296245382720702,-0.9536472474691617,4.102745966666666,-0.2663479150551957,5.133845,7706927476325961.0
S14,5.505309674701796,-0.999638053713893,5.330483966666667,-24.78222226174734,6.313332,1.8926238573036e+16
S15,5.814099557050214,,5.806961233333333,0.0,6.0478983,2.6152228446594916e+16
S16,4.541180762612883,,4.524741466666667,0.0,4.9959817,2.037762398322783e+16
S17,2.69911772578911,0.9180117237467916,2.2402651666666666,-0.6933659214623134,3.5385928,9894417088292258.0
S18,2.2029559865206245,0.94160325457235,2.1440605,0.3209400543077813,2.5739929000000004,3639615564056858.0
S19,2.7970174339814213,0.395876625225233,2.6773179333333332,-10.734959788994022,3.7806732000000003,0.4928640585718295
S20,4.218139893014744,0.7179055709404438,3.9122920000000008,-3.7801294750263246,5.908162000000001,0.5223056349957913
S21,3.16154458889739,0.358819099192331,2.4800725666666668,-1.3197080373459844,5.211320000000001,0.3115093291245792
S22,3.126200005196324,-0.9687780683957498,2.246123566666667,-0.6174722003016815,5.237223,0.29549762384735856
S23,2.2661956085328483,-0.8142757941072101,2.003595233333334,-7.283294413118655,2.7740487000000007,0.4951810549850237
S24,2.863065630888319,-0.581939504885768,2.8259259,-135.6190801128986,3.4758245,0.6977653159353484
S25,2.1356839107562786,0.9413942218705184,2.132294733333333,-46.73292081391751,2.2461435000000005,0.5081705309055466
S26,1.6988331116184827,-0.5567699795462416,1.6089430333333332,-21.78447848261581,2.3473775999999997,0.39690161013286
S27,1.229515113238311,0.5504613849831633,1.0755179666666665,-0.0901736156356372,1.918056,0.2549731512281512
S28,0.9721983437344132,0.7613995034768506,0.8412982999999997,0.30615607046986726,1.3440754999999998,0.1830904198792198
S29,1.1308381526356532,-0.07002484529068582,0.9844588333333331,-6.104416263646753,1.7059610000000003,0.15435320512820508
S30,1.770282937811543,0.8885297501508286,1.398648,-0.7261392361787018,2.9168780000000005,0.17975024442224438
S31,2.1954027101856166,-0.18264591641069747,2.0566504333333335,-0.1082814905215419,2.7340186000000006,0.37497435828450837
S32,2.314881380620884,-0.8864585499575693,2.0061614000000003,-0.23219423242481407,2.964361000000001,0.3742587226863227
S33,3.099411726923081,0.4064352497763443,2.8286450666666667,0.0513805411795607,4.3029435000000005,0.46199916825719534
S34,5.288452811175179,0.8654387985812875,4.2679634,-1.182327017723599,7.9686305,0.3319330893183232
S35,5.891861694657209,0.04214379111316869,5.453279266666667,-5.9862770138801515,8.2609484,0.44401559406482166
S36,4.902531355893167,-0.39122411354377673,4.2611026,-0.19167762923998066,7.461342499999999,0.5621036275485493
S37,6.263823629577358,0.31812777778265733,5.029558999999999,-1.684501886590124,8.990575,1.3496650073282166e+16
S38,8.688731744698647,0.1151350135225878,8.513514,-23.815432212637177,10.100427,2.9187797659790796e+16
S39,8.265794893046605,,8.265350666666668,0.0,8.382059,3.722383018248649e+16
S40,6.088083099196379,,6.0833428000000005,0.0,6.419674,2.739694036724699e+16
S41,11.332248399148346,0.9975349323649736,8.975733366666667,-0.02021280631664646,18.758888,1.2262269109935306e+16
S42,20.783539537375287,0.8146488304602895,17.6442515,-1.170097598197414,29.333541,4415085880294156.0
S43,21.902673677358578,-0.8718963202188377,18.77256966666667,-1.4100969208858274,30.993528,5668518721384659.0
S44,16.617094593703936,-0.8202900903273445,13.787454933333336,-0.10063708839327412,26.902582700000004,2.1707023092472856e+16
S45,12.765869662158952,-0.9518981674246931,12.187126333333334,-20.067320512511817,15.260757,4.462918311696483e+16
S46,8.598884801356103,-0.7678813411112281,6.997027,-1.883057700558604,12.930653,1.941149467748573e+16
S47,3.653600007263384,0.7873319962281624,3.608825000000001,-0.08801971669692987,4.411815,0.6075128221674063
S48,4.397153444369498,-0.9770792024652623,4.3153128333333335,-0.0724431512385979,5.041598700000001,0.9675303799352616
S49,4.743164464969528,-0.7245062304202734,4.687682333333334,-51.455565356411164,5.643282,1.4176191602067185
S50,4.086870315671049,0.8820372814715833,4.013568266666666,-23.970528371099434,4.9040573,1.2007010177961648
S51,1.6082370921661862,0.982554707949321,1.4550975666666666,-0.1399529334756291,2.3523799999999997,0.34356912618203306
S52,5.136829726930141,0.9937328803538397,3.679174866666667,-0.526437696305815,8.654346,0.31785038839297847
S53,7.670235422736243,0.7202486730758666,6.955429533333334,-3.832018643564343,9.459710600000001,0.5325691863241849
S54,8.406585814387485,-0.7302012098264452,8.358173566666666,-158.80808178189642,9.102678000000001,0.589701080287392
S55,6.305431276744566,-0.9985707418961562,6.231628233333333,-78.51692717149722,6.9284303,0.43647289826839825
S56,5.234780509947861,-0.6293768904973674,4.909455333333332,-10.868447684599133,7.409541999999998,0.32021401536497685
S57,4.695370640120934,0.6253649618591514,4.631120999999999,-22.23402213501021,5.527529999999999,0.2965818635296327
S58,3.745235809174993,0.9457292061667946,3.6151446666666662,0.04232194358261265,4.998849999999999,0.285025669165023
S59,4.246502646480513,0.5808214213153788,3.9821519999999997,-0.40126975081241567,5.14372,0.4933635690821256
S60,6.4643372285410665,0.9508769550359206,6.434603333333333,-28.24486020518801,7.098341,1.0163297088661551
S61,7.927867049665039,0.9998560735509447,7.562362666666665,-7.099365458397507,10.810766999999998,12.699914623472575
S62,6.417034016985468,0.06608775379590781,5.830078,-4.703369193233887,9.453888999999998,10.984238862150919
S63,4.825401949314655,-0.3877934278609002,3.759035666666667,-1.6399664367856768,8.034132,9.09059994949495
S64,1.1090005416134114,-0.9594652674030808,1.0081476666666667,-1.1619023069706178,1.6455836000000001,0.17934493696969697
S65,3.6480110380206345,-0.9596963396204278,2.5849918,-0.6840812823633788,6.1998854,9307267192393260.0
S66,5.115523116048062,-0.7325905310623564,4.427361166666667,-3.710343815147975,6.4610615,1.8719036961379936e+16
S67,6.011590795695487,,6.005591666666667,0.0,6.3431554,2.7046780392139356e+16
S68,4.335368519367896,0.9475752191737388,4.316135200000001,-32.038824568073366,4.7420063,1.3784331010279338e+16
S69,6.528673258496753,0.9824991581199515,5.2821025666666666,0.07075197266146116,10.660516999999999,4828683259512957.0
S70,11.313942224329988,0.884417804561967,9.469822833333334,-1.244919127595177,15.376362,0.7245517838617621
S71,13.294861880349506,-0.3171259136121217,13.045000300000003,-31.976371719695962,16.336568200000002,0.8046339495938781
S72,9.619527652786934,-0.8088988332946956,8.679165533333334,-5.237401216031997,14.112184300000001,0.5689169222930966
S73,2.8531440216756354,-0.48705111477203566,2.3594025000000003,-1.9637490807366818,4.376832,0.18653137227734576
S74,2.404538160392622,-0.7704378975953607,2.027867666666667,-0.7162346267499669,3.7898960000000006,0.1625365830531317
S75,1.9372292287083641,0.9506016595110028,1.5758013333333345,0.3309089983942547,2.8137940000000015,0.13977952911568747
S76,3.4119396027567785,0.6530520735864784,3.3505781666666667,0.03684513076171414,4.1412320000000005,0.40861417665341193
S77,3.935710274118976,-0.4288880712435715,3.6907876666666666,-11.469439915585959,5.589093999999999,0.5290170290132313
S78,5.2581662216538945,-0.9976326005737031,4.910628666666666,-0.1339537373809605,7.217394999999998,0.5167945782637137
S79,4.88329583526744,-0.33935382903370154,3.4328176666666663,-0.4926916395372303,8.344243999999998,0.2327769263705176
S80,5.7445491806159525,0.1093047995852108,4.8421885,-0.17940833768818498,9.014966,0.5151642186230118
S81,5.325653002244482,-0.9137382583975316,4.373701,-0.08244940676295909,7.323188999999999,0.5652927088532383
S82,10.522972194937845,-0.8058382823609319,9.477370333333333,-0.4247269397268263,15.942604,0.7818739777107423
S83,11.786675937284848,0.20652897081241642,10.933057666666665,-6.121150283945364,17.1532,0.5330559444151421
S84,10.081465615506573,0.8277358506363773,8.520723333333335,-0.5552819747165165,15.963072,0.5136338041275302
S85,6.48990570524485,0.5223309118099032,5.933760333333333,-0.6400012311444445,8.003618,0.9806596978164785
S86,9.124511739790574,-0.32588105612442925,9.055354666666668,-301.14130258313867,10.342082,1.607624215770609
S87,7.667114003408953,0.7870105352837817,7.625842333333334,-46.32215870048541,8.443055000000001,1.7423597494949494
S88,4.78333965201671,0.4872300285788773,4.632704666666666,-13.123665571947736,6.3001309999999995,1.0584870353535354
S89,5.722075332581265,-0.9131544987019488,5.0976756666666665,-4.438894702946012,8.339588,1.2519388469741152e+16
S90,4.682481467413405,0.20888084774450688,4.007014,-2.6061895876101975,6.508655,9770792077561038.0
S91,4.695724567308591,0.9613799960730312,4.5720844666666665,-0.04921467118657641,6.067752,9108908548725526.0
S92,8.763301878598584,0.8921408777109154,7.343340333333333,-0.5940752302667225,13.772702599999999,0.7428658060346213
S93,12.44997681455629,0.4832522406108297,11.915422966666668,-9.557115969024538,15.5382232,0.7281706579710022
S94,13.49452204743957,0.028360628225824715,13.474782,-410.7887255275117,14.252634999999998,0.7076034496599802
S95,7.957906250979694,0.835207509624523,7.260912333333334,-3.9829904449592153,9.984069000000002,0.41611559172365276
S96,7.294128622432291,0.7192967829094803,6.275269999999999,0.091697691025316,10.108229999999999,3.907230814237975
S97,9.642169989453135,0.18223489482074903,8.56367,-3.5778694548068506,13.55728,6.076242380604288
S98,11.318868857432518,-0.03836809145891873,11.255866833333334,-144.22054532818655,12.928643,7.517463396990741
S99,7.905585107789746,0.9963616470411951,7.883587000000001,-92.43596064261844,8.564585000000001,4.384811765873017
S100,5.179537140148787,0.9714634355591885,5.109040666666668,-24.09859094341227,6.001323,2.8753470409695407
S101,3.300050939365662,0.8644006286727255,3.1080427999999998,0.05044539990628105,4.560576999999999,1.538937951128548
S102,2.9620015026527873,-0.2728091082700719,1.9570186000000003,-0.6101361361226816,5.092169600000001,0.2473461850448689
S103,3.283417568331205,-0.6540567563257956,2.3436700000000004,-1.9242760202602165,5.468475000000001,0.29070806999022486
S104,0.8691785598396244,-0.9986296032127022,0.7514420333333334,-3.532828213309301,1.3674517000000002,0.15748711851851852
S105,2.441166940459163,-0.7832447818086032,2.0580168333333333,-4.1079680267349294,3.818111,0.6786638518518519
