Segment,1D-CNN,ANN,BiLSTM,LSTM,CNN-LSTM,Selected
S1,0.12794441685372113,0.0960336544248582,0.3367382222964576,0.3305288354833447,0.10875487094161791,BiLSTM
S2,0.28854036056496807,0.22188749306019023,0.19176031374571034,0.21489577406078572,0.08291605856834564,1D-CNN
S3,0.1512967816050192,0.24083050757174895,0.20575417235325444,0.31872310140988336,0.083395437060094,LSTM
S4,0.21618961319313598,0.28988131614538737,0.1739752433458274,0.2570876404639837,0.06286618685166522,ANN
S5,0.26512102844676394,0.41808262671246665,0.12882883320812202,0.14086116316616948,0.04710634846647751,ANN
S6,0.13315435265515801,0.19175190464255507,0.3292155199926756,0.2785532465878162,0.06732497612179517,BiLSTM
S7,0.15717598660384233,0.1443142522749729,0.3424351623981912,0.2879573716798215,0.06811722704317195,BiLSTM
S8,0.18700104104150148,0.2742607533269178,0.2696515166491196,0.20526983169286403,0.06381685728959698,ANN
S9,0.2924664956988595,0.34553177083865083,0.17974021763659653,0.13008602505259156,0.05217549077330104,ANN
S10,0.26903840730910966,0.3504515201319092,0.18000191338519111,0.1305882561125059,0.06991990306128422,ANN
S11,0.24737676188564825,0.2126122980669935,0.20079808601722954,0.2588928679982649,0.08031998603186394,LSTM
S12,0.16142460479281254,0.19726039257273195,0.23557411513983886,0.3487120903428897,0.05702879715172708,LSTM
S13,0.1844405824851317,0.22299236777078055,0.2817507097397392,0.23755094283694597,0.07326539716740266,BiLSTM
S14,0.1671809042282925,0.18390095948289717,0.2888910309954,0.2811558887444907,0.07887121654891947,BiLSTM
S15,0.2287147354970417,0.2703131491932926,0.22481541434613705,0.20792110672559075,0.0682355942379383,ANN
S16,0.24795417922533364,0.23442061418064922,0.23923123840626234,0.20367186043000088,0.07472210775775423,1D-CNN
S17,0.26884639349201633,0.284631878265642,0.23313836592394807,0.1268398463001423,0.08654351601825169,ANN
S18,0.3525109581245301,0.22577343800543234,0.17533114975013853,0.16343240391890007,0.08295205020099897,1D-CNN
S19,0.17982150058500285,0.13650141170929292,0.13813731215217484,0.4929800041099304,0.05255977144359879,LSTM
S20,0.32528753990824794,0.28355548958672566,0.1368557869436146,0.19954053940579317,0.05476064415561849,1D-CNN
S21,0.38030973905603205,0.23200983301174313,0.13662558096253513,0.1890270668468701,0.06202778012281959,1D-CNN
S22,0.26210688392554854,0.1747310940311526,0.1896434394860943,0.29512077331489384,0.07839780924231086,LSTM
S23,0.04656628244959012,0.06886529943620368,0.519731373472947,0.315175706507696,0.049661338133563146,BiLSTM
