Segment,1D-CNN,ANN,BiLSTM,LSTM,Selected
S1,0.9977333172955314,0.0009279670817899141,0.0010047129675493792,0.0003340026551291134,1D-CNN
S2,0.7781987739881511,0.18628918005295242,0.026077906649985983,0.009434139308910863,1D-CNN
S3,0.3895119712749049,0.2966967049810798,0.22143421067486732,0.09235711306914764,1D-CNN
S4,0.23843386513835899,0.46322590247578493,0.21188969681089997,0.08645053557495612,ANN
S5,0.07808864261218879,0.09556279283202708,0.7685911222034868,0.0577574423522974,BiLSTM
S6,0.14084001145319847,0.22928028071914608,0.47985304609056306,0.1500266617370926,BiLSTM
S7,0.13454937642776862,0.12958460821280188,0.5549081113263874,0.18095790403304216,BiLSTM
S8,0.16695387553048413,0.19648220685842963,0.5015129323169056,0.13505098529418091,BiLSTM
S9,0.41606894871277,0.34856291468979994,0.18425216440080805,0.051115972196622075,1D-CNN
S10,0.6537389098764378,0.33702457849492273,0.0070602527506863026,0.002176258877952967,1D-CNN
S11,0.23370120981139916,0.7212010185269134,0.029033947645662472,0.016063824016025047,ANN
S12,0.06081300941811897,0.06636156713975751,0.821905537757723,0.05091988568440035,BiLSTM
S13,0.0019504589171544038,0.9884392065174773,0.008678973811397768,0.0009313607539704844,ANN
S14,0.14821859915632032,0.19285496785072165,0.575698972357928,0.08322746063502989,BiLSTM
S15,0.0,0.0,0.0,0.0,1D-CNN
S16,0.0,0.0,0.0,0.0,1D-CNN
S17,0.6607440996689233,0.3165915550076139,0.019147953808402302,0.0035163915150607417,1D-CNN
S18,0.24755548080054063,0.22275730604861385,0.5189223692660799,0.010764843884765339,BiLSTM
S19,0.2598848554661607,0.23344443658332653,0.24517781352926654,0.2614928944212461,LSTM
S20,0.5058528965983018,0.27886380287556656,0.18629143354590016,0.028991866980231616,1D-CNN
S21,0.19643217789755063,0.2353686329607407,0.4531207994014585,0.11507838974025003,BiLSTM
S22,0.2849922326539968,0.25271839734503476,0.2637903071991542,0.1984990628018143,1D-CNN
S23,0.12422933394418695,0.4668964216095275,0.2703603602972268,0.13851388414905846,ANN
S24,0.5945897833352146,0.21101808494403385,0.15400860863199464,0.040383523088756895,1D-CNN
S25,0.25228392602171235,0.6994479296429496,0.04240039377475225,0.005867750560586452,ANN
S26,0.1757097172589914,0.4672819553303037,0.25977593819758577,0.09723238921311893,ANN
S27,0.8226544707737803,0.10691494599368462,0.05654510930281298,0.013885473929722059,1D-CNN
S28,0.34247767826118236,0.3644475007728047,0.2420111562869533,0.0510636646790595,ANN
S29,0.40477910180334337,0.27552250275463547,0.20576070282798278,0.11393769261403845,1D-CNN
S30,0.9898336042647172,0.004324230608261806,0.004123322977497094,0.0017188421495241228,1D-CNN
S31,0.2231577397597435,0.2235097391280191,0.28213295428618324,0.27119956682605423,BiLSTM
S32,0.2276399655867057,0.37118809436744427,0.31136811918154605,0.08980382086430401,ANN
S33,0.999430527034911,0.0002441683083184245,0.00023986487518449053,8.543978158594e-05,1D-CNN
S34,0.30601909497851515,0.6865465410355869,0.005403772308446612,0.00203059167745174,ANN
S35,0.16960527371364428,0.2305916258896168,0.417779902094659,0.18202319830207994,BiLSTM
S36,0.13083971471034753,0.3485322644538001,0.41481729603186146,0.10581072480399083,BiLSTM
