Segment,1D-CNN,ANN,BiLSTM,LSTM,CNN-LSTM,GRU,Selected
S1,0.09540296842901522,0.07092517504697222,0.25928348351256325,0.25435425246867543,0.25097052403516773,0.06906359650760581,BiLSTM
S2,0.23311155876223735,0.178555658182463,0.15396209459206156,0.17284393454326424,0.20051986585055806,0.061006888069416336,1D-CNN
S3,0.11951973946876421,0.19805359958668425,0.16698158408851413,0.2680566903830386,0.20639466636720405,0.040993720105794315,LSTM
S4,0.18367760757055535,0.24902919950891877,0.14653366290020806,0.2198795828411043,0.1593707538352125,0.04150919334400137,ANN
S5,0.2291370825215662,0.3565351226563951,0.1140762412419087,0.12433650726921859,0.12472641256934133,0.05118863374157022,ANN
S6,0.1111771558045606,0.1591355142060905,0.27093585881086824,0.22981508335439813,0.16747860298022121,0.06145778484386135,BiLSTM
S7,0.13050624275814898,0.11982633910330011,0.2843417960054634,0.23910405422828482,0.16967950807846094,0.05654205982634177,BiLSTM
S8,0.1556667848427851,0.2243379940595874,0.22073357580922978,0.17013037442120257,0.15919456329558584,0.06993670757160916,ANN
S9,0.2433893195632471,0.2846529160895512,0.15438229989067476,0.11425303094486426,0.13571868468390827,0.06760374882775361,ANN
S10,0.21003830204909704,0.2668277928893537,0.14622876738753285,0.10959173550844918,0.1678117063753382,0.09950169579022902,ANN
S11,0.2068608398327163,0.17507908970435965,0.16437153484999276,0.21746914346047133,0.20096625707143365,0.035253135081026225,LSTM
S12,0.1368453300359072,0.16983377339682346,0.20549083473408,0.3124004283277699,0.1456992454703735,0.02973038803504617,LSTM
S13,0.15069838946014802,0.1814409818261093,0.22811626166642113,0.19302389729419875,0.17889627409467573,0.06782419565844694,BiLSTM
S14,0.1351996056583122,0.1487502473022783,0.23388114365636054,0.2276071530015427,0.19148432773609872,0.06307752264540724,BiLSTM
S15,0.1879975195544455,0.21976697930364422,0.18501953757519446,0.17211704975773476,0.16966221246372998,0.06543670134525127,ANN
S16,0.19623412753098624,0.18712451189521592,0.19036260455733184,0.16642713267381304,0.18022221760134438,0.07962940574130845,1D-CNN
S17,0.18882218367398196,0.19799913036252284,0.16773334813116716,0.10108178845794064,0.18342521951897806,0.16093832985540946,ANN
S18,0.30646290138331445,0.18609826966251256,0.13982946977660066,0.12911076092621895,0.20764165631681233,0.030856941934540954,1D-CNN
S19,0.15312725693698317,0.11162154754322505,0.11316438411377648,0.4738342956381373,0.131753304343936,0.016499211423942083,LSTM
S20,0.28754488909005094,0.24915419280389575,0.11603508114281086,0.17247028948342916,0.14061923327882928,0.03417631420098381,1D-CNN
S21,0.32889300516307357,0.19755026222479635,0.1141792673225502,0.1598269644867284,0.15725153698892436,0.042298963813927594,1D-CNN
S22,0.2125644682971491,0.1414978606888469,0.15362015362889758,0.2394357264993975,0.19066558832458913,0.06221620256111999,LSTM
S23,0.040016084466862105,0.05937911583286477,0.4551391951762002,0.27512477645550865,0.12931531224270232,0.04102551582586177,BiLSTM
S24,0.06940321917369573,0.34803111411639703,0.30173065214369055,0.1269817351656485,0.09423313517397354,0.05962014422659479,ANN
S25,0.4091149886922128,0.22087294001257335,0.17432467295857837,0.05054768158796129,0.06502800869393706,0.08011170805473716,1D-CNN
S26,0.08536302869126122,0.5730782880215275,0.16451719927021077,0.035504590850271085,0.06092419697717537,0.08061269618955458,ANN
S27,0.3946121481265736,0.17429069748302906,0.12262593657037993,0.0643860908998998,0.16122687328229116,0.08285825363782652,1D-CNN
S28,0.2529528147798374,0.15558279839621125,0.18864393104080568,0.10062247553142134,0.26315784513156476,0.03904013512015884,CNN-LSTM
S29,0.07826257888791467,0.03686916138102948,0.07496998909968533,0.6568378451720629,0.14100679619971204,0.012053629259595416,LSTM
S30,0.3645263545623191,0.12405341341485841,0.10364458963064274,0.18512252548690822,0.18508783147160535,0.037565285433666135,1D-CNN
S31,0.157677394264459,0.15224070234836687,0.21563288242600512,0.2405910924163547,0.1881924686413814,0.04566545990343325,LSTM
S32,0.16855053079739862,0.21088414676806583,0.1906674801496397,0.1982756442858847,0.1673547892746964,0.06426740872431455,ANN
S33,0.2101251208886072,0.15330218038970034,0.15916014708832377,0.1860084149348129,0.21909040820808875,0.07231372849046758,CNN-LSTM
S34,0.18906650101759256,0.140752932653649,0.16506350510027953,0.2198270716065467,0.23093197268683208,0.05435801693510043,CNN-LSTM
S35,0.14041052331677167,0.1982482335867169,0.1750478526753522,0.23933613108970953,0.19683184877039067,0.050125410561059375,LSTM
S36,0.17818035244253572,0.2728641135506293,0.1711481346227852,0.16873230411128512,0.1549069436897828,0.05416815158298234,ANN
S37,0.0981357032486042,0.11725285606025926,0.2765853977658908,0.262912006056091,0.19056581852586807,0.05454821834328669,BiLSTM
S38,0.21757352154285142,0.23149861849551087,0.18693535624926638,0.17251344828960094,0.13996944201177175,0.051509613410998856,ANN
S39,0.20914077175937917,0.22212277453349466,0.1755943253356837,0.16282305216513138,0.16700760959690303,0.06331146660940812,ANN
S40,0.20579400734950415,0.2242327227051185,0.17208298851699486,0.1521879366246849,0.17118006575062955,0.07452227905306806,ANN
S41,0.19981718045303148,0.17744781089967576,0.17755008557696578,0.19182386919109815,0.1954416992465405,0.05791935463268845,1D-CNN
