Segment,LSTM,1D-CNN,ANN,BiLSTM,Selected
S144,0.18638896226869017,0.4677387374569914,0.3180315258101739,0.02784077446414402,1D-CNN
S145,0.3275073263453584,0.3602972060382288,0.2766788756328925,0.03551659198352076,1D-CNN
S146,0.5647768973704396,0.16377767777652777,0.233224630512885,0.03822079434014817,LSTM
S147,0.19685694654762828,0.7391096854710378,0.04330411387693215,0.020729254104401407,1D-CNN
S148,0.5037970636703081,0.17984517957292884,0.2675705174336984,0.0487872393230652,LSTM
S149,0.6218919015039923,0.1386225904366698,0.1555201925163545,0.08396531554298357,LSTM
S150,0.3912271925996979,0.25163970167095495,0.3204104096600926,0.036722696069254476,LSTM
S151,0.33103170705375146,0.4310179819126506,0.22031827211191987,0.017632038921678663,1D-CNN
S152,0.39932832925875755,0.17934312153507137,0.3564230125483041,0.06490553665786669,LSTM
S153,0.4000825680784319,0.2672312207096293,0.24407932876174998,0.08860688245018876,LSTM
S154,0.2778694481632018,0.2736876794662711,0.3860645646864378,0.06237830768408947,ANN
S155,0.18054007440249584,0.47461767450505526,0.3146760070046334,0.030166244087814972,1D-CNN
S156,0.44425991272124804,0.2819284768408711,0.2308729438402423,0.04293866659763891,LSTM
S157,0.4289924767536454,0.3029755586101192,0.22693794068654868,0.04109402394968625,LSTM
S158,0.1452143134107239,0.2248102892286509,0.6115779012209595,0.018397496139665244,ANN
S159,0.14844097061023176,0.2759976681670631,0.5499584478690297,0.02560291335367541,ANN
S160,0.5542182043023464,0.16896940145217634,0.18113766687481878,0.09567472737065853,LSTM
S161,0.3347144588420967,0.2723159695890918,0.33957786023906184,0.053391711329750305,ANN
S162,0.16040307242221907,0.425704856885222,0.3896794680778612,0.024212602614696987,1D-CNN
S163,0.3659812232685858,0.34057924478216217,0.25537554050775596,0.03806399144149577,LSTM
S164,0.5342233353243204,0.19967739638183696,0.22366729202609428,0.042431976267748084,LSTM
S165,0.18872431074538099,0.1829406873639355,0.6058396713396907,0.022495330550992086,ANN
S166,0.4710073003813095,0.18837819310275025,0.17998958890658073,0.16062491760935962,LSTM
S167,0.3072194124673594,0.3268313453250135,0.32948184666299263,0.036467395544634816,ANN
S168,0.3281873455901623,0.3187794053572578,0.32129032268941343,0.03174292636316662,LSTM
S169,0.4214814704587148,0.2911543940852782,0.21425524145257402,0.0731088940034327,LSTM
S170,0.34879538008236044,0.4236101612021091,0.18339147699938543,0.044202981716145034,1D-CNN
S171,0.2398751885784931,0.5089281474286247,0.22901077198446915,0.022185892008413553,1D-CNN
S172,0.5441082069479908,0.1739067398105564,0.22832288095497824,0.05366217228647462,LSTM
S173,0.018639119121886153,0.010661896539901315,0.9681848890382592,0.0025140952999531795,ANN
S174,0.04622206918212971,0.38908177587155685,0.557228765301365,0.007467389644949172,ANN
S175,0.26012525572499734,0.21788388304588774,0.4331806745350498,0.08881018669406474,ANN
S176,0.3557798687055962,0.21543207938400044,0.3093206453303109,0.11946740658009235,LSTM
S177,0.4282131362583116,0.279196205173347,0.2309701508121601,0.061620507756181546,LSTM
S178,0.24015616377284849,0.3024820377913191,0.42099054893872934,0.03637124949710311,ANN
S179,0.14045729321323702,0.5916292862994242,0.2478143278992172,0.020099092588121342,1D-CNN
S180,0.1857555641419828,0.6975704512240425,0.09665454114711426,0.020019443486861015,1D-CNN
S181,0.4634387257553418,0.14552901229688353,0.31418633775310617,0.07684592419466886,LSTM
S182,0.31882647123155644,0.2925487283652902,0.3042949441556249,0.08432985624752835,LSTM
S183,0.5936467372187013,0.2066540899827018,0.154502412632286,0.04519676016631091,LSTM
S184,0.3907311476918482,0.40840194877752906,0.174862446516683,0.026004457013940017,1D-CNN
S185,0.4512935279155437,0.40732374451273756,0.08575833587927426,0.05562439169244401,LSTM
S186,0.384191375590323,0.2702651968643337,0.26360396163895256,0.08193946590639077,LSTM
S187,0.3498858882987008,0.3184373225704486,0.26690364405426686,0.06477314507658322,LSTM
S188,0.31012480174271423,0.33928934775267944,0.2948607416304315,0.05572510887417465,1D-CNN
S189,0.5650444282902318,0.2983405777137832,0.09836924895283362,0.03824574504315158,LSTM
S190,0.3854637073284611,0.21352043218721722,0.3685116835740973,0.0325041769102242,LSTM
S191,0.39261467325255756,0.37455687497467127,0.19693409200359718,0.03589435976917455,LSTM
S192,0.21005231222217352,0.2789289658755716,0.4863691220520814,0.02464959985017428,ANN
S193,0.539185394263668,0.16435542221163124,0.17579743265107248,0.1206617508736286,LSTM
S194,0.393814251693071,0.24756188890792966,0.2876024464182435,0.07102141298075607,LSTM
S195,0.21749868721561916,0.31866175131066204,0.42087723268128635,0.042962328792432926,ANN
S196,0.08179649161578062,0.16896834139898423,0.7288584596910875,0.02037670729414693,ANN
S197,0.1421738015355292,0.3204912706514484,0.49553476445401856,0.041800163359003134,ANN
S198,0.13934796220691525,0.42229733631812094,0.3999366507920922,0.0384180506828721,1D-CNN
S199,0.16439367116983725,0.45776170412958783,0.34510365191172293,0.03274097278885201,1D-CNN
S200,0.5710370816336088,0.2834707385328636,0.11071627685923272,0.03477590297429497,LSTM
S201,0.4214930140736025,0.2053934042375332,0.3289779610339311,0.044135620654933164,LSTM
S202,0.35624512952238363,0.2666259175767073,0.31385509179565385,0.06327386110525551,LSTM
S203,0.4870100226557386,0.21447073681545004,0.21979793691848884,0.07872130361032308,LSTM
S204,0.26719963835041355,0.269301775513026,0.40989320596164824,0.05360538017491175,ANN
S205,0.15215164149021954,0.489073131025848,0.3307973110185587,0.027977916465374245,1D-CNN
S206,0.39627513898761485,0.2956213666202033,0.2715241093984892,0.03657938499369219,LSTM
S207,0.4753530655799539,0.23284602203635626,0.25471093842871084,0.037089973954978914,LSTM
S208,0.385904630903566,0.23955826200777613,0.3175491071505328,0.056987999938125214,LSTM
S209,0.4607112736257405,0.21067551306619836,0.25027383233220657,0.078339380975854,LSTM
S210,0.15640819029313074,0.37635947196207165,0.43708338787808937,0.030148949866707984,ANN
S211,0.5485337287932726,0.28141630789291905,0.11312274679410357,0.05692721651970533,LSTM
S212,0.5381455601227425,0.11953735107739107,0.31245896662457334,0.029858122175292885,LSTM
S213,0.5322365454927143,0.19933525499456242,0.1882457902712983,0.080182409241425,LSTM
S214,0.03421831850018592,0.909789495052221,0.051823546600768454,0.004168639846824422,1D-CNN
S215,0.6370343979207016,0.2289232940370168,0.11744015787822372,0.016602150164058,LSTM
S216,0.3800584953678958,0.2186664126601948,0.35238015886902074,0.04889493310288854,LSTM
S217,0.2760578688519866,0.2531428446848248,0.41624037481300735,0.0545589116501818,ANN
S218,0.3419284164393489,0.23807838547746127,0.3524870720843294,0.06750612599886034,ANN
S219,0.16496447057097618,0.22635681819437148,0.5676246500746519,0.04105406115999971,ANN
S220,0.03705666378954733,0.4779094032533346,0.4684205362612919,0.01661339669582646,1D-CNN
S221,0.026754588879469483,0.7569148206980166,0.1977191000655299,0.01861149035698347,1D-CNN
S222,0.20649918828350128,0.231307907262614,0.47704535259714465,0.08514755185674015,ANN
S223,0.29713574444863566,0.2731479803706753,0.3713042881492028,0.058411987031486805,ANN
S224,0.2922694227532452,0.24905520321054908,0.37080547101182154,0.08786990302438404,ANN
S225,0.26831534367120397,0.500729782716673,0.1913076899192226,0.03964718369290013,1D-CNN
S226,0.2533542787922129,0.28156012425030197,0.374839309696756,0.09024628726072924,ANN
S227,0.34242557951578356,0.18368684662902243,0.37607853066065433,0.09780904319453936,ANN
S228,0.29349593194460516,0.31479605352770745,0.2786879238634733,0.11302009066421335,1D-CNN
S229,0.2609168215754268,0.23867730209932342,0.42303565707540003,0.0773702192498499,ANN
S230,0.18634813769470737,0.28022730957234976,0.48596376575908323,0.04746078697385913,ANN
S231,0.21720423943978928,0.3044207025216017,0.41781020881797626,0.060564849220633044,ANN
S232,0.2884483887133193,0.40405750848468047,0.2667644285305197,0.04072967427148053,1D-CNN
S233,0.40645414243337197,0.27701801352350763,0.27561585435357,0.04091198968955108,LSTM
S234,0.3952092770274314,0.2987718015226948,0.2665643992570074,0.039454522192866395,LSTM
S235,0.426560136092425,0.34066729731219436,0.18232181376423695,0.050450752831143655,LSTM
S236,0.2614972027461411,0.16935347452398447,0.5182567945467134,0.05089252818316066,ANN
S237,0.2837430314668327,0.2881953229718738,0.3724502109902085,0.05561143457108476,ANN
S238,0.2810968614064624,0.44232026078374026,0.21964838491217165,0.05693449289762545,1D-CNN
S239,0.2043595196727917,0.2357734708141921,0.5151261531492036,0.04474085636381249,ANN
S240,0.07833946451063024,0.6606864182407468,0.24246946106798564,0.018504656180637156,1D-CNN
S241,0.21453349291197124,0.38551428739826604,0.35414022133289186,0.045811998356870165,1D-CNN
S242,0.5663986091214954,0.1498288470036008,0.24939283892703193,0.03437970494787209,LSTM
S243,0.3612463678932505,0.13455930389182355,0.2546133757199754,0.24958095249495077,LSTM
S244,0.05764824967281317,0.03833366269344713,0.8578407794930719,0.04617730814066764,ANN
S245,0.24481742168715442,0.4438244535034522,0.2801523041584907,0.03120582065090281,1D-CNN
S246,0.2511440909029727,0.35803687141357016,0.3622741603927121,0.028544877290745778,ANN
S247,0.3548074861589561,0.3325198241897066,0.2777959232904254,0.03487676636091272,LSTM
S248,0.12443485749585306,0.249303460489112,0.6119303850696542,0.014331296945381426,ANN
S249,0.42675436225550334,0.21424381038928714,0.2942923534118074,0.06470947394340174,LSTM
S250,0.38231871710105697,0.272290700886104,0.283839096028213,0.06155148598462629,LSTM
S251,0.1926178752834875,0.3146458244005595,0.4600167604816955,0.032719539834257724,ANN
S252,0.3366377375138782,0.36092339354423514,0.25632828830478743,0.04611058063709988,1D-CNN
S253,0.7929162073268368,0.08437397005163348,0.09586444424154644,0.026845378379982864,LSTM
S254,0.030241080308367904,0.02605240769280132,0.9411583252775678,0.0025481867212629465,ANN
S255,0.5477055805311777,0.13741012791720092,0.18348691914654872,0.13139737240507207,LSTM
S256,0.27519234865863434,0.25447322074258494,0.41230140241411484,0.05803302818466538,ANN
S257,0.3303611312058208,0.2989521005189099,0.3135383900580668,0.05714837821720243,LSTM
S258,0.2922311292819909,0.37601190391429073,0.29594025309892896,0.03581671370479026,1D-CNN
S259,0.3364890965918876,0.30574313909118267,0.32286703075968054,0.03490073355724911,LSTM
S260,0.3640382808254985,0.26748305292233604,0.32533701575417867,0.0431416504979868,LSTM
S261,0.442629432720832,0.2991508978854704,0.18609975570312492,0.07211991369057265,LSTM
S262,0.41862298781871526,0.2871619811267693,0.24725640147664674,0.046958629577868796,LSTM
S263,0.5930485960539823,0.1956689996597512,0.1502249782904204,0.0610574259958466,LSTM
S264,0.5967001479995225,0.11616974585050209,0.2372437680302326,0.049886338119742475,LSTM
S265,0.24545879643198115,0.4849554576604281,0.2442897064100598,0.025296039497531047,1D-CNN
S266,0.3863878666972962,0.27666614293668834,0.2955807051759038,0.04136528519011172,LSTM
S267,0.3490687973257363,0.21633472851167385,0.378181284212228,0.05641518995036199,ANN
S268,0.5632643098905287,0.19702145737681498,0.1410087996586206,0.09870543307403544,LSTM
S269,0.3172255306500351,0.36460704028945196,0.2849752281411849,0.03319220091932894,1D-CNN
S270,0.5343014545363556,0.22189179936499806,0.1926373174298871,0.05116942866875859,LSTM
S271,0.3821476511658318,0.17655044490609642,0.3877357724661544,0.05356613146191669,ANN
S272,0.4583146049244976,0.27533143480859684,0.17974963349046413,0.08660432677644152,LSTM
S273,0.4125267496496003,0.28063232222168705,0.25233462671468965,0.054506301414022774,LSTM
S274,0.15296286999751563,0.457503623140447,0.3680579804438858,0.021475526418151907,1D-CNN
S275,0.15956117439543885,0.4758876227012843,0.3417364240129024,0.022814778890373724,1D-CNN
S276,0.4170831754238612,0.22950775893733247,0.30772677058868037,0.045682295050126415,LSTM
S277,0.3055765287783299,0.29088997982664977,0.36431246013668667,0.039221031258333025,ANN
S278,0.29501264442616093,0.322692120178033,0.3380900323975988,0.04420520299820701,ANN
S279,0.564844370889483,0.22716253200315484,0.09700764721562621,0.11098544989173616,LSTM
S280,0.5828908683140823,0.1839281693283679,0.1747428401733022,0.058438122184247494,LSTM
S281,0.10335608554522362,0.5426706518958325,0.3382398926776442,0.01573336988129955,1D-CNN
S282,0.14197148438168944,0.5677047036209016,0.26570225520575147,0.02462155679165687,1D-CNN
S283,0.09361896593139217,0.26130046751922414,0.6241653192698587,0.02091524727952474,ANN
S284,0.25164378429855133,0.3898257352654743,0.323579748427784,0.034950732008190155,1D-CNN
S285,0.39338388271374236,0.28318131820793735,0.28443825930864747,0.03899653976967281,LSTM
S286,0.2818846286276255,0.3629374809821759,0.3203253888312176,0.0348525015589809,1D-CNN
S287,0.05149104281593654,0.4181170260155958,0.5213780567947088,0.009013874373759018,ANN
S288,0.4381795016960647,0.21895417916064966,0.23119096791374583,0.11167535122954017,LSTM
S289,0.664730291469209,0.12128752417425487,0.14301531465256292,0.07096686970397266,LSTM
S290,0.45103741972417477,0.23897594059553032,0.2562847698726892,0.05370186980760572,LSTM
S291,0.17196200818147855,0.29880409496578786,0.4940221445434058,0.03521175230932757,ANN
S292,0.2543695452236509,0.28290513420459873,0.37603658693481185,0.08668873363693845,ANN
S293,0.22663020340165196,0.5937399537594406,0.14422002082821903,0.035409822010689505,1D-CNN
S294,0.4084204128493966,0.327283433929698,0.23076078698942792,0.033535366231477536,LSTM
S295,0.5621686382229741,0.18065629822811535,0.20991900576341313,0.04725605778549669,LSTM
S296,0.2758957400360033,0.29658183391640963,0.3669839273526665,0.06053849869492084,ANN
S297,0.2703081321363415,0.3385374412191822,0.35465714646599866,0.0364972801784782,ANN
S298,0.232310237559462,0.33774631041588665,0.40143842082834597,0.02850503119630551,ANN
S299,0.3438422243050769,0.3491128759078386,0.2659752572058889,0.04106964258119519,1D-CNN
S300,0.16747146911594876,0.33896225162298094,0.4678796040266607,0.025686675234409723,ANN
S301,0.4730755530404478,0.2148321123019461,0.2284402293316223,0.08365210532598394,LSTM
S302,0.27813903480911306,0.35741860131884856,0.31976159591939607,0.044680767952642676,1D-CNN
S303,0.2910369225081339,0.43542957766942963,0.23282090207116163,0.040712597751275115,1D-CNN
S304,0.12695039461721289,0.39593899565825136,0.4531808103838692,0.023929799340666653,ANN
S305,0.9972013905049122,0.0007013216550966914,0.0011998103458447807,0.0008974774941461042,LSTM
S306,0.24443248594801073,0.10571139282220333,0.6362618066757698,0.013594314554015836,ANN
S307,0.1666574377983744,0.45301436031523906,0.3616253340586577,0.018702867827728502,1D-CNN
S308,0.2684941305974643,0.2897749103030635,0.3901649007034272,0.05156605839604561,ANN
S309,0.29350996246650796,0.27685240591216576,0.3784709020127333,0.051166729608593114,ANN
S310,0.410041525706904,0.20405907268836224,0.34668306353071976,0.03921633807401376,LSTM
S311,0.371364212348316,0.3562681044286352,0.23647656435024794,0.0358911188728013,LSTM
S312,0.39144523673998766,0.22199783169860215,0.31865068389167717,0.06790624766973331,LSTM
S313,0.6200191824119876,0.1327578629922002,0.11217616293003138,0.13504679166578096,LSTM
S314,0.14741388327178703,0.5299129913906876,0.2938522523117993,0.028820873025726484,1D-CNN
S315,0.01777446568793654,0.17349996909869564,0.8033051463200268,0.005420418893341611,ANN
