Segment,1D-CNN,ANN,BiLSTM,LSTM,Selected
S1,0.1867813388534859,0.13849732679954319,0.5940749032172273,0.08064643112974297,BiLSTM
S2,0.39720349733187554,0.31302869264112354,0.2511362276583805,0.03863158236862099,1D-CNN
S3,0.2223025182652346,0.3825855750390665,0.3208296385406835,0.07428226815501518,ANN
S4,0.29972537689324935,0.4113905929000472,0.237278346010356,0.051605684196346605,ANN
S5,0.3076534274114512,0.5360272187326889,0.1344452778080899,0.021874076047769916,ANN
S6,0.18431931436298077,0.26470943770081096,0.4930959720992505,0.057875275836958416,BiLSTM
S7,0.22452843346107262,0.2025938572828699,0.5115344817428067,0.06134322751325085,BiLSTM
S8,0.23605716225617165,0.3728012677974077,0.3540874771190863,0.03705409282733483,ANN
S9,0.35278786576537263,0.4331523730006109,0.19515338749033434,0.01890637374368189,ANN
S10,0.33522437567321867,0.4486123838684705,0.19635464074728545,0.019808599711025155,ANN
S11,0.36098766307835406,0.3054004638922764,0.27874610126665805,0.05486577176271129,1D-CNN
S12,0.2501965955383139,0.3039315727353983,0.37037038509769193,0.07550144662859545,BiLSTM
S13,0.24853861383931994,0.3108653862578146,0.39422999019895255,0.04636600970391272,BiLSTM
S14,0.23975799584446084,0.2652638573773743,0.4344974439608446,0.06048070281731938,BiLSTM
S15,0.2922144312642262,0.39014703677846085,0.28235844410320315,0.0352800878541103,ANN
S16,0.3438021729870186,0.3065214560810874,0.31592589385294817,0.033750477078946,1D-CNN
S17,0.3371450582962515,0.37456480867707476,0.2701369952707919,0.018153137755881673,ANN
S18,0.4846571301286814,0.2789379836959317,0.20635775489053654,0.030047131284850738,1D-CNN
S19,0.34460939358658055,0.2627892549821768,0.26516632354103503,0.12743502789020753,1D-CNN
S20,0.43281304431563844,0.373229360379631,0.1582878504069622,0.0356697448977683,1D-CNN
S21,0.5147122851298842,0.30282919543073433,0.14977760958506298,0.03268090985431832,1D-CNN
S22,0.3773374705183835,0.26423781225692466,0.29283379984597213,0.06559091737871994,1D-CNN
S23,0.06780902768309345,0.09685351862981083,0.7723071378416975,0.06303031584539763,BiLSTM
S24,0.06630109707390763,0.4985737030210671,0.41553094794640727,0.01959425195861837,ANN
S25,0.6375025315461839,0.21006606208739365,0.14961489930781827,0.002816507058605107,1D-CNN
S26,0.02998853595765489,0.8877320270899749,0.08149993589698386,0.0007795010553863828,ANN
S27,0.6947570937557846,0.1877598584825878,0.1112734559659336,0.0062095917956942045,1D-CNN
S28,0.44142112507581327,0.2383051137720758,0.29529846587906783,0.024975295273042826,1D-CNN
S29,0.310413462012002,0.17731031655772808,0.2990677481505429,0.2132084732797272,1D-CNN
S30,0.6109811479266101,0.19073082730286853,0.15664943657628586,0.04163858819423508,1D-CNN
