Segment,1D-CNN,ANN,BiLSTM,LSTM,CNN-LSTM,Selected
S1,0.11902192772951671,0.08815654711631365,0.3810613675774174,0.3618880686417909,0.04987208893496138,BiLSTM
S2,0.30840704481690656,0.24537463104174917,0.19810589943058443,0.2124800698965733,0.035632354814187125,1D-CNN
S3,0.14360747544402686,0.2547496581759733,0.21147903566923595,0.3523790854231097,0.03778474528765365,LSTM
S4,0.2209515626009,0.31017811605912415,0.17195684383578294,0.26989129388106914,0.027022183623123277,ANN
S5,0.2668280176216434,0.4658464152815979,0.11634636146282529,0.132642778139663,0.01833642749426872,ANN
S6,0.12605610054219693,0.18647970491064167,0.36440810705466087,0.2950077249944697,0.028048362498031203,BiLSTM
S7,0.15289180162256738,0.1368612520975595,0.3725929789415445,0.3083880376527954,0.029265929685533203,BiLSTM
S8,0.18705107842575358,0.2974410102667498,0.282379382219803,0.20586400993120713,0.02726451915648658,ANN
S9,0.3082740413388578,0.37573041521800676,0.17450869097067598,0.12029110925986959,0.021195743212588533,ANN
S10,0.2875504314715342,0.3737468843196411,0.17738114757464557,0.13053481851714063,0.030786718117037516,ANN
S11,0.26240727845409423,0.22124513918573188,0.20145400271544434,0.2795863882610223,0.03530719138370678,LSTM
S12,0.1566538746877855,0.19676887031742935,0.24724996327408116,0.3752597884926041,0.024067503228100015,LSTM
S13,0.18725087642944574,0.2350477580521437,0.2993990405942641,0.24571432429832646,0.03258800062582034,BiLSTM
S14,0.1670285584578258,0.1855748731071768,0.3100787796438417,0.30179703010550707,0.03552075868564854,BiLSTM
S15,0.2344432309788893,0.31366693407819946,0.2264765262434771,0.1978744596304217,0.027538849069012727,ANN
S16,0.27492332362588495,0.24645841313110836,0.25364962793839824,0.1925040825209855,0.03246455278362308,1D-CNN
S17,0.28529748909923414,0.31248867150574605,0.23604765889648766,0.12594875677317244,0.040217423725360434,ANN
S18,0.3807175113182414,0.2289731027710094,0.174033855320191,0.1796673474297495,0.03660818316080935,1D-CNN
S19,0.16975217352321187,0.1203807900891437,0.12181042920879062,0.5676884801034233,0.020368127075430335,LSTM
S20,0.3537538130809867,0.3029803306533348,0.12304160847046615,0.198729123847763,0.021495123947450234,1D-CNN
S21,0.41982890690320923,0.24652896820518264,0.12159179768852736,0.18603073866781167,0.026019588535269554,1D-CNN
S22,0.2624264076966357,0.17986928229549204,0.20040384380560422,0.3223096544617255,0.034990811740542166,LSTM
S23,0.03446408793879044,0.052130043993655346,0.5865332220841154,0.3082152403564319,0.018657405627006022,BiLSTM
S24,0.05196817080370731,0.4511083687100944,0.37201689707688734,0.11388759267543236,0.011018970733878615,ANN
S25,0.6108276691148803,0.20984110634007755,0.15192598554050865,0.022758940662045566,0.00464629834248866,1D-CNN
S26,0.039164057883154295,0.8544616696266936,0.09422162455714812,0.009187566840910924,0.0029650810920934883,ANN
S27,0.5835310752512858,0.19696418075287617,0.13004273620800214,0.0628668352694947,0.026595172518341773,1D-CNN
S28,0.3402745136582416,0.20256804357475267,0.2412901961680123,0.1642276147428485,0.0516396318561448,1D-CNN
S29,0.09442628030104686,0.04667111811994775,0.09014951516221904,0.7450592739796242,0.02369381243716187,LSTM
S30,0.47564312203737275,0.14739418478580218,0.12086760980972759,0.22582759907486177,0.030267484292234935,1D-CNN
S31,0.19234118731927918,0.1862874760529749,0.2770632085178845,0.3115630997626686,0.03274502834719391,LSTM
S32,0.20125218799337102,0.2789782778414953,0.23171701278718349,0.2587351068131134,0.02931741456483745,ANN
S33,0.27955633774683913,0.19822873184468906,0.22270157226224147,0.25642204290226417,0.043091315243965894,1D-CNN
S34,0.25123707574379833,0.17979954480265065,0.22577922341559745,0.29763318532547645,0.04555097071247728,LSTM
S35,0.17526365920255757,0.2547310945218841,0.2195232850809094,0.3143247867643881,0.03615717443026096,LSTM
S36,0.21235532070231475,0.3592524240939128,0.2040578377774596,0.19854670003556735,0.02578771739074663,ANN
S37,0.11231634186766724,0.13361740431634114,0.37259804412045033,0.3462772996916136,0.035190910003928676,BiLSTM
S38,0.2682404108540686,0.287522802981697,0.2205529875664217,0.2011801466657288,0.02250365193208295,ANN
S39,0.2805960216624418,0.3128481600731295,0.20338798617387402,0.17672048514092517,0.02644734694962925,ANN
S40,0.28510025154960034,0.3358602062148616,0.19756023276984414,0.15357686669096834,0.02790244277472577,ANN
S41,0.27242237602280256,0.23566863557850104,0.22300681613530848,0.2327589848910305,0.036143187372356375,1D-CNN
S42,0.2472394631383838,0.23014455278522084,0.23055577531653587,0.2585785754060738,0.03348163335378522,LSTM
S43,0.2309895493749038,0.23251399654656546,0.2420776761158251,0.26216046631562506,0.03225831164708038,LSTM
S44,0.27002372505997607,0.1862909003804548,0.2638544175490969,0.24540260632033253,0.03442835069014005,1D-CNN
S45,0.04252003073918572,0.04141674703446439,0.27282356061243174,0.6148318065613051,0.028407855052613618,LSTM
S46,0.3162809449272079,0.4806127516360772,0.09091408414457898,0.10327734685985591,0.008914872432280924,ANN
S47,0.06434123638308928,0.2983270801186835,0.35331452857870504,0.24395103993614878,0.040066114983372744,BiLSTM
S48,0.26649659220899613,0.1841789442361665,0.3152743347977555,0.20066110159632033,0.033389027160762134,BiLSTM
S49,0.18507126430729504,0.16865991769472524,0.34054031492473175,0.2582614165757048,0.04746708649754355,BiLSTM
S50,0.43284141671304616,0.27856727246719687,0.16293037365599825,0.1050521739309782,0.02060876323277995,1D-CNN
S51,0.42584723007376984,0.37454090600768164,0.09596984150925106,0.07401172838311529,0.029630294026182544,1D-CNN
S52,0.29985680288041094,0.2335077374532641,0.1829223710084092,0.2532491672505667,0.030463921407348212,1D-CNN
S53,0.2930746313383669,0.2203935174171559,0.20985603033689743,0.2479901094486061,0.02868571145897295,1D-CNN
S54,0.49836894230990725,0.2988690138104894,0.09545677601594157,0.09401658869751897,0.013288679166142084,1D-CNN
S55,0.643479120194113,0.3350340845864108,0.010933911516781553,0.008674651515933022,0.0018782321867606114,1D-CNN
S56,0.6117517462913359,0.36770014991149425,0.009782778104449085,0.008467926091439367,0.0022973996012803956,1D-CNN
S57,0.26832239235495664,0.2726107460883489,0.20525404502075464,0.20407474378334178,0.049738072752597846,ANN
S58,0.21741398473761958,0.3427545548189171,0.23133601630444434,0.1732642566582144,0.03523118748080272,ANN
S59,0.10710931715488323,0.10889599765799843,0.4304404417344352,0.322531670997168,0.031022572455515034,BiLSTM
S60,0.2215530392202248,0.16606228862498063,0.2830904461530466,0.30169476950511004,0.02759945649663858,LSTM
S61,0.3994336780851502,0.33465642994941747,0.1384460328776987,0.11125911006213172,0.016204749025602008,1D-CNN
S62,0.6078480641621329,0.19698649263806034,0.09842702224889865,0.08078404775497026,0.015954373195938266,1D-CNN
S63,0.40701728335674386,0.33742977924728923,0.1225135980185392,0.10802687511444574,0.02501246426298288,1D-CNN
S64,0.14312560410585481,0.08784345776942104,0.5669513019832733,0.14010026487699676,0.06197937126445473,BiLSTM
S65,0.26037053966486123,0.1526050516918329,0.3059664312527713,0.23616332227292358,0.04489465511761096,BiLSTM
S66,0.18260249645511062,0.205954262057995,0.2855958347798872,0.2821429351931008,0.043704471513907134,BiLSTM
S67,0.24669506769239954,0.22916547274571808,0.24215139835292462,0.24658245300405618,0.035405608204901705,1D-CNN
S68,0.21434037413816584,0.31503464968485495,0.2445801676607779,0.19000743309020648,0.03603737542599498,ANN
S69,0.28297683368594734,0.28642259192538283,0.19146625877803944,0.20538584724046408,0.03374846837016707,ANN
S70,0.2589103249949273,0.27470376568009697,0.20039674981441266,0.23503866377244975,0.030950495738113502,ANN
S71,0.24987891145225438,0.26169919795435376,0.2102086529207657,0.24795855086183188,0.030254686810794355,ANN
S72,0.11118140059784017,0.8426292783202008,0.02178782048023286,0.021094789373481134,0.003306711228245411,ANN
S73,0.17183805723157927,0.2570198798798749,0.2855292849365452,0.20188997496319325,0.08372280298880715,BiLSTM
S74,0.21662833853976546,0.39457826348690683,0.17294538125238024,0.1651471180876353,0.050700898633313216,ANN
S75,0.14490058972212597,0.16213840707598545,0.3036735655467608,0.31168997869345016,0.07759745896167818,LSTM
S76,0.16990076425089626,0.22710905093882383,0.3451456525809931,0.22955303212996064,0.028291500099327134,BiLSTM
S77,0.18957054395379905,0.09715696555296927,0.37217684207144314,0.3060964974747319,0.03499915094705701,BiLSTM
S78,0.30444125994581106,0.26054254535155214,0.18259840881608685,0.21999385680942932,0.03242392907712146,1D-CNN
S79,0.1381414486234788,0.18142230109983515,0.2577714291334884,0.38164563970253823,0.04101918144065897,LSTM
S80,0.15971656245022048,0.28089928174265544,0.2927865403328863,0.238733459259206,0.02786415621503226,BiLSTM
S81,0.2521552516483477,0.15308925606208912,0.24560568105190733,0.3046196431029847,0.04453016813467144,LSTM
S82,0.24661235234845902,0.25334742597377097,0.22025745515227182,0.24231326193467922,0.037469504590818874,ANN
S83,0.1812686414772073,0.21056266854174016,0.2804458324035824,0.28691852668292234,0.040804330894548095,LSTM
S84,0.1932967359227252,0.3876357987548658,0.22499983628388934,0.16789918526133685,0.02616844377718229,ANN
S85,0.06941856706681372,0.04747805974882056,0.400053184699782,0.4432586892191819,0.039791499265402694,LSTM
S86,0.3952014764840356,0.15427626667360742,0.1696607948124781,0.2635523147768396,0.017309147253038785,1D-CNN
S87,0.5789756031463519,0.32347630949016,0.04768842849965314,0.044230782749194675,0.005628876114640434,1D-CNN
S88,0.8615757026033833,0.08278003373904821,0.028823138346518735,0.021754191444004513,0.0050669338670447355,1D-CNN
S89,0.4638945000699449,0.226815808215282,0.157261848945619,0.12363531723448823,0.028392525534665085,1D-CNN
S90,0.2600411635359504,0.3829437715139542,0.18458375635796362,0.13676406980888353,0.035667238783248456,ANN
S91,0.2655993009451993,0.2536664493999589,0.1972406526108137,0.2374212265204301,0.0460723705235978,1D-CNN
S92,0.2814298039019477,0.2572133557964068,0.19088977999063925,0.23998847602318812,0.030478584287818418,1D-CNN
S93,0.21898042359459863,0.26218697443155153,0.23140683040927618,0.2575044313772179,0.029921340187355573,ANN
S94,0.27882178128579105,0.4394829011187558,0.13730567464977195,0.12602647403134234,0.01836316891433847,ANN
S95,0.5595000117661908,0.2703016149602592,0.0925144808774788,0.0626660468730753,0.01501784552299539,1D-CNN
S96,0.15283275193169887,0.12843152262869573,0.39725901505352657,0.2770034120277418,0.04447329835833695,BiLSTM
S97,0.11561981369125426,0.08195106167291978,0.33898183430840184,0.43379553727830045,0.029651753049123628,LSTM
S98,0.22624692028074392,0.3498570853582515,0.20516174078836197,0.1975984005374412,0.021135853035201227,ANN
S99,0.20621181054220059,0.7370542520511176,0.032497586596066816,0.020425066290549423,0.003811284520064987,ANN
S100,0.9266285100942802,0.034428628055449946,0.021698511349050688,0.013230231205060995,0.004014119296157319,1D-CNN
S101,0.3452467607978508,0.3051620413273262,0.16693804280843047,0.13970943314890183,0.04294372191748987,1D-CNN
S102,0.19000371505908986,0.2418530378038399,0.21625767710532717,0.32558467458980617,0.026300895441937085,LSTM
S103,0.14061661787423346,0.24205103856853372,0.33000411096332,0.2705950868506831,0.01673314574323099,BiLSTM
S104,0.028686754098557976,0.030373515449668403,0.30115185631545777,0.5890403704366768,0.050747503699639165,LSTM
S105,0.08226273243857106,0.10804342815713067,0.36178572709236,0.4186368534269884,0.029271258884950125,LSTM
S106,0.1031128183328237,0.06495855601633521,0.41632485251505885,0.37908349386308987,0.036520279272691615,BiLSTM
S107,0.08440918406019716,0.11088660702978682,0.46952663956355273,0.2940764703663042,0.041101098980159984,BiLSTM
S108,0.17131780865085272,0.32538715104844734,0.30089873073580015,0.15776296045303465,0.044633349111864666,ANN
S109,0.47802400377215104,0.18743904538843742,0.150836500424326,0.13639951371496892,0.04730093670011699,1D-CNN
S110,0.13970497609081337,0.16494906531504647,0.283210476971107,0.38578655486497615,0.026348926758056543,LSTM
S111,0.29612809465563095,0.2749274987329846,0.17189144058007902,0.223619725124003,0.03343324090730307,1D-CNN
S112,0.1329886446525538,0.3413939352522548,0.3329710691453543,0.16005760653718398,0.032588744412651964,ANN
S113,0.1683259633983663,0.07901976222856487,0.4236981712955307,0.29977787810921436,0.02917822496832505,BiLSTM
S114,0.17808806349041587,0.13632903641253394,0.5264659560185402,0.12302007574248872,0.03609686833602134,BiLSTM
S115,0.04290778947430952,0.26764729637512746,0.6162907360183553,0.06257577281398526,0.010578405318223627,BiLSTM
S116,0.18973694768766208,0.29363805228685447,0.3282985380997788,0.1620003909994801,0.02632607092622386,BiLSTM
S117,0.2177463646256061,0.2885612532498757,0.29864024093937475,0.16540846071070092,0.029643680474442415,BiLSTM
S118,0.3069878532148396,0.3120401443392421,0.2048517999499481,0.14457555136406294,0.03154465113190739,ANN
S119,0.2748296596909739,0.11528913042675466,0.20976799146261377,0.3519241886845626,0.04818902973509626,LSTM
S120,0.15433978977116145,0.17121991164729913,0.16017678769587976,0.4872106333107366,0.027052877574922606,LSTM
S121,0.4777234072728893,0.2730017184274196,0.08129947439828264,0.15205655038674243,0.015918849514666294,1D-CNN
S122,0.33512721664098055,0.22837696849151773,0.1647857071115705,0.23439506944314903,0.037315038312781865,1D-CNN
S123,0.31491538215603815,0.34456189705556367,0.12929839238417318,0.17926940975779235,0.03195491864643331,ANN
S124,0.27134990410487314,0.24877341885539161,0.177870623708213,0.26646908096547856,0.03553697236604328,1D-CNN
S125,0.317453110887885,0.16318908135918048,0.19258064191724905,0.28356176773262765,0.04321539810305752,1D-CNN
S126,0.353763753646613,0.1810241018916067,0.17521800574339233,0.24349754764595105,0.04649659107243656,1D-CNN
S127,0.14162749467411728,0.16534350786837299,0.24259429064571006,0.4051408190829417,0.04529388772885801,LSTM
S128,0.21160736986519985,0.22014470832932442,0.3033961398574258,0.23384821354772814,0.03100356840032198,BiLSTM
S129,0.19878935919256266,0.19952579796110798,0.2999386420451903,0.26809181659189263,0.03365438420924526,BiLSTM
S130,0.31824801894682786,0.39429312622325213,0.14385542711518168,0.12577376698560866,0.017829660729128425,ANN
S131,0.3674487650068492,0.2103301464149823,0.1979253342258324,0.18126045168868762,0.04303530266364835,1D-CNN
S132,0.056037364481340474,0.1649331403930411,0.17764179544177722,0.5794330542960716,0.021954645387769877,LSTM
S133,0.2319818920341868,0.29289721978760747,0.17991150112281806,0.2714724405092485,0.023736946546138442,ANN
