Segment,1D-CNN,LSTM,BiLSTM,CNN-LSTM,GRU,ANN,Selected
S46,0.3560101249628379,0.15786320344544807,0.14396977543561368,0.11034091908957207,0.16212493000260086,0.06969104706392706,1D-CNN
S47,0.05179802946817632,0.19785282077898847,0.2862250014900311,0.22749135872453805,0.20225974846232828,0.03437304107593826,BiLSTM
S48,0.20876297223108453,0.15505920820625466,0.24916660183705608,0.18201068044088375,0.1847588154441261,0.02024172184059362,BiLSTM
S49,0.11254358910454822,0.16566068925884125,0.22782036001041375,0.2215108596481554,0.2580313698284685,0.014433132149571827,GRU
S50,0.3174814079258895,0.09074319687881766,0.13370835244984075,0.11990754561663243,0.3075273691906239,0.030632127938195787,1D-CNN
S51,0.32393462365653625,0.06699090857924574,0.0846621882948107,0.16937804699808617,0.3138331617509683,0.04120107072035329,1D-CNN
S52,0.2624242580209569,0.22409027114117602,0.16312753263883353,0.1897002150248221,0.13149496654969337,0.02916275662451817,1D-CNN
S53,0.25531574161963505,0.21671563335331864,0.18401343397692727,0.17614030457259947,0.1402495037931334,0.027565382684385888,1D-CNN
S54,0.477951013475063,0.12184471002188837,0.12332852625749033,0.12082835632071719,0.11154178528965616,0.04450560863518373,1D-CNN
S55,0.7076020585527877,0.04545719541222787,0.05262351357299143,0.058960000138212704,0.07178845574699355,0.06356877657678675,1D-CNN
S56,0.6924729496819513,0.04353844624634007,0.04804985141020202,0.06589831529259405,0.08073283729421653,0.06930760007469597,1D-CNN
S57,0.1831401088187323,0.13723411359446086,0.1380524999922428,0.24107141679769806,0.2739047948876525,0.02659706590921354,GRU
S58,0.18960517346367495,0.15361890283346283,0.20139447583011458,0.2134461053818673,0.20044428435045472,0.04149105814042662,CNN-LSTM
S59,0.07155771071018356,0.25935868195644596,0.3594473422389771,0.1643081168574418,0.13485230683595967,0.010475841400990733,BiLSTM
S60,0.18200520387939978,0.2502081198580928,0.23435971076371778,0.15807204426930646,0.15603884400107848,0.019316077228404914,LSTM
S61,0.37019644367023474,0.12775893088051565,0.15289620411396965,0.12980970531066907,0.1737787109173546,0.04556000510725587,1D-CNN
S62,0.5054174176238131,0.08096136137027383,0.09673762524140113,0.10830275289701538,0.18277177695777916,0.02580906590971669,1D-CNN
S63,0.31063029505846373,0.09526004908272524,0.10658169311223618,0.1464011686790612,0.3036031775715498,0.03752361649596359,1D-CNN
S64,0.0691259212854246,0.06687117713842515,0.4835996633677253,0.33692836984209645,0.03872436733246671,0.00475050103386197,BiLSTM
S65,0.16841983633106797,0.15036392338298357,0.2029017318381576,0.20913645470856498,0.2562145058923884,0.012963547846836685,GRU
S66,0.11600177952122036,0.18603165246459547,0.18876157084671802,0.20303643611975686,0.2872890288777585,0.01887953216995247,GRU
S67,0.18791847617760774,0.18783188552340266,0.18437263072225862,0.188812851644348,0.22617240552824341,0.02489175040413806,GRU
S68,0.11796767547284275,0.10514041184201296,0.13388951252570372,0.13786755056051683,0.480767570919153,0.024367278679771044,GRU
S69,0.23880386046757454,0.17510080188634697,0.1641135995377944,0.20083677138523123,0.1867397198712223,0.034405246851830655,1D-CNN
S70,0.2302454075090223,0.2099014287791936,0.1803570840334027,0.19434959211014233,0.15033548045501088,0.03481100711322796,1D-CNN
S71,0.22058779056162245,0.21893974694609095,0.18685917842651995,0.18820593970782468,0.15246417313941715,0.03294317121852551,1D-CNN
S72,0.320896500516242,0.11898204431837008,0.12129614026413942,0.1262754745702262,0.15615878118520757,0.1563910591458149,1D-CNN
S73,0.03065787872393358,0.03711045184397842,0.05600155383196335,0.13107561494023226,0.7380848699638791,0.0070696306960130436,GRU
S74,0.15646274571784496,0.11974300699318641,0.125174876164089,0.2544077314734967,0.3039112084606433,0.040300431190739984,GRU
S75,0.0658489838267125,0.18188561642930226,0.17370658265725375,0.3762761448342116,0.19145310544557556,0.010829566806943218,CNN-LSTM
S76,0.14632131591228037,0.1963683794320225,0.29242345838809936,0.17002063563338335,0.16710958543676127,0.027756625197454133,BiLSTM
S77,0.1270114745160709,0.2258517995100283,0.2845200100810536,0.17286849680395264,0.1817535940208629,0.007994625068032602,BiLSTM
S78,0.24226883642659947,0.1779007395780643,0.14756180959181872,0.1833936043885575,0.2191786212007594,0.02969638881420003,1D-CNN
S79,0.10101848279770911,0.307531321146842,0.20042064168793342,0.22520230653922824,0.14637920200528137,0.019448045823006126,LSTM
S80,0.14986713832537332,0.21810756350155006,0.2638628761038696,0.18054204000651536,0.15135153736834886,0.03626884469434286,BiLSTM
S81,0.1717076001445552,0.21311794176670185,0.1664496635742794,0.21885190454185427,0.21611034767685317,0.013762542295757844,CNN-LSTM
S82,0.19505531824530484,0.1916336821144497,0.17406083657001833,0.20764412369878837,0.20298538987639209,0.028620649495048747,CNN-LSTM
S83,0.13795906651148032,0.22493293796782815,0.21952702907491997,0.22384829627886754,0.17061403806100253,0.02311863210590101,LSTM
S84,0.18955293820883629,0.16800000929871955,0.21633554481605644,0.18102938996816834,0.19553801905483037,0.0495440986533888,BiLSTM
S85,0.0243490334639397,0.3649638462778001,0.31689859085944166,0.19221501017846906,0.09962702979902435,0.001946489421326875,LSTM
S86,0.3572889681742394,0.2421920659723574,0.15898727328983234,0.11532305304476587,0.10546913940804907,0.020739500110756592,1D-CNN
S87,0.5702430034976992,0.08785051542309455,0.09262109059756606,0.08097880284731457,0.11593106875299976,0.05237551888132653,1D-CNN
S88,0.7521415471392219,0.029634113360326404,0.03770976897424123,0.044965347073629036,0.12225256609533533,0.013296657357245303,1D-CNN
S89,0.34284395042573507,0.09433903941836853,0.1192514357552384,0.1498506224253632,0.269365306222027,0.024349645753267368,1D-CNN
S90,0.1868124188423752,0.10330664648151024,0.13593875010818005,0.17973272065472312,0.35617894139092204,0.03803052252228885,GRU
S91,0.18296058761169764,0.16261993997115243,0.13369170453162468,0.2246996639580243,0.2711398060630888,0.024888297864413624,GRU
S92,0.24814269311249887,0.2127698889813739,0.1705899718984008,0.18993801936157678,0.1460555853119766,0.032503841334173986,1D-CNN
S93,0.19490020684295142,0.22762128635942508,0.20552604631048657,0.1867844753322993,0.15208554754984768,0.03308243760499107,LSTM
S94,0.2932929565370858,0.15550887390316254,0.16649080601398478,0.15797183132938417,0.1661613736414695,0.060574158574912815,1D-CNN
S95,0.481238350681882,0.07412409650834925,0.1031922073754892,0.1150101319945163,0.18974165048445607,0.03669356295530771,1D-CNN
S96,0.09186009071966557,0.19122811317478816,0.2939321539271816,0.21944294119147195,0.19307470328730916,0.010461997699583427,BiLSTM
S97,0.07603749170307027,0.3702895412938607,0.2773971392547973,0.15454290805644982,0.1146016996171389,0.007131220074682547,LSTM
S98,0.22286944898110064,0.19862642169665523,0.20515132630001776,0.15537321564329015,0.1717573246765322,0.046222262702404364,1D-CNN
S99,0.372325521293387,0.09022746143343048,0.12022296444408678,0.10655319879212263,0.18823150560010232,0.12243934843687078,1D-CNN
S100,0.8357270442607323,0.013576224247083235,0.021827222183218673,0.027960375831073046,0.0960545232134274,0.004854610264465649,1D-CNN
S101,0.24525292641767368,0.09968738062782287,0.11896745003392822,0.2136675272824134,0.29144374749236157,0.03098096814579869,GRU
S102,0.1860682477772763,0.3089171156046366,0.20942756370772472,0.18031617577359865,0.08190510484608064,0.03336579229068402,LSTM
S103,0.15348391444775897,0.27321924327854,0.3257614784609071,0.1308719727000692,0.08126252095004645,0.03540087016267816,BiLSTM
S104,0.00219573893707246,0.38168631180198814,0.13991317037415812,0.17973552317827673,0.29612071243668314,0.00034854327182121396,LSTM
S105,0.04656278727626939,0.2974042529515799,0.25387239903143116,0.1327785773334118,0.2603264893874185,0.00905549401988934,LSTM
S106,0.0364840064811744,0.2067160973394555,0.23302627883019233,0.12407845481058771,0.39693708879684997,0.0027580737417408087,GRU
S107,0.02890407713385911,0.13538440396285337,0.23726301326304577,0.13188754395866645,0.46076569819459157,0.005795263486981732,GRU
S108,0.06239972855536969,0.057689369556277535,0.10878135347433311,0.11334653333760508,0.6409452256345561,0.016837789441858556,GRU
S109,0.4101020926846336,0.09766347250527198,0.11112910611650301,0.27142848799092023,0.08942254717160739,0.020254293531063425,1D-CNN
S110,0.1239734747502037,0.34932295789655754,0.25555306203262546,0.16480278277727553,0.08535199977143984,0.020995722771897127,LSTM
S111,0.2464457961795513,0.18769393959029004,0.14530139437114295,0.1960159801797307,0.19180417267771613,0.03273871700156936,1D-CNN
S112,0.12129437402794005,0.14416368603362795,0.2845496570744716,0.20018299070690473,0.2082052919945873,0.04160400016246977,BiLSTM
S113,0.11938595498328233,0.24485290302420373,0.3649272584562527,0.1546509489863971,0.1095197078382645,0.006663226711599893,BiLSTM
S114,0.0011972584128846374,0.0007809246148852112,0.004079286055099355,0.0017822510610062672,0.9920349251127163,0.00012535474340786992,GRU
S115,0.05855665269282675,0.07900350727304223,0.5108846907286176,0.09061793218317012,0.22441000427268432,0.03652721284965972,BiLSTM
S116,0.16111583391796686,0.13909478699786898,0.26596796346198875,0.15702866351340922,0.24247641912273765,0.03431633298602889,BiLSTM
S117,0.16601575727895007,0.128243957175634,0.22346007459422398,0.15867625109026928,0.2927031855578952,0.03090077430302738,GRU
S118,0.23848908840822444,0.11833292257986054,0.1632682601807865,0.17538924058829866,0.26996147061495446,0.03455901762787495,GRU
S119,0.20963661541037307,0.28882486399190677,0.15037490615364804,0.2740262614133392,0.06723382632276798,0.009903526707965182,LSTM
S120,0.13760432862679645,0.44421134770372966,0.14290004529185532,0.16957137759360363,0.08385796669492551,0.02185493408909131,LSTM
S121,0.4577880364581731,0.17081269770662819,0.10025529679172168,0.1310115839032805,0.09983220439866483,0.040300180741531084,1D-CNN
S122,0.2756338874392645,0.19071249632956783,0.13269236131669787,0.21327559037526386,0.16115848421624626,0.026527180322960496,1D-CNN
S123,0.28622470103819975,0.1700012976428336,0.12568007184500482,0.20858136692531315,0.16507242886563933,0.04444013368301014,1D-CNN
S124,0.22309465885223945,0.21904031798377496,0.14621275133347117,0.2044840506187312,0.1779546806079295,0.02921354060385348,1D-CNN
S125,0.2100037471583652,0.18456385095340463,0.11890926784415722,0.1988394954806294,0.2735509336899856,0.014132704873456334,GRU
S126,0.2655305338795602,0.17361768995043375,0.11884102689050147,0.24134513725581544,0.18306916415623042,0.0175964478674581,1D-CNN
S127,0.0972128292895753,0.3278953400667559,0.18213892542077692,0.24812157472099042,0.12798901566854773,0.016642314833354013,LSTM
S128,0.17296438970724257,0.19135938995196522,0.24843983642694273,0.17756114886152424,0.18400171174153201,0.02567352331079329,BiLSTM
S129,0.15552678930654776,0.21172251365166292,0.2376599732236311,0.1853206602439324,0.18747093739333678,0.0222991261808887,BiLSTM
S130,0.3085342962397106,0.14439245859807426,0.1613714509932089,0.1434283540397798,0.18956892276302997,0.05270451736619607,1D-CNN
S131,0.2764058894114712,0.12840450157736835,0.14114786084719694,0.22288432971411853,0.2097725614388326,0.021384857011011588,1D-CNN
S132,0.05431708606535403,0.5456700284551764,0.1696116843897033,0.14701296303638528,0.060869714044332016,0.022518524009050023,LSTM
S133,0.22744819469797703,0.2622940426735457,0.18120956118279274,0.16853877998119288,0.12040188927825893,0.04010753218623266,LSTM
S134,0.4142455551597637,0.13700620220500836,0.12652233419797254,0.14021779844248067,0.13339404457556567,0.048614065419209866,1D-CNN
S135,0.21887927334569524,0.17386941548434084,0.18102648636742055,0.2116960491051871,0.17738351698473864,0.0371452587126178,1D-CNN
S136,0.12142415907738735,0.1967725876559032,0.3042321034648183,0.1718823663165184,0.1857962644512919,0.019892519034080753,BiLSTM
S137,0.04482008960233767,0.40526111496352646,0.23288229514441824,0.1618771976159792,0.14764570783493453,0.007513594838806511,LSTM
S138,0.25468272255907126,0.16905378091595613,0.1834168003591514,0.1270354235834767,0.19642008001447214,0.06939119256787189,1D-CNN
S139,0.09311623289697919,0.3255407837563953,0.14224109670013585,0.31570734667347206,0.10598114561905363,0.01741339435396478,LSTM
S140,0.1593918999516245,0.18253811355387956,0.28717188887579115,0.19214711124563286,0.16962413076637384,0.009126855606697102,BiLSTM
S141,0.1842927146989802,0.15860912753884357,0.2541655741465504,0.16457966680833228,0.20571300395673583,0.03263991285055762,BiLSTM
S142,0.19956947315856743,0.1776017590159878,0.21015030376071228,0.1856591493084407,0.20370558978801048,0.02331372496828226,BiLSTM
S143,0.20011029102172986,0.14981766279160025,0.18282236114396888,0.16258229792400508,0.247772592060253,0.056894795058442395,GRU
S144,0.2953765261782395,0.12811929790235052,0.13317315605817306,0.16834881118885967,0.2453278070673557,0.029654401605021016,1D-CNN
S145,0.24106439473197122,0.2194114700367893,0.16752513159600388,0.21133973339766127,0.13408868908004856,0.026570581157527126,1D-CNN
S146,0.1193457976229849,0.426742280257776,0.19814668688100265,0.15535580910026955,0.07584693664619283,0.02456248949177434,LSTM
S147,0.6527877502939046,0.13250207411617476,0.09013120743961978,0.05988510102475086,0.062088725720161754,0.002605141405389997,1D-CNN
S148,0.0930546031352427,0.2750016178576975,0.18391587103865567,0.2401642425943246,0.18765019728942653,0.020213468084653,LSTM
S149,0.03727905947047874,0.2816080842797809,0.2672042622458525,0.043074456404029154,0.364704617684524,0.0061295199153362425,GRU
S150,0.10960355446848627,0.1673063140895808,0.11194579063678457,0.2641549905856927,0.3272340301148867,0.019755320104569166,GRU
S151,0.26094917073424306,0.20395348410101619,0.08410810812372901,0.3439905260670093,0.08678432600792317,0.020214384966079527,CNN-LSTM
S152,0.10654472608559148,0.24868565741316367,0.28733369128556335,0.18118583091842422,0.14462221924794494,0.031627875049312054,BiLSTM
S153,0.10823843708510002,0.17811308687938088,0.3056017302223966,0.16171620759558128,0.23240997074870004,0.013920567468841533,BiLSTM
S154,0.1538574291283125,0.15626403128367683,0.24831126257599953,0.1651641225768687,0.2451320738468833,0.031271080588259316,BiLSTM
S155,0.2945048111550882,0.1189636707556483,0.13779833934120356,0.1725582287042633,0.24776500922058461,0.02840994082321229,1D-CNN
S156,0.1632139041104821,0.2655524774401341,0.17533632247593886,0.23079806522787993,0.14624089119642947,0.018858339549135347,LSTM
S157,0.19231576515046434,0.27671740841432707,0.18209649530575625,0.19612145287998103,0.13246057344393503,0.020288304805535774,LSTM
S158,0.24882160480907525,0.17806774416764057,0.16243653619028697,0.1691184395486468,0.16428456164191801,0.07727111364243208,1D-CNN
S159,0.24398583217066086,0.14875768624678917,0.1734051033727548,0.17312224672299592,0.1996527950342314,0.06107633645256727,1D-CNN
S160,0.059175250056304175,0.29575749771855564,0.37831265416545307,0.14011507216111826,0.1172717941261709,0.009367731772399173,BiLSTM
S161,0.1814340756588852,0.2240274050522553,0.2507724797608571,0.1461183984077259,0.1651720225877424,0.0324756185325339,BiLSTM
S162,0.3149706027955859,0.13749376956321335,0.14337893165358437,0.14087863812807405,0.2216522103467365,0.04162584751280601,1D-CNN
S163,0.20613056490573453,0.22164517619988855,0.16087005567367327,0.22081912675574256,0.16852682193602705,0.022008254528934283,LSTM
S164,0.12642992121967134,0.35773928079070516,0.19254310936921626,0.192865220194943,0.11005264505993936,0.02036982336552521,LSTM
S165,0.20826450781392092,0.21314060636182425,0.18434987118412172,0.16592019636161098,0.15143010084222425,0.07689471743629753,LSTM
S166,0.0319460894137265,0.1412353749636734,0.5191041000079257,0.15007054523798521,0.15330802563889873,0.004335864737790876,BiLSTM
S167,0.19463666338925412,0.1837715218987934,0.1545755870785852,0.19797337849689445,0.24098484696266856,0.028058002173805007,GRU
S168,0.19050721533561982,0.1955318000186546,0.1359943081173443,0.237767145447556,0.21281642238733797,0.027383108693486775,CNN-LSTM
S169,0.14634604993340036,0.2289370954015544,0.2876167527670261,0.21235455192498406,0.11058147183410329,0.01416407813893239,BiLSTM
S170,0.22378739690978086,0.18017202980329286,0.15694258402723427,0.1916789774844207,0.23504597893444942,0.012373032840822184,GRU
S171,0.3291921349332657,0.16260473829771255,0.10833277500818268,0.19459937656624157,0.18304465325661795,0.022226321937980482,1D-CNN
S172,0.08147441781594,0.2880947538779765,0.19142099457626732,0.2795193586660644,0.14373523018183065,0.01575524488192139,LSTM
S173,0.11787994497751242,0.16412095800176524,0.15870666818415666,0.1628846675558813,0.1558901306473558,0.2405176306333288,ANN
S174,0.4288625361296204,0.09933447127646969,0.10853456767559305,0.13720580984158795,0.1462402681036001,0.07982234697312887,1D-CNN
S175,0.10397175834506514,0.12616706882430634,0.32672809874513076,0.24492023971290608,0.16765540010011332,0.030557434272478066,BiLSTM
S176,0.08511003228594936,0.1617322837880427,0.4751693608031261,0.1274720616305521,0.13159733935777107,0.018918922134556926,BiLSTM
S177,0.14351891051844817,0.23428085721369543,0.23723011135460323,0.18060150604980535,0.1877957081433977,0.01657290672005098,BiLSTM
S178,0.21377365790063557,0.17323781208854488,0.18268204824998752,0.16329806463252486,0.2256962269107977,0.041312190217509155,GRU
S179,0.4104647722097175,0.11153190831851485,0.11202015729689344,0.12756562859073034,0.2118151187837361,0.02660241480040663,1D-CNN
S180,0.43988002950152705,0.10797277276325809,0.07981058212931955,0.28154153907345947,0.08314664199127579,0.007648434541161314,1D-CNN
S181,0.07910280887565466,0.2915571480469675,0.34640162650547146,0.16335802470429536,0.09272246090621246,0.026857930961399667,BiLSTM
S182,0.1485135013319916,0.16376257356615634,0.33165323403387653,0.17206821643644127,0.16179446188259206,0.02220801274894225,BiLSTM
S183,0.0787058703810606,0.2626360391028849,0.1286633531326286,0.222844337445914,0.2991119143648589,0.008038485572654725,GRU
S184,0.1637707226742444,0.15566481402120486,0.07222337325657299,0.11674187092505293,0.4817347768373694,0.00986444228555477,GRU
S185,0.14771025917670336,0.1671721935690301,0.13909897783211975,0.2100988432682639,0.33343963825811884,0.0024800878957630065,GRU
S186,0.12038908696333377,0.18271303861099902,0.29300931373344535,0.16898991519887133,0.2182023384853847,0.016696307007966368,BiLSTM
S187,0.14200821265585914,0.15770636749583591,0.21033183905530012,0.16870932928365004,0.3045927448535863,0.016651506655767936,GRU
S188,0.16064237915488552,0.14688102871168493,0.18783100450580742,0.174187481300154,0.3105845586336041,0.019873547693863233,GRU
S189,0.1397930588364651,0.29744612855935776,0.12435051358868657,0.390820093158557,0.042407757092012874,0.005182448764920307,CNN-LSTM
S190,0.16401776570898607,0.2819877971771759,0.17497257955091686,0.20525432052456033,0.135216634464975,0.03855090257338737,LSTM
S191,0.2449478451889072,0.2573372674280749,0.16119161063663281,0.19240587034746556,0.12628658728551861,0.01783081911340124,LSTM
S192,0.24321210540752314,0.1916825252789916,0.16258944752339735,0.18369785875221648,0.16356842070928498,0.05524964232858551,1D-CNN
S193,0.04161025561002606,0.23183998284637966,0.43123027686985144,0.13967454056644754,0.14900033162029125,0.00664461248700515,BiLSTM
S194,0.13816594544186456,0.23319940169121653,0.303105084418077,0.1401826458901227,0.16191990848083274,0.023427014077887366,BiLSTM
S195,0.22880115534148115,0.16003156296078272,0.21674938085129525,0.1436667262483767,0.20831773962705052,0.04243343497101296,1D-CNN
S196,0.1952648356412613,0.11354694196850738,0.1730204282270997,0.1370132176628253,0.2965141411896988,0.08464043531060714,GRU
S197,0.19443606391195903,0.09288986420689346,0.17988853804309207,0.1391508288934875,0.35220999796845226,0.041424706976116416,GRU
S198,0.2032628308318601,0.07238923797786131,0.13347968761916337,0.1381357628220104,0.42514390404230173,0.027588576706803522,GRU
S199,0.2535681953860417,0.09793142381238697,0.133283748958716,0.1984225560612043,0.2889461544661597,0.027847921315491728,GRU
S200,0.17317119072150366,0.3882489040049725,0.14593344604124686,0.2283079134088095,0.05606064930498601,0.00827789651847888,LSTM
S201,0.1534356656431097,0.31136313996610016,0.2300189918103617,0.15809107788093366,0.11221562471996102,0.034875499979532765,LSTM
S202,0.14640314113459785,0.20009689204458223,0.2527949658035381,0.1705353269457981,0.20523048600579688,0.024939188065687255,BiLSTM
S203,0.08632141157344142,0.23515552377997354,0.2730239038015226,0.18631594329391207,0.20646385571281886,0.012719361838332374,BiLSTM
S204,0.16256886113684813,0.16137134024299202,0.22513105797480512,0.1553245678378408,0.26054947952032975,0.035054693287184774,GRU
S205,0.3247881555842195,0.11213759789788398,0.14103580659898965,0.1730918671861061,0.21647871121345147,0.03246786151934905,1D-CNN
S206,0.19910902592664645,0.26607018296760704,0.17272777270805562,0.21671812003176383,0.11922556569102519,0.026149332674902017,LSTM
S207,0.16598840404571313,0.3395795012451594,0.18518241031120355,0.17084699990613672,0.11245152917530384,0.02595115531648357,LSTM
S208,0.13367647568129654,0.22070959254985265,0.22837488906181905,0.1805748942022251,0.21099752089842813,0.02566662760637851,BiLSTM
S209,0.09636306612197866,0.242324863377937,0.29690079473982817,0.17508142162775514,0.17245419094729972,0.016875663185200028,BiLSTM
S210,0.2843979128192573,0.13235442084039095,0.17123228159138087,0.14753248319926998,0.2182489823420415,0.04623391920765982,1D-CNN
S211,0.10872056144786667,0.2620076396201807,0.17488880233443627,0.4012196489729428,0.04842785996021613,0.004735487664357797,CNN-LSTM
S212,0.10981300977532597,0.4384865351106657,0.18527224570621276,0.14806821541073364,0.08033797669831776,0.03802201729874325,LSTM
S213,0.032266372447615994,0.11231592152086199,0.12167458724414822,0.23667993175335267,0.4927826314309113,0.004280555603108724,GRU
S214,0.7774717667661085,0.03763580439646303,0.032619883630959176,0.09801595503524521,0.046452152977222355,0.007804437194001487,1D-CNN
S215,0.15322007338914223,0.4258935906876181,0.07807680937367456,0.27061008968392225,0.06093423509393998,0.011265201771702454,LSTM
S216,0.15288083360489807,0.2649369843422145,0.23875603960172032,0.1701378552871404,0.13817792794728653,0.03511035921674022,LSTM
S217,0.16563809232570192,0.1803486913682735,0.24786801466962713,0.1610313576468758,0.20658462685034157,0.03852921713918074,BiLSTM
S218,0.12495975277204656,0.1837154605434838,0.2590706917243201,0.17560945632316788,0.2295376074123967,0.02710703122458544,BiLSTM
S219,0.16403941679007977,0.12455963625689648,0.20250486854386482,0.14283220799588298,0.313600525251208,0.05246334516206816,GRU
S220,0.1290314270934131,0.01747487450957744,0.043330786521531474,0.033836437901292926,0.758087917853491,0.01823855612069423,GRU
