Segment,1D-CNN,ANN,BiLSTM,LSTM,CNN-LSTM,Selected
S1,0.9889795322429674,0.0014299284086097593,0.004686902864672445,0.004465629613074835,0.0004380068706767907,1D-CNN
S2,0.6550667054099248,0.18804844716916955,0.07015773744272241,0.07581308769325755,0.01091402228492572,1D-CNN
S3,0.18215723424472965,0.2589374261658447,0.197625905448612,0.3341189425787842,0.02716049156202841,LSTM
S4,0.1837507387090934,0.4410031792281633,0.13924933650923318,0.22784666639170237,0.00815007916180746,ANN
S5,9.673464972875859e-05,0.0002833234370797515,0.8488921817281153,0.15072389718811183,3.862996952641668e-06,BiLSTM
S6,0.04745584361732147,0.11622630435586838,0.45905872131373665,0.37160171013399207,0.005657420579083858,BiLSTM
S7,0.002445959021808452,0.002892620819008218,0.5279970712489401,0.46629302995591726,0.00037131895432469976,BiLSTM
S8,0.08113782939652688,0.12562492623478141,0.4789137469200021,0.307426203459266,0.006897293989423896,BiLSTM
S9,0.393079117513707,0.3860772521716802,0.12849607980686714,0.08556637637239903,0.006781174135343189,1D-CNN
S10,0.3914478664256795,0.3739499472321434,0.12290762953586998,0.09053205225236301,0.02116250455394228,1D-CNN
S11,0.24844489094327285,0.5750055362479726,0.06439097808191215,0.10265621474915056,0.009502379977690097,ANN
S12,0.031932767009419834,0.04012377306154562,0.7608358728750941,0.16487961936064288,0.002227967693298098,BiLSTM
S13,0.0017989560169935478,0.9848002683217902,0.010267410575140952,0.0029889131611664415,0.00014445192490769246,ANN
S14,0.09500566159263697,0.13067377502535402,0.5360536178634888,0.2291860360877874,0.009080909430733353,BiLSTM
S15,0.0,0.0,0.0,0.0,0.0,1D-CNN
S16,0.0,0.0,0.0,0.0,0.0,1D-CNN
S17,0.5260207785157205,0.32405833115455845,0.0896763594492553,0.046369484396489274,0.013875046483978913,1D-CNN
S18,0.35712042392930987,0.22226959068158758,0.2913456135595095,0.10884328886900181,0.020421082960591846,1D-CNN
S19,0.08736418715261982,0.06321922345730997,0.06795707430827373,0.7764738656172727,0.004985649464523815,LSTM
S20,0.4501308533728796,0.29015199204594805,0.11170794843215245,0.13551477645305735,0.012494429695965573,1D-CNN
S21,0.20177030529414144,0.20906228488008746,0.2976306123978137,0.2828162206372176,0.008720576790741947,BiLSTM
S22,0.17010489589340086,0.12907999854353946,0.14445702009152972,0.5464629763080024,0.009895109163526481,LSTM
S23,0.03117485279518294,0.1757586539319144,0.34291096388801756,0.4463979598846529,0.0037575695002283476,LSTM
S24,0.2088637403533498,0.4150278878725905,0.27908104442131687,0.09247153425544216,0.004555793097301665,ANN
S25,0.552494481418885,0.31940354561153356,0.10891500073710078,0.01604518452274064,0.0031417877097412767,1D-CNN
S26,0.008272386017113208,0.17347473369441693,0.08887180262247017,0.7290455115777481,0.000335566088250735,LSTM
S27,0.822588623469828,0.09280356300461387,0.05106753648365543,0.025405507641592776,0.008134769400310113,1D-CNN
S28,0.35325109433717566,0.24321020094804785,0.22701359618613742,0.1428847411617573,0.03364036736688145,1D-CNN
S29,0.1424975164387837,0.06590730525866748,0.08972891946479161,0.6882948816507835,0.01357137718697333,LSTM
S30,0.9363462921320469,0.017938490592493098,0.014758169311924953,0.02751427497340484,0.0034427729901283215,1D-CNN
S31,0.003127556140988516,0.008123102358252693,0.04155120743046484,0.9469059439073466,0.00029219016295067157,LSTM
S32,0.16788400135698273,0.3382498793399116,0.24789140279849115,0.23621786527655475,0.00975685122806092,ANN
S33,0.9982816054190128,0.00048665246789832405,0.0005371807414008891,0.0006181482810951346,7.641309059071007e-05,1D-CNN
S34,0.3339867285230087,0.5661240453201979,0.039901474620369276,0.05260552370017603,0.007382227836248728,ANN
S35,0.05805183293696296,0.11809749594101607,0.2990949065521915,0.5179172598478035,0.006838504722025084,LSTM
S36,0.044007433812430746,0.3719334441039068,0.3443081057760585,0.23731459705763974,0.0024364192499657807,ANN
S37,0.030869226055212695,0.19256422335693651,0.429298447376266,0.3427535325731822,0.004514570638405346,BiLSTM
S38,0.15023078623702227,0.2178564765616044,0.34958532340573417,0.27422200565986976,0.00810540813576815,BiLSTM
S39,0.0,0.0,0.0,0.0,0.0,1D-CNN
S40,0.0,0.0,0.0,0.0,0.0,1D-CNN
S41,0.29191030357886866,0.23110936856431147,0.21622832304431452,0.22575822503901077,0.03499377977349341,1D-CNN
S42,0.0021970587150433574,0.9963135271430089,0.0005723266629934527,0.0008419791469311355,7.51083320218376e-05,ANN
S43,0.19593387868645365,0.20928748348903162,0.21803028565769642,0.3644727096962447,0.012275642470573484,LSTM
S44,0.1103325929473282,0.7722585688475273,0.08368534077872776,0.032263059076536274,0.0014604383498813755,ANN
S45,0.053542680466190255,0.05402000905969877,0.27150052574614614,0.6074966463002553,0.013440138427710573,LSTM
S46,0.9696857642957478,0.028401769297971884,0.0008781829594786197,0.0009906933471485926,4.359009965581208e-05,1D-CNN
