time,ncells,lon,lat,O3,CO,NO,NO2,SO2,PM1,PM2.5,PM10,StationName
2024-02-07 01:00:00,0,150.782544,-34.577839,1.9120917,0.05062592,0.05087701,0.045680534,0.00024014694,1.2272334,1.7039845,6.4794207,Albion_Park_Sth
2024-02-07 01:00:00,1,150.580539,-34.306187,1.9657325,0.049234167,0.039572492,0.04107487,0.00012062364,0.26165813,0.5642332,4.01905,Albion_Park_Sth
2024-02-07 01:00:00,2,149.57333,-33.40333,,,,,,,,,Albion_Park_Sth
2024-02-07 01:00:00,3,150.761939,-33.917658,2.549716,0.070130065,0.02859473,0.051875994,0.026758172,0.52654415,0.8928514,4.835265,Albion_Park_Sth
2024-02-07 01:00:00,4,150.690141,-34.041702,2.5631025,0.060891584,0.03748617,0.06628901,0.0644449,0.637618,1.014769,4.882948,Albion_Park_Sth
2024-02-07 01:00:00,5,150.795546,-34.066648,2.4698591,0.088460766,0.1291968,0.14112458,0.052518353,0.49782726,0.80156976,4.049761,Albion_Park_Sth
2024-02-07 01:00:00,6,151.046062,-33.891572,2.1560905,0.073740825,0.22507916,0.19411501,0.0031406677,0.9041178,1.6447487,11.191731,Albion_Park_Sth
2024-02-07 01:00:00,7,151.135792,-33.916185,2.030017,0.07791652,0.28962308,0.21748087,0.012476999,0.9469366,1.8130163,13.562928,Albion_Park_Sth
2024-02-07 01:00:00,8,150.81916,-34.47442,1.9917924,0.05585837,0.0764932,0.07151168,0.0011176043,0.49919015,0.9068201,5.8893003,Albion_Park_Sth
2024-02-07 01:00:00,9,151.046778,-33.881407,2.167284,0.07503367,0.24387708,0.20770526,0.0030905528,0.9190878,1.6705209,11.312877,Albion_Park_Sth
2024-02-07 01:00:00,10,150.90731,-33.931338,2.2052524,0.07195563,0.18616247,0.16261166,0.019002723,0.82962,1.311905,7.205203,Albion_Park_Sth
2024-02-07 01:00:00,11,151.117809,-33.76526,2.30212,0.07613142,0.21099249,0.21607774,0.017314665,1.1055262,1.8695855,11.938946,Albion_Park_Sth
2024-02-07 01:00:00,12,151.759634,-32.931176,,,,,,,,,Albion_Park_Sth
2024-02-07 01:00:00,13,150.498009,-34.051688,2.1501677,0.048816565,0.0042617274,0.00818437,0.00012885944,0.35482094,0.8053487,4.8183794,Albion_Park_Sth
2024-02-07 01:00:00,14,150.997812,-33.799489,2.3714504,0.078643136,0.18260194,0.19213162,0.0045526987,0.9344902,1.6611024,10.730595,Albion_Park_Sth
2024-02-07 01:00:00,15,150.914185,-33.794246,2.4129186,0.07482555,0.1664091,0.17190236,0.012187138,0.9810653,1.565844,8.643922,Albion_Park_Sth
2024-02-07 01:00:00,16,151.242802,-33.931776,2.1100867,0.062117245,0.07415796,0.06917561,0.02999339,0.8311183,1.8271503,16.80263,Albion_Park_Sth
2024-02-07 01:00:00,17,150.747347,-33.616436,2.9136243,0.0658783,0.04325381,0.08100043,0.015601501,0.78085977,1.4356045,8.562679,Albion_Park_Sth
2024-02-07 01:00:00,18,151.163933,-33.864353,2.0834062,0.08124974,0.32248586,0.25445735,0.026098395,1.263678,2.29791,15.83616,Albion_Park_Sth
2024-02-07 01:00:00,19,150.766799,-33.795155,2.5619185,0.07293421,0.10549562,0.12418034,0.020325916,0.70022815,1.2158924,6.918165,Albion_Park_Sth
2024-02-07 01:00:00,20,150.887328,-34.417064,1.8771749,0.16683549,0.26322624,0.21455652,0.11076261,0.75304073,1.1666205,6.55362,Albion_Park_Sth
2024-02-07 01:00:00,21,151.432414,-33.278966,1.9933733,0.06321796,0.046090048,0.11676278,0.004933007,0.76795536,1.3679429,11.205987,Albion_Park_Sth
2024-02-07 02:00:00,0,150.782544,-34.577839,1.8798081,0.050189827,0.056046158,0.050513744,0.00026780626,1.4124227,2.0400338,7.809705,Albion_Park_Sth
2024-02-07 02:00:00,1,150.580539,-34.306187,2.0235548,0.04972844,0.038841315,0.04364534,0.00020009794,0.32999328,0.66651714,4.1456304,Albion_Park_Sth
2024-02-07 02:00:00,2,149.57333,-33.40333,,,,,,,,,Albion_Park_Sth
2024-02-07 02:00:00,3,150.761939,-33.917658,2.5540953,0.06510503,0.023476047,0.04492571,0.026930979,0.5177973,0.9110672,5.3133554,Albion_Park_Sth
2024-02-07 02:00:00,4,150.690141,-34.041702,2.8905473,0.07946471,0.03747708,0.076377325,0.07751019,0.62239367,0.90741205,4.0468636,Albion_Park_Sth
2024-02-07 02:00:00,5,150.795546,-34.066648,2.4377737,0.08201367,0.1108903,0.123989664,0.045882948,0.5883439,1.043137,6.422127,Albion_Park_Sth
2024-02-07 02:00:00,6,151.046062,-33.891572,2.1669214,0.0753097,0.2323133,0.20262107,0.0028242595,1.0328763,2.002359,13.732724,Albion_Park_Sth
2024-02-07 02:00:00,7,151.135792,-33.916185,1.996444,0.079260916,0.29961085,0.22108398,0.011835179,1.0730675,2.1477096,15.819681,Albion_Park_Sth
2024-02-07 02:00:00,8,150.81916,-34.47442,1.9730606,0.05567656,0.078937694,0.07185248,0.0048159817,0.66198564,1.3941753,9.3141165,Albion_Park_Sth
2024-02-07 02:00:00,9,151.046778,-33.881407,2.1829498,0.076701105,0.2518525,0.21761416,0.0029511517,1.0474087,2.0220828,13.766158,Albion_Park_Sth
